,time
0,0.8049999999999997
1,0.9299999999999997
2,1.0549999999999997
3,1.1799999999999997
4,1.3049999999999997
5,1.4299999999999997
6,1.5549999999999997
7,1.6799999999999997
8,1.8049999999999997
9,1.9299999999999997
10,2.0549999999999997
11,2.1799999999999997
12,2.3049999999999997
13,2.4299999999999997
14,2.5549999999999997
15,2.6799999999999997
16,2.8049999999999997
17,2.9299999999999997
18,3.0549999999999997
19,3.1799999999999997
20,3.3049999999999997
21,3.4299999999999997
22,3.5549999999999997
23,3.6799999999999997
24,3.8049999999999997
25,3.9299999999999997
26,4.055
27,4.18
28,4.305
29,4.43
30,4.555
31,4.68
32,4.805
33,4.93
34,5.055
35,5.18
36,5.305
37,5.43
38,5.555
39,5.68
40,5.805
41,5.93
42,6.055
43,6.18
44,6.305
45,6.43
46,6.555
47,6.68
48,6.805
49,6.93
50,7.055
51,7.18
52,7.305
53,7.43
54,7.555
55,7.68
56,7.805
57,7.93
58,8.055
59,8.18
60,8.305
61,8.43
62,8.555
63,8.68
64,8.805
65,8.93
66,9.055
67,9.18
68,9.305
69,9.43
70,9.555
71,9.68
72,9.805
73,9.93
74,10.055
75,10.18
76,10.305
77,10.43
78,10.555
79,10.68
80,10.805
81,10.93
82,11.055
83,11.18
84,11.305
85,11.43
86,11.555
87,11.68
88,11.805
89,11.93
90,12.055
91,12.18
92,12.305
93,12.43
94,12.555
95,12.68
96,12.805
97,12.93
98,13.055
99,13.18
100,13.305
101,13.43
102,13.555
103,13.68
104,13.805
105,13.93
106,14.055
107,14.18
108,14.305
109,14.43
110,14.555
111,14.68
112,14.805
113,14.93
114,15.055
115,15.18
116,15.305
117,15.43
118,15.555
119,15.68
120,15.805
121,15.93
122,16.055
123,16.18
124,16.305
125,16.43
126,16.555
127,16.68
128,16.805
129,16.93
130,17.055
131,17.18
132,17.305
133,17.43
134,17.555
135,17.68
136,17.805
137,17.93
138,18.055
139,18.18
140,18.305
141,18.43
142,18.555
143,18.68
144,18.805
145,18.93
146,19.055
147,19.18
148,19.305
149,19.43
150,19.555
151,19.68
152,19.805
153,19.93
154,20.055
155,20.18
156,20.305
157,20.43
158,20.555
159,20.68
160,20.805
161,20.93
162,21.055
163,21.18
164,21.305
165,21.43
166,21.555
167,21.68
168,21.805
169,21.93
170,22.055
171,22.18
172,22.305
173,22.43
174,22.555
175,22.68
176,22.805
177,22.93
178,23.055
179,23.18
180,23.305
181,23.43
182,23.555
183,23.68
184,23.805
185,23.93
186,24.055
187,24.18
188,24.305
189,24.43
190,24.555
191,24.68
192,24.805
193,24.93
194,25.055
195,25.18
196,25.305
197,25.43
198,25.555
199,25.68
200,25.805
201,25.93
202,26.055
203,26.18
204,26.305
205,26.43
206,26.555
207,26.68
208,26.805
209,26.93
210,27.055
211,27.18
212,27.305
213,27.43
214,27.555
215,27.68
216,27.805
217,27.93
218,28.055
219,28.18
220,28.305
221,28.43
222,28.555
223,28.68
224,28.805
225,28.93
226,29.055
227,29.18
228,29.305
229,29.43
230,29.555
231,29.68
232,29.805
233,29.93
234,30.055
235,30.18
236,30.305
237,30.43
238,30.555
239,30.68
240,30.805
241,30.93
242,31.055
243,31.18
244,31.305
245,31.43
246,31.555
247,31.68
248,31.805
249,31.93
250,32.055
251,32.18
252,32.305
253,32.43
254,32.555
255,32.68
256,32.805
257,32.93
258,33.055
259,33.18
260,33.305
261,33.43
262,33.555
263,33.68
264,33.805
265,33.93
266,34.055
267,34.18
268,34.305
269,34.43
270,34.555
271,34.68
272,34.805
273,34.93
274,35.055
275,35.18
276,35.305
277,35.43
278,35.555
279,35.68
280,35.805
281,35.93
282,36.055
283,36.18
284,36.305
285,36.43
286,36.555
287,36.68
288,36.805
289,36.93
290,37.055
291,37.18
292,37.305
293,37.43
294,37.555
295,37.68
296,37.805
297,37.93
298,38.055
299,38.18
300,38.305
301,38.43
302,38.555
303,38.68
304,38.805
305,38.93
306,39.055
307,39.18
308,39.305
309,39.43
310,39.555
311,39.68
312,39.805
313,39.93
314,40.055
315,40.18
316,40.305
317,40.43
318,40.555
319,40.68
320,40.805
321,40.93
322,41.055
323,41.18
324,41.305
325,41.43
326,41.555
327,41.68
328,41.805
329,41.93
330,42.055
331,42.18
332,42.305
333,42.43
334,42.555
335,42.68
336,42.805
337,42.93
338,43.055
339,43.18
340,43.305
341,43.43
342,43.555
343,43.68
344,43.805
345,43.93
346,44.055
347,44.18
348,44.305
349,44.43
350,44.555
351,44.68
352,44.805
353,44.93
354,45.055
355,45.18
356,45.305
357,45.43
358,45.555
359,45.68
360,45.805
361,45.93
362,46.055
363,46.18
364,46.305
365,46.43
366,46.555
367,46.68
368,46.805
369,46.93
370,47.055
371,47.18
372,47.305
373,47.43
374,47.555
375,47.68
376,47.805
377,47.93
378,48.055
379,48.18
380,48.305
381,48.43
382,48.555
383,48.68
384,48.805
385,48.93
386,49.055
387,49.18
388,49.305
389,49.43
390,49.555
391,49.68
392,49.805
393,49.93
394,50.055
395,50.18
396,50.305
397,50.43
398,50.555
399,50.68
400,50.805
401,50.93
402,51.055
