,time
0,0.7791669999999999
1,0.8833330000000001
2,0.9875
3,1.091667
4,1.1958330000000001
5,1.3
6,1.404167
7,1.5083330000000001
8,1.6125
9,1.716667
10,1.8208330000000001
11,1.925
12,2.029167
13,2.1333330000000004
14,2.2375
15,2.341667
16,2.4458329999999995
17,2.55
18,2.654167
19,2.7583329999999995
20,2.8625
21,2.966667
22,3.0708329999999995
23,3.175
24,3.279167
25,3.3833329999999995
26,3.4875
27,3.591667
28,3.6958329999999995
29,3.8
30,3.904167
31,4.0083329999999995
32,4.1125
33,4.216667
34,4.3208329999999995
35,4.425
36,4.529167
37,4.6333329999999995
38,4.7375
39,4.841667
40,4.9458329999999995
41,5.154167
42,5.2583329999999995
43,5.3625
44,5.466667
45,5.5708329999999995
46,5.675
47,5.779167
48,5.8833329999999995
49,5.9875
50,6.091667
51,6.1958329999999995
52,6.3
53,6.404167
54,6.5083329999999995
55,6.6125
56,6.716667
57,6.8208329999999995
58,6.925
59,7.029167
60,7.1333329999999995
61,7.2375
62,7.341667
63,7.4458329999999995
64,7.55
65,7.654167
66,7.7583329999999995
67,7.8625
68,7.966667
69,8.070833
70,8.175
71,8.279167000000001
72,8.383333
73,8.4875
74,8.591667000000001
75,8.695833
76,8.8
77,8.904167000000001
78,9.008333
79,9.1125
80,9.216667000000001
81,9.320833
82,9.425
83,9.529167000000001
84,9.633333
85,9.7375
86,9.841667000000001
87,9.945833
88,10.05
89,10.154167000000001
90,10.258333
91,10.3625
92,10.466667000000001
93,10.570833
94,10.675
95,10.779167000000001
96,10.883333
97,10.9875
98,11.091667000000001
99,11.195833
100,11.3
101,11.404167000000001
102,11.508333
103,11.6125
104,11.716667000000001
105,11.820833
106,11.925
107,12.029167000000001
108,12.133333
109,12.2375
110,12.341667000000001
111,12.445833
112,12.55
113,12.654167000000001
114,12.758333
115,12.8625
116,12.966667000000001
117,13.070833
118,13.175
119,13.279167000000001
120,13.383333
121,13.4875
122,13.591667000000001
123,13.695833
124,13.8
125,13.904167000000001
126,14.008333
127,14.1125
128,14.216667000000001
129,14.320833
130,14.425
131,14.529167000000001
132,14.633333
133,14.7375
134,14.841667000000001
135,14.945833
136,15.05
137,15.154167000000001
138,15.258333
139,15.3625
140,15.466667000000001
141,15.570833
142,15.675
143,15.779167000000001
144,15.883333
145,15.9875
146,16.091667
147,16.195833
148,16.3
149,16.404167
150,16.508333
151,16.6125
152,16.716667
153,16.820833
154,16.925
155,17.029167
156,17.133333
157,17.2375
158,17.341667
159,17.445833
160,17.55
161,17.654167
162,17.758333
163,17.8625
164,17.966667
165,18.070833
166,18.175
167,18.279167
168,18.383333
169,18.4875
170,18.591667
171,18.695833
172,18.8
173,18.904167
174,19.008333
175,19.1125
176,19.216667
177,19.320833
178,19.425
179,19.529167
180,19.633333
181,19.7375
182,19.841667
183,19.945833
184,20.05
185,20.154167
186,20.258333
187,20.3625
188,20.466667
189,20.570833
190,20.675
191,20.779167
192,20.883333
193,20.9875
194,21.091667
195,21.195833
196,21.3
197,21.404167
198,21.508333
199,21.6125
200,21.716667
201,21.820833
202,21.925
203,22.029167
204,22.133333
205,22.2375
206,22.341667
207,22.445833
208,22.55
209,22.654167
210,22.758333
211,22.8625
212,22.966667
213,23.070833
214,23.175
215,23.279167
216,23.383333
217,23.4875
218,23.591667
219,23.695833
220,23.8
221,23.904167
222,24.008333
223,24.1125
224,24.216667
225,24.320833
226,24.425
227,24.529167
228,24.633333
229,24.7375
230,24.841667
231,24.945833
232,25.05
233,25.154167
234,25.258333
235,25.3625
236,25.466667
237,25.570833
238,25.675
239,25.779167
240,25.883333
241,25.9875
242,26.091667
243,26.195833
244,26.3
245,26.404167
246,26.508333
247,26.6125
248,26.716667
249,26.820833
250,26.925
251,27.029167
252,27.133333
253,27.2375
254,27.341667
255,27.445833
256,27.55
257,27.654167
258,27.758333
259,27.8625
260,27.966667
261,28.070833
262,28.175
263,28.279167
264,28.383333
265,28.4875
266,28.591667
267,28.695833
268,28.8
269,28.904167
270,29.008333
