,Left IMU Signal,Right IMU Signal
ax,"[9.67, 9.635, 9.645, 9.546, 9.686, 9.67, 9.663, 9.77, 9.584, 9.629, 9.634, 9.678, 9.617, 9.62, 9.553, 9.552, 9.525, 9.642, 9.652, 9.629, 9.69, 9.63, 9.627, 9.608, 9.577, 9.736, 9.675, 9.751, 9.632, 9.617, 9.699, 9.649, 9.514, 9.717, 9.45, 12.139, 9.684, 9.763, 9.571, 9.617, 9.668, 9.755, 8.802, 9.652, 8.325, 9.556, 9.781, 9.639, 9.534, 9.647, 9.732, 9.699, 9.703, 9.462, 9.717, 9.791, 9.543, 9.415, 9.004, 9.721, 9.585, 9.825, 9.605, 9.648, 8.874, 9.904, 9.672, 9.552, 9.803, 9.565, 9.517, 9.456, 9.443, 9.654, 9.657, 10.025, 9.532, 8.295, 10.158, 11.436, 9.595, 10.434, 9.53, 9.611, 9.994, 9.739, 9.613, 9.429, 9.483, 9.666, 9.638, 9.536, 9.627, 10.141, 9.718, 9.469, 9.267, 9.599, 9.742, 8.3, 9.527, 9.206, 9.639, 9.36, 9.941, 9.214, 9.751, 10.545, 9.803, 10.172, 9.518, 9.929, 10.135, 9.099, 9.505, 10.211, 9.635, 9.642, 10.424, 9.562, 9.568, 9.625, 9.726, 9.623, 9.62, 9.587, 9.62, 9.596, 9.681, 9.625, 9.62, 9.601, 9.674, 9.665, 9.72, 9.65, 9.727, 9.495, 9.717, 9.562, 9.647, 9.55, 9.698, 9.617, 9.599, 9.623, 9.72, 9.489, 9.713, 9.562, 9.66, 9.661, 9.589, 9.606, 9.573, 9.719, 9.686, 9.593, 9.678, 9.722, 9.593, 9.581, 9.638, 9.608, 9.668, 9.591, 9.656, 9.574, 9.644, 9.505, 9.553, 9.723, 9.666, 9.531, 9.663, 9.654, 9.605, 9.543, 9.69, 9.732, 9.707, 9.732, 9.681, 9.535, 9.525, 9.629, 9.646, 9.642, 9.529, 9.663, 9.671, 9.646, 9.608, 9.701, 9.577, 9.768, 9.527, 9.611, 9.598, 9.59, 9.663, 9.656, 9.675, 9.598, 9.667, 9.675, 9.721, 9.629, 9.521, 9.584, 9.738, 9.638, 9.554, 9.657, 9.505, 9.406, 9.616, 9.622, 9.659, 9.595, 9.571, 9.641, 9.573, 9.666, 9.683, 9.686, 9.676, 9.691, 9.643, 9.604, 9.581, 9.58, 9.683, 9.63, 9.695, 9.77, 9.625, 9.64, 9.636, 9.534, 9.733, 9.595, 9.748, 9.694, 9.712, 9.782, 9.693, 9.598, 9.581, 9.753, 9.569, 9.657, 9.718, 9.652, 9.506, 9.471, 9.532, 9.727, 9.596, 9.686, 9.806, 9.569, 9.589, 9.76, 9.558, 9.576, 9.523, 9.633, 9.463, 9.702, 9.546]","[0.111, 0.117, 0.085, 0.112, 0.112, 0.13, 0.095, 0.124, 0.1, 0.105, 0.127, 0.108, 0.11, 0.111, 0.123, 0.135, 0.101, 0.132, 0.111, 0.127, 0.115, 0.076, 0.23, 0.095, 0.252, -0.522, -0.01, -0.016, 0.26, 0.197, 0.123, 0.453, 0.374, 0.283, 0.341, 1.113, -0.159, 0.02, 0.011, 0.165, 0.114, 0.113, 0.29, 0.263, 1.394, 0.355, 0.197, 0.074, 0.191, 0.144, 0.216, 0.261, 0.121, 0.07, 0.368, 0.18, -0.279, 0.111, 0.589, 0.294, 0.255, 0.045, 0.246, 0.154, 0.223, 0.146, -0.398, 0.467, 0.042, 0.026, -0.156, 0.087, -0.068, 0.067, 0.117, 0.445, 0.056, 0.202, 0.19, -0.232, 0.235, -0.381, 0.254, -0.838, 0.011, 0.127, 0.085, 0.455, 0.12, 0.304, 0.153, 0.304, 0.217, -0.191, 0.144, 0.064, 0.316, 0.215, -0.196, -0.423, 0.164, 0.358, 0.293, 0.346, 0.305, 0.757, -0.633, -2.224, 1.564, 0.446, 0.042, -0.077, 0.437, 0.704, 0.418, 0.139, -0.279, 0.031, 0.642, 0.529, 0.213, 0.196, 0.19, 0.185, 0.229, 0.217, 0.19, 0.224, 0.21, 0.234, 0.273, 0.279, 0.21, 0.196, 0.208, 0.243, 0.191, 0.222, 0.211, 0.257, 0.233, 0.263, 0.254, 0.197, 0.221, 0.212, 0.23, 0.216, 0.184, 0.245, 0.169, 0.209, 0.255, 0.199, 0.203, 0.261, 0.177, 0.183, 0.211, 0.229, 0.221, 0.227, 0.268, 0.223, 0.267, 0.226, 0.251, 0.222, 0.221, 0.202, 0.193, 0.26, 0.19, 0.133, 0.215, 0.206, 0.2, 0.202, 0.218, 0.218, 0.268, 0.261, 0.197, 0.281, 0.145, 0.22, 0.255, 0.282, 0.234, 0.238, 0.225, 0.15, 0.209, 0.256, 0.167, 0.245, 0.237, 0.237, 0.182, 0.206, 0.239, 0.278, 0.216, 0.232, 0.218, 0.178, 0.211, 0.207, 0.148, 0.214, 0.271, 0.23, 0.239, 0.221, 0.261, 0.169, 0.237, 0.303, 0.242, 0.208, 0.205, 0.249, 0.231, 0.223, 0.26, 0.237, 0.207, 0.152, 0.29, 0.252, 0.238, 0.222, 0.266, 0.207, 0.181, 0.275, 0.236, 0.217, 0.25, 0.252, 0.18, 0.236, 0.267, 0.228, 0.21, 0.268, 0.185, 0.171, 0.255, 0.232, 0.274, 0.221, 0.265, 0.178, 0.175, 0.206, 0.224, 0.214, 0.15, 0.163, 0.16, 0.217, 0.209, 0.223, 0.167, 0.149, 0.182, 0.201, 0.229, 0.174, 0.249]"
ay,"[0.063, -0.075, -0.052, -0.016, 0.004, -0.023, -0.02, -0.039, 0.015, -0.055, -0.044, -0.128, 0.086, 0.017, -0.035, 0.052, 0.089, 0.016, 0.019, 0.056, 0.047, -0.108, -0.027, 0.111, 0.048, -0.455, -0.111, 0.061, 0.036, 0.169, 0.023, 0.379, 0.274, 0.197, 0.24, 2.407, -0.025, 0.026, -0.041, 0.062, 0.187, -0.02, 0.546, 0.089, 0.484, 0.18, 0.103, -0.051, -0.053, 0.124, 0.074, 0.199, 0.058, 0.099, 0.306, 0.271, 0.055, 0.016, 0.967, 0.28, -0.051, 0.168, 0.371, 0.248, 0.738, 0.127, -0.247, 0.394, -0.002, 0.146, -0.076, 0.199, 0.142, 0.135, 0.269, -0.703, 0.042, -0.139, 0.039, -0.038, 0.265, 0.105, 0.428, -0.354, 0.138, 0.182, 0.038, 0.394, 0.084, 0.2, 0.147, 0.289, 0.051, 0.028, -0.088, 0.05, 0.023, 0.041, -0.647, -0.293, -0.558, 0.115, 0.126, 0.118, 0.082, 0.584, -0.782, -1.92, 0.179, -0.552, -0.001, 0.075, -0.071, 0.675, 0.157, 0.811, -0.636, 0.225, 0.312, 0.401, 0.01, 0.07, 0.089, 0.098, -0.008, -0.023, -0.035, -0.007, 0.061, 0.013, -0.045, 0.021, -0.005, -0.032, -0.035, 0.071, -0.058, -0.105, -0.01, -0.144, 0.003, 0.019, -0.082, -0.002, 0.017, 0.066, -0.023, -0.026, 0.018, 0.078, -0.111, -0.011, -0.063, 0.058, 0.071, -0.011, -0.078, -0.045, -0.057, -0.033, -0.09, -0.102, 0.018, 0.04, 0.029, 0.045, 0.025, -0.025, -0.041, 0.142, -0.049, 0.031, 0.05, -0.071, 0.077, -0.001, -0.104, 0.032, -0.009, 0.1, -0.144, 0.048, -0.044, -0.044, -0.036, -0.109, 0.047, 0.045, -0.019, 0.089, -0.061, -0.043, -0.019, 0.029, -0.05, 0.023, 0.006, -0.23, -0.031, 0.146, 0.051, -0.013, -0.051, 0.12, 0.004, -0.055, -0.039, -0.053, -0.022, -0.042, -0.018, -0.012, -0.014, -0.05, -0.035, -0.079, -0.018, -0.033, -0.015, -0.014, -0.039, 0.109, -0.019, 0.04, -0.033, -0.03, 0.194, -0.051, 0.047, -0.096, 0.01, -0.019, -0.068, -0.037, -0.063, -0.147, -0.02, -0.06, 0.018, -0.03, -0.081, -0.002, -0.007, -0.092, -0.052, -0.038, 0.017, -0.072, 0.061, -0.045, -0.086, 0.002, -0.047, -0.08, -0.102, 0.03, -0.09, -0.071, 0.036, -0.105, -0.124, -0.137, 0.022, -0.106, -0.094, 0.016, -0.02, -0.065, 0.005, -0.031, -0.021]","[0.081, 0.089, 0.066, 0.066, 0.073, 0.072, 0.074, 0.071, 0.071, 0.075, 0.076, 0.068, 0.077, 0.071, 0.071, 0.073, 0.072, 0.075, 0.075, 0.072, 0.071, 0.068, 0.068, 0.078, 0.07, 0.075, 0.076, 0.062, 0.062, 0.072, 0.072, 0.079, 0.062, 0.02, 0.088, 0.249, 0.076, 0.082, 0.096, 0.108, 0.122, 0.172, 0.185, 0.094, 0.138, 0.103, 0.128, 0.129, 0.141, 0.157, 0.109, 0.119, 0.147, 0.1, 0.109, 0.163, 0.23, 0.261, 0.2, 0.145, 0.322, 0.174, 0.095, 0.173, 0.118, 0.078, -0.003, 0.133, -0.04, 0.022, -0.093, 0.027, 0.032, 0.054, 0.061, -0.017, 0.072, 0.115, 0.075, 0.083, 0.069, 0.168, 0.133, 0.016, 0.113, 0.231, 0.175, 0.106, 0.06, 0.054, 0.091, 0.091, 0.146, 0.147, 0.125, 0.086, 0.175, 0.228, 0.108, 0.021, 0.012, 0.021, 0.013, 0.059, 0.032, 0.064, 0.179, 0.028, 0.165, -0.241, -0.248, -0.228, -0.546, -0.315, -0.124, -0.253, -0.162, -0.257, -0.222, -0.041, 0.059, 0.059, 0.064, 0.066, 0.06, 0.063, 0.065, 0.07, 0.066, 0.063, 0.065, 0.066, 0.07, 0.066, 0.072, 0.066, 0.068, 0.069, 0.071, 0.069, 0.065, 0.074, 0.067, 0.07, 0.066, 0.072, 0.07, 0.07, 0.067, 0.067, 0.072, 0.072, 0.071, 0.069, 0.069, 0.066, 0.07, 0.072, 0.068, 0.07, 0.066, 0.067, 0.069, 0.071, 0.064, 0.068, 0.069, 0.071, 0.066, 0.072, 0.072, 0.067, 0.071, 0.07, 0.063, 0.07, 0.068, 0.071, 0.074, 0.072, 0.07, 0.07, 0.07, 0.072, 0.071, 0.071, 0.069, 0.068, 0.068, 0.069, 0.069, 0.072, 0.07, 0.069, 0.067, 0.075, 0.071, 0.074, 0.069, 0.073, 0.073, 0.073, 0.069, 0.069, 0.065, 0.072, 0.071, 0.069, 0.07, 0.071, 0.068, 0.07, 0.072, 0.071, 0.073, 0.068, 0.078, 0.069, 0.072, 0.076, 0.069, 0.069, 0.073, 0.07, 0.066, 0.068, 0.065, 0.072, 0.073, 0.068, 0.068, 0.067, 0.069, 0.067, 0.071, 0.07, 0.073, 0.075, 0.073, 0.07, 0.067, 0.071, 0.07, 0.068, 0.07, 0.07, 0.071, 0.067, 0.074, 0.07, 0.071, 0.068, 0.072, 0.075, 0.07, 0.075, 0.066, 0.068, 0.069, 0.072, 0.071, 0.073, 0.075, 0.068, 0.07, 0.068, 0.07, 0.074, 0.069, 0.074, 0.077]"
az,"[0.076, 0.063, 0.024, 0.033, 0.04, 0.039, 0.035, 0.038, 0.036, 0.04, 0.038, 0.04, 0.036, 0.036, 0.036, 0.036, 0.037, 0.043, 0.04, 0.038, 0.038, 0.04, 0.038, 0.038, 0.035, 0.035, 0.043, 0.036, 0.036, 0.038, 0.04, 0.038, 0.037, 0.034, 0.04, -0.01, 0.052, 0.036, 0.04, 0.039, 0.041, 0.037, 0.026, 0.053, 0.028, 0.024, 0.035, 0.044, 0.06, 0.031, 0.032, 0.035, -0.039, 0.016, 0.04, 0.032, 0.029, 0.034, 0.022, 0.04, 0.047, 0.046, 0.043, 0.032, 0.032, 0.038, 0.054, 0.07, 0.039, 0.038, 0.046, 0.037, 0.044, 0.037, 0.041, 0.087, 0.034, 0.064, 0.052, -0.009, 0.043, 0.011, -0.006, -0.029, 0.011, 0.07, 0.032, 0.029, 0.036, 0.122, 0.046, 0.032, 0.038, 0.039, 0.034, 0.033, 0.03, 0.036, 0.04, 0.042, 0.047, 0.044, 0.038, 0.042, 0.041, 0.05, 0.052, 0.031, 0.035, 0.051, 0.039, 0.042, 0.048, 0.042, 0.028, 0.028, 0.04, 0.051, 0.234, 0.033, 0.036, 0.037, 0.037, 0.037, 0.036, 0.036, 0.036, 0.04, 0.036, 0.043, 0.041, 0.037, 0.035, 0.038, 0.036, 0.035, 0.037, 0.032, 0.035, 0.038, 0.037, 0.033, 0.04, 0.042, 0.037, 0.039, 0.034, 0.038, 0.036, 0.036, 0.038, 0.039, 0.038, 0.035, 0.033, 0.038, 0.037, 0.038, 0.037, 0.038, 0.04, 0.035, 0.036, 0.035, 0.038, 0.038, 0.036, 0.036, 0.036, 0.037, 0.038, 0.034, 0.039, 0.035, 0.032, 0.038, 0.035, 0.035, 0.033, 0.041, 0.037, 0.032, 0.039, 0.036, 0.038, 0.036, 0.037, 0.038, 0.037, 0.038, 0.039, 0.038, 0.033, 0.038, 0.036, 0.039, 0.036, 0.036, 0.033, 0.038, 0.039, 0.038, 0.036, 0.039, 0.036, 0.041, 0.038, 0.035, 0.035, 0.033, 0.036, 0.038, 0.036, 0.039, 0.037, 0.036, 0.037, 0.038, 0.04, 0.033, 0.037, 0.037, 0.042, 0.038, 0.036, 0.04, 0.039, 0.039, 0.039, 0.038, 0.078, 0.035, 0.04, 0.039, 0.035, 0.037, 0.037, 0.038, 0.036, 0.037, 0.036, 0.04, 0.034, 0.038, 0.036, 0.038, 0.034, 0.035, 0.036, 0.039, 0.034, 0.038, 0.037, 0.04, 0.037, 0.037, 0.037, 0.035, 0.036, 0.035, 0.038, 0.039, 0.036, 0.038, 0.035, 0.035, 0.036, 0.035, 0.036, 0.035, 0.034]","[0.073, -0.034, -0.069, -0.023, -0.024, -0.024, -0.019, -0.025, -0.024, -0.022, -0.019, -0.02, -0.024, -0.022, -0.026, -0.017, -0.018, -0.022, -0.021, -0.021, -0.023, -0.019, -0.023, -0.02, -0.02, -0.025, -0.021, -0.024, -0.025, -0.018, -0.02, -0.026, -0.02, -0.016, -0.027, 0.044, 0.052, -0.017, -0.018, -0.017, -0.011, -0.027, -0.001, -0.034, -0.001, -0.021, -0.011, -0.01, -0.05, -0.034, -0.015, -0.013, 0.012, -0.048, -0.01, -0.023, -0.011, -0.015, -0.026, -0.002, -0.026, -0.049, -0.027, -0.059, -0.012, -0.035, -0.017, 0.003, 0.021, -0.021, -0.025, -0.031, -0.022, -0.023, -0.021, -0.026, -0.015, -0.0, -0.008, -0.06, -0.024, 0.027, 0.007, -0.003, 0.036, -0.021, 0.012, 0.007, -0.028, -0.053, -0.006, -0.013, -0.047, -0.018, -0.025, -0.021, -0.016, -0.004, 0.029, 0.016, -0.008, -0.027, -0.022, -0.031, -0.015, -0.023, -0.041, -0.004, -0.02, -0.049, -0.025, -0.03, -0.052, -0.029, -0.034, -0.021, 0.008, -0.015, 0.243, -0.009, -0.022, -0.023, -0.022, -0.022, -0.022, -0.021, -0.026, -0.017, -0.02, -0.021, -0.024, -0.022, -0.024, -0.018, -0.022, -0.021, -0.023, -0.026, -0.025, -0.026, -0.026, -0.021, -0.024, -0.022, -0.022, -0.023, -0.026, -0.022, -0.022, -0.027, -0.022, -0.023, -0.025, -0.023, -0.018, -0.021, -0.022, -0.024, -0.025, -0.024, -0.022, -0.021, -0.024, -0.023, -0.019, -0.023, -0.022, -0.022, -0.021, -0.023, -0.024, -0.027, -0.023, -0.023, -0.021, -0.023, -0.023, -0.024, -0.022, -0.024, -0.025, -0.022, -0.023, -0.022, -0.02, -0.021, -0.025, -0.024, -0.027, -0.026, -0.019, -0.022, -0.02, -0.02, -0.024, -0.017, -0.022, -0.023, -0.023, -0.02, -0.022, -0.023, -0.02, -0.022, -0.022, -0.023, -0.022, -0.022, -0.024, -0.024, -0.018, -0.024, -0.022, -0.023, -0.027, -0.027, -0.028, -0.023, -0.02, -0.027, -0.02, -0.026, -0.025, -0.022, -0.024, -0.027, -0.019, -0.018, -0.023, -0.023, -0.022, -0.025, -0.027, -0.022, -0.025, -0.022, -0.02, -0.019, -0.023, -0.026, -0.022, -0.024, -0.021, -0.027, -0.025, -0.022, -0.022, -0.02, -0.021, -0.023, -0.026, -0.023, -0.024, -0.022, -0.02, -0.026, -0.028, -0.02, -0.024, -0.02, -0.02, -0.021, -0.021, -0.022, -0.024, -0.028, -0.019, -0.022, -0.023, -0.024, -0.021]"
gx,"[9.726, 9.718, 9.659, 9.627, 9.733, 9.721, 9.696, 9.712, 9.773, 9.738, 9.686, 9.718, 9.691, 9.75, 9.624, 9.634, 9.727, 9.708, 9.709, 9.695, 9.696, 9.736, 9.692, 10.047, 9.768, 9.785, 9.693, 9.778, 9.695, 9.712, 9.63, 9.867, 9.502, 9.35, 9.427, 9.645, 9.552, 11.68, 9.745, 9.77, 9.721, 9.729, 9.976, 9.321, 9.899, 9.729, 9.729, 9.481, 9.565, 9.536, 9.772, 9.684, 9.72, 9.505, 9.361, 9.659, 9.572, 10.369, 10.114, 9.834, 9.328, 9.812, 10.363, 9.355, 9.799, 9.464, 10.041, 9.915, 9.705, 9.833, 9.385, 9.79, 9.628, 9.699, 9.741, 9.938, 9.692, 9.875, 10.181, 10.301, 9.772, 10.04, 9.602, 9.535, 9.662, 9.68, 9.899, 9.83, 9.635, 9.939, 9.698, 8.024, 9.518, 9.811, 9.607, 9.671, 9.817, 9.615, 9.555, 9.453, 9.76, 9.596, 9.733, 9.55, 9.912, 9.799, 9.589, 9.696, 9.958, 9.194, 9.571, 9.556, 9.512, 9.719, 14.86, 10.002, 9.811, 9.885, 9.62, 9.674, 9.752, 9.742, 9.788, 9.657, 9.742, 9.724, 9.676, 9.704, 9.715, 10.203, 9.739, 9.598, 9.717, 9.695, 9.723, 9.714, 9.772, 9.72, 9.739, 9.728, 9.719, 9.683, 9.747, 9.723, 9.69, 9.806, 9.732, 9.683, 9.741, 9.678, 9.683, 9.748, 9.711, 9.699, 9.69, 9.702, 9.763, 9.789, 9.751, 9.701, 9.794, 9.671, 9.676, 9.705, 9.664, 9.668, 9.665, 9.701, 9.772, 9.747, 9.729, 9.745, 9.703, 9.737, 9.773, 9.772, 9.705, 9.759, 9.715, 9.762, 9.73, 9.669, 9.677, 9.662, 9.68, 9.759, 9.74, 9.683, 9.674, 9.724, 9.728, 9.689, 9.735, 9.729, 9.66, 9.772, 9.708, 9.785, 9.72, 9.688, 9.808, 9.657, 9.763, 9.649, 9.678, 9.727, 9.695, 9.653, 9.72, 9.664, 9.723, 9.739, 9.684, 9.672, 9.763, 9.709, 9.7, 9.698, 9.726, 9.751, 9.667, 9.692, 9.712, 9.747, 9.719, 9.741, 9.818, 9.699, 9.658, 9.682, 9.721, 9.773, 9.716, 9.724, 9.787, 9.803, 9.709, 9.744, 9.707, 9.711, 9.711, 9.739, 9.753, 9.705, 9.665, 9.697, 9.744, 9.707, 9.765, 9.753, 9.679, 9.666, 9.738, 9.721, 9.674, 9.707, 9.769, 9.759, 9.715, 9.673, 9.713, 9.782, 9.733, 9.712, 9.717, 9.747, 9.676, 9.715, 9.738, 9.705, 9.741]","[-0.367, -0.405, -0.397, -0.354, -0.392, -0.38, -0.361, -0.394, -0.412, -0.424, -0.418, -0.359, -0.392, -0.406, -0.359, -0.385, -0.37, -0.38, -0.385, -0.37, -0.402, -0.391, -0.386, -0.22, -0.328, -0.368, -0.364, -0.476, -0.4, -0.375, -0.382, -0.37, -0.293, -0.333, -0.212, 0.207, -0.53, -5.118, -0.491, -0.334, -0.352, -0.431, -0.165, -0.593, -0.522, -0.352, -0.392, -0.43, -0.367, -0.636, -0.342, -0.41, -0.413, -0.297, -0.319, -0.316, -0.359, -0.195, -0.274, -0.261, -0.246, -0.175, -0.113, -0.325, -0.18, -0.099, 0.611, -0.223, -0.048, -0.226, 0.114, -0.188, -0.24, -0.258, -0.285, 0.135, -0.226, -0.099, -0.226, 0.203, -0.121, -0.242, -0.428, -0.55, -0.325, -0.282, -0.294, -0.506, -0.35, -0.144, -0.257, -1.886, -0.184, -0.243, -0.33, -0.059, -0.142, -0.343, -0.562, -0.242, -0.424, -0.534, -0.328, -0.443, -0.298, -0.263, -0.204, -0.673, -0.657, -0.496, -0.399, 0.001, -0.16, -0.558, -1.834, 0.272, -0.616, -0.265, -0.397, -0.392, -0.335, -0.303, -0.405, -0.305, -0.377, -0.29, -0.326, -0.334, -0.306, -0.287, -0.366, -0.382, -0.357, -0.332, -0.31, -0.352, -0.337, -0.377, -0.319, -0.4, -0.338, -0.33, -0.36, -0.33, -0.303, -0.368, -0.357, -0.37, -0.333, -0.351, -0.335, -0.337, -0.315, -0.373, -0.366, -0.33, -0.37, -0.375, -0.361, -0.323, -0.355, -0.368, -0.371, -0.342, -0.331, -0.392, -0.321, -0.374, -0.312, -0.355, -0.381, -0.349, -0.358, -0.17, -0.339, -0.458, -0.395, -0.361, -0.363, -0.345, -0.326, -0.304, -0.34, -0.389, -0.325, -0.337, -0.374, -0.416, -0.358, -0.354, -0.319, -0.361, -0.373, -0.373, -0.342, -0.335, -0.343, -0.403, -0.327, -0.35, -0.349, -0.356, -0.36, -0.347, -0.392, -0.337, -0.329, -0.354, -0.369, -0.327, -0.385, -0.363, -0.34, -0.318, -0.347, -0.383, -0.354, -0.337, -0.361, -0.377, -0.342, -0.341, -0.348, -0.313, -0.313, -0.322, -0.293, -0.343, -0.364, -0.324, -0.377, -0.357, -0.325, -0.391, -0.37, -0.339, -0.392, -0.363, -0.429, -0.367, -0.304, -0.329, -0.358, -0.412, -0.301, -0.307, -0.374, -0.368, -0.352, -0.409, -0.327, -0.322, -0.355, -0.349, -0.37, -0.318, -0.393, -0.356, -0.348, -0.33, -0.331, -0.339, -0.331, -0.388, -0.381, -0.394, -0.407, -0.371, -0.335, -0.383, -0.321]"
gy,"[0.37, 0.468, 0.435, 0.45, 0.358, 0.392, 0.385, 0.364, 0.416, 0.447, 0.389, 0.406, 0.411, 0.381, 0.48, 0.45, 0.462, 0.435, 0.331, 0.363, 0.465, 0.45, 0.36, 0.252, 0.321, 0.315, 0.451, 0.377, 0.343, 0.321, 0.388, 0.265, 0.381, 0.335, 0.026, -0.068, 0.832, 6.958, 0.392, 0.394, 0.356, 0.47, 0.295, 0.79, 0.66, 0.493, 0.535, 0.518, 0.453, 0.459, 0.597, 0.51, 0.541, 0.498, 0.65, 0.678, 0.564, 0.376, 0.348, 0.44, 1.056, 0.447, 0.531, 0.77, 0.773, 0.554, -0.443, 0.57, 0.511, 0.535, 0.274, 0.491, 0.674, 0.608, 0.675, 0.4, 0.471, 0.162, 0.589, -0.251, 0.433, 0.416, 0.879, 1.106, 0.583, 0.693, 0.899, 0.337, 0.919, 0.741, 0.665, 3.53, 0.596, 0.665, 0.781, 0.565, 0.774, 1.034, 1.074, 0.62, 0.942, 1.321, 0.729, 0.874, 0.721, 0.336, 0.354, 0.821, 1.283, 1.515, 0.702, -0.279, 1.416, 1.266, -1.96, 0.365, 1.024, 0.579, 0.755, 0.452, 0.428, 0.43, 0.344, 0.459, 0.435, 0.404, 0.455, 0.393, 0.471, 0.235, 0.383, 0.484, 0.471, 0.362, 0.474, 0.39, 0.511, 0.592, 0.311, 0.596, 0.503, 0.473, 0.436, 0.461, 0.479, 0.355, 0.538, 0.334, 0.432, 0.419, 0.456, 0.367, 0.474, 0.474, 0.397, 0.438, 0.313, 0.391, 0.395, 0.424, 0.448, 0.355, 0.413, 0.383, 0.456, 0.419, 0.44, 0.393, 0.4, 0.476, 0.528, 0.502, 0.345, 0.492, 0.424, 0.368, 0.325, 0.464, 0.372, 0.461, 0.369, 0.468, 0.416, 0.425, 0.366, 0.541, 0.458, 0.447, 0.468, 0.392, 0.424, 0.401, 0.405, 0.454, 0.425, 0.458, 0.462, 0.677, 0.366, 0.374, 0.607, 0.415, 0.383, 0.414, 0.396, 0.361, 0.357, 0.424, 0.46, 0.52, 0.473, 0.345, 0.424, 0.464, 0.404, 0.355, 0.384, 0.427, 0.352, 0.45, 0.371, 0.398, 0.322, 0.531, 0.429, 0.429, 0.386, 0.446, 0.452, 0.437, 0.343, 0.413, 0.392, 0.406, 0.357, 0.222, 0.534, 0.305, 0.517, 0.458, 0.407, 0.486, 0.451, 0.33, 0.394, 0.456, 0.461, 0.434, 0.455, 0.429, 0.301, 0.413, 0.364, 0.416, 0.571, 0.409, 0.404, 0.331, 0.455, 0.444, 0.377, 0.34, 0.406, 0.313, 0.323, 0.558, 0.534, 0.449, 0.419, 0.385, 0.422]","[0.027, 0.025, 0.018, 0.02, 0.018, 0.017, 0.017, 0.018, 0.015, 0.017, 0.018, 0.016, 0.015, 0.019, 0.015, 0.02, 0.02, 0.015, 0.015, 0.018, 0.011, 0.013, 0.016, 0.018, 0.014, 0.028, 0.018, 0.017, 0.021, 0.014, 0.02, 0.025, 0.038, 0.011, 0.035, 0.004, 0.005, 0.087, 0.017, 0.015, 0.02, -0.038, -0.011, 0.023, 0.065, 0.029, 0.026, 0.018, -0.034, -0.016, 0.018, 0.005, 0.002, 0.0, 0.031, -0.041, 0.024, 0.029, 0.082, 0.071, 0.004, 0.024, 0.034, 0.061, -0.011, -0.045, -0.029, 0.088, -0.017, 0.052, -0.028, 0.021, 0.011, 0.013, 0.011, -0.071, 0.013, 0.016, 0.016, 0.021, 0.005, 0.07, 0.124, -0.003, -0.019, -0.037, 0.002, 0.02, 0.01, 0.026, 0.026, 0.074, -0.04, -0.113, -0.052, -0.052, -0.043, -0.062, -0.026, -0.079, 0.05, 0.045, 0.041, 0.061, -0.03, 0.004, -0.04, -0.054, 0.069, 0.139, 0.168, 0.243, 0.339, 0.184, 0.269, 0.459, 0.095, 0.065, 0.219, 0.05, 0.044, 0.038, 0.023, 0.031, 0.021, 0.021, 0.024, 0.026, 0.024, 0.155, 0.029, 0.031, 0.022, 0.027, 0.023, 0.026, 0.022, 0.022, 0.02, 0.017, 0.028, 0.02, 0.019, 0.022, 0.016, 0.021, 0.019, 0.022, 0.023, 0.025, 0.021, 0.022, 0.02, 0.018, 0.016, 0.021, 0.02, 0.017, 0.016, 0.02, 0.02, 0.02, 0.021, 0.022, 0.023, 0.017, 0.017, 0.019, 0.018, 0.02, 0.018, 0.018, 0.021, 0.018, 0.017, 0.014, 0.017, 0.019, 0.019, 0.019, 0.017, 0.02, 0.014, 0.02, 0.016, 0.02, 0.018, 0.018, 0.021, 0.018, 0.016, 0.019, 0.016, 0.018, 0.018, 0.018, 0.019, 0.03, 0.019, 0.018, 0.021, 0.019, 0.017, 0.019, 0.018, 0.015, 0.017, 0.018, 0.021, 0.021, 0.018, 0.02, 0.017, 0.016, 0.019, 0.017, 0.018, 0.019, 0.019, 0.016, 0.021, 0.02, 0.017, 0.024, 0.017, 0.023, 0.013, 0.02, 0.019, 0.019, 0.014, 0.019, 0.017, 0.016, 0.017, 0.013, 0.017, 0.016, 0.018, 0.021, 0.02, 0.019, 0.02, 0.016, 0.019, 0.016, 0.019, 0.017, 0.014, 0.021, 0.018, 0.018, 0.023, 0.015, 0.018, 0.022, 0.019, 0.016, 0.019, 0.015, 0.02, 0.018, 0.018, 0.018, 0.013, 0.02, 0.02, 0.02, 0.018, 0.018, 0.022]"
