,features,labels
0,"[9.553, 0.221, 0.01, 0.078, 0.046, -0.068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.715, 0.232, 0.05, 0.071, 0.036, -0.073, 0.153, 0.0, 0.0, 0.0, 0.0, 0.0, 9.61, 0.219, 0.105, 0.075, 0.032, -0.068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.635, 0.16, 0.176, 0.065, 0.032, -0.064, 0.0, 0.0, 0.0, 0.0, 0.0, -0.039, 9.589, 0.209, -0.009, 0.066, 0.035, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[False, False, False, False]"
1,"[9.629, 0.209, 0.138, 0.073, 0.045, -0.018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.601, 0.193, 0.002, 0.069, 0.044, -0.017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.683, 0.203, 0.051, 0.07, 0.047, -0.018, 0.153, 0.0, 0.0, 0.0, 0.0, 0.0, 9.602, 0.217, 0.127, 0.072, 0.048, -0.017, 0.153, 0.0, 0.0, 0.0, 0.0, 0.0, 9.595, 0.235, 0.102, 0.064, 0.045, -0.014, 0.0, 0.0, 0.0, 0.039, 0.0, 0.0]","[False, False, False, False]"
2,"[9.562, 0.197, 0.111, 0.07, 0.051, -0.016, 0.0, 0.0, 0.0, 0.039, 0.0, 0.0, 9.623, 0.217, -0.01, 0.069, 0.047, -0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.628, 0.202, -0.014, 0.07, 0.048, -0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.639, 0.223, -0.011, 0.072, 0.044, -0.019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.656, 0.194, -0.016, 0.072, 0.048, -0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[False, False, False, False]"
3,"[9.654, 0.231, 0.062, 0.069, 0.048, -0.013, 0.153, 0.0, 0.0, 0.0, 0.0, 0.0, 9.648, 0.24, 0.068, 0.076, 0.043, -0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.617, 0.197, 0.129, 0.068, 0.043, -0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.628, 0.218, 0.033, 0.077, 0.041, -0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.601, 0.21, -0.047, 0.076, 0.045, -0.014, -0.153, 0.0, 0.0, 0.0, 0.0, 0.0]","[False, False, False, False]"
4,"[9.621, 0.181, 0.042, 0.073, 0.046, -0.013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.602, 0.196, 0.001, 0.069, 0.047, -0.016, 0.0, 0.0, 0.0, 0.039, 0.0, 0.0, 9.621, 0.221, 0.028, 0.071, 0.047, -0.018, 0.0, 0.0, 0.0, 0.039, 0.0, 0.0, 9.634, 0.21, 0.095, 0.067, 0.047, -0.015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.584, 0.234, 0.076, 0.071, 0.045, -0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[False, False, False, False]"
5,"[9.672, 0.199, 0.036, 0.05, 0.049, -0.024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.65, 0.239, 0.072, 0.068, 0.045, -0.018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.626, 0.221, 0.011, 0.072, 0.045, -0.015, 0.0, 0.0, 0.0, 0.0, 0.0, -0.039, 9.567, 0.251, 0.152, 0.07, 0.043, -0.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.618, 0.173, -0.046, 0.099, 0.042, -0.005, 0.0, 0.0, -0.153, 0.0, 0.0, 0.0]","[True, True, True, False]"
6,"[9.54, -0.059, -0.099, 0.003, 0.038, -0.06, 0.0, 0.0, 0.0, 0.0, 0.0, -0.039, 9.703, 0.04, 0.077, -0.043, 0.052, -0.059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.309, 0.242, 0.331, 0.002, 0.044, -0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.056, 0.16, 0.169, 0.05, 0.044, -0.021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.613, -0.025, 0.025, 0.053, 0.046, -0.021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True]"
7,"[9.518, 0.145, 0.191, 0.089, 0.035, -0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.571, -0.072, 1.597, 0.118, 0.03, 0.007, 0.0, 0.0, -0.153, 0.0, 0.0, 0.0, 11.931, 0.77, 1.485, -0.101, 0.102, -0.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.504, -1.307, -0.952, 0.02, 0.035, -0.039, 0.0, 0.0, 0.0, -0.039, 0.039, 0.0, 10.144, -2.635, -6.247, 0.072, 0.066, 0.254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True]"
8,"[9.533, -0.404, -0.74, 0.12, 0.035, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.791, 0.227, 0.419, 0.031, 0.023, -0.023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.224, 0.21, 0.316, 0.016, 0.054, -0.027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.563, -0.214, -0.392, 0.087, 0.041, -0.017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.623, 0.141, 0.253, 0.047, 0.051, -0.024, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0]","[True, True, True, True]"
9,"[8.246, -1.025, -1.885, -0.098, 0.084, 0.142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.87, -1.445, 0.258, -0.918, 0.322, 0.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.883, 2.729, 3.593, -0.418, 0.117, -0.024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.385, -0.078, -0.566, 0.282, 0.008, -0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.561, 0.217, -0.002, -0.005, 0.037, -0.013, 0.0, 0.0, 0.0, 0.039, 0.0, 0.0]","[None, None, None, None]"
