,features,labels
0,"[9.431, -0.022, 0.092, 0.054, 0.053, 0.126, 9.782, -0.211, -0.098, 0.008, 0.015, -0.031, 9.569, 0.333, 0.001, 0.065, 0.077, 0.098, 9.729, 0.15, -0.145, 0.018, 0.007, -0.046, 9.717, 0.074, 0.185, 0.077, 0.075, 0.072, 9.409, 0.166, -0.129, 0.021, 0.009, -0.061, 9.864, 0.242, 0.177, 0.079, 0.073, 0.035, 9.828, -0.368, -0.035, 0.024, -0.003, -0.074, 9.827, 0.258, 0.307, 0.059, 0.058, 0.015, 9.485, 0.0, -0.137, 0.026, -0.01, -0.069]","[False, False, False, False]"
1,"[9.619, -0.205, 0.281, 0.073, 0.03, -0.08, 9.815, 0.227, 0.022, 0.018, -0.015, -0.053, 9.56, -0.316, 0.039, 0.069, 0.025, -0.084, 9.694, 0.018, 0.022, 0.017, -0.015, -0.046, 9.763, 0.254, 0.187, 0.071, 0.016, -0.088, 9.75, -0.049, -0.141, 0.011, -0.011, -0.038, 9.851, -0.004, 0.173, 0.062, 0.019, -0.064, 9.61, -0.012, -0.078, 0.013, -0.01, -0.029, 9.732, 0.148, 0.102, 0.07, 0.025, -0.056, 9.584, -0.043, -0.086, 0.015, -0.007, -0.047]","[False, False, False, False]"
2,"[9.55, 0.184, 0.01, 0.068, 0.032, -0.029, 9.677, -0.098, 0.039, 0.014, -0.007, -0.046, 9.519, 0.176, 0.095, 0.069, 0.032, -0.028, 9.73, -0.12, 0.025, 0.014, -0.007, -0.043, 9.6, 0.178, 0.231, 0.072, 0.034, -0.025, 9.706, 0.021, -0.066, 0.019, -0.007, -0.044, 9.584, 0.136, 0.217, 0.067, 0.036, -0.026, 9.654, -0.131, -0.07, 0.016, -0.008, -0.047, 9.691, 0.124, 0.201, 0.068, 0.036, -0.026, 9.716, -0.027, -0.066, 0.016, -0.008, -0.043]","[False, False, False, False]"
3,"[9.649, 0.169, 0.145, 0.066, 0.033, -0.027, 9.635, -0.023, -0.065, 0.014, -0.007, -0.044, 9.736, 0.117, 0.075, 0.069, 0.033, -0.03, 9.763, -0.033, -0.079, 0.018, -0.009, -0.043, 9.596, 0.125, 0.134, 0.072, 0.036, -0.025, 9.761, -0.086, -0.032, 0.016, -0.008, -0.044, 9.734, 0.188, 0.152, 0.065, 0.035, -0.027, 9.775, -0.05, -0.027, 0.012, -0.007, -0.044, 9.783, 0.139, 0.197, 0.068, 0.037, -0.027, 9.723, -0.096, -0.095, 0.012, -0.007, -0.046]","[False, False, False, False]"
4,"[9.665, 0.182, 0.032, 0.065, 0.035, -0.025, 9.745, -0.083, -0.01, 0.014, -0.009, -0.046, 9.559, 0.168, 0.183, 0.065, 0.032, -0.026, 9.695, -0.014, -0.089, 0.015, -0.009, -0.047, 9.657, 0.171, 0.138, 0.07, 0.032, -0.026, 9.756, -0.025, -0.105, 0.011, -0.008, -0.046, 9.653, 0.297, 0.127, 0.068, 0.032, -0.022, 9.724, -0.083, 0.026, 0.018, -0.008, -0.045, 9.598, 0.035, 0.163, 0.064, 0.034, -0.026, 9.684, -0.064, -0.087, 0.011, -0.007, -0.045]","[False, False, False, False]"
5,"[9.734, 0.117, 0.166, 0.064, 0.032, -0.025, 9.675, -0.103, -0.106, 0.018, -0.006, -0.044, 9.683, 0.198, 0.075, 0.069, 0.032, -0.027, 9.747, -0.091, -0.017, 0.015, -0.004, -0.044, 9.652, 0.096, 0.154, 0.066, 0.031, -0.029, 9.684, 0.026, -0.065, 0.013, -0.008, -0.043, 9.717, 0.238, 0.031, 0.07, 0.038, -0.028, 9.775, -0.111, -0.006, 0.017, -0.01, -0.044, 9.641, 0.135, 0.033, 0.067, 0.034, -0.029, 9.694, -0.084, -0.025, 0.015, -0.007, -0.04]","[False, False, False, False]"
6,"[9.685, 0.212, 0.132, 0.066, 0.035, -0.028, 9.717, -0.048, -0.072, 0.009, -0.006, -0.042, 9.587, 0.18, 0.076, 0.068, 0.036, -0.025, 9.623, -0.139, -0.014, 0.015, -0.011, -0.046, 9.646, 0.215, 0.215, 0.066, 0.033, -0.025, 9.77, -0.041, -0.166, 0.014, -0.006, -0.044, 9.699, 0.202, 0.173, 0.063, 0.032, -0.025, 9.699, -0.047, -0.039, 0.015, -0.009, -0.042, 9.711, 0.167, 0.16, 0.065, 0.035, -0.026, 9.673, -0.025, -0.001, 0.015, -0.009, -0.044]","[False, False, False, False]"
7,"[9.695, 0.129, 0.16, 0.068, 0.033, -0.026, 9.754, -0.103, -0.008, 0.016, -0.007, -0.045, 9.6, 0.145, 0.17, 0.068, 0.037, -0.032, 9.709, -0.093, -0.1, 0.014, -0.009, -0.045, 9.644, 0.15, 0.228, 0.067, 0.035, -0.031, 9.623, -0.118, -0.049, 0.016, -0.008, -0.046, 9.655, 0.099, 0.156, 0.067, 0.036, -0.029, 9.678, -0.083, -0.078, 0.011, -0.007, -0.04, 9.697, 0.118, 0.121, 0.06, 0.031, -0.024, 9.711, -0.05, -0.016, 0.014, -0.007, -0.042]","[False, False, False, False]"
8,"[9.539, 0.182, 0.138, 0.068, 0.031, -0.021, 9.701, -0.037, -0.066, 0.013, -0.005, -0.045, 9.669, 0.098, 0.136, 0.066, 0.034, -0.023, 9.73, -0.083, -0.045, 0.013, -0.01, -0.044, 9.686, 0.18, 0.235, 0.069, 0.032, -0.027, 9.721, -0.074, -0.061, 0.012, -0.007, -0.044, 9.668, 0.202, 0.155, 0.067, 0.037, -0.025, 9.687, -0.056, 0.002, 0.013, -0.006, -0.042, 9.644, 0.22, 0.148, 0.062, 0.035, -0.026, 9.718, -0.005, -0.133, 0.015, -0.011, -0.044]","[False, False, False, False]"
9,"[9.614, 0.13, 0.17, 0.069, 0.036, -0.027, 9.797, 0.001, -0.058, 0.017, -0.007, -0.043, 9.699, 0.077, 0.148, 0.065, 0.033, -0.031, 9.745, -0.065, -0.075, 0.013, -0.005, -0.043, 9.65, 0.161, 0.154, 0.072, 0.035, -0.03, 9.678, -0.135, -0.025, 0.017, -0.005, -0.046, 9.729, 0.149, 0.216, 0.068, 0.035, -0.024, 9.774, -0.12, 0.036, 0.018, -0.007, -0.041, 9.634, 0.132, 0.133, 0.067, 0.039, -0.028, 9.785, -0.125, 0.039, 0.014, -0.008, -0.044]","[False, False, False, False]"
