,LP,LD1,LD2,RP,RD1,RD2
0,"[array([[-0.27858828, -0.9603328 , -0.01222613, -0.08242641],
       [ 0.95940935, -0.27885643,  0.04210465,  0.41473524],
       [-0.04384381,  0.        ,  0.9990384 ,  0.0854021 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14406232, -0.98956515,  0.00261993, -0.09798422],
       [ 0.98940155,  0.14408614,  0.01799337,  0.48337642],
       [-0.01818311, -0.        ,  0.99983467,  0.08300122],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14406232, -0.98956515,  0.00261993, -0.09798422],
       [ 0.98940155,  0.14408614,  0.01799337,  0.48337642],
       [-0.01818311, -0.        ,  0.99983467,  0.08300122],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.38215596, -0.92398389,  0.01451153, -0.02465965],
       [ 0.92331845,  0.38243138,  0.03506099,  0.41291875],
       [-0.03794545,  0.        ,  0.99927981,  0.08634298],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11300557, -0.993584  ,  0.00453613, -0.0022492 ],
       [ 0.9927845 , -0.11309657, -0.03985112,  0.47009938],
       [ 0.04010845, -0.        ,  0.99919533,  0.08272355],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11300557, -0.993584  ,  0.00453613, -0.0022492 ],
       [ 0.9927845 , -0.11309657, -0.03985112,  0.47009938],
       [ 0.04010845, -0.        ,  0.99919533,  0.08272355],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.27839907, -0.96038756, -0.01223504, -0.08243427],
       [ 0.95946145, -0.27866779,  0.04216625,  0.41473722],
       [-0.04390545,  0.        ,  0.99903569,  0.08540348],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14381731, -0.98960084,  0.00260116, -0.09797259],
       [ 0.98943902,  0.14384083,  0.01789556,  0.48337312],
       [-0.01808361, -0.        ,  0.99983648,  0.08299606],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14381731, -0.98960084,  0.00260116, -0.09797259],
       [ 0.98943902,  0.14384083,  0.01789556,  0.48337312],
       [-0.01808361, -0.        ,  0.99983648,  0.08299606],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.38219939, -0.9239655 ,  0.0145389 , -0.02466046],
       [ 0.92329772,  0.38247582,  0.03512233,  0.4129176 ],
       [-0.0380126 ,  0.        ,  0.99927726,  0.08634348],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.1127464 , -0.99361344,  0.00453672, -0.00226185],
       [ 0.99281003, -0.11283764, -0.03994892,  0.47010012],
       [ 0.0402057 , -0.        ,  0.99919142,  0.08271646],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.1127464 , -0.99361344,  0.00453672, -0.00226185],
       [ 0.99281003, -0.11283764, -0.03994892,  0.47010012],
       [ 0.0402057 , -0.        ,  0.99919142,  0.08271646],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.27848197, -0.96036394, -0.01220218, -0.08243214],
       [ 0.95944336, -0.27874918,  0.0420397 ,  0.4147367 ],
       [-0.04377476,  0.        ,  0.99904143,  0.08539955],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.1442235 , -0.98954162,  0.00263752, -0.09798924],
       [ 0.98937619,  0.14424761,  0.01809345,  0.48337695],
       [-0.01828467, -0.        ,  0.99983282,  0.08300645],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.1442235 , -0.98954162,  0.00263752, -0.09798924],
       [ 0.98937619,  0.14424761,  0.01809345,  0.48337695],
       [-0.01828467, -0.        ,  0.99983282,  0.08300645],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.3822252 , -0.9239563 ,  0.01444459, -0.02466196],
       [ 0.92329724,  0.38249804,  0.03489212,  0.41291981],
       [-0.03776382,  0.        ,  0.99928669,  0.08633791],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11297137, -0.99358785,  0.00454473, -0.00225334],
       [ 0.99278482, -0.11306275, -0.03993881,  0.47009483],
       [ 0.04019656, -0.        ,  0.99919179,  0.08271875],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11297137, -0.99358785,  0.00454473, -0.00225334],
       [ 0.99278482, -0.11306275, -0.03993881,  0.47009483],
       [ 0.04019656, -0.        ,  0.99919179,  0.08271875],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.27865075, -0.96031401, -0.01227821, -0.0824268 ],
       [ 0.95938312, -0.27892113,  0.04227337,  0.41473509],
       [-0.04402036,  0.        ,  0.99903063,  0.08540706],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14403507, -0.98956917,  0.0025982 , -0.09798438],
       [ 0.98940821,  0.1440585 ,  0.01784757,  0.48337708],
       [-0.0180357 , -0.        ,  0.99983734,  0.08299454],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14403507, -0.98956917,  0.0025982 , -0.09798438],
       [ 0.98940821,  0.1440585 ,  0.01784757,  0.48337708],
       [-0.0180357 , -0.        ,  0.99983734,  0.08299454],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.38226865, -0.9239379 ,  0.01447195, -0.02466277],
       [ 0.9232765 ,  0.38254249,  0.03495346,  0.41292367],
       [-0.03783096,  0.        ,  0.99928415,  0.08633941],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11282832, -0.9936041 ,  0.00454494, -0.00225712],
       [ 0.99279896, -0.11291982, -0.03999185,  0.47009635],
       [ 0.04024928, -0.        ,  0.99918967,  0.08271707],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11282832, -0.9936041 ,  0.00454494, -0.00225712],
       [ 0.99279896, -0.11291982, -0.03999185,  0.47009635],
       [ 0.04024928, -0.        ,  0.99918967,  0.08271707],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.27841566, -0.96038273, -0.0122365 , -0.08243384],
       [ 0.95945651, -0.27868443,  0.04216855,  0.41473814],
       [-0.04390807,  0.        ,  0.99903558,  0.08540554],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14417458, -0.98954877,  0.00262942, -0.09798872],
       [ 0.98938425,  0.14419855,  0.01804415,  0.48337647],
       [-0.01823473, -0.        ,  0.99983373,  0.08300386],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14417458, -0.98954877,  0.00262942, -0.09798872],
       [ 0.98938425,  0.14419855,  0.01804415,  0.48337647],
       [-0.01823473, -0.        ,  0.99983373,  0.08300386],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.38227795, -0.92393408,  0.01447027, -0.02466294],
       [ 0.92327287,  0.38255172,  0.03494842,  0.41292183],
       [-0.03782566,  0.        ,  0.99928435,  0.08634029],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11265211, -0.99362405,  0.00455581, -0.00226799],
       [ 0.9928125 , -0.11274419, -0.04015072,  0.47010133],
       [ 0.04040837, -0.        ,  0.99918325,  0.08271001],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11265211, -0.99362405,  0.00455581, -0.00226799],
       [ 0.9928125 , -0.11274419, -0.04015072,  0.47010133],
       [ 0.04040837, -0.        ,  0.99918325,  0.08271001],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.27883323, -0.96026135, -0.01225409, -0.08241811],
       [ 0.95933537, -0.27910237,  0.04216063,  0.4147341 ],
       [-0.04390537,  0.        ,  0.99903569,  0.08540548],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14407725, -0.98956307,  0.00258437, -0.09798269],
       [ 0.98940391,  0.14410042,  0.01774733,  0.48337241],
       [-0.01793451, -0.        ,  0.99983916,  0.08299032],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14407725, -0.98956307,  0.00258437, -0.09798269],
       [ 0.98940391,  0.14410042,  0.01774733,  0.48337241],
       [-0.01793451, -0.        ,  0.99983916,  0.08299032],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.38216973, -0.92397852,  0.0144909 , -0.02465691],
       [ 0.92331502,  0.38244436,  0.03500975,  0.41291694],
       [-0.03789022,  0.        ,  0.99928191,  0.08634374],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11314392, -0.99356836,  0.00451277, -0.00223959],
       [ 0.992779  , -0.11323388, -0.03959721,  0.47009166],
       [ 0.03985353, -0.        ,  0.99920553,  0.08273766],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11314392, -0.99356836,  0.00451277, -0.00223959],
       [ 0.992779  , -0.11323388, -0.03959721,  0.47009166],
       [ 0.03985353, -0.        ,  0.99920553,  0.08273766],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.2786448 , -0.96031616, -0.01224572, -0.08242395],
       [ 0.95939013, -0.27891375,  0.04216271,  0.41473602],
       [-0.04390503,  0.        ,  0.99903571,  0.08540247],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14391516, -0.98958657,  0.00261731, -0.09797664],
       [ 0.98942296,  0.14393895,  0.01799415,  0.48337408],
       [-0.0181835 , -0.        ,  0.99983467,  0.08300124],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14391516, -0.98958657,  0.00261731, -0.09797664],
       [ 0.98942296,  0.14393895,  0.01799415,  0.48337408],
       [-0.0181835 , -0.        ,  0.99983467,  0.08300124],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.3822983 , -0.92392488,  0.01451996, -0.02466232],
       [ 0.9232592 ,  0.38257394,  0.03506604,  0.41292234],
       [-0.03795335,  0.        ,  0.99927951,  0.08634516],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11292235, -0.99359348,  0.00453146, -0.00225398],
       [ 0.99279444, -0.11301323, -0.03983983,  0.4700942 ],
       [ 0.04009671, -0.        ,  0.9991958 ,  0.08272192],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11292235, -0.99359348,  0.00453146, -0.00225398],
       [ 0.99279444, -0.11301323, -0.03983983,  0.4700942 ],
       [ 0.04009671, -0.        ,  0.9991958 ,  0.08272192],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.27858231, -0.96033495, -0.01219363, -0.08242657],
       [ 0.95941635, -0.27884904,  0.04199393,  0.41473317],
       [-0.04372842,  0.        ,  0.99904346,  0.08539652],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.1439646 , -0.98957943,  0.00259656, -0.09797718],
       [ 0.98941852,  0.14398802,  0.01784523,  0.48337244],
       [-0.01803314, -0.        ,  0.99983739,  0.08299445],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.1439646 , -0.98957943,  0.00259656, -0.09797718],
       [ 0.98941852,  0.14398802,  0.01784523,  0.48337244],
       [-0.01803314, -0.        ,  0.99983739,  0.08299445],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.38220303, -0.9239655 ,  0.01444291, -0.02466154],
       [ 0.92330651,  0.38247582,  0.03489045,  0.41291641],
       [-0.03776163,  0.        ,  0.99928678,  0.08633586],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.1127849 , -0.99360909,  0.00453213, -0.00226357],
       [ 0.99280785, -0.11287592, -0.03989482,  0.47009567],
       [ 0.04015142, -0.        ,  0.99919361,  0.08271718],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.1127849 , -0.99360909,  0.00453213, -0.00226357],
       [ 0.99280785, -0.11287592, -0.03989482,  0.47009567],
       [ 0.04015142, -0.        ,  0.99919361,  0.08271718],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.27851516, -0.96035428, -0.01220509, -0.08242929],
       [ 0.95943349, -0.27878246,  0.04204429,  0.41472754],
       [-0.04377997,  0.        ,  0.9990412 ,  0.08539867],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14393708, -0.98958345,  0.00258925, -0.09797232],
       [ 0.98942338,  0.14396037,  0.01779852,  0.48337316],
       [-0.01798587, -0.        ,  0.99983824,  0.08298895],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14393708, -0.98958345,  0.00258925, -0.09797232],
       [ 0.98942338,  0.14396037,  0.01779852,  0.48337316],
       [-0.01798587, -0.        ,  0.99983824,  0.08298895],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.3824767 , -0.92385279,  0.0144083 , -0.02466867],
       [ 0.92319796,  0.382748  ,  0.03477784,  0.41291825],
       [-0.03764436,  0.        ,  0.9992912 ,  0.08633123],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11282247, -0.99360474,  0.00455014, -0.00226231],
       [ 0.99279767, -0.11291419, -0.04003961,  0.47009046],
       [ 0.04029732, -0.        ,  0.99918773,  0.08271155],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11282247, -0.99360474,  0.00455014, -0.00226231],
       [ 0.99279767, -0.11291419, -0.04003961,  0.47009046],
       [ 0.04029732, -0.        ,  0.99918773,  0.08271155],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.27841338, -0.96038273, -0.01228832, -0.08243189],
       [ 0.95944865, -0.27868443,  0.04234714,  0.41473231],
       [-0.04409402,  0.        ,  0.99902739,  0.08540671],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14421701, -0.98954267,  0.00260114, -0.09798704],
       [ 0.98938175,  0.14424046,  0.01784481,  0.48337474],
       [-0.01803339, -0.        ,  0.99983739,  0.08298946],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.14421701, -0.98954267,  0.00260114, -0.09798704],
       [ 0.98938175,  0.14424046,  0.01784481,  0.48337474],
       [-0.01803339, -0.        ,  0.99983739,  0.08298946],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.38215505, -0.92398389,  0.01453552, -0.02466063],
       [ 0.92331625,  0.38243138,  0.03511895,  0.41291279],
       [-0.03800819,  0.        ,  0.99927743,  0.08634038],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11243172, -0.99364905,  0.00454609, -0.00228035],
       [ 0.99283778, -0.11252359, -0.04014465,  0.47009756],
       [ 0.04040123, -0.        ,  0.99918354,  0.08270424],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.11243172, -0.99364905,  0.00454609, -0.00228035],
       [ 0.99283778, -0.11252359, -0.04014465,  0.47009756],
       [ 0.04040123, -0.        ,  0.99918354,  0.08270424],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
