,features,labels
0,"[9.894, 0.174, 0.144, 0.041, 0.083, 0.085, 9.766, 0.25, -0.451, 0.022, 0.006, -0.059, 9.934, 0.092, 0.08, 0.081, 0.08, 0.056, 9.618, 0.139, -0.173, 0.027, 0.002, -0.069, 9.595, 0.104, -0.266, 0.081, 0.07, 0.01, 9.7, -0.051, -0.247, 0.025, -0.005, -0.059, 9.645, 0.151, 0.041, 0.087, 0.066, -0.031, 9.791, 0.031, -0.329, 0.02, -0.015, -0.054, 9.626, 0.497, -0.113, 0.082, 0.046, -0.058, 9.739, 0.493, -0.077, 0.026, -0.012, -0.05]","[False, False, False, False]"
1,"[9.623, 0.089, 0.064, 0.068, 0.039, -0.015, 9.763, 0.166, -0.178, 0.019, -0.007, -0.038, 9.628, 0.066, 0.079, 0.068, 0.042, -0.016, 9.726, 0.117, -0.163, 0.013, -0.005, -0.038, 9.625, 0.083, -0.017, 0.069, 0.04, -0.019, 9.708, 0.148, -0.176, 0.017, -0.005, -0.038, 9.666, 0.106, -0.016, 0.064, 0.047, -0.019, 9.73, 0.162, -0.16, 0.014, -0.003, -0.036, 9.788, 0.095, 0.075, 0.071, 0.04, -0.013, 9.737, 0.146, -0.19, 0.014, -0.003, -0.04]","[False, False, False, False]"
2,"[9.61, 0.069, 0.057, 0.072, 0.045, -0.016, 9.731, 0.133, -0.205, 0.015, -0.008, -0.038, 9.621, 0.136, 0.023, 0.066, 0.04, -0.019, 9.666, 0.141, -0.113, 0.017, -0.008, -0.038, 9.674, 0.072, -0.041, 0.069, 0.041, -0.018, 9.741, 0.152, -0.242, 0.019, -0.004, -0.037, 9.701, 0.093, 0.022, 0.072, 0.042, -0.021, 9.781, 0.135, -0.223, 0.016, -0.006, -0.038, 9.656, 0.063, 0.016, 0.07, 0.043, -0.019, 9.769, 0.159, -0.19, 0.013, -0.005, -0.039]","[False, False, False, False]"
3,"[9.647, 0.094, -0.019, 0.067, 0.04, -0.018, 9.731, 0.111, -0.206, 0.013, -0.004, -0.042, 9.644, 0.087, 0.119, 0.068, 0.043, -0.017, 9.728, 0.151, -0.215, 0.014, -0.004, -0.039, 9.644, 0.1, 0.008, 0.069, 0.044, -0.019, 9.786, 0.138, -0.226, 0.016, -0.007, -0.036, 9.674, 0.091, 0.023, 0.068, 0.043, -0.019, 9.753, 0.146, -0.12, 0.016, -0.008, -0.039, 9.649, 0.081, 0.014, 0.07, 0.043, -0.019, 9.741, 0.146, -0.195, 0.014, -0.004, -0.038]","[False, False, False, False]"
4,"[9.663, 0.077, 0.012, 0.068, 0.038, -0.02, 9.74, 0.117, -0.196, 0.014, -0.005, -0.038, 9.604, 0.062, 0.096, 0.071, 0.043, -0.02, 9.774, 0.153, -0.193, 0.015, -0.004, -0.039, 9.69, 0.099, 0.062, 0.068, 0.045, -0.016, 9.695, 0.135, -0.238, 0.018, -0.007, -0.037, 9.653, 0.086, 0.041, 0.067, 0.043, -0.018, 9.657, 0.149, -0.208, 0.019, -0.003, -0.039, 9.678, 0.08, 0.086, 0.07, 0.041, -0.017, 9.711, 0.16, -0.127, 0.016, -0.006, -0.035]","[False, False, False, False]"
5,"[9.546, 0.211, 0.179, 0.059, 0.045, -0.016, 9.776, 0.085, -0.01, 0.027, -0.009, -0.043, 9.656, 0.109, 0.108, 0.06, 0.041, -0.022, 9.711, 0.107, -0.048, 0.02, -0.005, -0.04, 9.689, 0.029, -0.007, 0.06, 0.045, -0.017, 9.623, 0.242, -0.351, 0.017, -0.002, -0.036, 9.579, 0.057, 0.063, 0.079, 0.04, -0.016, 9.736, 0.093, -0.205, 0.02, -0.007, -0.036, 9.611, 0.011, -0.013, 0.071, 0.042, -0.015, 9.765, 0.159, -0.167, 0.013, -0.004, -0.037]","[False, False, False, False]"
6,"[9.927, 0.207, -0.063, 0.034, 0.037, -0.038, 9.756, 0.048, -0.189, -0.035, -0.002, -0.04, 9.607, 0.196, 0.232, 0.028, 0.048, -0.034, 9.667, 0.175, -0.398, 0.008, -0.009, -0.034, 9.649, 0.077, 0.026, 0.057, 0.043, -0.023, 9.691, 0.223, -0.246, 0.022, -0.0, -0.035, 9.626, -0.037, -0.132, 0.049, 0.049, -0.022, 9.654, 0.082, -0.186, 0.011, -0.004, -0.037, 9.611, -0.013, -0.065, 0.039, 0.051, -0.026, 9.745, 0.029, 0.074, -0.023, -0.003, -0.04]","[True, True, True, False]"
7,"[9.588, -0.057, -0.048, 0.037, 0.022, -0.059, 9.56, 0.258, -0.175, -0.029, -0.012, -0.008, 9.732, -0.008, -0.038, 0.029, 0.029, -0.046, 9.825, 0.223, -0.208, -0.031, -0.007, -0.011, 9.721, 0.042, 0.123, 0.029, 0.011, -0.065, 9.812, 0.354, -0.298, -0.018, -0.013, 0.015, 9.434, 0.152, 0.33, 0.068, 0.023, -0.048, 9.607, -0.125, -0.001, 0.011, -0.01, -0.014, 9.625, 0.041, 0.102, 0.061, 0.034, -0.047, 9.794, 0.34, -0.263, 0.007, -0.011, -0.026]","[True, True, True, True]"
8,"[5.486, 4.863, 2.743, -0.251, 0.144, -0.313, -15.681, 0.904, -1.905, 0.083, -0.047, -0.171, -18.675, -6.825, -2.727, -0.197, -0.031, 0.35, 19.484, -4.71, 0.644, 0.282, 0.544, -0.789, 19.6, 3.217, 4.981, -0.033, 0.366, 0.192, 19.6, -4.424, 6.391, 0.303, 0.172, -0.54, 19.6, 5.417, 4.445, -0.063, 0.074, -0.089, 19.506, -4.261, 6.03, 0.127, -0.162, 0.019, 12.176, 3.106, 1.877, -0.061, 0.049, -0.022, 7.738, -2.649, 3.265, 0.018, -0.074, 0.081]","[True, False, False, False]"
9,"[9.79, 0.167, 0.262, 0.022, 0.045, -0.018, 9.811, 0.185, -0.371, 0.046, -0.001, -0.049, 9.56, 0.151, 0.01, 0.075, 0.041, -0.008, 9.747, 0.094, -0.151, 0.093, 0.003, -0.061, 9.612, 0.131, -0.124, 0.088, 0.059, -0.006, 9.655, 0.111, -0.26, 0.066, -0.004, -0.046, 9.674, 0.041, -0.126, 0.079, 0.056, -0.011, 9.686, 0.095, -0.193, 0.053, 0.001, -0.058, 9.758, 0.011, -0.147, 0.062, 0.05, -0.023, 9.784, 0.045, -0.138, 0.005, 0.002, -0.051]","[True, True, True, True]"
