,transforms
0,"[array([[-0.10600153, -0.99214278,  0.00391996, -0.135742  ],
       [ 0.99426907, -0.12498143,  0.01437753,  0.086944  ],
       [-0.01388115,  0.00568672,  0.99988895,  0.096036  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.10577587, -0.99212837,  0.00404372, -0.135745  ],
       [ 0.99429313, -0.12509005,  0.01438742,  0.08694   ],
       [-0.01387914,  0.00581227,  0.99988832,  0.096037  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.10597955, -0.99216006,  0.00400024, -0.135745  ],
       [ 0.99427321, -0.12484133,  0.01425619,  0.086942  ],
       [-0.01375211,  0.00574927,  0.99989037,  0.096036  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.10607596, -0.99214931,  0.00399312, -0.135744  ],
       [ 0.99426232, -0.12492679,  0.01429986,  0.0869425 ],
       [-0.01379576,  0.00574884,  0.99988978,  0.096035  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.10592259, -0.99213283,  0.0039337 , -0.135746  ],
       [ 0.99427571, -0.12505903,  0.01450615,  0.0869445 ],
       [-0.01400803,  0.00571753,  0.99988704,  0.0960365 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.10605846, -0.99214417,  0.00413978, -0.1357415 ],
       [ 0.99426654, -0.12496171,  0.01414395,  0.086941  ],
       [-0.01362527,  0.00587535,  0.9998914 ,  0.096032  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.10607614, -0.99214827,  0.00410326, -0.1357425 ],
       [ 0.99426405, -0.12493064,  0.01418474,  0.0869405 ],
       [-0.01366961,  0.00584378,  0.99989097,  0.0960335 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.10581297, -0.99214836,  0.00388383, -0.1357425 ],
       [ 0.99428861, -0.12493861,  0.01441227,  0.0869405 ],
       [-0.01392055,  0.00565462,  0.99988859,  0.0960355 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.10603419, -0.9921444 ,  0.00397717, -0.135741  ],
       [ 0.99426502, -0.12496572,  0.01442486,  0.08694   ],
       [-0.01392198,  0.00574918,  0.99988805,  0.096034  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.10594233, -0.99213309,  0.00408577, -0.135741  ],
       [ 0.99427658, -0.1250511 ,  0.01430801,  0.0869375 ],
       [-0.01379479,  0.00584351,  0.99988929,  0.0960295 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[-0.10589613, -0.99215583,  0.00394753, -0.1357425 ],
       [ 0.99427975, -0.12487637,  0.01441938,  0.0869365 ],
       [-0.01392042,  0.00571784,  0.99988824,  0.0960305 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[-0.10543837, -0.9922789 ,  0.00512819, -0.1356685 ],
       [ 0.99432543, -0.12383353,  0.01475406,  0.0869955 ],
       [-0.01413135,  0.00691649,  0.999878  ,  0.0960315 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[-0.10583973, -0.99221007,  0.00499038, -0.1356535 ],
       [ 0.99427115, -0.12438555,  0.01554297,  0.087015  ],
       [-0.01492773,  0.00688574,  0.99986675,  0.096023  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[-0.10685052, -0.99204411,  0.01036472, -0.1383455 ],
       [ 0.99408841, -0.12523306,  0.02049027,  0.086892  ],
       [-0.01926675,  0.0128517 ,  0.99973633,  0.0960435 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[-0.11784921, -0.99053061,  0.01135432, -0.1414435 ],
       [ 0.99284383, -0.13656718,  0.0207865 ,  0.0863825 ],
       [-0.01930506,  0.01408951,  0.99971946,  0.096008  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
15,"[array([[-0.16334104, -0.98314217,  0.01418533, -0.146254  ],
       [ 0.98635607, -0.18193817,  0.02315343,  0.0858075 ],
       [-0.02052805,  0.01816538,  0.99963128,  0.0960475 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
16,"[array([[-0.2143277 , -0.97241011,  0.01224009, -0.1504095 ],
       [ 0.97658263, -0.23265847,  0.02183738,  0.084736  ],
       [-0.01870848,  0.01698836,  0.99968661,  0.095998  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
17,"[array([[-0.24288908, -0.96501856,  0.01025942, -0.152422  ],
       [ 0.96987543, -0.26171708,  0.02175785,  0.08443   ],
       [-0.01861589,  0.01559945,  0.99971063,  0.095977  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
18,"[array([[-0.2560009 , -0.96138162,  0.00936503, -0.1533295 ],
       [ 0.96649797, -0.27481131,  0.02169927,  0.0843175 ],
       [-0.01858003,  0.01497076,  0.99972068,  0.095951  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
19,"[array([[-0.25662407, -0.96104447,  0.00986498, -0.153407  ],
       [ 0.9663244 , -0.27595128,  0.0222824 ,  0.0843295 ],
       [-0.01900608,  0.01563419,  0.99970304,  0.0959565 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
20,"[array([[-0.24923694, -0.96332338,  0.01250962, -0.1506635 ],
       [ 0.96824623, -0.26771785,  0.02335106,  0.0854455 ],
       [-0.01949856,  0.01830873,  0.99964906,  0.096002  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
21,"[array([[-0.22787665, -0.96882344,  0.01632758, -0.144037  ],
       [ 0.97356303, -0.24688128,  0.01996766,  0.0879735 ],
       [-0.01572433,  0.02075509,  0.9996673 ,  0.0961765 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
22,"[array([[-0.20798875, -0.97379818,  0.01998238, -0.138626  ],
       [ 0.97809791, -0.22631855,  0.01249998,  0.0894005 ],
       [-0.00807233,  0.02229397,  0.99972219,  0.096382  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
23,"[array([[-0.19772691, -0.97607555,  0.01831683, -0.1345365 ],
       [ 0.98022424, -0.21646722,  0.01188675,  0.0900645 ],
       [-0.00803187,  0.02045658,  0.99976157,  0.096377  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
24,"[array([[-0.17117451, -0.98175168,  0.0188748 , -0.131358  ],
       [ 0.98522028, -0.18907295,  0.0097207 ,  0.089976  ],
       [-0.00634758,  0.02037288,  0.9997746 ,  0.0964155 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
25,"[array([[-0.13217444, -0.98847876,  0.01746842, -0.128746  ],
       [ 0.99118208, -0.15015707,  0.01179171,  0.0893225 ],
       [-0.00938094,  0.019042  ,  0.99977788,  0.0963695 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
26,"[array([[ 0.01640994, -0.99985601,  0.01688728, -0.125574  ],
       [ 0.99957563, -0.00126284,  0.02379064,  0.085417  ],
       [-0.02406791,  0.0169221 ,  0.99957432,  0.096246  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
27,"[array([[ 0.05676609, -0.99909433,  0.01711765, -0.12306   ],
       [ 0.99807397,  0.03936151,  0.02408289,  0.0846225 ],
       [-0.02501913,  0.01616126,  0.99956341,  0.096279  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
28,"[array([[ 0.14056539, -0.9923802 ,  0.01868129, -0.1191815 ],
       [ 0.98980584,  0.12216485,  0.02050396,  0.0825875 ],
       [-0.0229297 ,  0.01604025,  0.99961522,  0.09643   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
29,"[array([[ 0.2002272 , -0.98293569,  0.01798478, -0.1152605 ],
       [ 0.97952391,  0.18338329,  0.01777973,  0.0806155 ],
       [-0.02102344,  0.01442199,  0.99968016,  0.0964725 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
30,"[array([[ 0.24045429, -0.97456307,  0.01824383, -0.1131125 ],
       [ 0.97044239,  0.22367228,  0.01667406,  0.080137  ],
       [-0.0205743 ,  0.01405453,  0.99969452,  0.0964875 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
31,"[array([[ 0.2397807 , -0.97481102,  0.01767066, -0.113188  ],
       [ 0.97060904,  0.22262448,  0.01682558,  0.08015   ],
       [-0.02057427,  0.01348378,  0.99970228,  0.0964695 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
32,"[array([[ 0.23600981, -0.97541219,  0.0187115 , -0.1140215 ],
       [ 0.9713698 ,  0.2199988 ,  0.02344737,  0.080462  ],
       [-0.02720441,  0.01309892,  0.99954995,  0.0964955 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
33,"[array([[ 0.22051552, -0.97893332,  0.01968932, -0.1176515 ],
       [ 0.97495723,  0.20368806,  0.02510465,  0.0817025 ],
       [-0.02883244,  0.01416823,  0.99949091,  0.0964375 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
34,"[array([[ 0.16362051, -0.9891493 ,  0.01889564, -0.120919  ],
       [ 0.98609861,  0.14615948,  0.02620342,  0.083862  ],
       [-0.02894598,  0.01486849,  0.99947803,  0.0963445 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
35,"[array([[ 0.10396833, -0.99614364,  0.01783138, -0.125389  ],
       [ 0.99420506,  0.08634676,  0.02561026,  0.085921  ],
       [-0.02732906,  0.01555883,  0.99951296,  0.0962455 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
36,"[array([[ 0.05879825, -0.99900863,  0.01761793, -0.1297    ],
       [ 0.99792876,  0.04131761,  0.02509895,  0.0869545 ],
       [-0.02609514,  0.01657123,  0.99952971,  0.0961745 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
37,"[array([[ 0.01224851, -0.99984175,  0.01667978, -0.1336245 ],
       [ 0.99962176, -0.00577688,  0.02441746,  0.0874855 ],
       [-0.0246233 ,  0.01682555,  0.99956269,  0.0961135 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
38,"[array([[-0.03894133, -0.99817124,  0.01718845, -0.137601  ],
       [ 0.99893341, -0.05750664,  0.02549623,  0.0878935 ],
       [-0.02481143,  0.01863202,  0.99952714,  0.09611   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
39,"[array([[-0.08808346, -0.9940982 ,  0.01593558, -0.14157   ],
       [ 0.99583948, -0.10689398,  0.02484275,  0.0878195 ],
       [-0.0233459 ,  0.01850513,  0.99956435,  0.096059  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
40,"[array([[-0.09205867, -0.99371469,  0.01786297, -0.1395055 ],
       [ 0.99548685, -0.11005145,  0.02479178,  0.088314  ],
       [-0.02304621,  0.02048864,  0.99953303,  0.0961145 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
41,"[array([[-0.08771616, -0.99416864,  0.01906415, -0.132812  ],
       [ 0.99605167, -0.10585266,  0.01540172,  0.088887  ],
       [-0.01367278,  0.02058948,  0.99969963,  0.0963    ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
42,"[array([[-0.08065546, -0.99492156,  0.01890274, -0.1276055 ],
       [ 0.99667099, -0.09861773,  0.01346691,  0.08927   ],
       [-0.01190067,  0.02014024,  0.99973063,  0.096367  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
43,"[array([[-0.06956464, -0.99599108,  0.01907419, -0.125709  ],
       [ 0.99749976, -0.08714054,  0.01380725,  0.089177  ],
       [-0.0124493 ,  0.0202065 ,  0.99972273,  0.096364  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
44,"[array([[-0.02886362, -0.99872629,  0.018801  , -0.1249425 ],
       [ 0.99941346, -0.0464656 ,  0.01897618,  0.088119  ],
       [-0.01842896,  0.01966581,  0.99964315,  0.0962615 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
45,"[array([[ 0.01456202, -0.99985195,  0.01674288, -0.12299   ],
       [ 0.99964513, -0.00359886,  0.02206145,  0.086947  ],
       [-0.02230599,  0.01682625,  0.99961641,  0.0962435 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
46,"[array([[ 0.05076784, -0.99933352,  0.01652442, -0.122007  ],
       [ 0.99839211,  0.03294714,  0.02440491,  0.08593   ],
       [-0.02521554,  0.01571617,  0.99956558,  0.096239  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
47,"[array([[ 0.04843505, -0.99941089,  0.01661453, -0.12632   ],
       [ 0.99849427,  0.03044019,  0.02497477,  0.086203  ],
       [-0.02575348,  0.01585164,  0.99955001,  0.096191  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
48,"[array([[ 0.02041511, -0.99986941,  0.01605632, -0.1306345 ],
       [ 0.99945639,  0.00224122,  0.02556151,  0.0868825 ],
       [-0.0258872 ,  0.01600422,  0.9995443 ,  0.0961405 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
49,"[array([[-0.03122254, -0.99867864,  0.01363385, -0.135603  ],
       [ 0.9992474 , -0.04922041,  0.02345202,  0.0874965 ],
       [-0.02301715,  0.01477559,  0.99963199,  0.09604   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
