,LP,LD1,LD2,RP,RD1,RD2
0,"[array([[-0.66044278, -0.75042136, -0.02613658, -0.16508112],
       [ 0.74983442, -0.66095975,  0.0296742 ,  0.02237629],
       [-0.03954338,  0.        ,  0.99921785,  0.08438277],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.6323309 , -0.77427866,  0.02549871, -0.20361038],
       [ 0.7736499 ,  0.63284481,  0.0311974 ,  0.08366773],
       [-0.04029221, -0.        ,  0.99918794,  0.08327529],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.6323309 , -0.77427866,  0.02549871, -0.20361038],
       [ 0.7736499 ,  0.63284481,  0.0311974 ,  0.08366773],
       [-0.04029221, -0.        ,  0.99918794,  0.08327529],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34137849, -0.93988242,  0.00904277, -0.10818733],
       [ 0.93955285,  0.34149823,  0.0248878 ,  0.03310381],
       [-0.02647969,  0.        ,  0.99964935,  0.08505915],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59831853, -0.80093146,  0.02288533, -0.08847928],
       [ 0.80034621, -0.59875604, -0.03061276,  0.08476209],
       [ 0.03822145, -0.        ,  0.99926929,  0.08172856],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59831853, -0.80093146,  0.02288533, -0.08847928],
       [ 0.80034621, -0.59875604, -0.03061276,  0.08476209],
       [ 0.03822145, -0.        ,  0.99926929,  0.08172856],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.66043102, -0.7504287 , -0.02622278, -0.16508347],
       [ 0.74983787, -0.66095141,  0.02977273,  0.02237631],
       [-0.03967429,  0.        ,  0.99921267,  0.0843877 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63247357, -0.77416201,  0.02550225, -0.20361839],
       [ 0.77353345,  0.63298751,  0.03118999,  0.08367408],
       [-0.04028871, -0.        ,  0.99918808,  0.08327518],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63247357, -0.77416201,  0.02550225, -0.20361839],
       [ 0.77353345,  0.63298751,  0.03118999,  0.08367408],
       [-0.04028871, -0.        ,  0.99918808,  0.08327518],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34140444, -0.93987317,  0.00902412, -0.10818683],
       [ 0.93954501,  0.34152368,  0.02483438,  0.03310621],
       [-0.02642312,  0.        ,  0.99965085,  0.08505488],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59827001, -0.80096764,  0.02288737, -0.08848332],
       [ 0.80038217, -0.59870764, -0.03061936,  0.08476162],
       [ 0.03822796, -0.        ,  0.99926904,  0.08172735],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59827001, -0.80096764,  0.02288737, -0.08848332],
       [ 0.80038217, -0.59870764, -0.03061936,  0.08476162],
       [ 0.03822796, -0.        ,  0.99926904,  0.08172735],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.66030478, -0.75053725, -0.02629492, -0.16508953],
       [ 0.74994285, -0.66082814,  0.02986452,  0.02237536],
       [-0.03979086,  0.        ,  0.99920803,  0.08439332],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63228134, -0.77431824,  0.02552601, -0.20361298],
       [ 0.773688  ,  0.63279639,  0.03123478,  0.08366631],
       [-0.04033842, -0.        ,  0.99918607,  0.08327876],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63228134, -0.77431824,  0.02552601, -0.20361298],
       [ 0.773688  ,  0.63279639,  0.03123478,  0.08366631],
       [-0.04033842, -0.        ,  0.99918607,  0.08327876],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34117499, -0.93995655,  0.00901703, -0.10818443],
       [ 0.93962844,  0.34129413,  0.02483375,  0.03310031],
       [-0.0264201 ,  0.        ,  0.99965093,  0.08505781],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59821918, -0.80100383,  0.02294932, -0.08848643],
       [ 0.80041506, -0.59865922, -0.03070611,  0.08476524],
       [ 0.03833453, -0.        ,  0.99926496,  0.08172196],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59821918, -0.80100383,  0.02294932, -0.08848643],
       [ 0.80041506, -0.59865922, -0.03070611,  0.08476524],
       [ 0.03833453, -0.        ,  0.99926496,  0.08172196],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.66033715, -0.75051012, -0.02625641, -0.1650835 ],
       [ 0.74991754, -0.66085895,  0.02981832,  0.02237458],
       [-0.03973073,  0.        ,  0.99921042,  0.08438997],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63222034, -0.77437109,  0.02543318, -0.20360828],
       [ 0.77374526,  0.63273171,  0.0311265 ,  0.08366519],
       [-0.04019584, -0.        ,  0.99919182,  0.08326923],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63222034, -0.77437109,  0.02543318, -0.20360828],
       [ 0.77374526,  0.63273171,  0.0311265 ,  0.08366519],
       [-0.04019584, -0.        ,  0.99919182,  0.08326923],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34141923, -0.9398676 ,  0.00904493, -0.10818812],
       [ 0.93953796,  0.34153902,  0.02489038,  0.03310651],
       [-0.02648285,  0.        ,  0.99964927,  0.08506022],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59818053, -0.8010337 ,  0.02291439, -0.08848807],
       [ 0.80044662, -0.59861926, -0.03066256,  0.08476278],
       [ 0.03827874, -0.        ,  0.9992671 ,  0.08172374],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59818053, -0.8010337 ,  0.02291439, -0.08848807],
       [ 0.80044662, -0.59861926, -0.03066256,  0.08476278],
       [ 0.03827874, -0.        ,  0.9992671 ,  0.08172374],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.66027303, -0.75056807, -0.02621269, -0.1650856 ],
       [ 0.74997729, -0.66079314,  0.02977393,  0.02237399],
       [-0.03966853,  0.        ,  0.99921289,  0.08438558],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63232371, -0.77428751,  0.02540821, -0.20361319],
       [ 0.77366317,  0.63283399,  0.03108756,  0.08366926],
       [-0.04014989, -0.        ,  0.99919367,  0.08326777],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63232371, -0.77428751,  0.02540821, -0.20361319],
       [ 0.77366317,  0.63283399,  0.03108756,  0.08366926],
       [-0.04014989, -0.        ,  0.99919367,  0.08326777],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34142538, -0.93986576,  0.00900352, -0.10818824],
       [ 0.93953914,  0.34154408,  0.024776  ,  0.03310853],
       [-0.02636122,  0.        ,  0.99965248,  0.08505449],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59826772, -0.80096764,  0.02294727, -0.08848139],
       [ 0.8003791 , -0.59870764, -0.0306995 ,  0.08476471],
       [ 0.03832801, -0.        ,  0.99926521,  0.08172217],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59826772, -0.80096764,  0.02294727, -0.08848139],
       [ 0.8003791 , -0.59870764, -0.0306995 ,  0.08476471],
       [ 0.03832801, -0.        ,  0.99926521,  0.08172217],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.66042676, -0.75043238, -0.02622491, -0.16508061],
       [ 0.74984143, -0.66094723,  0.02977548,  0.02237728],
       [-0.03967776,  0.        ,  0.99921253,  0.08438478],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63206254, -0.77463   ,  0.02110246, -0.20356442],
       [ 0.77419863,  0.63241471,  0.02584791,  0.08367935],
       [-0.03336807, -0.        ,  0.99944313,  0.0829141 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63206254, -0.77463   ,  0.02110246, -0.20356442],
       [ 0.77419863,  0.63241471,  0.02584791,  0.08367935],
       [-0.03336807, -0.        ,  0.99944313,  0.0829141 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34132738, -0.93990097,  0.00904343, -0.10818635],
       [ 0.93957125,  0.34144716,  0.02489382,  0.03310495],
       [-0.02648558,  0.        ,  0.9996492 ,  0.08505928],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59831685, -0.80093169,  0.022921  , -0.08847833],
       [ 0.80034462, -0.59875573, -0.03066051,  0.08476515],
       [ 0.03828105, -0.        ,  0.99926701,  0.08172566],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59831685, -0.80093169,  0.022921  , -0.08847833],
       [ 0.80034462, -0.59875573, -0.03066051,  0.08476515],
       [ 0.03828105, -0.        ,  0.99926701,  0.08172566],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.66034079, -0.75050276, -0.02637501, -0.16508334],
       [ 0.74990483, -0.66086731,  0.02995233,  0.02237177],
       [-0.03990968,  0.        ,  0.99920329,  0.08439298],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63202416, -0.77465872,  0.02119724, -0.20356333],
       [ 0.77422341,  0.63237952,  0.02596641,  0.0836784 ],
       [-0.03351981, -0.        ,  0.99943805,  0.08291993],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63202416, -0.77465872,  0.02119724, -0.20356333],
       [ 0.77422341,  0.63237952,  0.02596641,  0.0836784 ],
       [-0.03351981, -0.        ,  0.99943805,  0.08291993],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34134504, -0.9398954 ,  0.00895588, -0.1081887 ],
       [ 0.93957206,  0.3414625 ,  0.02465158,  0.03310107],
       [-0.026228  ,  0.        ,  0.99965599,  0.08504951],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.5981847 , -0.80102788,  0.02300869, -0.08848886],
       [ 0.80043598, -0.59862704, -0.03078812,  0.08476101],
       [ 0.03843576, -0.        ,  0.99926107,  0.08171674],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.5981847 , -0.80102788,  0.02300869, -0.08848886],
       [ 0.80043598, -0.59862704, -0.03078812,  0.08476101],
       [ 0.03843576, -0.        ,  0.99926107,  0.08171674],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.66031189, -0.75052485, -0.02646981, -0.16508523],
       [ 0.74992255, -0.66084223,  0.03006202,  0.02237565],
       [-0.04005466,  0.        ,  0.99919749,  0.08439822],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63231363, -0.77428751,  0.02565782, -0.20360887],
       [ 0.77365084,  0.63283399,  0.03139296,  0.08366666],
       [-0.04054432, -0.        ,  0.99917774,  0.08328431],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63231363, -0.77428751,  0.02565782, -0.20360887],
       [ 0.77365084,  0.63283399,  0.03139296,  0.08366666],
       [-0.04054432, -0.        ,  0.99917774,  0.08328431],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34138349, -0.93988058,  0.00904472, -0.10818643],
       [ 0.93955088,  0.34150329,  0.02489274,  0.0331029 ],
       [-0.02648501,  0.        ,  0.99964921,  0.08505826],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.598318  , -0.80093169,  0.02289104, -0.0884823 ],
       [ 0.80034615, -0.59875573, -0.03062044,  0.0847631 ],
       [ 0.03823102, -0.        ,  0.99926893,  0.08172725],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.598318  , -0.80093169,  0.02289104, -0.0884823 ],
       [ 0.80034615, -0.59875573, -0.03062044,  0.0847631 ],
       [ 0.03823102, -0.        ,  0.99926893,  0.08172725],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.66054514, -0.75033258, -0.02609867, -0.16507282],
       [ 0.74974759, -0.66106052,  0.02962313,  0.02237409],
       [-0.03948   ,  0.        ,  0.99922036,  0.08437535],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63211308, -0.77459037,  0.02104314, -0.20356485],
       [ 0.77416152,  0.63246324,  0.02577195,  0.08368175],
       [-0.03327172, -0.        ,  0.99944634,  0.08290504],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63211308, -0.77459037,  0.02104314, -0.20356485],
       [ 0.77416152,  0.63246324,  0.02577195,  0.08368175],
       [-0.03327172, -0.        ,  0.99944634,  0.08290504],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34126856, -0.93992319,  0.00895353, -0.10818523],
       [ 0.93959987,  0.341386  ,  0.02465137,  0.03309876],
       [-0.026227  ,  0.        ,  0.99965601,  0.08504748],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59825609, -0.80097371,  0.02303843, -0.08848184],
       [ 0.80038046, -0.59869952, -0.0308221 ,  0.08475978],
       [ 0.03848079, -0.        ,  0.99925934,  0.08171431],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59825609, -0.80097371,  0.02303843, -0.08848184],
       [ 0.80038046, -0.59869952, -0.0308221 ,  0.08475978],
       [ 0.03848079, -0.        ,  0.99925934,  0.08171431],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.66033187, -0.75051748, -0.02617874, -0.1650807 ],
       [ 0.74992838, -0.66085059,  0.02973078,  0.02237043],
       [-0.0396137 ,  0.        ,  0.99921507,  0.08438035],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63245296, -0.77417967,  0.02547726, -0.20361181],
       [ 0.77355229,  0.6329659 ,  0.03116119,  0.08367138],
       [-0.0402506 , -0.        ,  0.99918962,  0.08326797],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.63245296, -0.77417967,  0.02547726, -0.20361181],
       [ 0.77355229,  0.6329659 ,  0.03116119,  0.08367138],
       [-0.0402506 , -0.        ,  0.99918962,  0.08326797],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.34149125, -0.93984163,  0.00902367, -0.1081895 ],
       [ 0.93951369,  0.34161046,  0.024826  ,  0.03310069],
       [-0.02641509,  0.        ,  0.99965106,  0.0850517 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59836421, -0.80089551,  0.02294891, -0.08847333],
       [ 0.80030713, -0.59880413, -0.03069397,  0.08475868],
       [ 0.03832457, -0.        ,  0.99926534,  0.08171828],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.59836421, -0.80089551,  0.02294891, -0.08847333],
       [ 0.80030713, -0.59880413, -0.03069397,  0.08475868],
       [ 0.03832457, -0.        ,  0.99926534,  0.08171828],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
