,features,labels
0,"[9.756, 0.048, -0.064, 0.082, 0.075, 0.048, 9.787, -0.022, -0.318, 0.03, 0.002, -0.075, 9.549, 0.028, 0.022, 0.088, 0.066, 0.008, 9.722, -0.071, -0.108, 0.03, -0.005, -0.066, 9.75, 0.055, -0.049, 0.086, 0.061, -0.034, 9.628, -0.08, -0.036, 0.028, -0.009, -0.067, 9.799, 0.045, -0.097, 0.078, 0.047, -0.061, 9.648, -0.085, 0.072, 0.025, -0.01, -0.06, 9.574, 0.044, -0.032, 0.078, 0.037, -0.075, 9.506, -0.048, -0.227, 0.023, -0.01, -0.057]","[False, False, False, False]"
1,"[9.591, 0.076, -0.014, 0.077, 0.024, -0.068, 9.787, -0.068, -0.172, 0.013, -0.009, -0.037, 9.596, 0.047, 0.056, 0.067, 0.026, -0.055, 9.738, -0.033, -0.173, 0.022, -0.005, -0.05, 9.686, 0.063, -0.095, 0.066, 0.028, -0.042, 9.751, -0.035, -0.24, 0.021, -0.006, -0.047, 9.675, 0.04, -0.117, 0.071, 0.027, -0.026, 9.724, -0.078, -0.206, 0.012, -0.007, -0.047, 9.48, 0.096, 0.02, 0.072, 0.036, -0.02, 9.742, -0.032, -0.108, 0.016, -0.004, -0.045]","[False, False, False, False]"
2,"[9.64, 0.078, -0.054, 0.074, 0.037, -0.02, 9.79, -0.027, -0.16, 0.017, -0.005, -0.048, 9.653, 0.059, -0.129, 0.073, 0.035, -0.024, 9.714, -0.029, -0.147, 0.02, -0.004, -0.046, 9.605, 0.092, -0.032, 0.073, 0.035, -0.02, 9.703, -0.075, -0.165, 0.016, -0.004, -0.047, 9.709, 0.067, -0.111, 0.074, 0.036, -0.025, 9.68, -0.05, -0.241, 0.017, -0.004, -0.047, 9.517, 0.053, -0.077, 0.066, 0.034, -0.019, 9.778, -0.035, -0.205, 0.024, -0.006, -0.049]","[False, False, False, False]"
3,"[9.578, 0.075, -0.078, 0.075, 0.037, -0.023, 9.79, -0.043, -0.184, 0.017, 0.0, -0.049, 9.68, 0.044, -0.061, 0.079, 0.042, -0.023, 9.746, -0.031, -0.165, 0.015, -0.004, -0.046, 9.642, 0.081, -0.079, 0.078, 0.039, -0.022, 9.771, -0.038, -0.191, 0.018, -0.006, -0.047, 9.619, 0.074, -0.047, 0.071, 0.038, -0.023, 9.716, -0.043, -0.132, 0.02, -0.007, -0.051, 9.699, 0.071, -0.02, 0.073, 0.039, -0.025, 9.722, -0.068, -0.117, 0.022, -0.002, -0.046]","[False, False, False, False]"
4,"[9.665, 0.05, -0.081, 0.072, 0.036, -0.026, 9.686, -0.063, -0.122, 0.021, -0.005, -0.047, 9.656, 0.057, -0.134, 0.077, 0.038, -0.025, 9.739, -0.054, -0.2, 0.02, -0.003, -0.048, 9.649, 0.109, -0.069, 0.073, 0.039, -0.022, 9.723, -0.036, -0.155, 0.016, -0.004, -0.046, 9.626, 0.068, -0.002, 0.074, 0.036, -0.025, 9.768, -0.025, -0.193, 0.017, -0.007, -0.048, 9.698, 0.056, -0.075, 0.072, 0.041, -0.024, 9.717, -0.02, -0.141, 0.02, -0.005, -0.048]","[False, False, False, False]"
5,"[9.625, 0.068, -0.033, 0.071, 0.04, -0.025, 9.753, -0.016, -0.164, 0.018, -0.006, -0.047, 9.635, 0.073, -0.008, 0.072, 0.04, -0.026, 9.748, -0.04, -0.207, 0.018, -0.003, -0.049, 9.638, 0.075, -0.126, 0.071, 0.036, -0.026, 9.725, -0.066, -0.194, 0.016, -0.004, -0.049, 9.666, 0.081, 0.056, 0.067, 0.039, -0.023, 9.753, -0.005, -0.077, 0.016, -0.004, -0.047, 9.739, 0.048, 0.029, 0.07, 0.036, -0.018, 9.705, -0.045, -0.053, 0.02, -0.006, -0.05]","[False, False, False, False]"
6,"[9.541, 0.051, 0.004, 0.074, 0.039, -0.016, 9.751, -0.032, -0.222, 0.019, -0.006, -0.049, 9.234, -0.142, -0.019, 0.016, 0.03, -0.023, 9.681, 0.067, -0.339, 0.022, -0.006, -0.048, 9.469, 0.083, 0.116, 0.021, 0.033, -0.009, 9.8, -0.118, -0.035, 0.016, -0.004, -0.05, 9.602, 0.478, 0.029, 0.003, 0.03, -0.025, 10.219, -0.093, -0.108, -0.029, 0.0, -0.044, 9.717, 0.832, 0.34, 0.057, 0.037, -0.02, 9.66, 0.194, -0.421, 0.01, 0.001, -0.05]","[False, False, False, False]"
7,"[9.392, 0.007, -0.068, 0.091, 0.031, -0.025, 9.718, -0.036, -0.295, 0.018, -0.005, -0.046, 9.815, -0.055, -0.111, 0.088, 0.036, -0.031, 9.748, -0.089, -0.169, 0.017, -0.006, -0.049, 9.791, 0.011, -0.082, 0.08, 0.037, -0.025, 9.705, -0.031, -0.166, 0.019, -0.001, -0.048, 9.543, 0.062, -0.072, 0.073, 0.039, -0.023, 9.689, -0.023, -0.242, 0.017, -0.007, -0.048, 9.635, 0.063, -0.122, 0.073, 0.039, -0.02, 9.79, -0.031, -0.184, 0.018, -0.003, -0.049]","[True, False, False, False]"
8,"[9.68, 0.07, -0.091, 0.071, 0.036, -0.021, 9.732, -0.082, -0.159, 0.019, -0.003, -0.048, 9.684, 0.08, -0.051, 0.069, 0.04, -0.019, 9.758, -0.065, -0.253, 0.016, -0.006, -0.05, 9.675, 0.086, -0.089, 0.07, 0.037, -0.028, 9.745, -0.036, -0.254, 0.021, -0.007, -0.047, 9.665, 0.038, -0.118, 0.076, 0.039, -0.025, 9.708, -0.032, -0.12, 0.015, -0.006, -0.051, 9.717, -0.004, -0.051, 0.068, 0.034, -0.019, 9.786, -0.06, -0.172, 0.021, -0.002, -0.048]","[True, False, False, False]"
9,"[9.651, 0.145, 0.035, 0.074, 0.037, -0.021, 9.718, -0.017, -0.159, 0.019, -0.008, -0.048, 9.413, 0.013, -0.098, 0.068, 0.038, -0.017, 9.877, 0.114, -0.203, 0.035, -0.005, -0.049, 9.526, -0.018, -0.068, 0.083, 0.035, -0.023, 9.732, 0.059, -0.318, 0.013, -0.001, -0.048, 9.818, 0.145, -0.137, 0.065, 0.04, -0.024, 9.721, 0.016, -0.178, 0.015, -0.002, -0.047, 9.634, 0.071, -0.165, 0.075, 0.04, -0.029, 9.596, 0.019, -0.047, 0.006, -0.001, -0.052]","[True, False, False, False]"
