,time
0,0.875
1,1.083333
2,1.2916660000000002
3,1.5
4,1.708333
5,1.9166660000000002
6,2.125
7,2.333333
8,2.541666
9,2.7500000000000004
10,2.958333
11,3.1666659999999998
12,3.3750000000000004
13,3.583333
14,3.7916659999999998
15,4.0
16,4.208333
17,4.416665999999999
18,4.625
19,4.833333
20,5.041665999999999
21,5.25
22,5.458333
23,5.666665999999999
24,5.875
25,6.083333
26,6.291665999999999
27,6.5
28,6.708333
29,6.916665999999999
30,7.125
31,7.333333
32,7.541665999999999
33,7.75
34,7.958333
35,8.166666
36,8.375
37,8.583333
38,8.791666
39,9.0
40,9.208333
41,9.416666
42,9.625
43,9.833333
44,10.041666
45,10.25
46,10.458333
47,10.666666
48,10.875
49,11.083333
50,11.291666
51,11.5
52,11.708333
53,11.916666
54,12.125
55,12.333333
56,12.541666
57,12.75
58,12.958333
59,13.166666
60,13.375
61,13.583333
62,13.791666
63,14.0
64,14.208333
65,14.416666
66,14.625
67,14.833333
68,15.041666
69,15.25
70,15.458333
71,15.666666
72,15.875
73,16.083333
74,16.291666
75,16.5
76,16.708333
77,16.916666
78,17.125
79,17.333333
80,17.541666
81,17.75
82,17.958333
83,18.166666
84,18.375
85,18.583333
86,18.791666
87,19.0
88,19.208333
89,19.416666
90,19.625
91,19.833333
92,20.041666
93,20.25
94,20.458333
95,20.666666
96,20.875
97,21.083333
98,21.291666
99,21.5
100,21.708333
101,21.916666
102,22.125
103,22.333333
104,22.541666
105,22.75
106,22.958333
107,23.166666
108,23.375
109,23.583333
110,24.208333
111,24.416666
112,24.625
113,24.833333
114,25.041666
115,25.25
116,25.458333
117,25.666666
118,25.875
119,26.083333
120,26.291666
121,26.5
122,26.708333
123,26.916666
124,27.125
125,27.333333
126,27.541666
127,27.75
128,27.958333
129,28.166666
130,28.375
131,28.583333
132,28.791666
133,29.0
134,29.208333
135,29.416666
136,29.625
137,29.833333
138,30.041666
139,30.25
140,30.458333
141,30.666666000000003
142,30.874999999999996
143,31.083333
144,31.291666000000003
145,31.499999999999996
146,31.708333
147,31.916666000000003
148,32.125
149,32.333333
150,32.541666000000006
151,32.75
152,32.958333
153,33.166666000000006
154,33.375
155,33.583333
156,33.791666000000006
157,34.0
158,34.208333
159,34.416666000000006
160,34.625
161,34.833333
162,35.041666000000006
163,35.25
164,35.458333
165,35.666666000000006
166,35.875
167,36.083333
168,36.291666000000006
169,36.5
170,36.708333
171,36.916666000000006
172,37.125
173,37.333333
174,37.541666000000006
175,37.75
176,37.958333
177,38.166666000000006
178,38.375
179,38.583333
180,38.791666000000006
181,39.0
182,39.208333
183,39.416666000000006
184,39.625
185,39.833333
186,40.041666000000006
187,40.25
188,40.458333
189,40.666666000000006
190,40.875
191,41.083333
192,41.291666000000006
193,41.5
194,41.708333
195,41.916666000000006
196,42.125
197,42.333333
198,42.541666000000006
199,42.75
200,42.958333
201,43.166666000000006
202,43.375
203,43.583333
204,43.791666000000006
205,44.0
206,44.208333
207,44.416666000000006
208,44.625
209,44.833333
210,45.041666000000006
211,45.25
212,45.458333
213,45.666666000000006
214,45.875
215,46.083333
216,46.291666000000006
217,46.5
218,46.708333
219,46.916666000000006
220,47.125
221,47.333333
222,47.541666000000006
223,47.75
224,47.958333
225,48.166666000000006
226,48.375
227,48.583333
228,48.791666000000006
229,49.0
230,49.208333
231,49.416666000000006
232,49.625
233,49.833333
234,50.041666000000006
235,50.25
236,50.458333
237,50.666666000000006
238,50.875
239,51.083333
240,51.291666000000006
241,51.5
242,51.708333
243,51.916666000000006
244,52.125
245,52.333333
246,52.541666000000006
247,52.75
248,52.958333
249,53.166666000000006
250,53.375
251,53.583333
252,53.791666000000006
253,54.0
254,54.208333
255,54.416666000000006
256,54.625
257,54.833333
258,55.25
259,55.458333
260,55.666666000000006
261,55.875
262,56.083333
263,56.291666000000006
264,56.5
265,56.708333
266,56.916666000000006
267,57.125
268,57.333333
269,57.541666000000006
270,57.75
271,57.958333
272,58.166666000000006
273,58.375
274,58.583333
275,58.791666000000006
276,59.0
