,features,labels
0,"[9.666, 0.15, -0.066, 0.085, 0.044, -0.069, 0.005, -0.005, 0.005, 0.014, 0.014, 0.012, 9.677, 0.16, -0.077, 0.079, 0.034, -0.077, 0.01, -0.005, 0.005, 0.014, 0.014, 0.012, 9.591, 0.112, -0.008, 0.075, 0.033, -0.082, 0.002, -0.005, 0.005, 0.015, 0.013, 0.011, 9.636, 0.189, 0.067, 0.069, 0.027, -0.077, 0.002, -0.005, 0.005, 0.014, 0.014, 0.011, 9.629, 0.14, 0.028, 0.075, 0.026, -0.067, 0.0, -0.005, 0.005, 0.015, 0.013, 0.011]","[True, False, False, False]"
1,"[9.597, 0.161, 0.068, 0.075, 0.04, -0.022, 0.002, -0.005, 0.005, 0.015, 0.014, 0.012, 9.638, 0.008, 0.002, 0.073, 0.044, -0.024, 0.002, -0.005, 0.005, 0.014, 0.013, 0.012, 9.59, 0.179, -0.021, 0.073, 0.04, -0.02, 0.005, -0.005, 0.005, 0.014, 0.014, 0.012, 9.647, 0.137, 0.012, 0.071, 0.04, -0.023, 0.005, -0.005, 0.005, 0.014, 0.013, 0.012, 9.618, 0.151, 0.044, 0.078, 0.042, -0.022, 0.005, -0.005, 0.005, 0.014, 0.014, 0.012]","[True, False, False, False]"
2,"[9.626, 0.148, -0.029, 0.077, 0.043, -0.025, 0.002, -0.005, 0.005, 0.013, 0.014, 0.012, 9.623, 0.144, -0.019, 0.074, 0.038, -0.021, 0.002, -0.005, 0.005, 0.014, 0.014, 0.011, 9.662, 0.12, 0.03, 0.077, 0.038, -0.022, 0.0, -0.005, 0.005, 0.015, 0.015, 0.012, 9.681, 0.141, -0.074, 0.077, 0.039, -0.022, 0.002, -0.005, 0.005, 0.014, 0.014, 0.012, 9.635, 0.128, -0.09, 0.073, 0.038, -0.027, 0.005, -0.005, 0.005, 0.014, 0.014, 0.011]","[True, False, False, False]"
3,"[9.601, 0.102, -0.002, 0.072, 0.041, -0.02, 0.005, -0.005, 0.005, 0.014, 0.015, 0.011, 9.674, 0.136, -0.067, 0.075, 0.042, -0.021, 0.0, -0.005, 0.005, 0.015, 0.014, 0.012, 9.632, 0.121, -0.085, 0.078, 0.038, -0.025, 0.002, -0.005, 0.005, 0.014, 0.013, 0.011, 9.69, 0.142, 0.049, 0.071, 0.04, -0.023, 0.002, -0.005, 0.005, 0.014, 0.013, 0.011, 9.61, 0.142, -0.008, 0.075, 0.036, -0.024, 0.0, -0.005, 0.005, 0.014, 0.014, 0.011]","[True, False, False, False]"
4,"[9.641, 0.147, -0.073, 0.072, 0.039, -0.024, 0.007, -0.005, 0.005, 0.014, 0.014, 0.011, 9.652, 0.294, 0.019, 0.073, 0.041, -0.026, 0.007, -0.005, 0.005, 0.014, 0.014, 0.012, 9.71, 0.131, 0.02, 0.068, 0.04, -0.019, 0.002, -0.005, 0.005, 0.014, 0.014, 0.011, 9.6, 0.12, -0.024, 0.076, 0.043, -0.026, 0.007, -0.005, 0.005, 0.014, 0.014, 0.012, 9.631, 0.174, -0.027, 0.072, 0.04, -0.025, 0.002, -0.005, 0.005, 0.015, 0.013, 0.012]","[True, False, False, False]"
5,"[9.679, 0.141, 0.022, 0.068, 0.038, -0.022, 0.005, -0.005, 0.005, 0.014, 0.014, 0.011, 9.651, 0.151, 0.019, 0.071, 0.041, -0.026, 0.005, -0.005, 0.005, 0.014, 0.013, 0.011, 9.6, 0.137, 0.016, 0.075, 0.041, -0.023, 0.005, -0.005, 0.005, 0.015, 0.014, 0.011, 9.595, 0.125, -0.022, 0.073, 0.04, -0.025, 0.002, -0.005, 0.005, 0.014, 0.014, 0.012, 9.609, 0.178, -0.05, 0.076, 0.037, -0.025, 0.002, -0.005, 0.005, 0.014, 0.013, 0.011]","[True, False, False, False]"
6,"[9.735, 0.138, -0.074, 0.077, 0.04, -0.026, 0.01, -0.005, 0.005, 0.015, 0.013, 0.012, 9.645, 0.143, -0.12, 0.076, 0.041, -0.023, 0.005, -0.005, 0.005, 0.014, 0.013, 0.012, 9.657, 0.131, 0.119, 0.075, 0.042, -0.022, 0.002, -0.005, 0.005, 0.014, 0.014, 0.012, 9.695, 0.16, -0.048, 0.07, 0.038, -0.023, 0.002, -0.005, 0.005, 0.014, 0.014, 0.012, 9.631, 0.144, 0.054, 0.073, 0.043, -0.022, 0.01, -0.005, 0.005, 0.014, 0.014, 0.012]","[True, False, False, False]"
7,"[9.636, 0.224, 0.134, 0.075, 0.041, -0.024, 0.007, -0.005, 0.005, 0.013, 0.013, 0.011, 9.601, 0.117, -0.065, 0.071, 0.041, -0.026, 0.002, -0.005, 0.005, 0.015, 0.014, 0.011, 9.644, 0.254, -0.041, 0.073, 0.04, -0.025, 0.0, -0.005, 0.005, 0.014, 0.014, 0.012, 9.602, 0.13, 0.016, 0.077, 0.0, -0.024, 0.002, -0.005, 0.005, 0.015, 0.014, 0.011, 9.526, 0.165, 0.074, 0.077, 0.041, -0.023, 0.002, -0.005, 0.005, 0.014, 0.014, 0.013]","[True, False, False, False]"
8,"[9.765, 0.17, -0.029, 0.073, 0.04, -0.024, 0.007, -0.005, 0.005, 0.014, 0.014, 0.011, 9.587, 0.167, 0.135, 0.071, 0.037, -0.029, 0.007, -0.005, 0.005, 0.014, 0.013, 0.011, 9.691, 0.161, -0.069, 0.077, 0.036, -0.026, 0.01, -0.005, 0.005, 0.014, 0.014, 0.012, 9.618, 0.147, 0.038, 0.073, 0.037, -0.024, 0.005, -0.005, 0.005, 0.014, 0.013, 0.012, 9.685, 0.138, 0.025, 0.078, 0.039, -0.025, 0.002, -0.005, 0.005, 0.014, 0.014, 0.012]","[True, False, False, False]"
9,"[9.626, 0.112, -0.051, 0.077, 0.039, -0.027, 0.0, -0.005, 0.005, 0.014, 0.014, 0.011, 9.76, 0.025, -0.17, 0.076, 0.044, -0.029, 0.002, -0.005, 0.005, 0.015, 0.014, 0.012, 9.676, 0.137, -0.043, 0.067, 0.038, -0.027, 0.01, -0.005, 0.005, 0.014, 0.015, 0.012, 9.644, 0.294, 0.062, 0.059, 0.038, -0.024, 0.005, -0.005, 0.005, 0.014, 0.014, 0.012, 9.653, 0.159, 0.056, 0.071, 0.038, -0.026, 0.005, -0.005, 0.005, 0.014, 0.013, 0.012]","[True, True, False, False]"
10,"[9.882, 0.257, -0.068, 0.065, 0.037, -0.027, 0.005, -0.005, 0.005, 0.014, 0.014, 0.011, 9.628, 0.202, 0.076, 0.069, 0.037, -0.025, 0.007, -0.005, 0.005, 0.014, 0.014, 0.012, 9.607, 0.17, 0.033, 0.078, 0.038, -0.025, 0.007, -0.005, 0.005, 0.014, 0.014, 0.012, 9.65, 0.109, -0.098, 0.078, 0.036, -0.021, 0.005, -0.005, 0.005, 0.014, 0.014, 0.011, 9.59, 0.125, 0.027, 0.086, 0.044, -0.029, 0.007, -0.005, 0.005, 0.015, 0.013, 0.012]","[True, False, False, False]"
11,"[9.683, -0.531, -0.828, 0.092, 0.046, -0.029, 0.0, -0.005, 0.005, 0.015, 0.013, 0.012, 9.541, 0.239, 0.05, 0.015, 0.017, -0.039, 0.005, -0.005, 0.005, 0.014, 0.014, 0.012, 9.588, 0.325, 0.157, 0.07, 0.028, -0.029, 0.002, -0.005, 0.005, 0.014, 0.013, 0.012, 9.675, 0.13, 0.071, 0.082, 0.04, -0.031, 0.002, -0.005, 0.005, 0.014, 0.013, 0.012, 9.645, 0.168, 0.12, 0.095, 0.039, -0.029, 0.007, -0.005, 0.005, 0.014, 0.013, 0.012]","[True, True, False, False]"
12,"[9.4, 0.293, 0.27, 0.189, 0.039, -0.02, 0.005, -0.005, 0.005, 0.015, 0.014, 0.011, 9.985, 0.484, 0.66, 0.269, 0.004, -0.019, 0.007, -0.005, 0.005, 0.015, 0.014, 0.012, 9.547, -0.361, -0.726, 0.217, 0.02, -0.022, 0.007, -0.005, 0.005, 0.013, 0.014, 0.012, 9.701, 0.278, 0.264, 0.135, 0.037, -0.026, 0.007, -0.005, 0.005, 0.015, 0.013, 0.012, 9.619, 0.216, 0.246, 0.219, 0.028, -0.02, 0.007, -0.005, 0.005, 0.014, 0.013, 0.011]","[True, False, False, False]"
13,"[9.657, 0.115, -0.108, 0.281, 0.029, -0.02, 0.005, -0.005, 0.005, 0.015, 0.014, 0.012, 9.687, 0.022, -0.261, 0.263, 0.028, -0.021, 0.005, -0.005, 0.005, 0.015, 0.014, 0.012, 9.645, 0.294, 0.001, 0.227, 0.03, -0.017, 0.005, -0.005, 0.005, 0.013, 0.014, 0.012, 9.629, 0.141, 0.031, 0.202, 0.034, -0.023, 0.005, -0.005, 0.005, 0.015, 0.014, 0.012, 9.608, 0.13, -0.023, 0.196, 0.031, -0.021, 0.005, -0.005, 0.005, 0.014, 0.014, 0.012]","[True, False, False, False]"
