,transforms
0,"[array([[-0.06624564, -0.99715602, -0.01300202, -0.0585525 ],
       [ 0.99779841, -0.07418858, -0.00400826,  0.262494  ],
       [ 0.0031384 , -0.01326364,  0.99990744,  0.2363505 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.06654126, -0.99715465, -0.01298472, -0.058551  ],
       [ 0.99777938, -0.07421284, -0.00380035,  0.2624935 ],
       [ 0.00292815, -0.01323102,  0.99990847,  0.236352  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.06667645, -0.9971576 , -0.01281671, -0.0585485 ],
       [ 0.99776997, -0.07420139, -0.00391886,  0.2624935 ],
       [ 0.00305583, -0.01307223,  0.99991018,  0.2363495 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.06616119, -0.99714757, -0.01312645, -0.058553  ],
       [ 0.99780401, -0.07427969, -0.0040154 ,  0.2624915 ],
       [ 0.00313842, -0.01338853,  0.99990578,  0.2363525 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.06658914, -0.9971413 , -0.0129491 , -0.0585525 ],
       [ 0.99777606, -0.07439762, -0.00384138,  0.2624885 ],
       [ 0.00297083, -0.01319907,  0.99990878,  0.2363505 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.06654128, -0.99715846, -0.01305696, -0.058552  ],
       [ 0.99777974, -0.07415041, -0.00367758,  0.2624895 ],
       [ 0.00280084, -0.01329377,  0.99990799,  0.236352  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.06630182, -0.99715537, -0.01308913, -0.058556  ],
       [ 0.99779568, -0.0741862 , -0.00367717,  0.262488  ],
       [ 0.00280149, -0.01332592,  0.99990757,  0.2363525 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.06615822, -0.99716071, -0.01318434, -0.058559  ],
       [ 0.99780521, -0.07409719, -0.00368087,  0.2624815 ],
       [ 0.0028008 , -0.01342091,  0.99990631,  0.236351  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.06629619, -0.99715953, -0.01314483, -0.05856   ],
       [ 0.99779581, -0.07411914, -0.00376562,  0.262482  ],
       [ 0.00288613, -0.01338785,  0.99990651,  0.2363515 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.06782873, -0.99708035, -0.01284705, -0.05857   ],
       [ 0.99769362, -0.07523242, -0.00346838,  0.262521  ],
       [ 0.00258921, -0.01307163,  0.99991146,  0.2363455 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[-0.06672413, -0.99707403, -0.01275406, -0.0584405 ],
       [ 0.9977654 , -0.07532069, -0.00433869,  0.262496  ],
       [ 0.00347831, -0.01304471,  0.99990925,  0.236348  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[-0.06649893, -0.9970876 , -0.01263904, -0.058385  ],
       [ 0.99778087, -0.07516256, -0.0041999 ,  0.2625255 ],
       [ 0.00335039, -0.01291905,  0.9999113 ,  0.236346  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[-0.05994681, -0.99755957, -0.01396076, -0.0588925 ],
       [ 0.99819491, -0.06835392, -0.0044906 ,  0.264422  ],
       [ 0.00364599, -0.01423517,  0.99989246,  0.236381  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[-0.02402949, -0.99940572, -0.01319168, -0.0579245 ],
       [ 0.99970297, -0.03179086, -0.00438638,  0.268906  ],
       [ 0.00406848, -0.01332457,  0.99990336,  0.2363675 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[ 0.01703848, -0.9998675 , -0.01351939, -0.05438   ],
       [ 0.9998453 ,  0.00912334, -0.00413543,  0.2714415 ],
       [ 0.00436558, -0.01348122,  0.99990006,  0.236394  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
15,"[array([[ 0.02510539, -0.99974478, -0.01413109, -0.053413  ],
       [ 0.99967816,  0.01767463, -0.00329298,  0.27247   ],
       [ 0.00364707, -0.01407076,  0.99989473,  0.2364225 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
16,"[array([[ 0.02612463, -0.99974897, -0.01371217, -0.053417  ],
       [ 0.99964896,  0.01777652, -0.0040534 ,  0.2724705 ],
       [ 0.00441065, -0.01363807,  0.99989777,  0.2364135 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
17,"[array([[ 0.02552706, -0.99973778, -0.01434521, -0.0533505 ],
       [ 0.99966852,  0.01789331, -0.00298434,  0.2724635 ],
       [ 0.0033499 , -0.01428958,  0.99989265,  0.236424  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
18,"[array([[ 0.02718061, -0.99972057, -0.01406895, -0.05336   ],
       [ 0.99961885,  0.01906021, -0.00445276,  0.272332  ],
       [ 0.00483399, -0.01398167,  0.99989111,  0.236435  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
19,"[array([[ 0.04963263, -0.99903991, -0.01391406, -0.0440925 ],
       [ 0.99875606,  0.04160184, -0.00410349,  0.2792945 ],
       [ 0.00478949, -0.01373143,  0.99989477,  0.236503  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
