,features,labels
0,"[9.378, 0.2, -0.048, 0.086, 0.098, 0.081, 9.885, -0.149, 0.243, 0.006, 0.009, -0.033, 9.651, 0.093, 0.007, 0.071, 0.073, 0.095, 9.72, -0.095, 0.384, 0.013, 0.007, -0.047, 9.613, 0.085, 0.072, 0.076, 0.071, 0.071, 9.724, -0.073, 0.364, 0.02, 0.002, -0.061, 9.659, 0.121, -0.048, 0.081, 0.071, 0.038, 9.662, -0.157, 0.447, 0.027, -0.004, -0.07, 9.72, 0.082, 0.098, 0.081, 0.063, 0.003, 9.679, -0.133, 0.409, 0.029, -0.008, -0.069]","[False, False, False, False]"
1,"[9.704, 0.16, 0.054, 0.071, 0.031, -0.089, 9.497, -0.108, 0.45, 0.019, -0.016, -0.05, 9.641, 0.123, 0.075, 0.066, 0.024, -0.09, 9.713, -0.13, 0.388, 0.016, -0.012, -0.041, 9.64, 0.099, 0.106, 0.068, 0.021, -0.087, 9.638, -0.141, 0.488, 0.009, -0.013, -0.037, 9.672, 0.147, -0.039, 0.06, 0.02, -0.078, 9.668, -0.1, 0.431, 0.012, -0.01, -0.031, 9.705, 0.092, -0.004, 0.062, 0.022, -0.062, 9.732, -0.093, 0.419, 0.015, -0.012, -0.046]","[False, False, False, False]"
2,"[9.715, 0.042, -0.075, 0.068, 0.037, -0.026, 9.631, -0.117, 0.434, 0.016, -0.011, -0.041, 9.615, 0.089, 0.103, 0.069, 0.033, -0.03, 9.653, -0.128, 0.388, 0.014, -0.009, -0.044, 9.662, 0.141, 0.016, 0.061, 0.034, -0.03, 9.624, -0.129, 0.357, 0.014, -0.007, -0.043, 9.715, 0.118, 0.04, 0.066, 0.037, -0.034, 9.733, -0.11, 0.38, 0.017, -0.007, -0.042, 9.593, 0.068, 0.024, 0.072, 0.035, -0.033, 9.655, -0.106, 0.403, 0.018, -0.01, -0.042]","[False, False, False, False]"
3,"[9.647, 0.086, 0.038, 0.07, 0.035, -0.033, 9.677, -0.123, 0.412, 0.013, -0.007, -0.041, 9.651, 0.105, -0.061, 0.072, 0.036, -0.03, 9.628, -0.1, 0.353, 0.014, -0.01, -0.043, 9.642, 0.12, 0.1, 0.067, 0.034, -0.032, 9.762, -0.101, 0.174, 0.011, -0.009, -0.042, 9.768, 0.106, -0.01, 0.068, 0.031, -0.031, 9.623, -0.119, 0.443, 0.011, -0.009, -0.044, 9.707, 0.1, 0.075, 0.068, 0.036, -0.029, 9.66, -0.084, 0.38, 0.013, -0.008, -0.042]","[False, False, False, False]"
4,"[9.635, 0.084, -0.013, 0.067, 0.038, -0.028, 9.753, -0.101, 0.366, 0.015, -0.009, -0.042, 9.632, 0.1, -0.074, 0.067, 0.035, -0.03, 9.632, -0.148, 0.422, 0.014, -0.01, -0.041, 9.629, 0.121, 0.011, 0.066, 0.034, -0.027, 9.676, -0.14, 0.451, 0.016, -0.01, -0.039, 9.66, 0.089, 0.063, 0.068, 0.034, -0.031, 9.652, -0.162, 0.391, 0.013, -0.012, -0.045, 9.657, 0.114, 0.026, 0.069, 0.034, -0.027, 9.706, -0.124, 0.413, 0.011, -0.007, -0.045]","[False, False, False, False]"
5,"[9.656, 0.105, 0.087, 0.062, 0.032, -0.031, 9.709, -0.108, 0.404, 0.013, -0.01, -0.044, 9.663, 0.128, 0.054, 0.066, 0.032, -0.029, 9.681, -0.145, 0.432, 0.014, -0.008, -0.042, 9.659, 0.106, 0.031, 0.065, 0.036, -0.028, 9.695, -0.096, 0.394, 0.016, -0.01, -0.046, 9.781, 0.132, 0.045, 0.067, 0.037, -0.031, 9.513, -0.166, 0.367, 0.015, -0.006, -0.044, 9.532, 0.054, 0.002, 0.069, 0.034, -0.03, 9.669, -0.087, 0.438, 0.016, -0.009, -0.044]","[False, False, False, False]"
6,"[9.671, 0.101, -0.039, 0.069, 0.036, -0.028, 9.772, -0.111, 0.389, 0.019, -0.012, -0.044, 9.638, 0.126, -0.052, 0.069, 0.032, -0.033, 9.632, -0.087, 0.631, 0.017, -0.007, -0.041, 9.82, 0.172, 0.199, 0.064, 0.034, -0.029, 8.87, 0.403, -0.413, 0.113, 0.002, -0.078, 9.794, -0.238, -0.809, 0.195, 0.031, -0.031, 9.815, -0.354, 0.564, 0.031, -0.01, -0.027, 9.65, 0.05, -0.027, 0.057, 0.033, -0.024, 9.738, -0.083, 0.422, 0.0, -0.005, -0.04]","[False, False, False, False]"
7,"[9.643, 0.081, -0.063, 0.066, 0.035, -0.029, 9.715, -0.106, 0.47, 0.019, -0.011, -0.043, 9.63, 0.081, 0.05, 0.063, 0.031, -0.036, 9.68, -0.083, 0.474, 0.01, -0.009, -0.04, 9.629, 0.109, 0.062, 0.063, 0.034, -0.033, 9.687, -0.138, 0.432, 0.013, -0.009, -0.045, 9.602, 0.102, 0.111, 0.07, 0.034, -0.029, 9.711, -0.131, 0.438, 0.013, -0.006, -0.04, 9.623, 0.165, 0.087, 0.071, 0.033, -0.032, 9.694, -0.087, 0.313, 0.013, -0.011, -0.042]","[True, False, False, False]"
8,"[9.652, 0.275, 0.118, 0.061, 0.032, -0.028, 9.466, -0.195, 0.463, 0.018, -0.002, -0.057, 9.542, -0.331, -0.586, 0.06, 0.034, -0.024, 10.376, -0.447, 0.7, 0.027, -0.001, -0.052, 9.709, 0.178, 0.136, 0.084, 0.033, -0.037, 9.624, -0.006, 0.269, 0.029, -0.006, -0.054, 9.558, 0.059, -0.401, 0.108, 0.023, -0.028, 10.428, -0.126, 0.355, 0.021, 0.031, -0.086, 9.727, 0.386, 0.36, 0.044, 0.04, -0.027, 9.81, -0.194, 0.415, -0.004, 0.002, -0.054]","[True, False, False, False]"
9,"[9.777, 0.276, 0.151, 0.046, 0.035, -0.031, 9.939, -0.924, 1.701, -0.046, -0.004, -0.092, 9.144, -0.156, -1.329, 0.099, 0.082, -0.012, 9.524, -0.366, 0.418, -0.04, -0.006, -0.075, 9.918, 0.195, 0.126, 0.064, 0.04, -0.034, 9.841, -0.176, 0.044, -0.048, -0.005, -0.069, 8.98, 0.091, -0.167, 0.066, 0.032, -0.034, 9.846, -0.303, -0.029, 0.009, -0.008, -0.048, 9.617, 0.124, -0.248, 0.073, 0.031, -0.029, 9.558, -0.281, 0.632, 0.013, -0.008, -0.04]","[True, True, True, True]"
