,Left IMU Signal,Right IMU Signal
ax,"[9.565, 9.614, 9.603, 9.578, 9.67, 9.701, 9.768, 9.274, 10.998, 10.147, 9.523, 9.595, 9.184, 9.821, 9.642, 9.952, 9.41, 9.426, 9.098, 9.765, 9.743, 9.749, 9.8, 9.628, 9.593, 9.516, 9.932, 11.198, 9.56, 9.903, 10.029, 9.419, 9.778, 9.81, 9.534, 9.68, 9.414, 9.659, 8.545, 10.125, 8.938, 9.593, 9.713, 9.806, 9.833, 9.602, 9.611, 9.666, 9.591, 9.705, 9.505, 9.798, 9.696, 9.679, 9.208, 9.857, 9.307, 9.885, 9.689, 9.19, 9.68, 6.116, 10.394, 9.79, 9.872, 9.801, 9.702, 9.705, 9.497, 10.192, 9.352, 9.508, 9.759, 9.683, 10.266, 9.042, 9.514, 9.605, 9.62, 9.629, 9.693, 9.215, 9.707, 9.61, 8.164, 9.827, 9.472, 9.833, 9.962, 9.753, 9.651, 10.001, 9.663, 9.633, 9.504, 9.642, 9.807, 9.549, 10.742, 9.863, 9.662, 9.79, 9.523, 9.129, 8.249, 9.634, 10.265, 10.379, 10.22, 10.168, 9.636, 9.204, 9.656, 9.681, 10.162, 9.632, 9.648, 9.696, 9.513, 9.564, 9.441, 9.806, 9.736, 10.19, 9.523, 9.949, 9.756, 9.649, 9.419, 9.706, 9.148, 9.837, 9.711, 9.67]","[0.176, 0.147, 0.13, 0.212, 0.227, 0.187, 0.225, 0.093, -1.545, 1.84, 0.076, 0.282, 0.625, 0.188, 0.224, 0.26, 0.315, 0.616, 0.389, 0.272, 0.508, -0.009, 0.048, 0.051, -0.167, -0.14, -0.104, 0.263, 0.068, -0.201, 0.167, -0.041, 0.019, -0.048, -0.13, 0.091, 0.35, 0.137, 0.414, 0.279, 0.395, 0.636, 0.058, 0.141, -0.078, 0.253, 0.155, 0.212, 0.045, 0.055, 0.092, 0.111, -0.116, -0.354, 1.006, -0.117, 0.587, -0.301, 0.055, -0.07, 0.085, 0.16, 0.814, 0.001, 0.223, 0.208, -0.036, -0.025, 0.368, -0.067, -0.497, 0.199, 0.154, 0.122, 0.069, 0.035, -0.18, 0.027, 0.028, -0.309, -0.321, -0.17, 0.204, 0.118, 0.039, 0.19, -0.054, -0.005, 0.17, 0.442, 0.223, -0.636, 0.074, 0.089, 0.004, 0.053, 0.304, 0.229, 0.136, -0.211, 0.047, 0.258, 0.029, 0.167, 0.377, -1.464, -0.198, 0.301, 0.164, 0.426, 0.098, 0.234, 0.66, 0.132, 0.18, 0.109, 0.07, 0.135, 0.272, 0.331, -0.525, -0.136, 0.207, 0.808, -0.113, 0.032, 0.138, -0.004, -0.21, 0.099, -0.01, 0.089, -0.007, 0.224]"
ay,"[-0.042, 0.023, 0.019, 0.035, 0.056, 0.12, 0.072, -0.011, -1.929, 1.046, -0.414, -0.172, 0.03, 0.098, -0.026, -0.002, 0.166, 0.105, -0.26, -0.403, 0.523, -0.17, 0.046, 0.107, -0.053, 0.102, 0.044, -0.86, -0.041, -0.024, -0.464, -0.237, -0.287, -0.051, -1.055, -0.229, 0.12, -0.222, 0.455, -0.893, 0.263, -0.29, -0.06, 0.29, -0.036, 0.144, 0.115, 0.122, -0.001, 0.029, 0.084, -5.66, 0.01, -0.471, 0.011, -0.265, -0.041, -0.447, 0.007, -0.216, 0.029, 1.769, 0.609, -0.226, 0.435, 0.203, -0.169, -0.596, 0.36, -0.486, -1.075, -0.09, -0.44, -0.12, -0.331, -0.4, -0.387, -0.279, -0.005, -0.42, -0.233, -0.462, -0.127, -0.226, -0.284, 0.203, -1.184, -0.443, 0.36, 0.435, 0.093, -0.657, 0.057, 0.003, 0.304, 0.343, 0.103, -0.427, 0.216, -1.033, -0.513, -0.077, -0.675, 0.318, -1.673, -1.976, 0.568, -0.237, -0.809, 0.519, -0.457, 0.166, 0.827, -0.33, 1.449, 0.056, -0.045, 0.023, 0.115, 0.065, 0.29, -0.197, -0.063, 0.765, -0.094, -0.102, 0.007, -0.132, -0.798, 0.223, -0.248, -0.035, -0.119, 0.071]","[0.09, 0.07, 0.064, 0.066, 0.07, 0.062, 0.062, 0.069, -0.363, 0.001, 0.174, 0.058, -0.156, -0.05, 0.102, 0.321, 0.286, 0.241, 0.149, 0.204, -0.023, 0.156, 0.112, -0.124, -0.185, -0.035, 0.151, -0.067, 0.078, -0.087, -0.208, 0.036, 0.025, 0.176, -0.125, 0.083, 0.115, 0.083, 0.25, 0.391, 0.215, 0.115, 0.094, 0.125, 0.202, 0.181, 0.061, 0.052, 0.067, 0.05, 0.022, -0.838, -0.285, -0.033, -0.035, 0.26, 0.219, 0.215, 0.028, -0.537, -0.107, 0.076, -0.157, 0.14, 0.373, 0.615, 0.12, -0.184, -0.129, -0.165, -0.09, 0.146, 0.248, 0.11, 0.142, 0.526, 0.146, 0.192, 0.168, -0.158, -0.029, -0.015, 0.025, 0.073, 0.281, 0.361, 0.256, 0.326, 0.2, 0.342, 0.181, 0.109, 0.145, 0.003, -0.338, -0.086, -0.107, 0.094, -0.118, -0.074, 0.027, 0.15, 0.141, 0.564, 0.726, -0.015, -0.187, 0.089, -0.141, -0.052, 0.056, 0.388, 0.501, 0.201, -0.05, 0.165, 0.04, 0.058, 0.02, -0.015, -0.382, 0.039, -0.096, 0.299, -0.817, -0.062, 0.076, 0.051, 0.304, 0.045, 0.283, 0.267, 0.208, 0.23]"
az,"[0.09, 0.03, 0.032, 0.037, 0.032, 0.032, 0.031, 0.039, -0.004, 0.264, 0.014, 0.029, 0.075, 0.016, 0.047, -0.004, 0.018, -0.02, -0.023, 0.03, 0.073, 0.032, 0.037, 0.035, -0.008, 0.069, 0.005, 0.058, 0.01, 0.038, -0.027, 0.05, 0.025, -0.009, 0.117, 0.034, 0.021, 0.039, 0.011, -0.039, -0.02, 0.08, 0.023, 0.051, 0.026, 0.016, 0.031, 0.034, 0.029, 0.036, 0.037, 0.118, 0.037, 0.047, 0.044, -0.045, -0.017, 0.029, 0.034, 0.058, 0.055, 0.045, 0.011, 0.035, -0.136, -0.002, 0.016, 0.061, 0.063, 0.054, 0.06, 0.053, 0.042, -0.003, -0.056, -0.035, -0.01, 0.034, 0.033, 0.051, 0.028, 0.218, 0.082, 0.027, -0.027, -0.066, -0.047, 0.025, -0.003, 0.029, 0.033, 0.042, 0.039, 0.036, 0.051, 0.035, 0.107, 0.118, 0.057, 0.069, 0.023, 0.032, 0.038, -0.067, 0.003, 0.03, 0.189, 0.017, 0.095, 0.048, 0.007, 0.037, 0.025, -0.018, 0.036, 0.027, 0.03, 0.028, 0.005, 0.029, 0.014, 0.038, 0.04, 0.064, 0.096, 0.053, 0.007, 0.042, 0.019, 0.027, 0.013, 0.008, 0.012, 0.021]","[0.079, -0.084, -0.033, -0.034, -0.03, -0.03, -0.028, -0.04, -0.004, -0.12, -0.038, -0.004, -0.019, -0.039, -0.038, -0.006, -0.043, -0.044, -0.042, -0.029, -0.088, -0.023, -0.008, -0.049, -0.124, -0.0, -0.046, -0.029, -0.047, -0.025, -0.04, -0.04, -0.021, -0.009, -0.004, -0.034, -0.046, -0.029, -0.043, -0.076, -0.039, -0.018, -0.036, -0.021, -0.011, -0.026, -0.02, -0.025, -0.02, -0.029, -0.033, -0.076, -0.091, -0.054, -0.068, 0.004, -0.019, -0.015, -0.034, -0.083, -0.03, -0.089, -0.017, -0.041, 0.034, -0.051, -0.033, -0.044, -0.109, -0.019, -0.01, -0.031, -0.032, -0.031, -0.019, -0.063, -0.075, -0.023, -0.031, -0.039, -0.024, 0.037, -0.032, -0.033, -0.041, -0.05, -0.053, -0.04, -0.042, -0.025, -0.026, -0.032, -0.023, -0.037, -0.059, -0.007, -0.014, 0.024, -0.002, -0.008, -0.025, -0.031, -0.049, -0.006, -0.022, 0.0, -0.025, 0.012, -0.021, -0.018, -0.02, -0.062, -0.038, -0.04, -0.031, -0.024, -0.032, -0.027, -0.036, -0.029, -0.133, -0.048, -0.032, 0.015, -0.016, -0.027, -0.04, -0.02, 0.03, -0.025, -0.072, -0.04, -0.032, -0.025]"
gx,"[9.87, 9.774, 9.767, 9.717, 9.814, 9.784, 10.084, 9.709, 9.48, 9.896, 10.992, 9.96, 10.721, 9.691, 9.81, 9.787, 7.317, 10.311, 10.555, 8.898, 8.541, 2.603, 2.603, 2.603, 9.669, 10.022, 10.095, 9.779, 9.808, 9.822, 9.321, 2.603, 2.603, 9.929, 2.603, 2.603, 2.603, 2.603, 10.993, 10.654, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603, 8.276, 9.676, 9.695, 9.667, 9.296, 2.603, 2.603, 2.603, 9.948, 9.626, 10.164, 9.356, 9.83, 10.313, 9.53, 2.603, 2.603, 9.667, 9.334, 10.081, 9.634, 9.663, 9.839, 9.639, 9.133, 9.717, 9.796, 2.603, 2.603, 9.736, 9.818, 9.797, 9.732, 9.172, 10.173, 6.856, 10.272, 8.601, 2.603, 2.603, 2.603, 2.603, 9.796, 9.869, 9.824, 9.909, 9.517, 10.432, 9.777, 9.706, 2.603, 9.883, 11.307, 11.077, 2.603, 9.662, 9.816, 9.062, 10.215, 9.694, 9.257, 8.809, 9.891, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603, 9.75, 9.906, 9.598, 9.48, 10.844, 9.984, 9.93, 9.8, 9.313, 9.712, 10.006, 9.89, 9.768, 9.801]","[0.096, 0.054, 0.072, 0.08, 0.075, 0.018, 0.074, 0.31, 2.235, -0.008, 0.452, -0.156, 0.865, 0.103, 0.093, 0.029, 0.839, 0.042, -0.214, 0.041, 0.226, 0.044, 0.044, 0.044, 0.043, -0.096, -0.083, 0.282, -0.106, -0.648, -0.119, 0.044, 0.044, -0.541, 0.044, 0.044, 0.044, 0.044, 0.229, -0.007, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 3.683, 0.04, 0.027, 1.114, 0.126, 0.044, 0.044, 0.044, -0.152, 0.044, -0.8, 1.101, 0.222, 0.599, 0.138, 0.044, 0.044, 0.194, -0.194, -0.946, -0.23, 0.402, 0.594, 0.453, -0.639, -0.161, -0.033, 0.044, 0.044, -0.469, 0.468, 0.357, 0.123, 0.495, -0.568, 0.344, -0.177, 0.186, 0.044, 0.044, 0.044, 0.044, 0.012, 0.136, 0.068, -0.074, 0.183, -0.615, 0.276, 0.115, 0.044, 0.167, 0.163, -0.571, 0.044, -0.035, 0.834, 0.702, 0.279, 1.069, 0.339, 0.749, -0.527, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, -0.098, -0.301, -0.242, 0.684, -0.548, 0.331, 0.09, 0.303, -0.98, 0.303, 0.052, 0.051, 0.002, 0.064]"
gy,"[-0.426, -0.435, -0.34, -0.368, -0.295, -0.293, -0.203, -0.498, -2.162, -0.105, -0.451, -0.851, -0.729, -0.376, -0.363, -0.873, -1.257, 0.245, -0.939, -1.165, -0.475, 11.036, 11.036, 11.036, -0.188, -0.208, -0.418, 0.065, -0.009, -0.06, -0.276, 11.036, 11.036, 0.377, 11.036, 11.036, 11.036, 11.036, -0.691, -0.985, 11.036, 11.036, 11.036, 11.036, 11.036, 11.036, 11.036, 11.036, 11.036, 11.036, 11.036, -9.661, -0.337, -0.183, -2.191, -0.31, 11.036, 11.036, 11.036, -0.098, -0.664, 1.923, -1.078, -0.299, -0.913, -0.871, 11.036, 11.036, -0.696, -0.275, -1.32, -0.055, -0.52, -0.686, -0.564, -0.077, -0.307, -0.317, 11.036, 11.036, 0.086, -1.052, -0.418, -0.355, -0.407, 0.577, 0.087, -0.457, -0.563, 11.036, 11.036, 11.036, 11.036, -0.587, -0.677, -0.275, -0.478, -0.571, 0.32, -1.181, -0.401, 11.036, -0.292, -0.374, -2.369, 11.036, -0.888, -1.37, 0.887, 0.666, -0.675, -0.478, -0.502, -0.185, 11.036, 11.036, 11.036, 11.036, 11.036, 11.036, -0.185, -0.151, -0.68, -2.264, -0.496, -0.392, -0.234, -0.461, 0.798, -0.532, -0.168, -0.412, -0.285, -0.449]","[0.002, 0.018, 0.013, 0.009, 0.013, 0.013, 0.033, 0.01, -0.396, -0.07, -0.364, -0.053, -0.261, -0.266, 0.087, 0.413, 0.315, 0.287, 0.129, 0.115, -0.089, 0.665, 0.665, 0.665, -0.359, -0.388, -0.404, -0.25, 0.099, -0.065, -0.071, 0.665, 0.665, 0.126, 0.665, 0.665, 0.665, 0.665, 0.355, 0.335, 0.665, 0.665, 0.665, 0.665, 0.665, 0.665, 0.665, 0.665, 0.665, 0.665, 0.665, -0.376, -0.169, -0.286, -0.342, 0.21, 0.665, 0.665, 0.665, -0.467, -0.297, -0.564, -0.088, 0.121, 0.43, 0.051, 0.665, 0.665, -0.413, -0.181, 0.059, 0.008, -0.026, 0.129, 0.289, 0.24, 0.015, 0.059, 0.665, 0.665, -0.407, -0.159, 0.0, 0.031, 0.342, 0.312, 0.124, 0.078, 0.048, 0.665, 0.665, 0.665, 0.665, -0.015, -0.235, -0.13, -0.328, 0.132, 0.184, -0.123, -0.03, 0.665, 0.106, 0.556, 0.204, 0.665, -0.859, -0.132, -0.048, 0.008, 0.001, 0.438, 0.317, 0.294, 0.665, 0.665, 0.665, 0.665, 0.665, 0.665, -0.6, -0.419, 0.151, 0.801, -0.844, -0.232, 0.187, 0.059, 0.16, 0.068, 0.084, 0.079, 0.036, 0.003]"
gz,"[0.022, -0.009, -0.004, -0.003, -0.005, -0.002, -0.002, -0.002, -0.033, -0.017, 0.007, -0.013, -0.011, 0.011, 0.001, 0.009, 0.044, 0.052, -0.013, -0.005, -0.004, 0.022, 0.022, 0.022, -0.009, 0.026, 0.059, -0.025, 0.007, -0.018, 0.002, 0.022, 0.022, -0.004, 0.022, 0.022, 0.022, 0.022, -0.01, 0.045, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, -0.111, -0.023, 0.009, -0.002, 0.005, 0.022, 0.022, 0.022, -0.033, -0.002, 0.041, 0.002, -0.007, 0.025, -0.011, 0.022, 0.022, 0.038, -0.035, 0.011, -0.005, -0.004, -0.001, -0.027, 0.041, -0.013, 0.003, 0.022, 0.022, 0.018, -0.001, 0.006, -0.006, -0.006, 0.041, 0.029, 0.004, -0.001, 0.022, 0.022, 0.022, 0.022, -0.01, -0.042, 0.033, -0.019, 0.014, 0.007, -0.036, -0.006, 0.022, -0.005, 0.136, -0.006, 0.022, 0.033, -0.009, 0.0, -0.032, 0.01, 0.015, 0.101, 0.057, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, -0.028, 0.003, -0.04, 0.017, -0.02, -0.008, -0.003, -0.008, -0.001, -0.003, -0.022, -0.005, -0.001, 0.007]","[-0.026, -0.044, -0.037, -0.034, -0.038, -0.034, -0.045, -0.04, -0.004, -0.024, -0.018, -0.035, -0.048, -0.05, -0.063, -0.043, -0.003, -0.048, -0.047, -0.014, -0.114, -4.298, -4.298, -4.298, 0.032, -0.035, -0.017, -0.004, -0.046, -0.019, -0.042, -4.298, -4.298, -0.054, -4.298, -4.298, -4.298, -4.298, -0.064, -0.07, -4.298, -4.298, -4.298, -4.298, -4.298, -4.298, -4.298, -4.298, -4.298, -4.298, -4.298, -0.016, -0.013, -0.022, -0.031, -0.041, -4.298, -4.298, -4.298, -0.002, -0.033, -0.02, -0.029, -0.05, -0.096, -0.047, -4.298, -4.298, -0.029, -0.036, -0.045, -0.049, -0.056, -0.063, -0.025, -0.122, -0.006, -0.054, -4.298, -4.298, -0.015, -0.043, -0.058, -0.044, -0.086, -0.029, -0.003, -0.038, -0.039, -4.298, -4.298, -4.298, -4.298, -0.025, -0.001, -0.044, -0.028, -0.055, -0.015, -0.023, -0.053, -4.298, -0.055, -0.066, -0.053, -4.298, -0.002, -0.03, -0.02, -0.069, -0.09, -0.051, -0.155, -0.061, -4.298, -4.298, -4.298, -4.298, -4.298, -4.298, 0.029, -0.029, -0.037, -0.083, 0.047, -0.029, -0.051, -0.051, -0.049, -0.059, -0.01, -0.016, -0.04, -0.024]"
