,features,labels
0,"[9.638, 0.108, -0.095, 0.065, 0.043, -0.016, 9.706, -0.093, -0.152, 0.017, -0.003, -0.033, 9.673, 0.124, -0.112, 0.067, 0.042, -0.018, 9.695, -0.069, -0.224, 0.015, -0.005, -0.032, 9.611, 0.087, -0.12, 0.069, 0.045, -0.016, 9.727, -0.062, -0.281, 0.018, -0.005, -0.035, 9.637, 0.119, -0.025, 0.071, 0.041, -0.018, 9.753, -0.044, -0.112, 0.02, -0.004, -0.035, 9.645, 0.105, -0.056, 0.071, 0.045, -0.02, 9.672, -0.009, -0.197, 0.015, -0.004, -0.033]","[False, False, False, False]"
1,"[9.598, 0.147, -0.043, 0.064, 0.042, -0.015, 9.735, -0.04, -0.185, 0.019, -0.004, -0.033, 9.585, 0.098, 0.003, 0.07, 0.043, -0.015, 9.701, -0.063, -0.257, 0.018, -0.005, -0.034, 9.614, 0.081, -0.103, 0.07, 0.042, -0.017, 9.723, -0.029, -0.214, 0.016, -0.005, -0.034, 9.659, 0.111, -0.062, 0.071, 0.044, -0.02, 9.733, -0.049, -0.153, 0.016, -0.004, -0.033, 9.677, 0.13, 0.025, 0.07, 0.045, -0.013, 9.687, -0.066, -0.165, 0.016, -0.006, -0.033]","[False, False, False, False]"
2,"[9.557, 0.111, -0.038, 0.072, 0.046, -0.015, 9.699, -0.078, -0.144, 0.014, -0.003, -0.034, 9.635, 0.101, -0.023, 0.07, 0.041, -0.017, 9.706, -0.054, -0.217, 0.014, -0.005, -0.036, 9.664, 0.098, -0.081, 0.068, 0.041, -0.016, 9.708, -0.062, -0.199, 0.014, -0.006, -0.031, 9.641, 0.095, -0.139, 0.071, 0.043, -0.019, 9.736, -0.063, -0.152, 0.014, -0.005, -0.035, 9.482, -0.125, 0.044, 0.067, 0.048, -0.019, 9.708, -0.104, -0.554, 0.015, -0.004, -0.033]","[False, False, False, False]"
3,"[9.688, 0.104, -0.102, 0.062, 0.04, -0.016, 9.706, -0.092, -0.074, 0.019, -0.005, -0.035, 9.677, 0.133, -0.006, 0.07, 0.041, -0.014, 9.637, -0.081, -0.18, 0.017, -0.005, -0.033, 9.71, 0.065, -0.203, 0.074, 0.042, -0.018, 9.706, -0.073, -0.277, 0.018, -0.003, -0.035, 10.112, 0.296, 0.041, 0.055, 0.043, -0.014, 9.249, 0.044, 0.126, 0.027, -0.018, -0.032, 9.292, 0.212, 0.284, 0.051, 0.044, -0.018, 9.627, -0.046, -0.128, 0.018, 0.002, -0.026]","[True, False, False, False]"
4,"[9.814, -0.029, -0.066, 0.064, 0.042, -0.006, 10.061, -0.224, -0.135, -0.02, -0.018, -0.015, 9.613, 0.144, 0.055, 0.046, 0.047, -0.057, 9.241, -0.081, -0.045, -0.006, -0.077, 0.033, 9.472, 0.041, -0.057, 0.051, 0.023, -0.065, 9.744, 0.114, -0.135, 0.004, -0.027, -0.009, 9.6, -0.029, -0.079, 0.073, 0.04, -0.028, 10.089, -0.115, -0.111, 0.006, -0.031, -0.004, 9.63, -0.025, -0.132, 0.075, 0.032, -0.052, 9.72, -0.086, -0.127, -0.002, -0.064, 0.022]","[True, True, True, False]"
5,"[9.577, 0.12, -0.05, 0.155, 0.032, -0.011, 9.431, 0.019, -0.056, 0.043, -0.005, -0.027, 9.274, 0.004, 0.264, 0.124, 0.036, -0.009, 9.815, 0.184, -0.257, 0.069, -0.004, -0.053, 9.815, 0.133, 0.774, 0.158, 0.029, 0.009, 9.324, -0.085, 0.156, 0.081, -0.01, -0.035, 9.604, -0.213, -0.181, 0.142, 0.036, 0.018, 10.492, 0.403, -0.087, 0.05, 0.006, -0.062, 9.613, -0.311, -0.303, 0.092, 0.042, -0.005, 10.124, 0.169, -0.008, 0.012, -0.001, -0.043]","[True, False, False, False]"
6,"[9.686, 0.075, 0.038, 0.03, 0.044, -0.008, 9.691, 0.585, -0.291, 0.004, -0.005, -0.037, 9.725, 0.042, 0.197, 0.081, 0.042, -0.007, 9.297, 0.224, -0.077, 0.043, -0.013, -0.014, 10.019, 0.133, 0.127, 0.102, 0.035, -0.012, 9.596, 0.031, -0.017, 0.031, -0.009, -0.027, 9.407, -0.035, -0.065, 0.079, 0.039, -0.017, 9.725, 0.319, -0.056, 0.021, -0.014, -0.027, 9.652, -0.042, 0.01, 0.104, 0.045, -0.006, 9.864, 0.199, -0.053, 0.044, -0.011, -0.015]","[True, True, True, True]"
7,"[9.613, -0.16, 0.066, 0.093, 0.044, -0.019, 9.662, -0.123, 0.184, 0.027, -0.012, -0.024, 9.742, -0.157, -0.081, 0.024, 0.046, -0.03, 9.848, -0.056, 0.096, -0.018, -0.013, -0.017, 11.362, 0.169, 0.395, -0.07, 0.002, -0.091, 9.955, 0.863, -0.594, -0.023, -0.002, -0.049, 9.264, -0.505, -0.547, -0.096, 0.076, -0.007, 9.527, -0.089, 0.146, 0.009, -0.005, -0.01, 9.52, 0.319, 0.502, -0.092, 0.031, -0.016, 10.045, 0.115, 0.226, -0.026, 0.003, -0.033]","[True, True, True, False]"
8,"[9.668, -0.01, 0.086, 0.053, 0.054, -0.055, 9.908, 0.167, -0.039, 0.067, -0.048, -0.004, 9.601, -0.094, 0.15, 0.014, 0.071, -0.055, 9.878, 0.333, -0.122, 0.078, -0.042, -0.015, 9.729, -0.212, -0.095, 0.045, 0.057, -0.036, 9.751, 0.169, -0.142, 0.073, -0.034, -0.01, 9.575, -0.181, -0.041, 0.027, 0.049, -0.041, 9.642, 0.181, 0.085, 0.069, -0.014, -0.028, 9.875, -0.375, -0.226, -0.017, 0.046, -0.047, 9.987, 0.391, 0.114, 0.042, -0.004, -0.038]","[True, True, True, True]"
9,"[9.622, -0.185, 0.071, 0.066, 0.027, 0.015, 9.649, 0.167, 0.037, 0.001, -0.004, -0.028, 9.644, -0.131, 0.082, 0.064, 0.002, 0.023, 9.657, 0.169, 0.048, 0.014, 0.0, -0.033, 9.487, -0.202, 0.151, 0.076, -0.01, 0.038, 9.729, 0.116, 0.042, 0.017, 0.008, -0.042, 9.418, -0.036, 0.211, 0.106, -0.05, 0.084, 9.606, 0.171, 0.008, 0.014, 0.005, -0.053, 9.413, 0.088, 0.228, 0.082, -0.006, 0.12, 9.797, 0.232, 0.005, -0.011, 0.003, -0.055]","[True, False, False, False]"
