,transforms
0,"[array([[ 0.05539819,  0.99769134, -0.02187498, -0.0910475 ],
       [-0.99817083,  0.06373093, -0.02545272,  0.1374975 ],
       [-0.02420796,  0.02345982,  0.99943666,  0.0952925 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.05515309,  0.9976807 , -0.02205374, -0.0910485 ],
       [-0.9981914 ,  0.06383738, -0.02516624,  0.137501  ],
       [-0.02391779,  0.02362236,  0.99943999,  0.095291  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.05531961,  0.99768479, -0.02197757, -0.0910525 ],
       [-0.99817817,  0.06379788, -0.02533312,  0.1374995 ],
       [-0.02408473,  0.02355614,  0.99943745,  0.095296  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.05526847,  0.99769277, -0.02187618, -0.0910505 ],
       [-0.99817706,  0.06370744, -0.02548974,  0.137504  ],
       [-0.02424789,  0.02346283,  0.99943569,  0.0952965 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.05524113,  0.99767412, -0.02215076, -0.0910465 ],
       [-0.99818749,  0.06390434, -0.02513367,  0.137502  ],
       [-0.02387788,  0.02371871,  0.99943866,  0.0952915 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.05528271,  0.99767599, -0.02198585, -0.091049  ],
       [-0.99818319,  0.0639341 , -0.02520924,  0.1374995 ],
       [-0.02396141,  0.02355967,  0.9994404 ,  0.095293  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.05538433,  0.99767899, -0.02212648, -0.091048  ],
       [-0.99821577,  0.06387502, -0.02356866,  0.1374965 ],
       [-0.02231281,  0.0235929 ,  0.99947733,  0.0952925 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.05531758,  0.99768785, -0.02211982, -0.0910445 ],
       [-0.99818333,  0.06370309, -0.02513067,  0.13749   ],
       [-0.02387478,  0.02368286,  0.99943942,  0.095289  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.05548861,  0.99768373, -0.02184662, -0.0910495 ],
       [-0.99816777,  0.06386113, -0.0253725 ,  0.1374925 ],
       [-0.0241273 ,  0.02342947,  0.99943932,  0.09529   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.05520555,  0.9976842 , -0.02207869, -0.0910475 ],
       [-0.99822013,  0.06380594, -0.0238087 ,  0.1374925 ],
       [-0.02255936,  0.02355912,  0.9994727 ,  0.095291  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.05537503,  0.99766656, -0.02298012, -0.091131  ],
       [-0.99821543,  0.06374755, -0.0236535 ,  0.1375095 ],
       [-0.02235092,  0.02444764,  0.99945607,  0.095291  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[ 0.05564159,  0.99766652, -0.02306216, -0.091164  ],
       [-0.99816242,  0.06367613, -0.02531135,  0.1375285 ],
       [-0.0239957 ,  0.02463452,  0.99941356,  0.095293  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[ 0.0555536 ,  0.99767274, -0.02287585, -0.0911605 ],
       [-0.99816737,  0.06365092, -0.02529704,  0.137531  ],
       [-0.0239938 ,  0.02444702,  0.99941821,  0.095291  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[ 0.0545005 ,  0.99771593, -0.0242114 , -0.0911665 ],
       [-0.99822851,  0.06245027, -0.02521448,  0.137555  ],
       [-0.02386487,  0.02574649,  0.99938883,  0.0952985 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[ 0.0527061 ,  0.99781828, -0.02393888, -0.090934  ],
       [-0.99832283,  0.06092217, -0.02523928,  0.1378045 ],
       [-0.02394972,  0.02543968,  0.99939477,  0.0952875 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
