,transforms
0,"[array([[-0.99823709, -0.07060624, -0.01076101,  0.014009  ],
       [ 0.05841869, -0.99749104, -0.00438699,  0.2452155 ],
       [-0.01048646, -0.00513612,  0.99993248,  0.094555  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.99822424, -0.07060843, -0.01100882,  0.014006  ],
       [ 0.05859277, -0.99749105, -0.00433855,  0.245214  ],
       [-0.01073581, -0.00510534,  0.99992999,  0.0945575 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.99822142, -0.07057976, -0.01122568,  0.0140075 ],
       [ 0.0586023 , -0.99749227, -0.00447876,  0.2452155 ],
       [-0.01094405, -0.00526022,  0.99992696,  0.094558  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.99821624, -0.07072937, -0.01109481,  0.014009  ],
       [ 0.05871374, -0.99748216, -0.00439298,  0.2452145 ],
       [-0.01081786, -0.00516702,  0.9999288 ,  0.0945575 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.99822141, -0.07062827, -0.01126358,  0.0140085 ],
       [ 0.05859503, -0.997489  , -0.00444353,  0.2452145 ],
       [-0.01098399, -0.00522829,  0.99992669,  0.0945605 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.99822153, -0.07061274, -0.011057  ,  0.014002  ],
       [ 0.05863148, -0.9974901 , -0.00445948,  0.245212  ],
       [-0.01077663, -0.00522943,  0.99992893,  0.0945565 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.99821338, -0.07054464, -0.0110983 ,  0.014008  ],
       [ 0.05876216, -0.99749508, -0.00442582,  0.2452095 ],
       [-0.01081917, -0.00519803,  0.99992862,  0.094557  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.99767628, -0.0786679 , -0.01360163,  0.0132885 ],
       [ 0.06680461, -0.99689349, -0.00277721,  0.246638  ],
       [-0.01338579, -0.00383897,  0.99990364,  0.094563  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.99582894, -0.10204125, -0.01387085, -0.0048025 ],
       [ 0.09022861, -0.99477058, -0.00296623,  0.252709  ],
       [-0.01354672, -0.00436656,  0.9998994 ,  0.0944285 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.99703938, -0.09679203, -0.00218782, -0.0441885 ],
       [ 0.07686934, -0.99529675, -0.00376544,  0.2554535 ],
       [-0.00189192, -0.00395953,  0.99999052,  0.094144  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
