,features,labels
0,"[9.648, 0.117, -0.064, 0.117, 0.087, 0.074, 9.698, -0.335, -0.098, 0.024, 0.01, -0.053, 9.542, -0.103, 0.038, 0.084, 0.073, 0.044, 9.802, 0.488, -0.403, 0.027, 0.006, -0.068, 9.788, 0.058, -0.293, 0.082, 0.069, -0.0, 9.666, -0.291, -0.268, 0.027, -0.001, -0.058, 9.788, -0.072, 0.16, 0.055, 0.051, -0.029, 9.79, 0.1, -0.089, 0.02, -0.006, -0.053, 9.577, 0.142, -0.107, 0.081, 0.047, -0.062, 9.802, 0.033, -0.175, 0.024, -0.006, -0.049]","[False, False, False, False]"
1,"[9.623, 0.142, -0.102, 0.073, 0.043, -0.019, 9.705, 0.041, -0.123, 0.015, -0.001, -0.036, 9.616, 0.119, -0.049, 0.073, 0.045, -0.019, 9.686, 0.069, -0.194, 0.016, -0.002, -0.034, 9.6, 0.146, -0.051, 0.067, 0.041, -0.019, 9.796, 0.085, -0.133, 0.014, -0.002, -0.036, 9.639, 0.151, -0.135, 0.07, 0.043, -0.019, 9.741, 0.078, -0.14, 0.015, -0.001, -0.039, 9.629, 0.129, -0.111, 0.069, 0.039, -0.019, 9.787, 0.058, -0.164, 0.014, 0.002, -0.036]","[False, False, False, False]"
2,"[9.657, 0.124, -0.005, 0.07, 0.046, -0.022, 9.729, 0.05, -0.209, 0.016, -0.004, -0.034, 9.611, 0.121, -0.01, 0.074, 0.041, -0.021, 9.728, 0.055, -0.113, 0.017, 0.0, -0.039, 9.626, 0.123, -0.054, 0.069, 0.044, -0.024, 9.732, 0.054, -0.174, 0.015, -0.003, -0.036, 9.675, 0.139, 0.001, 0.073, 0.045, -0.02, 9.784, 0.08, -0.185, 0.016, -0.003, -0.035, 9.625, 0.12, -0.068, 0.072, 0.043, -0.019, 9.767, 0.039, -0.081, 0.02, -0.002, -0.038]","[False, False, False, False]"
3,"[9.645, 0.12, -0.019, 0.066, 0.047, -0.018, 9.708, 0.049, -0.16, 0.018, -0.002, -0.038, 9.608, 0.129, -0.069, 0.07, 0.04, -0.022, 9.752, 0.083, -0.327, 0.017, -0.002, -0.037, 9.681, 0.13, -0.08, 0.069, 0.044, -0.016, 9.759, 0.105, -0.356, 0.015, -0.003, -0.039, 9.629, 0.108, -0.063, 0.066, 0.043, -0.022, 9.703, 0.031, -0.217, 0.016, -0.005, -0.038, 9.603, 0.141, -0.068, 0.064, 0.043, -0.02, 9.752, 0.068, -0.276, 0.014, -0.001, -0.035]","[False, False, False, False]"
4,"[9.614, 0.141, -0.038, 0.07, 0.043, -0.02, 9.729, 0.07, -0.224, 0.016, -0.001, -0.041, 9.608, 0.143, -0.047, 0.067, 0.046, -0.019, 9.72, 0.069, -0.212, 0.017, -0.002, -0.038, 9.62, 0.114, -0.121, 0.071, 0.041, -0.015, 9.717, 0.092, -0.191, 0.017, -0.002, -0.037, 9.636, 0.123, -0.033, 0.065, 0.043, -0.023, 9.793, 0.055, -0.19, 0.019, -0.003, -0.037, 9.638, 0.108, -0.135, 0.068, 0.043, -0.017, 9.738, 0.081, -0.12, 0.014, -0.005, -0.038]","[False, False, False, False]"
5,"[9.693, 0.206, -0.014, 0.068, 0.041, -0.021, 10.029, -0.059, -0.247, 0.022, -0.001, -0.04, 9.601, 0.027, 0.042, 0.068, 0.043, -0.016, 9.839, 0.087, -0.199, 0.016, -0.003, -0.04, 9.617, 0.192, -0.007, 0.075, 0.043, -0.016, 9.888, 0.019, -0.106, 0.017, -0.001, -0.04, 9.611, 0.26, 0.035, 0.061, 0.044, -0.02, 9.691, -0.06, -0.114, 0.02, -0.004, -0.038, 9.619, 0.2, -0.002, 0.062, 0.044, -0.019, 9.742, -0.001, -0.159, 0.024, -0.001, -0.039]","[False, False, False, False]"
6,"[9.757, 0.08, -0.03, 0.116, 0.044, -0.019, 9.786, 0.118, -0.363, 0.034, 0.003, -0.044, 9.182, -0.162, -0.406, 0.059, 0.065, 0.008, 10.059, 0.731, -0.549, -0.064, -0.002, -0.035, 9.789, -0.153, -0.187, 0.1, 0.053, -0.006, 9.632, 0.397, -0.382, 0.037, -0.001, -0.036, 9.643, 0.042, -0.151, 0.091, 0.035, -0.015, 9.729, 0.066, -0.237, 0.018, -0.002, -0.036, 9.833, 0.17, -0.065, 0.08, 0.043, -0.015, 9.816, 0.019, -0.174, 0.016, 0.0, -0.04]","[False, False, False, False]"
7,"[9.698, 0.169, 0.041, 0.036, 0.047, -0.011, 9.695, 0.075, -0.28, 0.015, 0.0, -0.038, 9.635, 0.128, 0.001, 0.045, 0.046, -0.01, 9.861, -0.038, -0.126, 0.001, 0.002, -0.038, 9.623, 0.076, 0.452, 0.005, 0.052, -0.026, 10.548, -0.081, -0.465, -0.047, 0.015, -0.044, 9.292, -0.023, 0.22, -0.029, 0.041, -0.017, 9.785, -0.315, -0.048, -0.056, -0.003, -0.029, 9.584, 0.16, 0.035, -0.037, 0.041, -0.031, 9.615, 0.107, -0.177, -0.087, -0.005, -0.022]","[True, True, False, False]"
8,"[9.658, -0.761, -0.656, 0.042, -0.002, -0.04, 9.685, 0.151, -0.15, -0.032, -0.011, -0.028, 9.628, 0.062, -0.005, 0.048, 0.028, -0.031, 9.712, 0.263, -0.257, -0.028, -0.003, -0.032, 9.669, 0.095, 0.195, 0.073, 0.029, -0.041, 9.681, 0.135, -0.148, 0.016, -0.006, -0.031, 9.772, 0.45, 0.493, 0.07, 0.034, -0.039, 9.598, 0.158, -0.197, 0.031, -0.005, -0.042, 9.577, 0.41, 0.159, 0.083, 0.038, -0.025, 9.772, -0.116, 0.013, 0.045, -0.008, -0.035]","[True, False, False, False]"
9,"[9.74, -0.014, -0.071, 0.099, 0.036, -0.018, 9.724, 0.435, -0.242, 0.03, -0.007, -0.034, 9.633, 0.625, 0.263, 0.144, 0.044, -0.015, 9.818, -0.033, 0.001, 0.079, -0.01, -0.013, 9.794, -0.366, 0.031, 0.131, 0.04, -0.021, 10.107, -0.087, 0.141, 0.034, -0.011, -0.009, 9.778, -0.035, 0.072, 0.082, 0.035, -0.027, 9.757, 0.159, -0.008, -0.004, -0.023, 0.007, 9.653, 0.141, 0.096, 0.066, 0.035, -0.034, 9.15, 0.415, -0.336, 0.01, -0.003, -0.037]","[True, False, False, False]"
