,transforms
0,"[array([[ 0.99279031,  0.13803   , -0.00894099,  0.219702  ],
       [-0.1195098 ,  0.99042689,  0.00277816,  0.207988  ],
       [ 0.00920894, -0.00151751,  0.99995617,  0.097845  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.99273975,  0.13804726, -0.0086784 ,  0.2197    ],
       [-0.11994797,  0.99042428,  0.00286961,  0.207991  ],
       [ 0.00895997, -0.00164417,  0.99995822,  0.097846  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.99276896,  0.13787058, -0.00904487,  0.2197055 ],
       [-0.11967739,  0.99044884,  0.00295069,  0.2079875 ],
       [ 0.00933302, -0.00167557,  0.99995474,  0.0978465 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.99277383,  0.13803504, -0.00883839,  0.2197025 ],
       [-0.11965309,  0.99042593,  0.00292318,  0.207986  ],
       [ 0.00912468, -0.00167526,  0.99995667,  0.0978435 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.99279682,  0.13799029, -0.00899505,  0.2197025 ],
       [-0.11944942,  0.99043206,  0.00300865,  0.207985  ],
       [ 0.00929005, -0.00173871,  0.99995502,  0.0978455 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.99276208,  0.13801196, -0.00894336,  0.2197015 ],
       [-0.11974421,  0.99042945,  0.00274655,  0.2079875 ],
       [ 0.00920792, -0.00148604,  0.99995624,  0.0978465 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.9927588 ,  0.13804724, -0.00866786,  0.219704  ],
       [-0.11979009,  0.99042412,  0.00296391,  0.207985  ],
       [ 0.00896051, -0.00173903,  0.99995804,  0.0978485 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.99275619,  0.13790591, -0.00896192,  0.219698  ],
       [-0.11978977,  0.99044392,  0.00293953,  0.207989  ],
       [ 0.00924954, -0.00167561,  0.99995552,  0.0978435 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.99992219,  0.00864155,  0.00141116,  0.2081475 ],
       [ 0.01238089,  0.99991876,  0.00935774,  0.2026435 ],
       [-0.00152698, -0.00936959,  0.99995522,  0.097902  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.97685056, -0.1991304 , -0.00378874,  0.1877035 ],
       [ 0.21391465,  0.97993036,  0.00855889,  0.189723  ],
       [ 0.00187025, -0.00914197,  0.99995619,  0.0978005 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.89531118, -0.42836568,  0.00721217,  0.1637785 ],
       [ 0.44526549,  0.90355868,  0.01359424,  0.173958  ],
       [-0.01251166, -0.00919484,  0.99988158,  0.0976995 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[ 0.85754726, -0.49832595,  0.00582793,  0.156165  ],
       [ 0.51425388,  0.86693548,  0.01453869,  0.1678155 ],
       [-0.01247583, -0.00970108,  0.99987732,  0.0976675 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[ 0.85366906, -0.49887953,  0.00520882,  0.10786   ],
       [ 0.52070081,  0.86663239,  0.0124792 ,  0.1990615 ],
       [-0.01094554, -0.00821706,  0.99990856,  0.0974235 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[ 0.85980359, -0.48779013,  0.00563607,  0.098227  ],
       [ 0.5105032 ,  0.87292404,  0.01234175,  0.204247  ],
       [-0.01114744, -0.00802493,  0.99990795,  0.0973705 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
