,transforms
0,"[array([[ 0.09537019, -0.99619347,  0.05066492, -0.0769245 ],
       [ 0.99493053,  0.07237317,  0.02715558,  0.160965  ],
       [-0.03190259,  0.04858707,  0.99834645,  0.098071  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.09415778, -0.99584159,  0.05395746, -0.076947  ],
       [ 0.99509376,  0.07485415,  0.02536609,  0.1609335 ],
       [-0.03037619,  0.0519267 ,  0.99822099,  0.098088  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.09425708, -0.99584741,  0.05392477, -0.076946  ],
       [ 0.9950855 ,  0.07479609,  0.02532679,  0.1609345 ],
       [-0.030339  ,  0.05189868,  0.99822376,  0.0980885 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.09443696, -0.99584305,  0.05376453, -0.076947  ],
       [ 0.99505843,  0.07498551,  0.0256607 ,  0.1609335 ],
       [-0.03066572,  0.0517087 ,  0.99822387,  0.0980895 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.09547998, -0.99619172,  0.05072369, -0.0769255 ],
       [ 0.99492423,  0.07235054,  0.02701191,  0.1609645 ],
       [-0.03177041,  0.04865661,  0.99834737,  0.098072  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.09429843, -0.99584349,  0.05393036, -0.0769475 ],
       [ 0.99507773,  0.07485191,  0.02545051,  0.1609375 ],
       [-0.030465  ,  0.05189353,  0.99822031,  0.0980885 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.09449544, -0.99584447,  0.05396341, -0.0769445 ],
       [ 0.99506303,  0.07480774,  0.02530618,  0.1609345 ],
       [-0.03033447,  0.0519384 ,  0.99822219,  0.098091  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.0944118 , -0.99584524,  0.05383825, -0.076945  ],
       [ 0.99506839,  0.0748908 ,  0.02540716,  0.160935  ],
       [-0.03041878,  0.05180369,  0.99822639,  0.098088  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.09514526, -0.99617334,  0.05079504, -0.076922  ],
       [ 0.99495356,  0.0725643 ,  0.02710677,  0.160963  ],
       [-0.03185573,  0.04871449,  0.99834117,  0.098067  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.09440043, -0.995837  ,  0.05401832, -0.0769455 ],
       [ 0.99507472,  0.07486569,  0.0252179 ,  0.1609305 ],
       [-0.03024684,  0.05199797,  0.99822146,  0.098083  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.09422564, -0.99583996,  0.05398204, -0.076945  ],
       [ 0.99509007,  0.07485402,  0.02527055,  0.1609275 ],
       [-0.03028681,  0.05195824,  0.99822209,  0.0980815 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[ 0.0953205 , -0.9961787 ,  0.05085896, -0.0769215 ],
       [ 0.99493672,  0.07244475,  0.02709424,  0.160962  ],
       [-0.03185789,  0.04878285,  0.99833825,  0.098063  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[ 0.09433271, -0.99583386,  0.05401345, -0.0769505 ],
       [ 0.9950797 ,  0.07491443,  0.02526937,  0.1609315 ],
       [-0.03029418,  0.0519879 ,  0.99822042,  0.098081  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[ 0.09430938, -0.99584515,  0.05372879, -0.0769875 ],
       [ 0.99508597,  0.07495643,  0.02516389,  0.16093   ],
       [-0.03016049,  0.05171045,  0.99823845,  0.0980845 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[ 0.09252123, -0.99581253,  0.05492929, -0.0773265 ],
       [ 0.99522381,  0.07459507,  0.02611991,  0.160964  ],
       [-0.03113493,  0.05284871,  0.99814855,  0.098021  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
15,"[array([[ 0.09225324, -0.99609864,  0.05441726, -0.078589  ],
       [ 0.99517071,  0.07110009,  0.02858961,  0.1610155 ],
       [-0.03353513,  0.05227109,  0.99810891,  0.0979255 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
16,"[array([[ 0.08525608, -0.99606803,  0.05885513, -0.0803555 ],
       [ 0.99589048,  0.0678139 ,  0.02557834,  0.160857  ],
       [-0.03055396,  0.05700665,  0.99793879,  0.097896  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
17,"[array([[ 0.06550621, -0.99715402,  0.06014798, -0.083802  ],
       [ 0.99730894,  0.04726223,  0.02898576,  0.1599835 ],
       [-0.03292129,  0.05873794,  0.99776853,  0.097869  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
18,"[array([[ 0.0521392 , -0.99724676,  0.06670492, -0.085992  ],
       [ 0.99800307,  0.0345972 ,  0.03214485,  0.159387  ],
       [-0.03565648,  0.0655892 ,  0.99725481,  0.09793   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
19,"[array([[ 0.02135549, -0.99767386,  0.06815921, -0.090221  ],
       [ 0.99912565,  0.00344833,  0.03441239,  0.1580125 ],
       [-0.0359428 ,  0.06808074,  0.99708079,  0.097958  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
20,"[array([[-0.01469249, -0.99713679,  0.06684991, -0.093002  ],
       [ 0.99925755, -0.03295563,  0.03652142,  0.1566245 ],
       [-0.0356156 ,  0.06805985,  0.99709442,  0.097962  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
21,"[array([[-0.03606734, -0.99602968,  0.06979468, -0.095681  ],
       [ 0.99869068, -0.05264701,  0.03873003,  0.1556605 ],
       [-0.03627777,  0.07178564,  0.99680925,  0.0980305 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
22,"[array([[-0.0387973 , -0.99582716,  0.07054875, -0.095699  ],
       [ 0.99858854, -0.05523951,  0.03894663,  0.1556425 ],
       [-0.03627253,  0.07264201,  0.99674773,  0.098045  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
23,"[array([[-0.03802591, -0.99572468,  0.07216497, -0.095614  ],
       [ 0.99872686, -0.05518466,  0.03582847,  0.1556685 ],
       [-0.03314648,  0.07407444,  0.99674898,  0.0980615 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
24,"[array([[-0.03650037, -0.9958029 ,  0.07199492, -0.0948365 ],
       [ 0.99864512, -0.05375459,  0.03964584,  0.1558345 ],
       [-0.03708977,  0.07407451,  0.99661675,  0.098067  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
25,"[array([[-0.03512995, -0.99592281,  0.0712573 , -0.0935295 ],
       [ 0.9986762 , -0.05256163,  0.0400036 ,  0.156079  ],
       [-0.03757304,  0.07331463,  0.99665546,  0.0980625 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
