,transforms
0,"[array([[-0.99972414,  0.02684445, -0.00251184, -0.088168  ],
       [-0.02330389, -0.99948073, -0.01789624,  0.1236375 ],
       [-0.00292868, -0.01782243,  0.99983669,  0.0943165 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.99972792,  0.02697602, -0.00255279, -0.088168  ],
       [-0.02313565, -0.9994743 , -0.01805938,  0.1236385 ],
       [-0.0029704 , -0.01798401,  0.99983366,  0.094315  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.99972291,  0.02703505, -0.00259248, -0.088168  ],
       [-0.0233457 , -0.99947389, -0.01799444,  0.123641  ],
       [-0.00301235, -0.01791785,  0.99983473,  0.094319  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.99972516,  0.02700517, -0.00251233, -0.0881675 ],
       [-0.02326012, -0.99947637, -0.01789835,  0.123637  ],
       [-0.00292843, -0.01782405,  0.99983666,  0.0943175 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.99972768,  0.02704016, -0.00259513, -0.088168  ],
       [-0.02314049, -0.99947255, -0.01806126,  0.123637  ],
       [-0.00301287, -0.01798455,  0.99983351,  0.094317  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.99972829,  0.02710426, -0.00271975, -0.088167  ],
       [-0.02309769, -0.99946967, -0.0181287 ,  0.1236375 ],
       [-0.00313827, -0.0180484 ,  0.99983196,  0.094317  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.99972468,  0.02694278, -0.0023457 , -0.0881655 ],
       [-0.02330097, -0.99947917, -0.01783096,  0.1236395 ],
       [-0.00276098, -0.01776134,  0.99983826,  0.0943155 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.99972922,  0.02685033, -0.00247022, -0.088165  ],
       [-0.02308998, -0.99947824, -0.01802575,  0.123637  ],
       [-0.00288625, -0.01795299,  0.99983447,  0.0943165 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.9997252 ,  0.02700763, -0.00275956, -0.0881685 ],
       [-0.02322509, -0.9994723 , -0.01812836,  0.1236385 ],
       [-0.00318037, -0.0180473 ,  0.99983186,  0.094316  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.99973082,  0.02682322, -0.00185703, -0.0881055 ],
       [-0.02309098, -0.99948954, -0.01741038,  0.1236945 ],
       [-0.0022589 , -0.01735434,  0.9998467 ,  0.094321  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
