,LP,LD1,LD2,RP,RD1,RD2
x,"[-0.0014320230238980575, -0.0014742671309204934, -0.001403161808545471, -0.0035020279793469087, -0.0005841918327591861, -0.0024704019678447246, -0.0008445280535122933, -0.002198102125771621, -0.0007309479457739848]","[-5.599856092571093e-05, -9.867176171301768e-05, 0.0004989281076349602, -0.0026770593051249096, 0.0006180806776367774, 6.105618995263926e-05, 0.0004092654523893314, -0.0006047624122576329, 0.0012549769624531884]","[None, None, None, None, None, None, None, None, None]","[6.478308586307204e-05, 2.9295394067649212e-05, 0.0001529677060992297, -0.0019236295126897674, 0.0009743690781843608, -0.001695553721347454, 0.0007064577947738105, -0.000767471677587605, 0.0005619499810197889]","[0.0014458956469293356, 0.0014080485094912366, 0.0020485156956634967, -0.00106530150778814, 0.002332032630761018, 0.0009051655170371792, 0.0019296307352392884, 0.00101701896442299, 0.002842652879375474]","[None, None, None, -0.0010405370148558934, 0.003705235421269916, -0.0007338155537125994, 0.0014504989164307986, 0.0014263816385491346, 0.0048043278362351945]"
y,"[-0.00036066706117385126, -0.00033514433891568274, 0.0004221824014479499, 0.00029049126339020817, -0.0001274995806320558, -7.367903792877608e-05, 0.00028265835175894356, -0.0001358532569493844, 0.0008216214539478067]","[-0.0015413076070231661, -0.001522031245362461, -0.0008027616042683573, -0.001106130287038192, -0.0013948182872285386, -0.0015295410010865457, -0.0009436852014647231, -0.0021601991126641673, -0.0028574000565124947]","[None, None, None, None, None, None, None, None, None]","[0.0014833412024139428, 0.0015325397556571006, 0.0015272412296786627, 0.003152412305946995, 0.002565736835630719, 0.0017822512661136668, 0.002620424259795537, 0.0007659438345261586, 0.0036844070927532706]","[0.0004249293787014745, 0.00046857125921230314, 0.0004292426694338234, 0.00198286350938888, 0.0012557451457542986, 0.00034432920765877607, 0.001614784357056315, 0.00042986480579066424, -0.0006427926369148719]","[None, None, None, 0.0016877006051286426, -0.00011364358203757555, 0.001708977710945709, 0.0015399413276383324, 0.002000027449716665, -0.006517038087460426]"
z,"[6.050326154562556e-06, 1.6259848958202906e-05, 0.005560045076231388, 0.0113201748223923, 5.675760795695171e-05, 0.000710199515058416, 0.005193897389733555, 0.015336838636345156, 0.002410910787392885]","[-2.025153148335185e-06, 2.3925727644518402e-05, 0.0037771568804970735, 0.010270013383233481, 0.002858318845231753, -0.0065853756992392785, 0.0030996809000979632, 0.006490207536074479, 0.020995201631413392]","[None, None, None, None, None, None, None, None, None]","[5.520998863066906e-06, 0.00016805445192537074, 0.004886317182174319, 0.011097201879715055, -0.006416773451374491, 0.011512215904609326, 0.0077668951860960555, 0.01337941706327232, -0.007071477728567689]","[-2.2523226917688754e-06, 0.00018153105207037519, 0.0031469255668759603, 0.01007714544932139, -0.0036473127778700624, 0.004268477269947209, 0.005599127722655834, 0.004217232119346524, 0.01274084022074708]","[None, None, None, 0.009835512050165826, -0.0021507019792751203, 0.0010259143543203237, 0.004499151861838947, 0.0021313330505029187, 0.01935456848409457]"
