,Left IMU Signal,Right IMU Signal
ax,"[9.642, 9.66, 9.654, 9.645, 9.748, 9.712, 9.611, 8.919, 9.699, 9.69, 11.307, 9.65, 9.608, 9.775, 9.604, 9.653, 9.578, 8.694, 9.628, 9.714, 9.674, 9.702, 9.718, 9.581, 9.663, 9.633, 9.679, 9.632, 9.736, 9.639, 9.662, 9.68, 9.668, 9.699, 9.687, 9.622, 9.608, 9.581, 9.609, 9.721, 9.704, 9.651, 9.55, 9.711, 9.683, 9.643, 9.631, 9.612, 9.675, 9.644, 9.706, 9.705, 9.623, 9.614, 9.683, 9.635, 9.633, 9.653, 9.681, 9.628, 9.601, 9.666, 9.626, 9.648]","[0.195, 0.217, 0.206, 0.173, 0.227, 0.211, 0.209, 0.077, 0.339, 0.261, -1.236, 0.263, 0.304, 0.121, 0.232, -0.02, 0.528, -0.568, 0.093, 0.218, 0.234, 0.217, 0.194, 0.2, 0.157, 0.24, 0.205, 0.253, 0.179, 0.204, 0.177, 0.197, 0.192, 0.227, 0.164, 0.194, 0.197, 0.199, 0.218, 0.184, 0.217, 0.199, 0.16, 0.2, 0.205, 0.194, 0.225, 0.199, 0.237, 0.229, 0.192, 0.187, 0.194, 0.217, 0.197, 0.188, 0.229, 0.216, 0.224, 0.197, 0.203, 0.203, 0.203, 0.162]"
ay,"[-0.073, 0.099, -0.001, -0.034, 0.07, 0.04, 0.02, 0.102, 0.153, 0.084, 0.078, 0.09, 0.073, 0.063, 0.041, 0.034, 0.678, -4.403, -0.159, 0.1, 0.062, -0.064, 0.052, 0.132, 0.045, 0.019, 0.072, 0.036, -0.02, 0.102, 0.09, 0.056, 0.093, 0.113, 0.071, 0.028, 0.046, 0.017, 0.2, 0.049, 0.051, 0.122, 0.096, -0.012, 0.014, 0.075, 0.111, -0.016, 0.13, 0.07, 0.071, -0.002, 0.107, 0.007, 0.032, 0.13, -0.042, 0.062, 0.035, 0.078, 0.09, 0.006, 0.121, -0.02]","[0.08, 0.063, 0.068, 0.069, 0.066, 0.067, 0.069, 0.047, 0.057, 0.06, 0.075, 0.151, 0.146, 0.143, 0.079, 0.08, 0.038, -0.258, 0.051, -0.088, 0.05, 0.062, 0.059, 0.061, 0.063, 0.065, 0.065, 0.065, 0.065, 0.06, 0.067, 0.063, 0.066, 0.066, 0.062, 0.065, 0.065, 0.062, 0.069, 0.064, 0.068, 0.067, 0.062, 0.063, 0.063, 0.069, 0.064, 0.064, 0.069, 0.065, 0.066, 0.066, 0.064, 0.065, 0.064, 0.069, 0.064, 0.067, 0.066, 0.069, 0.068, 0.067, 0.066, 0.064]"
az,"[0.058, 0.023, 0.036, 0.035, 0.033, 0.033, 0.036, 0.034, 0.034, 0.037, 0.021, 0.024, 0.026, 0.034, 0.035, 0.031, 0.039, 0.06, 0.038, 0.029, 0.033, 0.032, 0.036, 0.03, 0.032, 0.037, 0.033, 0.032, 0.037, 0.032, 0.033, 0.033, 0.035, 0.032, 0.033, 0.033, 0.032, 0.031, 0.035, 0.035, 0.035, 0.034, 0.033, 0.032, 0.036, 0.029, 0.035, 0.036, 0.032, 0.032, 0.038, 0.028, 0.034, 0.034, 0.036, 0.035, 0.033, 0.031, 0.033, 0.037, 0.03, 0.034, 0.037, 0.036]","[-0.04, -0.032, -0.029, -0.032, -0.03, -0.031, -0.025, -0.038, -0.023, -0.04, -0.015, -0.03, -0.034, -0.034, -0.031, -0.028, -0.035, 0.005, -0.032, -0.015, -0.026, -0.032, -0.03, -0.03, -0.03, -0.027, -0.026, -0.03, -0.032, -0.027, -0.027, -0.026, -0.033, -0.027, -0.03, -0.033, -0.028, -0.03, -0.036, -0.03, -0.034, -0.032, -0.026, -0.028, -0.03, -0.033, -0.032, -0.029, -0.025, -0.029, -0.03, -0.026, -0.028, -0.028, -0.028, -0.034, -0.031, -0.031, -0.027, -0.032, -0.032, -0.03, -0.031, -0.028]"
gx,"[9.674, 9.755, 9.635, 9.678, 9.609, 9.663, 9.631, 9.678, 9.568, 9.505, 12.189, 9.701, 9.643, 9.602, 9.711, 9.438, 10.295, 9.91, 9.644, 9.536, 9.689, 9.696, 9.645, 9.654, 9.646, 9.712, 9.657, 9.686, 9.625, 9.628, 9.689, 9.598, 9.638, 9.606, 9.684, 9.694, 9.593, 9.693, 9.684, 9.624, 9.613, 9.653, 9.695, 9.653, 9.674, 9.647, 9.683, 9.659, 9.669, 9.681, 9.715, 9.572, 9.682, 9.642, 9.72, 9.693, 9.656, 9.672, 9.62, 9.698, 9.675, 9.647, 9.604, 9.657]","[-0.322, -0.306, -0.305, -0.281, -0.259, -0.332, -0.319, -0.173, -0.33, -0.331, 0.758, -0.295, -0.367, -0.362, -0.228, -0.349, -0.146, -0.543, -0.248, -0.841, -0.299, -0.29, -0.299, -0.33, -0.31, -0.341, -0.31, -0.34, -0.358, -0.366, -0.322, -0.363, -0.339, -0.332, -0.327, -0.346, -0.336, -0.433, -0.433, -0.369, -0.32, -0.353, -0.363, -0.311, -0.328, -0.378, -0.324, -0.299, -0.336, -0.383, -0.357, -0.301, -0.339, -0.373, -0.356, -0.319, -0.367, -0.372, -0.346, -0.318, -0.369, -0.373, -0.328, -0.333]"
gy,"[0.347, 0.424, 0.238, 0.324, 0.331, 0.399, 0.376, -0.043, 0.414, 0.287, -1.39, 0.435, 0.433, 0.665, 0.165, 0.4, 0.169, 2.566, 0.244, 0.745, 0.283, 0.373, 0.324, 0.323, 0.329, 0.373, 0.325, 0.312, 0.322, 0.358, 0.31, 0.272, 0.418, 0.333, 0.403, 0.272, 0.273, 0.149, 0.36, 0.336, 0.343, 0.255, 0.321, 0.336, 0.232, 0.266, 0.267, 0.325, 0.273, 0.291, 0.27, 0.351, 0.33, 0.358, 0.313, 0.3, 0.254, 0.337, 0.353, 0.252, 0.279, 0.216, 0.321, 0.353]","[0.025, 0.014, 0.015, 0.016, 0.015, 0.011, 0.016, 0.011, 0.022, 0.027, -0.007, -0.002, 0.018, -0.009, 0.019, 0.032, -0.104, 0.349, 0.02, 0.021, 0.019, 0.026, 0.023, 0.019, 0.023, 0.021, 0.018, 0.018, 0.018, 0.015, 0.016, 0.014, 0.019, 0.015, 0.017, 0.016, 0.017, 0.018, 0.017, 0.012, 0.02, 0.02, 0.02, 0.018, 0.018, 0.021, 0.018, 0.018, 0.017, 0.016, 0.017, 0.015, 0.014, 0.017, 0.015, 0.015, 0.017, 0.016, 0.013, 0.014, 0.017, 0.016, 0.014, 0.015]"
gz,"[-0.015, -0.007, -0.011, -0.007, -0.007, -0.006, -0.009, -0.008, -0.01, -0.012, -0.002, -0.013, -0.003, -0.011, -0.009, -0.011, -0.027, 0.082, -0.009, -0.01, -0.01, -0.008, -0.007, -0.009, -0.011, -0.01, -0.009, -0.009, -0.011, -0.008, -0.006, -0.009, -0.01, -0.007, -0.006, -0.008, -0.009, -0.008, -0.006, -0.006, -0.005, -0.008, -0.011, -0.007, -0.008, -0.009, -0.011, -0.013, -0.007, -0.009, -0.006, -0.006, -0.009, -0.011, -0.007, -0.009, -0.008, -0.01, -0.008, -0.007, -0.01, -0.012, -0.009, -0.009]","[-0.056, -0.036, -0.045, -0.038, -0.04, -0.039, -0.041, -0.047, -0.044, -0.053, -0.055, -0.044, -0.039, -0.038, -0.039, -0.042, -0.015, 0.009, -0.037, -0.033, -0.037, -0.039, -0.038, -0.035, -0.037, -0.038, -0.036, -0.035, -0.037, -0.038, -0.034, -0.036, -0.037, -0.037, -0.039, -0.04, -0.039, -0.036, -0.04, -0.036, -0.033, -0.036, -0.036, -0.036, -0.037, -0.035, -0.04, -0.038, -0.039, -0.035, -0.037, -0.036, -0.038, -0.037, -0.038, -0.036, -0.039, -0.036, -0.037, -0.036, -0.035, -0.036, -0.038, -0.04]"
