,transforms
0,"[array([[-0.1316935 , -0.99373978, -0.01470109, -0.0628375 ],
       [ 0.99119698, -0.11092445,  0.01178025,  0.157986  ],
       [-0.01361501, -0.0133047 ,  0.99982254,  0.1114575 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.13173101, -0.99374021, -0.01463109, -0.062839  ],
       [ 0.99119306, -0.11092798,  0.01171048,  0.157987  ],
       [-0.01353709, -0.01324281,  0.99982438,  0.1114575 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.13180078, -0.99374788, -0.01459426, -0.0628435 ],
       [ 0.99118436, -0.11086304,  0.01167196,  0.157985  ],
       [-0.01349496, -0.01321133,  0.99982537,  0.111456  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.13164813, -0.993739  , -0.01469296, -0.0628425 ],
       [ 0.99120413, -0.11093132,  0.01169899,  0.157982  ],
       [-0.01353277, -0.01330553,  0.99982361,  0.1114585 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.13176059, -0.99371753, -0.01478297, -0.06284   ],
       [ 0.9911897 , -0.1111124 ,  0.01164745,  0.157983  ],
       [-0.01349503, -0.0133983 ,  0.99982288,  0.111453  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.13182493, -0.9937291 , -0.01465851, -0.0628375 ],
       [ 0.99118117, -0.1110237 ,  0.01166136,  0.1579795 ],
       [-0.01349325, -0.01327423,  0.99982455,  0.111454  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.13168845, -0.99374589, -0.01465268, -0.062841  ],
       [ 0.99119989, -0.11087325,  0.01162127,  0.157976  ],
       [-0.01345095, -0.01327487,  0.99982511,  0.111455  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.13200704, -0.99373226, -0.01459398, -0.0628415 ],
       [ 0.99115691, -0.11100317,  0.01166947,  0.1579745 ],
       [-0.01349514, -0.01320947,  0.9998254 ,  0.111455  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.13193506, -0.99375674, -0.01448137, -0.0627695 ],
       [ 0.99116875, -0.11079476,  0.01151725,  0.157967  ],
       [-0.01332843, -0.01311715,  0.99982881,  0.1114515 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.13193209, -0.99373201, -0.01483678, -0.062795  ],
       [ 0.99116744, -0.11097546,  0.01159755,  0.157967  ],
       [-0.01345495, -0.01345912,  0.99982267,  0.111452  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[-0.1318706 , -0.99373915, -0.01455381, -0.062782  ],
       [ 0.9911762 , -0.11094511,  0.01159271,  0.1579645 ],
       [-0.01341196, -0.01317882,  0.99982688,  0.1114565 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[-0.13180371, -0.99376352, -0.01461152, -0.0627595 ],
       [ 0.99118514, -0.11071932,  0.01158323,  0.157959  ],
       [-0.01340931, -0.01324021,  0.99982615,  0.1114565 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[-0.13159459, -0.99376421, -0.01464999, -0.0627765 ],
       [ 0.99121232, -0.11070907,  0.01162584,  0.1579625 ],
       [-0.01345389, -0.01327387,  0.99982509,  0.111455  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[-0.13083395, -0.99383597, -0.0146782 , -0.062833  ],
       [ 0.99131248, -0.11005922,  0.01167086,  0.157955  ],
       [-0.01349225, -0.01330557,  0.99982416,  0.1114585 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[-0.1286411 , -0.99408165, -0.0148999 , -0.0631885 ],
       [ 0.99159145, -0.10779424,  0.01224993,  0.1579105 ],
       [-0.01406629, -0.01349376,  0.99981395,  0.1114715 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
