,transforms
0,"[array([[ 0.70087662,  0.70153645, -0.00937028,  0.019596  ],
       [-0.71322965,  0.71261962,  0.00296852,  0.3960835 ],
       [ 0.00868507,  0.00445839,  0.99995169,  0.105278  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.70076985,  0.70159938, -0.00953468,  0.0196005 ],
       [-0.71333404,  0.71255647,  0.00286742,  0.396085  ],
       [ 0.00872747,  0.00464656,  0.99995043,  0.105281  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.70079054,  0.70144026, -0.00951473,  0.019593  ],
       [-0.7133137 ,  0.7127133 ,  0.00288792,  0.3960815 ],
       [ 0.00872826,  0.00461598,  0.99995056,  0.1052795 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.7008129 ,  0.70153715, -0.00920622,  0.019596  ],
       [-0.71329428,  0.71261933,  0.00289567,  0.3960765 ],
       [ 0.0085177 ,  0.0043952 ,  0.99995343,  0.105277  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.70081238,  0.70153614, -0.00957968,  0.019598  ],
       [-0.71329225,  0.71261832,  0.00282281,  0.3960795 ],
       [ 0.00872748,  0.00470914,  0.99995013,  0.105277  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.70081238,  0.70158383, -0.00955679,  0.019601  ],
       [-0.71329225,  0.71257158,  0.0028453 ,  0.396079  ],
       [ 0.00872748,  0.00467764,  0.99995028,  0.1052775 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.70085439,  0.70147236, -0.00964043,  0.019597  ],
       [-0.71324994,  0.7126811 ,  0.00288092,  0.3960815 ],
       [ 0.0088118 ,  0.00470955,  0.99994938,  0.105278  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.70070701,  0.70155225, -0.00948959,  0.019598  ],
       [-0.71339578,  0.71260328,  0.00291046,  0.39608   ],
       [ 0.00872617,  0.00458367,  0.99995074,  0.105276  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.70074749,  0.70140876, -0.00970926,  0.019599  ],
       [-0.71335496,  0.71274307,  0.00281541,  0.3960805 ],
       [ 0.00881258,  0.00480374,  0.9999489 ,  0.1052765 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.7008558 ,  0.70153649, -0.00949647,  0.0195975 ],
       [-0.71325063,  0.71261818,  0.00278524,  0.39608   ],
       [ 0.00864265,  0.00467754,  0.99995103,  0.1052755 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
