,LP,LD1,LD2,RP,RD1,RD2
0,"[array([[-0.32895354, -0.94429216, -0.01009373, -0.16668376],
       [ 0.94384794, -0.32910836,  0.02896136,  0.0255962 ],
       [-0.03066992,  0.        ,  0.99952957,  0.08458901],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96422921, -0.26495206,  0.00790227, -0.17609177],
       [ 0.26494316,  0.96426159,  0.00217132,  0.09558598],
       [-0.00819515, -0.        ,  0.99996642,  0.08301461],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96422921, -0.26495206,  0.00790227, -0.17609177],
       [ 0.26494316,  0.96426159,  0.00217132,  0.09558598],
       [-0.00819515, -0.        ,  0.99996642,  0.08301461],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.76049093, -0.6491765 ,  0.01494724, -0.10465044],
       [ 0.64905115,  0.7606378 ,  0.01275692,  0.03801291],
       [-0.01965093,  0.        ,  0.9998069 ,  0.08493918],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69314442, -0.72033136,  0.02595269, -0.06234656],
       [ 0.71982697, -0.69363011, -0.02695174,  0.06583209],
       [ 0.03741576, -0.        ,  0.99929979,  0.08185818],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69314442, -0.72033136,  0.02595269, -0.06234656],
       [ 0.71982697, -0.69363011, -0.02695174,  0.06583209],
       [ 0.03741576, -0.        ,  0.99929979,  0.08185818],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.3289898 , -0.94428042, -0.01001   , -0.16667982],
       [ 0.94384363, -0.32914205,  0.02871783,  0.02559391],
       [-0.03041239,  0.        ,  0.99953744,  0.08458124],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.9642253 , -0.26496483,  0.0079508 , -0.17608471],
       [ 0.26495582,  0.96425808,  0.00218477,  0.09558457],
       [-0.00824551, -0.        ,  0.99996601,  0.08301521],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.9642253 , -0.26496483,  0.0079508 , -0.17608471],
       [ 0.26495582,  0.96425808,  0.00218477,  0.09558457],
       [-0.00824551, -0.        ,  0.99996601,  0.08301521],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.76061588, -0.64902434,  0.01519468, -0.10465089],
       [ 0.64889488,  0.76076764,  0.01296285,  0.03801757],
       [-0.01997282,  0.        ,  0.99980052,  0.08495239],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69306675, -0.72040379,  0.02601653, -0.06234703],
       [ 0.71989676, -0.69355489, -0.02702369,  0.0658299 ],
       [ 0.03751186, -0.        ,  0.99929618,  0.08185512],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69306675, -0.72040379,  0.02601653, -0.06234703],
       [ 0.71989676, -0.69355489, -0.02702369,  0.0658299 ],
       [ 0.03751186, -0.        ,  0.99929618,  0.08185512],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.32913778, -0.94422814, -0.01007684, -0.16667791],
       [ 0.94378592, -0.329292  ,  0.02889482,  0.0255925 ],
       [-0.03060152,  0.        ,  0.99953166,  0.08458647],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96419704, -0.26507053,  0.00785437, -0.17608828],
       [ 0.26506173,  0.96422903,  0.0021592 ,  0.09558107],
       [-0.00814575, -0.        ,  0.99996682,  0.08301103],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96419704, -0.26507053,  0.00785437, -0.17608828],
       [ 0.26506173,  0.96422903,  0.0021592 ,  0.09558107],
       [-0.00814575, -0.        ,  0.99996682,  0.08301103],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.76065021, -0.64899303,  0.01480874, -0.10465238],
       [ 0.64887007,  0.76079435,  0.01263254,  0.03802336],
       [-0.01946483,  0.        ,  0.99981054,  0.08493801],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69320122, -0.72028398,  0.02574976, -0.06234111],
       [ 0.71978756, -0.69367931, -0.02673734,  0.06583567],
       [ 0.03712055, -0.        ,  0.99931079,  0.08187357],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69320122, -0.72028398,  0.02574976, -0.06234111],
       [ 0.71978756, -0.69367931, -0.02673734,  0.06583567],
       [ 0.03712055, -0.        ,  0.99931079,  0.08187357],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.32876809, -0.94435791, -0.00998357, -0.16668967],
       [ 0.9439228 , -0.32891964,  0.02866374,  0.02559167],
       [-0.03035262,  0.        ,  0.99953925,  0.0845759 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96419625, -0.26507053,  0.00795074, -0.17608826],
       [ 0.26506152,  0.96422903,  0.00218569,  0.09558307],
       [-0.00824569, -0.        ,  0.999966  ,  0.08301721],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96419625, -0.26507053,  0.00795074, -0.17608826],
       [ 0.26506152,  0.96422903,  0.00218569,  0.09558307],
       [-0.00824569, -0.        ,  0.999966  ,  0.08301721],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.7607512 , -0.64886667,  0.01515434, -0.10464952],
       [ 0.64873797,  0.76090212,  0.01292301,  0.03803228],
       [-0.01991628,  0.        ,  0.99980165,  0.08495012],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69322286, -0.72025705,  0.02591997, -0.06234105],
       [ 0.7197541 , -0.69370727, -0.02691199,  0.06583334],
       [ 0.03736442, -0.        ,  0.99930171,  0.08186081],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69322286, -0.72025705,  0.02591997, -0.06234105],
       [ 0.7197541 , -0.69370727, -0.02691199,  0.06583334],
       [ 0.03736442, -0.        ,  0.99930171,  0.08186081],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.32908159, -0.94424842, -0.01001179, -0.1666724 ],
       [ 0.94381173, -0.32923385,  0.02871399,  0.02558658],
       [-0.03040936,  0.        ,  0.99953753,  0.08457517],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96421371, -0.26501129,  0.00780605, -0.17608755],
       [ 0.26500261,  0.96424531,  0.0021454 ,  0.09557802],
       [-0.0080955 , -0.        ,  0.99996723,  0.08300844],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96421371, -0.26501129,  0.00780605, -0.17608755],
       [ 0.26500261,  0.96424531,  0.0021454 ,  0.09557802],
       [-0.0080955 , -0.        ,  0.99996723,  0.08300844],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.76083038, -0.64877272,  0.01520198, -0.10465146],
       [ 0.64864325,  0.76098223,  0.0129604 ,  0.03802911],
       [-0.01997679,  0.        ,  0.99980044,  0.08495148],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69322128, -0.72025613,  0.02598765, -0.06233908],
       [ 0.71975055, -0.69370823, -0.02698219,  0.06582844],
       [ 0.03746193, -0.        ,  0.99929806,  0.08185471],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69322128, -0.72025613,  0.02598765, -0.06233908],
       [ 0.71975055, -0.69370823, -0.02698219,  0.06582844],
       [ 0.03746193, -0.        ,  0.99929806,  0.08185471],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.3289486 , -0.94429393, -0.01008959, -0.16667989],
       [ 0.94385005, -0.3291033 ,  0.02895001,  0.02558121],
       [-0.03065783,  0.        ,  0.99952994,  0.08458274],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96423583, -0.26492653,  0.00794974, -0.17608687],
       [ 0.26491752,  0.9642686 ,  0.00218414,  0.09557483],
       [-0.00824432, -0.        ,  0.99996602,  0.08301217],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96423583, -0.26492653,  0.00794974, -0.17608687],
       [ 0.26491752,  0.9642686 ,  0.00218414,  0.09557483],
       [-0.00824432, -0.        ,  0.99996602,  0.08301217],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.76078173, -0.64883535,  0.01496117, -0.10465092],
       [ 0.64870993,  0.76092883,  0.01275722,  0.03802314],
       [-0.01966172,  0.        ,  0.99980669,  0.08494042],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69319317, -0.72028306,  0.02599119, -0.06234135],
       [ 0.71977728, -0.69368027, -0.02698796,  0.06582598],
       [ 0.03746855, -0.        ,  0.99929781,  0.0818545 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69319317, -0.72028306,  0.02599119, -0.06234135],
       [ 0.71977728, -0.69368027, -0.02698796,  0.06582598],
       [ 0.03746855, -0.        ,  0.99929781,  0.0818545 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.32896732, -0.94428717, -0.01011127, -0.1666804 ],
       [ 0.94384144, -0.32912267,  0.02901029,  0.02558418],
       [-0.0307219 ,  0.        ,  0.99952797,  0.08458917],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96425745, -0.26484636,  0.0079987 , -0.1760902 ],
       [ 0.26483725,  0.96429062,  0.00219687,  0.09558148],
       [-0.0082949 , -0.        ,  0.9999656 ,  0.08301778],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96425745, -0.26484636,  0.0079987 , -0.1760902 ],
       [ 0.26483725,  0.96429062,  0.00219687,  0.09558148],
       [-0.0082949 , -0.        ,  0.9999656 ,  0.08301778],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.76084809, -0.64875766,  0.0149563 , -0.10465472],
       [ 0.64863235,  0.76099508,  0.01275043,  0.03802747],
       [-0.0196536 ,  0.        ,  0.99980685,  0.08493924],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69324993, -0.72023106,  0.02591824, -0.06233783],
       [ 0.71972823, -0.69373426, -0.02690817,  0.0658268 ],
       [ 0.03736047, -0.        ,  0.99930185,  0.08185994],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69324993, -0.72023106,  0.02591824, -0.06233783],
       [ 0.71972823, -0.69373426, -0.02690817,  0.0658268 ],
       [ 0.03736047, -0.        ,  0.99930185,  0.08185994],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.32880616, -0.94434442, -0.01000641, -0.16668566],
       [ 0.94390742, -0.32895838,  0.02872551,  0.02559057],
       [-0.03041847,  0.        ,  0.99953725,  0.08458037],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96422569, -0.26496483,  0.00790262, -0.17608372],
       [ 0.26495593,  0.96425808,  0.00217153,  0.09557956],
       [-0.00819554, -0.        ,  0.99996642,  0.08300862],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96422569, -0.26496483,  0.00790262, -0.17608372],
       [ 0.26495593,  0.96425808,  0.00217153,  0.09557956],
       [-0.00819554, -0.        ,  0.99996642,  0.08300862],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.76079374, -0.64882027,  0.01500492, -0.10465206],
       [ 0.64869412,  0.76094169,  0.01279401,  0.03802461],
       [-0.01971888,  0.        ,  0.99980556,  0.0849437 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69316608, -0.72030907,  0.02599292, -0.06234557],
       [ 0.71980316, -0.69365326, -0.02699178,  0.06583053],
       [ 0.0374725 , -0.        ,  0.99929766,  0.08185537],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69316608, -0.72030907,  0.02599292, -0.06234557],
       [ 0.71980316, -0.69365326, -0.02699178,  0.06583053],
       [ 0.0374725 , -0.        ,  0.99929766,  0.08185537],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.32915524, -0.94422317, -0.00997141, -0.16667446],
       [ 0.9437902 , -0.32930625,  0.02859111,  0.02558624],
       [-0.03028004,  0.        ,  0.99954145,  0.08457327],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96421995, -0.26498575,  0.00790171, -0.17608663],
       [ 0.26497686,  0.96425233,  0.00217146,  0.09557787],
       [-0.00819465, -0.        ,  0.99996642,  0.08300859],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.96421995, -0.26498575,  0.00790171, -0.17608663],
       [ 0.26497686,  0.96425233,  0.00217146,  0.09557787],
       [-0.00819465, -0.        ,  0.99996642,  0.08300859],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75601266, -0.65451097, -0.00776186, -0.10445147],
       [ 0.65447648,  0.75605251, -0.0067194 ,  0.03790669],
       [ 0.0102663 ,  0.        ,  0.9999473 ,  0.08412603],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69319447, -0.72028306,  0.02595645, -0.06234231],
       [ 0.71977863, -0.69368027, -0.02695188,  0.06582794],
       [ 0.03741846, -0.        ,  0.99929968,  0.08185509],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.69319447, -0.72028306,  0.02595645, -0.06234231],
       [ 0.71977863, -0.69368027, -0.02695188,  0.06582794],
       [ 0.03741846, -0.        ,  0.99929968,  0.08185509],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
