,LP,LD1,LD2,RP,RD1,RD2
x,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.0006846345653377301, 0.0006550791920208006, 0.0006577985878187061, 0.0006505333462030168, 0.0006750255492471289, 0.0007455118535104404, 0.0006871079359816248, -0.003128054769378177, 0.021305401119893073, 0.05331702568817238, 0.07091374445167423, 0.017796715635291997, 0.05712735332634429, 0.05284037994236591, 0.14681958294089248, 0.1623250225862358, 0.15104078309018554]","[-0.0011238530678008413, -0.0011756108662324687, -0.0011668839779240352, -0.001186062880607633, -0.001158433773609666, -0.0010876684107134023, -0.001167762318676405, -0.007135063551606224, 0.01762896880397955, 0.057625461048470154, 0.07817616636134747, 0.018438012385225033, 0.06253635485496582, 0.05521591068642664, 0.15206501490354704, 0.16891378286546885, 0.15731059097520073]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.0005914401459246297, 0.0005637120329862465, 0.0005642873807619718, 0.0005585381355209649, 0.0005809623286697902, 0.0006465617434571252, 0.0005976051565035047, -0.0028577526198783607, 0.02154436067277294, 0.05222840759448943, 0.06841737766081066, 0.016739108474122986, 0.05404908384003792, 0.05075745291108134, 0.1431516254488069, 0.15718054310083787, 0.14517842151874266]","[-0.0012627598588045117, -0.0013140678977321448, -0.0013069631336435834, -0.0013245728795057054, -0.0013000148631095532, -0.0012357712363150278, -0.0013039063939466456, -0.006949817777007323, 0.01780099720389178, 0.05661239146878379, 0.07576096425308072, 0.01735527999219394, 0.05937604094027954, 0.0530138807943313, 0.14823404585727787, 0.16346430912087007, 0.1511280031319665]"
y,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.0011353980073648252, 0.0011208955607579724, 0.0011602193055816458, 0.0011867401377686835, 0.0011313445255747897, 0.0011007372867868227, 0.0011628018380638687, 0.028341090783621462, 0.08159036086048396, 0.019993887592035527, 0.017894700998633564, 0.004822949665062982, 0.014889678730024787, 0.03135449169366899, 0.10980460067033872, 0.10522715509305383, 0.07686383084107287]","[0.0013525334409710422, 0.001339197997578326, 0.0013789980238800275, 0.0014068669972553808, 0.0013507151442205564, 0.001320730134464473, 0.0013844740791653536, 0.02859986797965698, 0.08177448813290694, 0.020033618622007834, 0.01731930821635307, 0.0048479474485573545, 0.013978932550665051, 0.030879811674495973, 0.10834382427233662, 0.10286402686478495, 0.07409371491391961]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[-0.0012537140735030536, -0.0012568306579406102, -0.0012451640592289794, -0.0012151136964893335, -0.0012730508354386908, -0.0013163768985861438, -0.0012417906677834774, 0.028740075202279478, 0.08153751772235109, 0.009377965532035811, 0.004140321908008335, -0.00032588562084385586, 0.0038429462977595326, 0.02492957516111938, 0.10016467510416908, 0.09414129240744414, 0.06625076863541218]","[-0.0011517741233102454, -0.0011518509714979204, -0.0011420652537642878, -0.0011120801128206026, -0.0011683540969234037, -0.0012114532257779878, -0.0011372315706604788, 0.029025396813993472, 0.08172436762614266, 0.008871556973365086, 0.0028760411008963444, -0.0005470501724669161, 0.0024072497109334065, 0.024186840021388135, 0.09821824445736267, 0.0913155838883508, 0.06301344857298591]"
z,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[4.580306028597629e-06, -1.681409418354435e-05, 8.976508057021733e-06, 7.91327770778739e-06, -1.5437439899380128e-05, -1.8457772692111138e-05, -9.620947798447014e-06, -5.374622187717388e-05, 0.00023877635668644297, 0.0005722489196646596, 0.000485023020042157, 0.00020081551457539905, 0.00032204103268622505, 0.00032828775022883427, 0.0012782758448094702, 0.001250225094650629, 0.0012061639417225581]","[5.2290442059426e-06, -3.9391854025846776e-05, 9.852887182610066e-06, 4.130780738977976e-05, -4.19730379108919e-05, -4.6563741266683344e-05, 1.8648799134300158e-05, -7.035095826118212e-05, 0.00020814705982711158, 0.0009324426888985102, 0.00012317311185341888, 0.0005482103383825345, 2.8835549125002916e-05, 0.00029119222426914266, 0.0015157320385248735, 0.001251424751935081, 0.0011810409074999007]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[9.238261590838897e-06, -6.055312321790096e-06, 9.533524427904602e-06, -7.06971332693051e-06, -9.396487479945133e-06, 3.7283583462283366e-05, -1.9615661972852064e-05, 5.908554455064757e-05, 5.372449614565093e-05, 0.00023557772183619655, 0.0006951429575973461, 1.1516205546841806e-05, 0.0005011665725912697, 0.0004548974479049669, 0.0010334847476437762, 0.001230772573181746, 0.0010310140014572996]","[1.0136772098686377e-05, -2.862199643452563e-05, 1.0459680576309889e-05, 2.6356730821623145e-05, -3.6255315072242836e-05, 1.1316321447205384e-05, 8.810493414094835e-06, 4.7733382799867575e-05, 1.315985396707505e-05, 0.000588927554439767, 0.0003333528369922443, 0.00035937064269871177, 0.00021287392794975196, 0.00042365628000747376, 0.0012595041503305076, 0.00123109751130567, 0.0009980208201113585]"
