,transforms
0,"[array([[-0.98753603, -0.15109588, -0.00923654, -0.0578135 ],
       [ 0.15735924, -0.98778098, -0.03722509,  0.107664  ],
       [-0.0032661 , -0.03819394,  0.99926422,  0.0948045 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.98753393, -0.15103866, -0.00915412, -0.0578145 ],
       [ 0.15737409, -0.98778967, -0.03723949,  0.1076645 ],
       [-0.00318181, -0.03819551,  0.99926444,  0.0948015 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.98753473, -0.15092003, -0.00897482, -0.0578155 ],
       [ 0.15737238, -0.98781139, -0.03717321,  0.107664  ],
       [-0.00301512, -0.03810247,  0.99926853,  0.094802  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.98752627, -0.15085753, -0.00928133, -0.0578145 ],
       [ 0.15741959, -0.98781726, -0.037223  ,  0.107666  ],
       [-0.00330837, -0.0381978 ,  0.99926388,  0.0948055 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.98748444, -0.15095239, -0.00909036, -0.0578135 ],
       [ 0.15768599, -0.98780123, -0.03729199,  0.1076635 ],
       [-0.00309845, -0.03823747,  0.99926306,  0.094801  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.98754502, -0.15097653, -0.00919896, -0.0578145 ],
       [ 0.15730361, -0.98779793, -0.03726524,  0.1076635 ],
       [-0.00322481, -0.03822752,  0.99926307,  0.094801  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.98751897, -0.1509501 , -0.00912688, -0.057812  ],
       [ 0.15746879, -0.98780069, -0.03730977,  0.107662  ],
       [-0.00314016, -0.03826056,  0.99926207,  0.0948005 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.98752667, -0.15093628, -0.00915654, -0.057816  ],
       [ 0.15741965, -0.98780539, -0.03723762,  0.1076585 ],
       [-0.00318273, -0.03819366,  0.99926449,  0.0948015 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.98751455, -0.15091857, -0.00922611, -0.0578125 ],
       [ 0.15749479, -0.98780182, -0.03739095,  0.107659  ],
       [-0.00322443, -0.0383557 ,  0.99925812,  0.094797  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.98752743, -0.15114633, -0.00914114, -0.057811  ],
       [ 0.15741492, -0.98777675, -0.03714811,  0.107663  ],
       [-0.00318179, -0.03810358,  0.99926796,  0.094798  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[-0.98751482, -0.15091759, -0.00909971, -0.057814  ],
       [ 0.15749484, -0.9878127 , -0.03712953,  0.107661  ],
       [-0.00314068, -0.03807816,  0.99926903,  0.0947985 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
