,time
0,0.8083330000000002
1,1.0166660000000003
2,1.225
3,1.4333330000000002
4,1.6416660000000003
5,1.8500000000000005
6,2.058333
7,2.266666
8,2.4750000000000005
9,2.683333
10,2.891666
11,3.1000000000000005
12,3.308333
13,3.516666
14,3.7250000000000005
15,3.933333
16,4.141666
17,4.3500000000000005
18,4.558333
19,4.766666
20,4.9750000000000005
21,5.183333
22,5.391666
23,5.6000000000000005
24,5.808333
25,6.016666
26,6.2250000000000005
27,6.433333
28,6.641666
29,6.8500000000000005
30,7.058333
31,7.266666
32,7.4750000000000005
33,7.683333
34,7.891666
35,8.100000000000001
36,8.308333000000001
37,8.516666
38,8.725000000000001
39,8.933333000000001
40,9.141666
41,9.350000000000001
42,9.558333000000001
43,9.766666
44,9.975000000000001
45,10.183333000000001
46,10.391666
47,10.600000000000001
48,10.808333000000001
49,11.016666
50,11.225000000000001
51,11.433333000000001
52,11.641666
53,11.850000000000001
54,12.058333000000001
55,12.266666
56,12.475000000000001
57,12.683333000000001
58,12.891666
59,13.100000000000001
60,13.308333000000001
61,13.516666
62,13.725000000000001
63,13.933333000000001
64,14.141666
65,14.350000000000001
66,14.558333000000001
67,14.766666
68,14.975000000000001
69,15.183333000000001
70,15.391666
71,15.600000000000001
72,15.808333000000001
73,16.016666
74,16.225
75,16.433333
76,16.641666
77,16.85
78,17.058333
79,17.266666
80,17.475
81,17.683333
82,17.891666
83,18.1
84,18.308333
85,18.516666
86,18.725
87,18.933333
88,19.141666
89,19.35
90,19.558333
91,19.766666
92,19.975
93,20.183333
94,20.391666
95,20.6
96,20.808333
97,21.016666
98,21.225
99,21.433333
100,21.641666
101,21.85
102,22.058333
103,22.266666
104,22.475
105,22.683333
106,22.891666
107,23.1
108,23.308333
109,23.516666
110,23.725
111,23.933333
112,24.141666
113,24.35
114,24.558333
115,24.766666
116,24.975
117,25.183333
118,25.391666
119,25.6
120,25.808333
121,26.016666
122,26.225
123,26.433333
124,26.641666
125,26.85
126,27.058333
127,27.266666
128,27.475
129,27.683333
130,27.891666
131,28.1
132,28.308333
133,28.516666
134,28.725
135,28.933333
136,29.141666
137,29.35
138,29.558333
139,29.766666000000004
140,29.974999999999998
141,30.183333
142,30.391666000000004
143,30.599999999999998
144,30.808333
145,31.016666000000004
146,31.224999999999998
147,31.433333
148,31.641666000000004
149,31.849999999999998
150,32.058333
151,32.266666
152,32.474999999999994
153,32.683333
154,32.891666
155,33.099999999999994
156,33.308333
157,33.516666
158,33.724999999999994
159,33.933333
160,34.141666
161,34.349999999999994
162,34.558333
163,34.766666
164,34.974999999999994
165,35.183333
166,35.391666
167,35.599999999999994
168,35.808333
169,36.016666
170,36.224999999999994
171,36.433333
172,36.641666
173,36.849999999999994
174,37.058333
175,37.266666
176,37.474999999999994
177,37.683333
178,37.891666
179,38.099999999999994
180,38.308333
181,38.516666
182,38.724999999999994
183,38.933333
184,39.141666
185,39.349999999999994
186,39.558333
187,39.766666
188,39.974999999999994
189,40.183333
190,40.391666
191,40.599999999999994
192,40.808333
193,41.016666
194,41.224999999999994
195,41.433333
196,41.641666
197,41.849999999999994
198,42.058333
199,42.266666
200,42.474999999999994
201,42.683333
202,42.891666
203,43.099999999999994
204,43.308333
205,43.516666
206,43.724999999999994
207,43.933333
208,44.141666
209,44.349999999999994
210,44.558333
211,44.766666
212,44.974999999999994
213,45.183333
214,45.391666
215,45.599999999999994
216,45.808333
217,46.016666
218,46.224999999999994
219,46.433333
220,46.641666
221,46.849999999999994
222,47.058333
223,47.266666
224,47.474999999999994
225,47.683333
226,47.891666
227,48.099999999999994
228,48.308333
229,48.516666
230,48.724999999999994
231,48.933333
232,49.141666
233,49.349999999999994
234,49.558333
235,49.766666
236,49.974999999999994
237,50.183333
238,50.391666
239,50.599999999999994
240,50.808333
241,51.016666
242,51.224999999999994
243,51.433333
244,51.641666
245,51.849999999999994
246,52.058333
247,52.266666
248,52.474999999999994
249,52.683333
250,52.891666
251,53.099999999999994
252,53.308333
253,53.516666
254,53.724999999999994
255,53.933333
256,54.141666
257,54.349999999999994
258,54.558333
259,54.766666
260,54.974999999999994
261,55.183333
262,55.391666
263,55.599999999999994
264,55.808333
265,56.016666
266,56.224999999999994
267,56.433333
268,56.641666
269,56.849999999999994
270,57.058333
271,57.266666
272,57.474999999999994
273,57.683333
274,57.891666
275,58.099999999999994
276,58.308333
277,58.516666
278,58.724999999999994
279,58.933333
