,transforms
0,"[array([[-0.99968465, -0.04638504, -0.00969769, -0.120196  ],
       [ 0.02307698, -0.99888757,  0.00894719,  0.24661   ],
       [-0.00990197,  0.00848815,  0.99991295,  0.0967235 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.99968631, -0.04645531, -0.00953022, -0.120196  ],
       [ 0.02307606, -0.99888376,  0.00900462,  0.2466085 ],
       [-0.00973586,  0.00855257,  0.99991404,  0.0967255 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.99967736, -0.0463381 , -0.00944527, -0.120195  ],
       [ 0.02349403, -0.99888919,  0.00900119,  0.2466005 ],
       [-0.00965451,  0.00855424,  0.99991488,  0.0967215 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.99976069, -0.04247961, -0.00910506, -0.120312  ],
       [ 0.01980873, -0.99905991,  0.00904198,  0.246686  ],
       [-0.00928275,  0.00864741,  0.99991767,  0.096731  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.99986289, -0.03644726, -0.00998881, -0.120493  ],
       [ 0.01308634, -0.99926762,  0.01202573,  0.2469695 ],
       [-0.01014606,  0.01165428,  0.9998778 ,  0.0967625 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.9997977 , -0.01085428, -0.01313149, -0.121512  ],
       [-0.01537322, -0.99988786,  0.01046013,  0.2473615 ],
       [-0.01296986,  0.01031788,  0.99985906,  0.0972925 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.99998862, -0.01865295,  0.00156811, -0.1200745 ],
       [-0.0045584 , -0.99921094, -0.03510031,  0.2455645 ],
       [ 0.00140896, -0.03506502,  0.99938256,  0.1009705 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.9998727 , -0.03225271,  0.0130293 , -0.1188975 ],
       [ 0.00983033, -0.99828901,  0.04837445,  0.249541  ],
       [ 0.01256788,  0.04877315,  0.99874429,  0.1165445 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.99981723, -0.03082022,  0.01772458, -0.11856   ],
       [ 0.0075411 , -0.9992888 ,  0.02118623,  0.2484525 ],
       [ 0.01756828,  0.02172573,  0.99961842,  0.116727  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.99990855, -0.01410897,  0.01001382, -0.1191815 ],
       [-0.00844818, -0.99794943,  0.06229505,  0.2510745 ],
       [ 0.01056023,  0.06243299,  0.99800754,  0.119879  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[-0.99334126,  0.01471259,  0.10894493, -0.114241  ],
       [-0.03361365, -0.99925621,  0.03703851,  0.249457  ],
       [ 0.11019647,  0.03564487,  0.99335751,  0.1228995 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[-0.99978408, -0.00372688,  0.00836957, -0.119557  ],
       [-0.01896621, -0.9999725 ,  0.00638013,  0.2486775 ],
       [ 0.00848924,  0.0064115 ,  0.99994462,  0.1250655 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[-0.99692069,  0.05494417, -0.00540334, -0.1206655 ],
       [-0.07835642, -0.99804214,  0.02963115,  0.2527325 ],
       [-0.0030663 ,  0.02988358,  0.9995463 ,  0.125438  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[-0.99247296,  0.09869055,  0.01055035, -0.118441  ],
       [-0.12053792, -0.99100708,  0.09184136,  0.259547  ],
       [ 0.02163395,  0.09036117,  0.99571776,  0.13156   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[-0.98865165,  0.11797943,  0.05616188, -0.1159335 ],
       [-0.11973748, -0.95899748,  0.26553204,  0.279345  ],
       [ 0.09072401,  0.25769109,  0.96246485,  0.14933   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
15,"[array([[-0.95153314, -0.29843563,  0.13389074, -0.08975   ],
       [ 0.30064619, -0.92203388,  0.21532867,  0.3673415 ],
       [ 0.06478081,  0.24655568,  0.96731941,  0.14146   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
16,"[array([[-0.90107444, -0.43997312, -0.09529559, -0.0863665 ],
       [ 0.43303458, -0.85761802, -0.25027919,  0.378057  ],
       [ 0.02336458, -0.26629869,  0.96347241,  0.103051  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
17,"[array([[-0.90151945, -0.44586797, -0.0808829 , -0.082205  ],
       [ 0.43259298, -0.87992948, -0.14296501,  0.3918    ],
       [-0.0112243 , -0.16409103,  0.98641724,  0.099362  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
18,"[array([[-0.82384642, -0.58486888, -0.01175942, -0.0812685 ],
       [ 0.56680667, -0.81095212, -0.01233549,  0.3971345 ],
       [-0.00269651, -0.01688366,  0.99985477,  0.0963175 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
19,"[array([[-0.8237699 , -0.58500507, -0.01191578, -0.081269  ],
       [ 0.56691727, -0.81085187, -0.01234042,  0.397132  ],
       [-0.00282028, -0.01697954,  0.99985285,  0.096316  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
20,"[array([[-0.82380182, -0.58487586, -0.01181885, -0.081268  ],
       [ 0.56687189, -0.81094243, -0.01256635,  0.3971325 ],
       [-0.00261327, -0.01710569,  0.99985119,  0.096315  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
21,"[array([[-0.82371082, -0.58502828, -0.01187104, -0.0812755 ],
       [ 0.56700372, -0.8108331 , -0.01249134,  0.3971315 ],
       [-0.00269607, -0.01707582,  0.99985151,  0.0963175 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
22,"[array([[-0.82366935, -0.58479985, -0.01194224, -0.081274  ],
       [ 0.56706355, -0.8109978 , -0.01244507,  0.3971375 ],
       [-0.00277972, -0.01707929,  0.99985124,  0.0963165 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
23,"[array([[-0.82370908, -0.58486363, -0.01209349, -0.081273  ],
       [ 0.56700522, -0.81094988, -0.01244797,  0.3971335 ],
       [-0.00290389, -0.01717031,  0.99984939,  0.096319  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
24,"[array([[-0.82378821, -0.58495682, -0.01190298, -0.0812725 ],
       [ 0.56689107, -0.81088467, -0.01246825,  0.3971305 ],
       [-0.0027378 , -0.01707558,  0.99985142,  0.0963165 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
25,"[array([[-0.82380039, -0.58487649, -0.01185072, -0.081272  ],
       [ 0.56687357, -0.81094331, -0.01246556,  0.3971325 ],
       [-0.00269663, -0.01704259,  0.99985207,  0.096316  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
26,"[array([[-0.82374092, -0.58484413, -0.01188707, -0.0812705 ],
       [ 0.56695979, -0.8109666 , -0.01244169,  0.3971335 ],
       [-0.00273833, -0.01704441,  0.99985194,  0.09632   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
27,"[array([[-0.8237083 , -0.58484444, -0.01183634, -0.0812725 ],
       [ 0.56700738, -0.81096704, -0.01243938,  0.3971325 ],
       [-0.00269687, -0.01701285,  0.99985257,  0.0963195 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
28,"[array([[-0.82371686, -0.58499255, -0.01187101, -0.081276  ],
       [ 0.56699495, -0.81085889, -0.01249134,  0.397127  ],
       [-0.00269622, -0.0170757 ,  0.99985151,  0.0963175 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
29,"[array([[-0.82369603, -0.58488841, -0.01195804, -0.0812745 ],
       [ 0.5670248 , -0.81093331, -0.01246978,  0.397129  ],
       [-0.00277953, -0.01710883,  0.99985074,  0.096317  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
30,"[array([[-0.82377507, -0.58495071, -0.01185442, -0.081272  ],
       [ 0.56691057, -0.81088839, -0.01254314,  0.397132  ],
       [-0.00265493, -0.01710788,  0.99985106,  0.096315  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
31,"[array([[-0.82381602, -0.5848963 , -0.01197034, -0.0812715 ],
       [ 0.56685045, -0.81092702, -0.01249552,  0.3971275 ],
       [-0.00277868, -0.01713693,  0.99985028,  0.0963175 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
32,"[array([[-0.82377585, -0.58490949, -0.0120048 , -0.08127   ],
       [ 0.56690843, -0.81091878, -0.01239667,  0.397132  ],
       [-0.00286192, -0.01707696,  0.99985109,  0.0963165 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
33,"[array([[-0.82375657, -0.5849721 , -0.01195304, -0.0812675 ],
       [ 0.56693664, -0.8108743 , -0.0123937 ,  0.397129  ],
       [-0.00282037, -0.01704446,  0.99985175,  0.096317  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
34,"[array([[-0.82370042, -0.58481725, -0.01207511, -0.0812705 ],
       [ 0.56701759, -0.8109853 , -0.0123464 ,  0.397132  ],
       [-0.00294608, -0.01707703,  0.99985087,  0.0963195 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
