,transforms
0,"[array([[ 0.99196695, -0.11120788, -0.01847092, -0.045748  ],
       [ 0.12510024,  0.99379631, -0.00337806,  0.358263  ],
       [ 0.01874844,  0.00130322,  0.99982369,  0.094654  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.99196036, -0.11121131, -0.01851274, -0.045745  ],
       [ 0.12514612,  0.99379593, -0.00338284,  0.3582625 ],
       [ 0.01879058,  0.00130326,  0.9998229 ,  0.094652  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.99199458, -0.11115685, -0.01866165, -0.045747  ],
       [ 0.12484963,  0.99380185, -0.00352343,  0.3582645 ],
       [ 0.01895557,  0.00142747,  0.99981965,  0.09465   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.99198819, -0.11113648, -0.01844758, -0.0457495 ],
       [ 0.12493178,  0.99380404, -0.00356169,  0.358263  ],
       [ 0.01874806,  0.00148968,  0.99982348,  0.094654  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.99197241, -0.11127603, -0.01834564, -0.045747  ],
       [ 0.12507514,  0.99378864, -0.00339662,  0.358263  ],
       [ 0.01862645,  0.00133432,  0.99982594,  0.0946515 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.99197951, -0.11131697, -0.01855113, -0.0457485 ],
       [ 0.12498784,  0.99378406, -0.00342052,  0.3582625 ],
       [ 0.01883322,  0.00133444,  0.99982206,  0.0946505 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.99196684, -0.11118753, -0.01851917, -0.0457465 ],
       [ 0.125095  ,  0.99379867, -0.00332075,  0.3582615 ],
       [ 0.01878914,  0.00124128,  0.99982299,  0.09465   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.99198028, -0.11122503, -0.01851789, -0.045745  ],
       [ 0.12498794,  0.99379443, -0.00335262,  0.3582605 ],
       [ 0.01879175,  0.00127238,  0.99982291,  0.0946495 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.9920019 , -0.11126597, -0.01855964, -0.0457415 ],
       [ 0.12480934,  0.99378981, -0.00338941,  0.35826   ],
       [ 0.01883758,  0.00130353,  0.99982201,  0.09465   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.99197658, -0.11126254, -0.0184718 , -0.0457465 ],
       [ 0.12502373,  0.99379019, -0.00337947,  0.3582575 ],
       [ 0.01874941,  0.00130349,  0.99982367,  0.094651  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.99197745, -0.11103086, -0.01819074, -0.045745  ],
       [ 0.12506009,  0.99381618, -0.00328107,  0.358259  ],
       [ 0.01845829,  0.00124126,  0.99982915,  0.094652  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[ 0.99198392, -0.11106836, -0.01839698, -0.0457455 ],
       [ 0.12497795,  0.99381199, -0.00330489,  0.358261  ],
       [ 0.01866581,  0.00124133,  0.9998253 ,  0.094651  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[ 0.99198421, -0.11125569, -0.01848291, -0.0457435 ],
       [ 0.12496263,  0.99379104, -0.00331806,  0.3582645 ],
       [ 0.01875269,  0.00124135,  0.99982367,  0.09465   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[ 0.99196933, -0.1111603 , -0.01851854, -0.045747  ],
       [ 0.12507475,  0.99380167, -0.00335143,  0.358259  ],
       [ 0.01879233,  0.00127235,  0.9998229 ,  0.0946515 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[ 0.99197042, -0.11124883, -0.01835962, -0.0457445 ],
       [ 0.12509059,  0.99379181, -0.00330405,  0.3582585 ],
       [ 0.01862875,  0.00124127,  0.99982599,  0.094653  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
15,"[array([[ 0.9919989 , -0.11103769, -0.01853988, -0.045748  ],
       [ 0.12483451,  0.99381522, -0.00347638,  0.358262  ],
       [ 0.01882886,  0.00139651,  0.99982208,  0.0946495 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
16,"[array([[ 0.99197149, -0.11131697, -0.01863107, -0.0457455 ],
       [ 0.12503877,  0.99378401, -0.00346069,  0.3582605 ],
       [ 0.01891761,  0.00136547,  0.99982044,  0.09465   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
17,"[array([[ 0.99197602, -0.11119095, -0.01843617, -0.0457445 ],
       [ 0.12503411,  0.99379825, -0.00334279,  0.358255  ],
       [ 0.01870948,  0.00127235,  0.99982445,  0.0946495 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
18,"[array([[ 0.99197818, -0.1113204 , -0.01854877, -0.0457445 ],
       [ 0.12499813,  0.99378363, -0.00345158,  0.358261  ],
       [ 0.01883477,  0.00136551,  0.999822  ,  0.094652  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
19,"[array([[ 0.99173565, -0.11333639, -0.01834713, -0.045794  ],
       [ 0.12693287,  0.99355541, -0.00368561,  0.3582255 ],
       [ 0.0186666 ,  0.00158274,  0.99982488,  0.0946585 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
