,transforms
0,"[array([[ 0.89435911, -0.44510402, -0.00293128, -0.0704775 ],
       [ 0.44734531,  0.89547518,  0.00141391,  0.176279  ],
       [ 0.00198912, -0.00257086,  0.9999947 ,  0.10462   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.89441728, -0.44494035, -0.0028567 , -0.0704825 ],
       [ 0.44722936,  0.89555652,  0.00145193,  0.1762775 ],
       [ 0.00190575, -0.00257137,  0.99999487,  0.10462   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.89432569, -0.44492841, -0.00305101, -0.070482  ],
       [ 0.44741136,  0.89556263,  0.00128473,  0.176279  ],
       [ 0.0021538 , -0.00250805,  0.99999452,  0.104619  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.89433403, -0.44499092, -0.00305642, -0.0704845 ],
       [ 0.44739488,  0.8955313 ,  0.0013871 ,  0.1762805 ],
       [ 0.00211289, -0.00260229,  0.99999437,  0.1046195 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.89423445, -0.44500375, -0.00302396, -0.070483  ],
       [ 0.44759369,  0.89552537,  0.00122803,  0.176278  ],
       [ 0.00215448, -0.00244542,  0.99999467,  0.104619  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.89433403, -0.44499141, -0.00298613, -0.0704795 ],
       [ 0.44739488,  0.8955315 ,  0.00124659,  0.1762795 ],
       [ 0.00211289, -0.00244518,  0.99999476,  0.104619  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.89431696, -0.44497867, -0.00318087, -0.0704825 ],
       [ 0.44742776,  0.895538  ,  0.00108015,  0.176277  ],
       [ 0.00236142, -0.00238275,  0.99999436,  0.104618  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.89432557, -0.44517933, -0.00304663, -0.070482  ],
       [ 0.44741139,  0.89543818,  0.00118158,  0.176278  ],
       [ 0.00219604, -0.00241434,  0.99999466,  0.1046205 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.89441714, -0.44496569, -0.0029166 , -0.0704855 ],
       [ 0.44722928,  0.89554401,  0.00138686,  0.1762785 ],
       [ 0.00198842, -0.00253979,  0.99999479,  0.1046215 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.89436741, -0.44509123, -0.00293098, -0.0704795 ],
       [ 0.44732871,  0.89548154,  0.00141441,  0.1762795 ],
       [ 0.00198868, -0.00257115,  0.9999947 ,  0.104619  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.89435036, -0.44499106, -0.00311176, -0.0704815 ],
       [ 0.44736163,  0.89553158,  0.00121956,  0.1762815 ],
       [ 0.00223743, -0.00247688,  0.99999441,  0.1046195 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
