,time
0,0.8666670000000001
1,1.0750000000000002
2,1.283334
3,1.491667
4,1.7000000000000002
5,1.908334
6,2.116667
7,2.325
8,2.5333340000000004
9,2.741667
10,2.9499999999999997
11,3.1583340000000004
12,3.366667
13,3.5749999999999997
14,3.7833340000000004
15,3.991667
16,4.199999999999999
17,4.408334
18,4.616667
19,4.824999999999999
20,5.033334
21,5.241667
22,5.449999999999999
23,5.658334
24,5.866667
25,6.074999999999999
26,6.283334
27,6.491667
28,6.699999999999999
29,6.908334
30,7.116667
31,7.324999999999999
32,7.533334
33,7.741667
34,7.949999999999999
35,8.158334
36,8.366667
37,8.575
38,8.783334
39,8.991667
40,9.2
41,9.408334
42,9.616667
43,9.825
44,10.033334
45,10.241667
46,10.45
47,10.658334
48,10.866667
49,11.075
50,11.283334
51,11.491667
52,11.7
53,11.908334
54,12.116667
55,12.325
56,12.533334
57,12.741667
58,12.95
59,13.158334
60,13.366667
61,13.575
62,13.783334
63,13.991667
64,14.2
65,14.408334
66,14.616667
67,14.825
68,15.033334
69,15.241667
70,15.45
71,15.658334
72,15.866667
73,16.075
74,16.283334
75,16.491667
76,16.7
77,16.908334
78,17.116667
79,17.325
80,17.533334
81,17.741667
82,18.366667
83,18.575
84,18.783334
85,18.991667
86,19.408334
87,19.616667
88,19.825
89,20.033334
90,20.241667
91,20.45
92,20.658334
93,20.866667
94,21.075
95,21.283334
96,21.491667
97,21.7
98,21.908334
99,22.116667
100,22.325
