,transforms
0,"[array([[ 0.6673927 ,  0.75606956, -0.01273141,  0.041324  ],
       [-0.74462293,  0.65445032,  0.00352303,  0.39044   ],
       [ 0.01112115,  0.00732082,  0.99991275,  0.1127605 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.66742714,  0.75604984, -0.01270184,  0.041323  ],
       [-0.74459325,  0.65447277,  0.00344198,  0.3904355 ],
       [ 0.01104139,  0.00735118,  0.9999134 ,  0.112763  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.66743011,  0.75606749, -0.01262443,  0.0413255 ],
       [-0.74459181,  0.65445272,  0.00339985,  0.3904335 ],
       [ 0.01095836,  0.0073205 ,  0.99991453,  0.1127615 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.6675609 ,  0.75613575, -0.01282634,  0.0413215 ],
       [-0.7444715 ,  0.65437281,  0.00349298,  0.390434  ],
       [ 0.01116378,  0.0074134 ,  0.99991164,  0.11276   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.6675004 ,  0.75606525, -0.01269986,  0.041322  ],
       [-0.7445276 ,  0.65445496,  0.00343986,  0.390436  ],
       [ 0.01103919,  0.00735133,  0.99991344,  0.112762  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.66738497,  0.75606473, -0.012879  ,  0.041323  ],
       [-0.7446286 ,  0.65445451,  0.00350406,  0.390434  ],
       [ 0.01120548,  0.00744477,  0.99991092,  0.1127595 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.66738709,  0.75598379, -0.01252945,  0.0413225 ],
       [-0.74463097,  0.65455044,  0.00343019,  0.3904345 ],
       [ 0.01091713,  0.00722744,  0.99991562,  0.112759  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.6674292 ,  0.7559701 , -0.01268374,  0.041319  ],
       [-0.74459079,  0.65456556,  0.00351264,  0.3904335 ],
       [ 0.01108194,  0.00728991,  0.99991339,  0.112761  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.66731824,  0.75602918, -0.01267319,  0.0413195 ],
       [-0.74469206,  0.65449627,  0.00335875,  0.39043   ],
       [ 0.01095923,  0.00738365,  0.99991405,  0.1127615 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.66727608,  0.75606887, -0.01282637,  0.041322  ],
       [-0.7447274 ,  0.65444972,  0.00344236,  0.390426  ],
       [ 0.01112333,  0.00744542,  0.99991181,  0.1127605 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
