,features,labels
0,"[9.51, 0.114, -0.006, 0.076, 0.067, 0.032, 9.714, -0.004, -0.449, 0.024, 0.003, -0.064, 9.593, 0.1, 0.0, 0.074, 0.06, 0.001, 9.758, 0.018, -0.338, 0.022, -0.002, -0.058, 9.762, 0.062, -0.069, 0.076, 0.055, -0.043, 9.884, 0.099, -0.38, 0.02, -0.005, -0.061, 9.659, 0.167, 0.063, 0.071, 0.038, -0.064, 9.721, 0.011, -0.358, 0.018, -0.006, -0.051, 9.651, 0.135, -0.028, 0.068, 0.032, -0.083, 9.803, 0.059, -0.277, 0.018, -0.009, -0.047]","[True, False, False, False]"
1,"[9.664, 0.16, 0.012, 0.058, 0.019, -0.06, 9.768, 0.017, -0.315, 0.017, -0.003, -0.039, 9.631, 0.153, 0.062, 0.059, 0.023, -0.052, 9.776, 0.065, -0.361, 0.011, -0.003, -0.041, 9.656, 0.121, 0.117, 0.059, 0.025, -0.034, 9.789, 0.056, -0.4, 0.016, -0.003, -0.038, 9.617, 0.129, 0.038, 0.065, 0.035, -0.029, 9.775, 0.035, -0.264, 0.015, -0.001, -0.039, 9.641, 0.111, -0.019, 0.062, 0.035, -0.03, 9.759, 0.03, -0.35, 0.012, -0.004, -0.039]","[True, False, False, False]"
2,"[9.63, 0.145, -0.072, 0.067, 0.031, -0.029, 9.696, 0.021, -0.331, 0.01, -0.004, -0.04, 9.692, 0.105, 0.055, 0.065, 0.032, -0.035, 9.726, 0.047, -0.333, 0.011, -0.002, -0.036, 9.642, 0.175, -0.001, 0.067, 0.032, -0.034, 9.784, 0.066, -0.318, 0.01, -0.004, -0.041, 9.708, 0.117, 0.071, 0.065, 0.032, -0.032, 9.745, 0.028, -0.407, 0.013, -0.005, -0.042, 9.617, 0.108, 0.04, 0.064, 0.033, -0.028, 9.82, 0.056, -0.38, 0.015, -0.004, -0.042]","[True, False, False, False]"
3,"[9.596, 0.184, -0.083, 0.067, 0.033, -0.033, 9.708, 0.046, -0.395, 0.011, -0.002, -0.039, 9.58, 0.17, 0.119, 0.06, 0.033, -0.028, 9.749, 0.031, -0.367, 0.012, -0.004, -0.04, 9.742, 0.089, 0.05, 0.061, 0.033, -0.031, 9.933, 0.062, -0.401, 0.013, -0.039, -0.04, 9.644, 0.082, -0.027, 0.064, 0.032, -0.033, 9.666, -0.017, -0.345, 0.011, 0.001, -0.038, 9.653, 0.147, -0.038, 0.066, 0.029, -0.028, 9.914, 0.032, -0.336, 0.011, -0.004, -0.039]","[True, False, False, False]"
4,"[9.663, 0.139, 0.056, 0.063, 0.033, -0.03, 9.938, 0.043, -0.416, 0.012, -0.004, -0.04, 9.634, 0.108, 0.011, 0.058, 0.034, -0.028, 9.663, 0.05, -0.307, 0.013, -0.004, -0.041, 9.63, 0.105, -0.006, 0.065, 0.034, -0.035, 9.788, 0.031, -0.344, 0.014, -0.004, -0.04, 9.616, 0.132, 0.008, 0.065, 0.035, -0.031, 9.827, 0.062, -0.372, 0.013, -0.004, -0.041, 9.648, 0.135, 0.048, 0.066, 0.031, -0.031, 9.884, 0.124, -0.457, 0.015, -0.004, -0.038]","[True, False, False, False]"
5,"[9.721, 0.196, 0.179, 0.029, 0.034, -0.033, 9.943, 0.054, -0.353, 0.01, -0.004, -0.044, 9.674, 0.116, -0.006, 0.053, 0.03, -0.035, 9.762, 0.041, -0.457, 0.009, 0.006, -0.04, 9.525, 0.106, -0.056, 0.067, 0.033, -0.035, 10.029, 0.086, -0.425, 0.013, -0.005, -0.04, 9.517, 0.084, -0.035, 0.068, 0.032, -0.031, 9.922, -0.011, -0.111, 0.01, -0.001, -0.035, 9.651, 0.117, -0.131, 0.068, 0.033, -0.034, 9.863, -0.119, -0.422, 0.011, -0.001, -0.043]","[True, False, False, False]"
6,"[9.363, 0.266, 0.291, 0.059, 0.029, -0.038, 9.483, 0.048, -0.286, 0.016, 0.003, -0.03, 9.587, 0.099, 0.151, 0.04, 0.031, -0.031, 9.675, 0.657, -0.629, 0.021, 0.008, -0.021, 9.696, 0.432, 0.51, 0.12, 0.037, -0.033, 7.597, -0.496, -0.918, 0.141, -0.014, -0.035, 10.453, -1.439, -2.13, 0.08, 0.033, -0.018, 10.683, 3.705, -2.565, -0.142, 0.027, 0.007, 9.293, -0.242, -0.623, 0.136, 0.025, -0.021, 9.363, 0.4, -0.871, 0.011, -0.012, -0.03]","[True, False, False, False]"
7,"[9.627, 0.033, -0.303, 0.119, 0.029, -0.03, 9.613, -0.117, -0.308, 0.035, 0.005, -0.033, 9.602, 0.134, 0.026, 0.076, 0.035, -0.034, 9.753, -0.316, -0.068, 0.014, -0.0, -0.04, 9.833, 0.292, 0.336, 0.032, 0.032, -0.037, 9.915, 0.169, -0.397, 0.033, -0.009, -0.051, 9.644, 0.182, 0.044, 0.086, 0.028, -0.031, 9.676, 0.05, -0.473, 0.066, -0.01, -0.045, 9.671, 0.037, 0.033, 0.127, 0.033, -0.034, 9.77, -0.934, 0.829, 0.071, 0.0, -0.031]","[True, False, False, False]"
8,"[9.732, 0.251, 0.096, 0.097, 0.035, -0.018, 9.797, 0.258, -0.577, 0.119, 0.005, -0.041, 9.477, 0.243, 0.38, 0.105, 0.112, -0.042, 9.89, 0.526, -0.988, 0.226, 0.017, -0.077, 9.025, 0.31, 0.411, 0.03, 0.007, -0.03, 9.701, 0.26, -0.617, 0.277, 0.014, -0.048, 10.981, -0.403, -0.806, 0.117, 0.053, -0.046, 8.869, -0.054, -0.23, 0.187, 0.084, 0.069, 9.144, 0.005, -0.419, 0.07, 0.029, -0.026, 10.179, -0.007, -0.249, 0.166, 0.086, -0.003]","[True, False, False, False]"
9,"[9.657, 0.304, 0.327, 0.148, 0.034, -0.034, 10.004, -0.094, -0.202, 0.054, 0.002, -0.042, 9.369, 0.029, -0.109, 0.14, 0.026, -0.034, 9.72, 0.117, -0.519, 0.023, 0.007, -0.036, 9.482, -0.085, -0.37, 0.145, 0.013, -0.028, 9.765, 0.103, -0.633, 0.041, -0.002, -0.044, 10.05, 0.147, 0.282, 0.12, 0.032, -0.029, 9.814, 0.022, -0.294, 0.011, 0.004, -0.03, 9.598, 0.173, 0.147, 0.13, 0.017, -0.039, 9.685, 0.474, -0.749, 0.009, 0.016, -0.025]","[True, False, False, False]"
10,"[9.894, -0.016, 0.159, 0.261, 0.029, -0.022, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.449, 0.12, 0.044, 0.255, 0.004, -0.03, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.677, 0.016, -0.173, 0.26, -0.014, -0.047, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 8.493, 0.077, -0.336, 0.285, 0.012, -0.021, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.72, -0.475, -0.975, 0.26, 0.025, -0.037, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298]","[True, True, False, False]"
11,"[9.499, 0.599, 0.611, 0.18, 0.035, -0.017, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 10.188, 0.303, 0.509, 0.246, 0.048, -0.024, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.558, 0.184, 0.334, 0.293, -0.005, -0.044, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.128, 0.022, -0.161, 0.346, 0.027, -0.01, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.805, 1.213, 1.111, 0.395, 0.046, -0.018, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298]","[True, True, False, False]"
12,"[9.622, 0.15, -0.197, 0.142, 0.038, -0.028, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.587, 0.124, 0.069, 0.094, 0.033, -0.022, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.468, 0.057, -0.035, 0.094, 0.027, -0.026, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.62, 0.415, 0.366, 0.127, 0.03, -0.028, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.589, 0.504, 0.759, 0.179, 0.038, -0.022, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298]","[True, True, False, False]"
13,"[10.167, -0.106, -0.252, 0.327, 0.036, -0.029, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.902, 0.465, 0.188, 0.332, 0.033, -0.022, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.864, 0.05, 0.205, 0.354, 0.033, -0.02, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.556, 0.169, 0.236, 0.337, 0.023, -0.017, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.691, 0.009, -0.3, 0.306, 0.024, -0.024, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298]","[True, True, False, False]"
14,"[9.704, 0.121, -0.022, 0.158, 0.028, -0.016, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.638, 0.251, 0.369, 0.146, 0.038, -0.012, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.806, 0.487, 0.392, 0.207, 0.031, -0.022, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.832, 0.176, 0.123, 0.243, 0.029, -0.02, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.768, 0.089, -0.046, 0.208, 0.029, -0.022, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298]","[True, False, False, False]"
15,"[9.693, 0.208, 0.165, 0.087, 0.039, -0.036, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.75, 0.077, -0.036, 0.068, 0.036, -0.036, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.662, 0.002, -0.056, 0.05, 0.03, -0.041, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.611, 0.199, 0.181, 0.022, 0.031, -0.042, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298, 9.626, 0.333, 0.364, 0.063, 0.033, -0.042, 2.603, 0.044, 11.036, 0.665, 0.022, -4.298]","[True, False, False, False]"
