,transforms
0,"[array([[ 0.05053626, -0.99715482,  0.06896858, -0.0755655 ],
       [ 0.9985325 ,  0.03159497,  0.01595529,  0.1609545 ],
       [-0.01946613,  0.06843995,  0.99749123,  0.097763  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.05040406, -0.99716706,  0.06884663, -0.0755655 ],
       [ 0.99853841,  0.03147084,  0.01601029,  0.1609525 ],
       [-0.01950582,  0.06831861,  0.99749878,  0.097761  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.05023637, -0.99716795,  0.0688066 , -0.0755635 ],
       [ 0.99854768,  0.03153013,  0.01598196,  0.1609525 ],
       [-0.01946397,  0.06827838,  0.99750199,  0.0977615 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.05044802, -0.99716643,  0.06884527, -0.0755645 ],
       [ 0.99853453,  0.03150045,  0.0160921 ,  0.160954  ],
       [-0.01959065,  0.06831423,  0.99749756,  0.097765  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.05032231, -0.99715544,  0.06894584, -0.075563  ],
       [ 0.99854251,  0.03162962,  0.01601162,  0.160954  ],
       [-0.01950672,  0.06841487,  0.9974919 ,  0.0977615 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.05033697, -0.99716427,  0.06887839, -0.0755645 ],
       [ 0.99853919,  0.03150038,  0.01614582,  0.160955  ],
       [-0.01963857,  0.06834571,  0.9974944 ,  0.0977615 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.05024038, -0.99716926,  0.06875166, -0.0755645 ],
       [ 0.99854332,  0.03162504,  0.01619607,  0.160953  ],
       [-0.01967573,  0.06821522,  0.99750233,  0.0977625 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.05037274, -0.99716644,  0.06886997, -0.075566  ],
       [ 0.99854073,  0.0314362 ,  0.01597336,  0.160955  ],
       [-0.01946793,  0.06834369,  0.99749776,  0.0977625 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.05019861, -0.99716032,  0.06893324, -0.0755665 ],
       [ 0.99854872,  0.03149826,  0.01602165,  0.160954  ],
       [-0.01950767,  0.06840436,  0.99749261,  0.0977615 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.05049208, -0.99715963,  0.06884658, -0.075566  ],
       [ 0.99853229,  0.03172062,  0.01608981,  0.1609535 ],
       [-0.01959143,  0.0683116 ,  0.9974975 ,  0.097761  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.0502699 , -0.99714316,  0.06906669, -0.075562  ],
       [ 0.99854687,  0.03175373,  0.01592096,  0.16095   ],
       [-0.01941864,  0.0685362 ,  0.99748499,  0.0977615 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[ 0.05058036, -0.99716491,  0.06890352, -0.075563  ],
       [ 0.99853107,  0.03140652,  0.01591446,  0.1609495 ],
       [-0.01942487,  0.06837955,  0.99749638,  0.097761  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[ 0.05027826, -0.9971548 ,  0.06894207, -0.075564  ],
       [ 0.99854475,  0.03165922,  0.01601405,  0.1609515 ],
       [-0.01950595,  0.06841049,  0.99749213,  0.0977585 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[ 0.05036623, -0.99716426,  0.06884992, -0.075566  ],
       [ 0.99853781,  0.03156464,  0.01614032,  0.160952  ],
       [-0.01963358,  0.06831625,  0.99749646,  0.097758  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[ 0.05044362, -0.99716596,  0.06881607, -0.0755695 ],
       [ 0.99853147,  0.03159331,  0.01626018,  0.1609515 ],
       [-0.01975708,  0.06827824,  0.99749684,  0.0977595 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
15,"[array([[ 0.0503727 , -0.99714077,  0.06920021, -0.075538  ],
       [ 0.99853991,  0.03153627,  0.01599824,  0.1609555 ],
       [-0.01950996,  0.06867125,  0.9974745 ,  0.0977545 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
16,"[array([[ 0.05052985, -0.99716934,  0.06872796, -0.0755755 ],
       [ 0.99853205,  0.0316627 ,  0.01600776,  0.1609545 ],
       [-0.0195057 ,  0.06819658,  0.997507  ,  0.097749  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
17,"[array([[ 0.05188945, -0.99720054,  0.06834443, -0.075589  ],
       [ 0.99842021,  0.03163105,  0.01798224,  0.160979  ],
       [-0.02155408,  0.06775371,  0.99749971,  0.097722  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
18,"[array([[ 0.04743848, -0.99744784,  0.06599358, -0.0763555 ],
       [ 0.99847903,  0.02895092,  0.02493029,  0.161007  ],
       [-0.028093  ,  0.065266  ,  0.99750856,  0.0977135 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
19,"[array([[ 0.04781651, -0.99742055,  0.06655387, -0.0780145 ],
       [ 0.99846925,  0.02857631,  0.02458354,  0.160984  ],
       [-0.02779834,  0.06584562,  0.99747994,  0.0976805 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
20,"[array([[ 0.04361531, -0.9972151 ,  0.07039952, -0.0803105 ],
       [ 0.99872733,  0.02623835,  0.02221505,  0.1609475 ],
       [-0.02532638,  0.06981106,  0.99727148,  0.0976765 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
21,"[array([[ 0.04100513, -0.99691066,  0.07538065, -0.083638  ],
       [ 0.99880084,  0.02390612,  0.0236017 ,  0.160737  ],
       [-0.02674796,  0.07481731,  0.99687548,  0.097716  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
