,features,labels
0,"[9.534, 0.162, -0.044, 0.066, 0.077, 0.101, 9.95, -0.059, -0.335, -2.409, -1.271, 5.003, 9.711, 0.135, 0.043, 0.078, 0.076, 0.077, 9.732, -0.065, -0.501, -2.405, -1.271, 5.003, 9.75, 0.098, 0.065, 0.079, 0.07, 0.041, 9.706, -0.014, -0.357, -2.406, -1.27, 5.003, 9.799, 0.138, 0.024, 0.083, 0.064, 0.003, 9.711, -0.016, -0.414, -2.407, -1.272, 5.003, 9.668, 0.154, 0.093, 0.083, 0.059, -0.038, 9.833, 0.012, -0.324, -2.404, -1.273, 5.003]","[False, False, False, False]"
1,"[9.668, 0.153, 0.104, 0.068, 0.024, -0.088, 9.695, -0.015, -0.379, -2.405, -1.271, 5.003, 9.648, 0.093, 0.132, 0.062, 0.023, -0.078, 9.812, 0.007, -0.449, -2.408, -1.272, 5.003, 9.729, 0.141, 0.085, 0.065, 0.024, -0.065, 9.792, 0.023, -0.327, -2.405, -1.272, 5.003, 9.754, 0.133, 0.17, 0.064, 0.023, -0.053, 9.677, -0.023, -0.436, -2.408, -1.271, 5.003, 9.641, 0.103, 0.115, 0.065, 0.026, -0.037, 9.788, -0.019, -0.421, -2.407, -1.272, 5.003]","[False, False, False, False]"
2,"[9.606, 0.119, 0.002, 0.071, 0.035, -0.028, 9.775, -0.015, -0.44, -2.407, -1.271, 5.003, 9.614, 0.125, 0.089, 0.067, 0.033, -0.029, 9.764, -0.019, -0.389, -2.407, -1.272, 5.003, 9.516, 0.12, -0.005, 0.066, 0.035, -0.034, 9.805, -0.059, -0.422, -2.406, -1.273, 5.003, 9.604, 0.135, 0.089, 0.067, 0.037, -0.027, 9.782, -0.036, -0.354, -2.408, -1.273, 5.003, 9.704, 0.174, 0.047, 0.063, 0.037, -0.027, 9.739, 0.007, -0.337, -2.406, -1.271, 5.003]","[False, False, False, False]"
3,"[9.666, 0.127, 0.037, 0.067, 0.036, -0.03, 9.819, -0.027, -0.373, -2.408, -1.27, 5.003, 9.631, 0.109, 0.162, 0.065, 0.038, -0.028, 9.785, -0.037, -0.469, -2.406, -1.267, 5.003, 9.547, 0.106, 0.149, 0.067, 0.033, -0.025, 9.744, -0.058, -0.396, -2.405, -1.27, 5.003, 9.501, 0.135, 0.033, 0.066, 0.032, -0.029, 9.773, -0.017, -0.361, -2.407, -1.27, 5.003, 9.795, 0.119, 0.036, 0.063, 0.033, -0.027, 9.751, 0.004, -0.403, -2.404, -1.271, 5.003]","[False, False, False, False]"
4,"[9.689, 0.11, 0.105, 0.07, 0.036, -0.029, 9.781, -0.008, -0.337, -2.407, -1.271, 5.003, 9.654, 0.002, 0.027, 0.069, 0.031, -0.023, 9.784, -0.007, -0.36, -2.407, -1.271, 5.003, 9.694, 0.098, 0.109, 0.065, 0.033, -0.027, 9.837, -0.044, -0.26, -2.407, -1.273, 5.003, 9.566, 0.209, 0.202, 0.064, 0.032, -0.035, 9.729, -0.01, -0.374, -2.404, -1.269, 5.003, 9.669, 0.13, 0.062, 0.07, 0.033, -0.034, 9.866, -0.087, -0.312, -2.408, -1.272, 5.003]","[False, False, False, False]"
5,"[9.656, 0.151, 0.057, 0.067, 0.035, -0.03, 9.778, -0.028, -0.362, -2.407, -1.27, 5.003, 9.703, 0.121, 0.115, 0.064, 0.036, -0.027, 9.773, -0.028, -0.412, -2.408, -1.271, 5.003, 9.721, 0.119, 0.087, 0.058, 0.035, -0.027, 9.751, -0.029, -0.387, -2.405, -1.269, 5.003, 9.692, 0.118, 0.069, 0.065, 0.033, -0.033, 9.753, -0.04, -0.397, -2.407, -1.271, 5.003, 9.672, 0.126, 0.07, 0.067, 0.031, -0.031, 9.775, -0.013, -0.419, -2.406, -1.272, 5.003]","[False, False, False, False]"
6,"[9.604, 0.116, 0.036, 0.065, 0.036, -0.03, 9.861, -0.045, -0.287, -2.407, -1.271, 5.003, 9.641, 0.112, 0.144, 0.066, 0.033, -0.03, 9.724, -0.012, -0.341, -2.409, -1.273, 5.003, 9.713, 0.101, 0.024, 0.071, 0.032, -0.029, 9.753, -0.002, -0.396, -2.406, -1.27, 5.003, 9.632, 0.107, 0.045, 0.064, 0.031, -0.027, 9.842, -0.01, -0.339, -2.406, -1.272, 5.003, 9.622, 0.138, 0.078, 0.066, 0.032, -0.028, 9.799, -0.001, -0.295, -2.405, -1.27, 5.003]","[False, False, False, False]"
7,"[9.929, 0.16, 0.282, 0.057, 0.028, -0.025, 9.624, 0.141, -0.201, -2.406, -1.272, 5.003, 9.25, 0.201, 0.049, 0.059, 0.035, -0.027, 9.192, -0.022, -0.267, -2.409, -1.271, 5.003, 9.783, 0.203, 0.045, 0.063, 0.035, -0.034, 9.851, 0.08, -0.242, -2.407, -1.269, 5.003, 9.406, 0.175, 0.145, 0.06, 0.035, -0.029, 9.924, -0.03, -0.462, -2.408, -1.272, 5.003, 9.677, 0.034, 0.188, 0.064, 0.035, -0.024, 9.711, -0.078, -0.096, -2.407, -1.271, 5.003]","[False, False, False, False]"
8,"[9.331, 0.113, 0.033, 0.065, 0.036, -0.03, 10.236, 0.057, -0.177, -2.405, -1.271, 5.003, 9.816, 0.08, 0.108, 0.064, 0.037, -0.031, 9.849, -0.001, -0.482, -2.409, -1.271, 5.003, 9.689, 0.139, -0.035, 0.066, 0.031, -0.028, 10.634, -0.045, -0.626, -2.408, -1.272, 5.003, 9.411, 0.139, -0.269, 0.052, 0.04, -0.033, 10.138, -0.272, 0.681, -2.404, -1.272, 5.003, 9.832, -0.212, -0.307, 0.071, 0.037, -0.027, 10.146, 0.092, -0.373, -2.404, -1.271, 5.003]","[False, False, False, False]"
9,"[9.568, 0.219, 0.218, 0.067, 0.035, -0.027, 9.754, -0.066, -0.291, -2.406, -1.271, 5.003, 10.037, 0.166, 0.124, 0.021, 0.031, -0.035, 9.808, 0.15, -0.78, -2.407, -1.27, 5.003, 9.807, -0.04, -0.289, 0.052, 0.035, -0.033, 9.777, 0.03, -0.511, -2.407, -1.27, 5.003, 9.519, 0.163, 0.059, 0.055, 0.03, -0.026, 9.762, -0.044, -0.287, -2.406, -1.272, 5.003, 9.65, 0.148, 0.13, 0.068, 0.035, -0.027, 9.708, -0.066, -0.253, -2.404, -1.271, 5.003]","[False, False, False, False]"
10,"[9.835, 0.13, -0.011, 0.067, 0.03, -0.027, 9.644, -0.051, -0.398, -2.405, -1.27, 5.003, 9.715, 0.17, 0.074, 0.064, 0.034, -0.026, 9.791, -0.062, -0.431, -2.405, -1.273, 5.003, 9.666, 0.148, 0.144, 0.07, 0.035, -0.032, 9.77, -0.009, -0.427, -2.406, -1.269, 5.003, 9.61, 0.121, -0.039, 0.066, 0.032, -0.026, 9.784, 0.008, -0.339, -2.405, -1.27, 5.003, 9.672, 0.114, 0.14, 0.064, 0.035, -0.028, 9.798, 0.025, -0.447, -2.406, -1.273, 5.003]","[False, False, False, False]"
11,"[9.677, 0.042, -0.138, 0.068, 0.037, -0.031, 9.648, -0.118, -0.214, -2.405, -1.273, 5.003, 9.563, 0.235, 0.307, 0.061, 0.033, -0.03, 9.806, -0.031, -0.234, -2.404, -1.27, 5.003, 9.657, 0.17, 0.079, 0.068, 0.032, -0.029, 9.817, 0.006, -0.352, -2.405, -1.27, 5.003, 9.679, 0.105, 0.101, 0.065, 0.037, -0.029, 9.696, 0.004, -0.296, -2.409, -1.271, 5.003, 9.767, 0.122, 0.126, 0.069, 0.034, -0.028, 9.82, 0.018, -0.395, -2.408, -1.272, 5.003]","[False, False, False, False]"
12,"[9.668, 0.169, -0.009, 0.071, 0.031, -0.031, 9.773, -0.079, -0.257, -2.406, -1.272, 5.003, 9.658, 0.141, 0.136, 0.065, 0.032, -0.027, 9.738, -0.009, -0.301, -2.403, -1.271, 5.003, 9.648, 0.157, 0.109, 0.064, 0.032, -0.028, 9.749, -0.029, -0.406, -2.406, -1.27, 5.003, 9.672, 0.117, -0.045, 0.073, 0.033, -0.029, 9.79, 0.007, -0.312, -2.407, -1.273, 5.003, 9.616, 0.111, 0.069, 0.066, 0.034, -0.03, 9.709, 0.046, -0.184, -2.405, -1.272, 5.003]","[False, False, False, False]"
13,"[9.666, 0.153, 0.088, 0.075, 0.032, -0.029, 9.714, -0.132, -0.244, -2.407, -1.272, 5.003, 9.546, 0.172, 0.162, 0.07, 0.032, -0.024, 9.787, -0.032, -0.317, -2.405, -1.272, 5.003, 9.657, 0.13, 0.1, 0.069, 0.035, -0.03, 9.794, -0.012, -0.3, -2.407, -1.27, 5.003, 9.572, 0.127, 0.056, 0.073, 0.034, -0.032, 9.836, -0.02, -0.541, -2.409, -1.269, 5.003, 9.698, 0.141, 0.119, 0.07, 0.038, -0.029, 9.803, -0.049, -0.131, -2.405, -1.272, 5.003]","[False, False, False, False]"
14,"[9.65, 0.161, 0.137, 0.066, 0.036, -0.031, 9.927, -0.057, -0.427, -2.407, -1.27, 5.003, 9.678, 0.135, 0.074, 0.063, 0.035, -0.033, 9.755, 0.007, -0.359, -2.404, -1.271, 5.003, 9.677, 0.17, 0.091, 0.066, 0.038, -0.027, 9.682, -0.054, -0.412, -2.405, -1.269, 5.003, 9.735, 0.084, 0.017, 0.066, 0.034, -0.028, 9.896, 0.03, -0.462, -2.406, -1.27, 5.003, 9.641, 0.114, 0.006, 0.067, 0.036, -0.029, 9.808, -0.014, -0.313, -2.406, -1.271, 5.003]","[False, False, False, False]"
15,"[9.54, 0.129, 0.118, 0.066, 0.032, -0.032, 9.777, -0.016, -0.336, -2.406, -1.273, 5.003, 9.596, 0.145, 0.071, 0.063, 0.034, -0.031, 9.772, -0.017, -0.295, -2.405, -1.271, 5.003, 9.646, 0.078, 0.102, 0.068, 0.034, -0.031, 9.836, -0.022, -0.293, -2.407, -1.272, 5.003, 9.651, 0.13, 0.045, 0.066, 0.032, -0.029, 9.74, -0.072, -0.297, -2.407, -1.272, 5.003, 9.604, 0.145, 0.163, 0.07, 0.034, -0.026, 9.784, -0.031, -0.269, -2.407, -1.274, 5.003]","[False, False, False, False]"
16,"[9.596, 0.061, -0.082, 0.065, 0.034, -0.028, 9.738, -0.091, -0.355, -2.405, -1.272, 5.003, 9.663, 0.154, 0.164, 0.065, 0.029, -0.027, 9.786, -0.004, -0.447, -2.407, -1.274, 5.003, 9.575, 0.403, 0.224, 0.09, 0.033, -0.031, 9.636, 0.004, -0.095, -2.406, -1.271, 5.003, 9.685, 0.11, 0.008, 0.079, 0.034, -0.03, 9.704, -0.023, -0.4, -2.41, -1.271, 5.003, 9.581, 0.102, 0.16, 0.073, 0.034, -0.029, 9.735, -0.07, -0.297, -2.405, -1.27, 5.003]","[False, False, False, False]"
17,"[9.622, 0.011, -0.129, 0.096, 0.036, -0.02, 9.425, -0.127, -0.171, -2.409, -1.269, 5.003, 9.573, 0.136, 0.19, 0.083, 0.03, -0.029, 11.53, 4.331, -1.056, -2.409, -1.27, 5.003, 9.855, -0.038, 0.014, 0.111, 0.034, -0.026, 9.671, -0.109, -0.297, -2.405, -1.274, 5.003, 9.846, 0.232, 0.659, 0.155, 0.034, -0.027, 8.571, -0.261, -0.264, -2.406, -1.272, 5.003, 10.67, -0.035, 0.495, 0.214, 0.031, -0.031, 5.766, 1.024, -0.77, -2.407, -1.273, 5.003]","[True, False, False, False]"
18,"[9.779, -0.051, -0.275, 0.108, 0.039, -0.025, 9.977, 0.209, -0.712, -2.403, -1.271, 5.003, 9.504, 0.23, 0.147, 0.063, 0.038, -0.024, 9.795, -0.005, -0.767, -2.41, -1.273, 5.003, 10.025, 0.559, 0.062, 0.117, 0.041, -0.03, 9.926, 0.725, -0.683, -2.407, -1.272, 5.003, 10.044, -0.083, 0.255, 0.137, 0.034, -0.026, 9.209, 0.45, -1.458, -2.404, -1.271, 5.003, 9.585, -0.133, 0.346, 0.196, 0.022, -0.027, 10.88, -1.475, -0.695, -2.409, -1.27, 5.003]","[True, False, False, False]"
19,"[9.808, 0.116, -0.059, 0.264, 0.029, -0.026, 11.417, -0.187, 1.598, -2.407, -1.271, 5.003, 9.89, -0.284, -0.365, 0.165, 0.028, -0.022, 11.723, -0.479, -0.043, -2.409, -1.272, 5.003, 9.689, 0.387, -0.02, 0.13, 0.028, -0.021, 8.061, 0.344, -0.418, -2.404, -1.27, 5.003, 9.677, 0.225, 0.285, 0.144, 0.048, -0.027, 9.417, 0.151, -0.577, -2.407, -1.274, 5.003, 9.76, 0.154, 0.248, 0.169, 0.044, -0.021, 9.427, -0.04, -0.44, -2.407, -1.272, 5.003]","[False, False, False, False]"
20,"[9.61, 0.024, 0.071, 0.051, 0.033, -0.023, 9.656, 0.152, -0.435, -2.407, -1.272, 5.003, 9.777, 0.091, -0.084, 0.059, 0.036, -0.027, 9.775, 0.066, -0.224, -2.407, -1.272, 5.003, 9.608, -0.059, -0.108, 0.045, 0.033, -0.029, 9.669, -0.148, -0.321, -2.408, -1.271, 5.003, 9.711, 0.077, 0.029, 0.017, 0.04, -0.031, 9.638, -0.096, -0.398, -2.405, -1.27, 5.003, 9.746, 0.105, 0.017, 0.004, 0.031, -0.031, 9.729, -0.024, -0.23, -2.405, -1.27, 5.003]","[False, False, False, False]"
21,"[9.546, 0.178, 0.305, 0.01, 0.039, -0.027, 9.654, -0.147, -0.302, -2.406, -1.271, 5.003, 9.608, 0.126, 0.044, 0.016, 0.037, -0.03, 9.526, 0.02, -0.636, -2.406, -1.271, 5.003, 9.726, 0.04, 0.057, -0.01, 0.036, -0.038, 10.447, 0.002, 0.041, -2.405, -1.272, 5.003, 9.795, 0.004, -0.237, -0.081, 0.034, -0.026, 9.875, -0.174, -0.15, -2.406, -1.27, 5.003, 9.775, 0.017, -0.117, -0.186, 0.034, -0.026, 9.89, -0.05, -0.379, -2.408, -1.272, 5.003]","[False, False, False, False]"
22,"[9.928, -0.135, 0.011, -0.172, 0.034, -0.025, 9.811, 0.188, -0.647, -2.406, -1.272, 5.003, 9.594, 0.372, 0.558, -0.092, 0.037, -0.028, 9.666, 0.272, -0.732, -2.405, -1.268, 5.003, 9.575, 0.176, 0.218, 0.065, 0.034, -0.028, 9.717, -0.025, -0.205, -2.406, -1.272, 5.003, 9.655, 0.12, 0.213, 0.04, 0.029, -0.028, 9.499, 0.142, -0.185, -2.405, -1.272, 5.003, 9.677, 0.041, -0.023, 0.025, 0.028, -0.023, 10.001, -0.005, -0.501, -2.409, -1.27, 5.003]","[False, False, False, False]"
23,"[9.44, 0.1, 0.022, 0.046, 0.035, -0.027, 9.768, 0.152, -0.348, -2.406, -1.269, 5.003, 9.659, 0.12, 0.186, 0.043, 0.034, -0.032, 9.665, 0.057, -0.404, -2.405, -1.272, 5.003, 9.649, 0.202, 0.207, 0.054, 0.03, -0.028, 9.732, 0.047, -0.278, -2.406, -1.27, 5.003, 9.672, 0.101, 0.173, 0.061, 0.032, -0.029, 9.803, -0.038, -0.244, -2.404, -1.273, 5.003, 9.595, 0.093, 0.128, 0.049, 0.032, -0.03, 9.74, 0.002, -0.351, -2.402, -1.269, 5.003]","[False, False, False, False]"
24,"[9.66, 0.213, -0.105, 0.094, 0.038, -0.017, 9.622, -0.191, 0.18, -2.406, -1.27, 5.003, 9.513, 0.156, 0.269, 0.064, 0.033, -0.03, 9.837, -0.02, -0.364, -2.405, -1.27, 5.003, 9.687, 0.069, 0.157, 0.065, 0.033, -0.031, 9.219, 0.034, -0.627, -2.408, -1.269, 5.003, 9.655, 0.117, 0.1, 0.056, 0.04, -0.03, 10.511, 0.052, -0.26, -2.405, -1.272, 5.003, 9.555, 0.079, 0.178, 0.056, 0.04, -0.033, 10.259, 0.009, -0.303, -2.408, -1.271, 5.003]","[False, False, False, False]"
25,"[9.762, 0.087, -0.142, 0.05, 0.038, -0.028, 9.812, 0.089, -0.36, -2.407, -1.273, 5.003, 9.596, 0.155, 0.155, 0.082, 0.031, -0.026, 9.757, -0.148, -0.326, -2.406, -1.273, 5.003, 9.593, 0.108, 0.135, 0.074, 0.043, -0.029, 9.701, -0.051, -0.239, -2.408, -1.271, 5.003, 9.658, 0.143, 0.17, 0.048, 0.038, -0.037, 9.784, -0.128, -0.015, -2.406, -1.273, 5.003, 9.595, -0.012, -0.167, -0.007, 0.04, -0.04, 10.0, -0.054, -0.069, -2.405, -1.27, 5.003]","[False, False, False, False]"
26,"[9.845, 0.06, 0.135, 0.031, 0.062, -0.034, 9.784, -0.136, -0.093, -2.408, -1.271, 5.003, 9.55, 0.052, -0.095, -0.009, 0.061, -0.035, 9.768, -0.054, -0.18, -2.406, -1.272, 5.003, 9.79, 0.026, 0.044, -0.015, 0.08, -0.031, 9.72, -0.127, 0.043, -2.405, -1.27, 5.003, 9.3, -0.1, -0.023, -0.122, 0.036, -0.028, 9.336, -0.055, -0.379, -2.407, -1.273, 5.003, 8.946, 0.018, 0.037, 0.007, 0.025, -0.02, 10.101, -0.155, 0.074, -2.408, -1.27, 5.003]","[True, False, False, False]"
27,"[9.473, 0.267, -0.002, 0.055, 0.044, -0.032, 9.835, 0.004, -0.371, -2.407, -1.27, 5.003, 9.596, 0.108, -0.15, 0.007, 0.052, -0.031, 9.797, 0.029, -0.4, -2.405, -1.27, 5.003, 9.637, 0.105, 0.096, 0.033, 0.069, -0.026, 9.888, -0.05, -0.432, -2.405, -1.271, 5.003, 9.677, -0.029, -0.433, 0.03, 0.093, -0.028, 9.794, -0.252, -0.023, -2.406, -1.273, 5.003, 9.618, 0.097, -0.251, -0.018, 0.103, -0.021, 9.787, 0.007, -0.381, -2.406, -1.272, 5.003]","[False, False, False, False]"
28,"[9.811, 0.33, 0.437, 0.168, 0.076, -0.025, 10.047, 0.45, -1.164, -2.406, -1.27, 5.003, 10.175, 0.097, -0.1, 0.186, 0.095, -0.032, 9.716, 0.206, -0.885, -2.405, -1.273, 5.003, 8.748, 0.419, -0.015, 0.089, 0.042, -0.045, 9.809, 0.033, -0.397, -2.408, -1.272, 5.003, 9.047, 0.081, -0.051, 0.049, 0.042, -0.026, 9.854, 0.048, -0.503, -2.404, -1.271, 5.003, 10.064, 0.066, -0.045, 0.024, 0.058, -0.032, 9.622, 0.303, -1.02, -2.406, -1.269, 5.003]","[True, False, False, False]"
29,"[9.623, 0.295, 0.147, 0.069, 0.033, -0.026, 9.9, 0.187, -0.424, -2.407, -1.27, 5.003, 9.573, 0.154, 0.044, 0.098, 0.033, -0.025, 9.723, 0.096, -0.463, -2.404, -1.274, 5.003, 9.605, 0.031, -0.024, 0.128, 0.042, -0.026, 9.771, -0.153, -0.258, -2.407, -1.272, 5.003, 9.613, 0.131, -0.05, 0.143, 0.041, -0.029, 9.632, 0.161, -0.642, -2.403, -1.271, 5.003, 9.641, 0.407, 0.114, 0.122, 0.039, -0.027, 9.924, 0.072, -0.866, -2.404, -1.273, 5.003]","[True, False, False, False]"
30,"[9.58, 0.192, 0.184, 0.258, 0.04, -0.028, 9.687, 0.016, -0.278, -2.405, -1.273, 5.003, 9.616, 0.062, -0.299, 0.239, 0.033, -0.031, 9.809, 0.215, -0.592, -2.408, -1.272, 5.003, 9.666, 0.221, 0.229, 0.267, 0.021, -0.029, 9.854, 0.23, -0.514, -2.405, -1.271, 5.003, 9.721, 0.114, 0.062, 0.309, 0.017, -0.035, 9.513, 0.269, -0.575, -2.407, -1.271, 5.003, 9.794, 0.197, 0.266, 0.338, 0.012, -0.033, 10.207, 0.324, -0.913, -2.407, -1.266, 5.003]","[False, False, False, False]"
31,"[9.617, 0.057, -0.112, 0.25, 0.041, -0.024, 9.788, 0.029, -0.309, -2.408, -1.271, 5.003, 9.732, 0.111, -0.048, 0.208, 0.042, -0.028, 10.003, 0.071, -0.347, -2.406, -1.27, 5.003, 9.699, 0.009, -0.197, 0.201, 0.031, -0.03, 9.689, 0.09, -0.371, -2.406, -1.272, 5.003, 9.592, 0.267, 0.5, 0.221, 0.031, -0.024, 10.028, 0.308, -0.646, -2.406, -1.271, 5.003, 9.674, 0.222, 0.304, 0.303, 0.024, -0.028, 10.193, 0.122, -0.54, -2.407, -1.27, 5.003]","[False, False, False, False]"
32,"[9.596, 0.253, 0.255, 0.425, -0.001, -0.029, 9.166, 0.124, -0.494, -2.406, -1.27, 5.003, 9.43, 0.133, -0.063, 0.458, -0.005, -0.031, 10.536, 0.023, -0.401, -2.408, -1.273, 5.003, 9.528, 0.041, -0.465, 0.411, 0.005, -0.029, 10.544, -0.106, -0.264, -2.404, -1.27, 5.003, 9.376, -0.068, -0.586, 0.33, -0.0, -0.031, 9.121, 0.062, -0.494, -2.406, -1.273, 5.003, 9.756, 0.097, -0.057, 0.309, 0.016, -0.029, 9.889, 0.063, -0.467, -2.404, -1.271, 5.003]","[False, False, False, False]"
33,"[9.647, 0.151, -0.067, 0.208, 0.024, -0.023, 9.584, 0.022, -0.148, -2.403, -1.269, 5.003, 9.681, 0.286, 0.316, 0.2, 0.016, -0.026, 9.471, 0.11, -0.428, -2.404, -1.272, 5.003, 9.722, 0.334, 0.398, 0.218, 0.015, -0.022, 9.809, 0.234, -0.763, -2.405, -1.273, 5.003, 9.551, 0.522, -0.171, 0.16, 0.022, -0.019, 9.869, -0.234, -0.002, -2.406, -1.271, 5.003, 9.671, 0.194, 0.226, 0.21, 0.026, -0.017, 10.317, -0.22, -0.634, -2.406, -1.273, 5.003]","[False, False, False, False]"
34,"[9.428, 0.226, 0.322, 0.149, 0.025, -0.024, 9.861, -0.117, -0.065, -2.405, -1.273, 5.003, 9.574, 0.036, -0.106, 0.178, 0.024, -0.026, 9.735, -0.064, -0.326, -2.41, -1.271, 5.003, 9.527, 0.214, 0.191, 0.139, 0.016, -0.027, 9.839, 0.018, -0.45, -2.407, -1.273, 5.003, 9.624, 0.206, 0.107, 0.122, 0.02, -0.023, 9.745, 0.009, -0.388, -2.404, -1.268, 5.003, 9.803, 0.342, 0.37, 0.056, 0.01, -0.024, 9.967, 0.165, -0.797, -2.407, -1.27, 5.003]","[False, False, False, False]"
