,LP,LD1,LD2,RP,RD1,RD2
0,"[array([[-0.32630166, -0.94504188, -0.02056881, -0.11662469],
       [ 0.94316986, -0.32694931,  0.05945382,  0.27162495],
       [-0.06291131,  0.        ,  0.99801912,  0.08577521],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33439916, -0.94242521,  0.00345398, -0.13392081],
       [ 0.94237494,  0.33441699,  0.0097337 ,  0.34042435],
       [-0.01032835, -0.        ,  0.99994666,  0.08253344],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33439916, -0.94242521,  0.00345398, -0.13392081],
       [ 0.94237494,  0.33441699,  0.0097337 ,  0.34042435],
       [-0.01032835, -0.        ,  0.99994666,  0.08253344],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.53242845, -0.84646075,  0.00491333, -0.05721674],
       [ 0.84642471,  0.53245112,  0.00781093,  0.28140159],
       [-0.00922775,  0.        ,  0.99995742,  0.0856807 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27422716, -0.96163002,  0.00819559, -0.02683499],
       [ 0.96120085, -0.2743496 , -0.02872657,  0.32991851],
       [ 0.02987279, -0.        ,  0.99955371,  0.08353105],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27422716, -0.96163002,  0.00819559, -0.02683499],
       [ 0.96120085, -0.2743496 , -0.02872657,  0.32991851],
       [ 0.02987279, -0.        ,  0.99955371,  0.08353105],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.326378  , -0.94501584, -0.02055399, -0.11662769],
       [ 0.94314744, -0.32702456,  0.05939567,  0.27162759],
       [-0.06285151,  0.        ,  0.99802289,  0.08577187],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33456372, -0.94236685,  0.00343913, -0.13392878],
       [ 0.94231707,  0.3345814 ,  0.00968651,  0.34042793],
       [-0.01027892, -0.        ,  0.99994717,  0.08253287],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33456372, -0.94236685,  0.00343913, -0.13392878],
       [ 0.94231707,  0.3345814 ,  0.00968651,  0.34042793],
       [-0.01027892, -0.        ,  0.99994717,  0.08253287],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.53225053, -0.84657146,  0.00511306, -0.05721673],
       [ 0.8465324 ,  0.53227509,  0.0081322 ,  0.28139362],
       [-0.00960604,  0.        ,  0.99995386,  0.08569118],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27433367, -0.96159973,  0.00818516, -0.02683119],
       [ 0.961172  , -0.27445575, -0.02867802,  0.32991996],
       [ 0.02982324, -0.        ,  0.99955519,  0.08353162],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27433367, -0.96159973,  0.00818516, -0.02683119],
       [ 0.961172  , -0.27445575, -0.02867802,  0.32991996],
       [ 0.02982324, -0.        ,  0.99955519,  0.08353162],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.32643065, -0.94499723, -0.02057324, -0.1166213 ],
       [ 0.94312598, -0.32707832,  0.05944037,  0.27162346],
       [-0.06290005,  0.        ,  0.99801983,  0.08577196],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33457403, -0.94236332,  0.00340493, -0.13392809],
       [ 0.94231452,  0.33459136,  0.00958986,  0.34042406],
       [-0.0101764 , -0.        ,  0.99994822,  0.08252661],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33457403, -0.94236332,  0.00340493, -0.13392809],
       [ 0.94231452,  0.33459136,  0.00958986,  0.34042406],
       [-0.0101764 , -0.        ,  0.99994822,  0.08252661],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.53534929, -0.8445943 ,  0.00784823, -0.0572596 ],
       [ 0.84450356,  0.53540682,  0.01238044,  0.28147786],
       [-0.01465845,  0.        ,  0.99989256,  0.08589035],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27438844, -0.96158457,  0.00813026, -0.02683124],
       [ 0.96116273, -0.27450887, -0.02847972,  0.32991553],
       [ 0.02961749, -0.        ,  0.99956131,  0.08353916],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27438844, -0.96158457,  0.00813026, -0.02683124],
       [ 0.96116273, -0.27450887, -0.02847972,  0.32991553],
       [ 0.02961749, -0.        ,  0.99956131,  0.08353916],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.32620684, -0.94507532, -0.02053634, -0.1166292 ],
       [ 0.94320805, -0.32685263,  0.05937962,  0.27162319],
       [-0.06283057,  0.        ,  0.99802421,  0.0857694 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33480065, -0.94228257,  0.00347486, -0.13393893],
       [ 0.94223183,  0.33481869,  0.00977931,  0.34043171],
       [-0.01037832, -0.        ,  0.99994614,  0.08253603],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33480065, -0.94228257,  0.00347486, -0.13393893],
       [ 0.94223183,  0.33481869,  0.00977931,  0.34043171],
       [-0.01037832, -0.        ,  0.99994614,  0.08253603],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.53226956, -0.84656088,  0.00487734, -0.05721707],
       [ 0.84652535,  0.5322919 ,  0.00775695,  0.28139592],
       [-0.0091629 ,  0.        ,  0.99995802,  0.08567425],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27432941, -0.96160164,  0.00810364, -0.02683035],
       [ 0.96118236, -0.27444907, -0.02839316,  0.32991973],
       [ 0.02952694, -0.        ,  0.99956398,  0.08354304],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27432941, -0.96160164,  0.00810364, -0.02683035],
       [ 0.96118236, -0.27444907, -0.02839316,  0.32991973],
       [ 0.02952694, -0.        ,  0.99956398,  0.08354304],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.32821487, -0.94439359, -0.01989349, -0.11657746],
       [ 0.94266364, -0.3288172 ,  0.05713595,  0.27161704],
       [-0.06050015,  0.        ,  0.99816819,  0.0857162 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33481313, -0.94227802,  0.00350801, -0.13393731],
       [ 0.9422263 ,  0.3348315 ,  0.00987219,  0.34042995],
       [-0.01047694, -0.        ,  0.99994512,  0.08254117],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33481313, -0.94227802,  0.00350801, -0.13393731],
       [ 0.9422263 ,  0.3348315 ,  0.00987219,  0.34042995],
       [-0.01047694, -0.        ,  0.99994512,  0.08254117],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.53221879, -0.84659261,  0.00491179, -0.05721221],
       [ 0.84655655,  0.53224145,  0.00781278,  0.28139578],
       [-0.0092285 ,  0.        ,  0.99995742,  0.08567072],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27412986, -0.96165838,  0.00812238, -0.02683847],
       [ 0.96123653, -0.27425017, -0.02848112,  0.32991374],
       [ 0.02961667, -0.        ,  0.99956133,  0.08353819],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27412986, -0.96165838,  0.00812238, -0.02683847],
       [ 0.96123653, -0.27425017, -0.02848112,  0.32991374],
       [ 0.02961667, -0.        ,  0.99956133,  0.08353819],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.3258012 , -0.94521655, -0.02047579, -0.11662889],
       [ 0.94335535, -0.32644399,  0.05928754,  0.27163054],
       [-0.06272376,  0.        ,  0.99803093,  0.08576601],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33533316, -0.94209355,  0.00337931, -0.13390502],
       [ 0.94204572,  0.33535018,  0.00949344,  0.34044602],
       [-0.01007696, -0.        ,  0.99994923,  0.08252645],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33533316, -0.94209355,  0.00337931, -0.13390502],
       [ 0.94204572,  0.33535018,  0.00949344,  0.34044602],
       [-0.01007696, -0.        ,  0.99994923,  0.08252645],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.53232011, -0.8465283 ,  0.00501404, -0.05721191],
       [ 0.84649075,  0.53234372,  0.00797328,  0.28139816],
       [-0.0094188 ,  0.        ,  0.99995564,  0.08567798],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27412163, -0.96166035,  0.00816771, -0.02682576],
       [ 0.96123375, -0.27424328, -0.02864087,  0.32991992],
       [ 0.02978273, -0.        ,  0.9995564 ,  0.08351791],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27412163, -0.96166035,  0.00816771, -0.02682576],
       [ 0.96123375, -0.27424328, -0.02864087,  0.32991992],
       [ 0.02978273, -0.        ,  0.9995564 ,  0.08351791],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.32438176, -0.94570704, -0.02036336, -0.11662527],
       [ 0.9438491 , -0.3250203 ,  0.059251  ,  0.27164867],
       [-0.06265259,  0.        ,  0.9980354 ,  0.08575742],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33672039, -0.94159844,  0.00342781, -0.1337929 ],
       [ 0.94154966,  0.33673784,  0.00958496,  0.34049504],
       [-0.01017945, -0.        ,  0.99994819,  0.08252271],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33672039, -0.94159844,  0.00342781, -0.1337929 ],
       [ 0.94154966,  0.33673784,  0.00958496,  0.34049504],
       [-0.01017945, -0.        ,  0.99994819,  0.08252271],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.53650563, -0.84388244,  0.0049127 , -0.05724718],
       [ 0.84384707,  0.53652812,  0.00772698,  0.28147751],
       [-0.00915646,  0.        ,  0.99995808,  0.0856731 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27314009, -0.96193986,  0.00813616, -0.02675382],
       [ 0.96151338, -0.27326124, -0.02864107,  0.32988853],
       [ 0.02977428, -0.        ,  0.99955665,  0.08353818],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27314009, -0.96193986,  0.00813616, -0.02675382],
       [ 0.96151338, -0.27326124, -0.02864107,  0.32988853],
       [ 0.02977428, -0.        ,  0.99955665,  0.08353818],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.32339907, -0.94603478, -0.02076617, -0.11663501],
       [ 0.94409044, -0.3240651 ,  0.06062213,  0.27168013],
       [-0.06408023,  0.        ,  0.99794475,  0.0857444 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33769458, -0.94124755,  0.00392621, -0.1337423 ],
       [ 0.94118394,  0.33771741,  0.01094268,  0.34054408],
       [-0.01162571, -0.        ,  0.99993242,  0.0824227 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33769458, -0.94124755,  0.00392621, -0.1337423 ],
       [ 0.94118394,  0.33771741,  0.01094268,  0.34054408],
       [-0.01162571, -0.        ,  0.99993242,  0.0824227 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.53632716, -0.84397356,  0.00786208, -0.05724899],
       [ 0.84388289,  0.53638478,  0.01237058,  0.28148344],
       [-0.01465755,  0.        ,  0.99989257,  0.08588733],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27289987, -0.96200586,  0.00839003, -0.02677736],
       [ 0.96155154, -0.27302882, -0.02956194,  0.32989351],
       [ 0.03072948, -0.        ,  0.99952774,  0.0835348 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27289987, -0.96200586,  0.00839003, -0.02677736],
       [ 0.96155154, -0.27302882, -0.02956194,  0.32989351],
       [ 0.03072948, -0.        ,  0.99952774,  0.0835348 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.32300685, -0.94615037, -0.02158838, -0.11665411],
       [ 0.94404419, -0.32372748,  0.06309583,  0.27171301],
       [-0.0666869 ,  0.        ,  0.99777395,  0.08573279],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33878748, -0.94085242,  0.00444609, -0.13372028],
       [ 0.94077141,  0.33881665,  0.01234624,  0.34058114],
       [-0.0131224 , -0.        ,  0.9999139 ,  0.08221329],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33878748, -0.94085242,  0.00444609, -0.13372028],
       [ 0.94077141,  0.33881665,  0.01234624,  0.34058114],
       [-0.0131224 , -0.        ,  0.9999139 ,  0.08221329],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.53773034, -0.84310441,  0.0045856 , -0.05723771],
       [ 0.84307376,  0.5377499 ,  0.00718947,  0.28148468],
       [-0.00852738,  0.        ,  0.99996364,  0.08567001],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27167608, -0.962354  ,  0.0081788 , -0.02667107],
       [ 0.9619182 , -0.27179916, -0.02895852,  0.32985276],
       [ 0.03009134, -0.        ,  0.99954715,  0.0835721 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27167608, -0.962354  ,  0.0081788 , -0.02667107],
       [ 0.9619182 , -0.27179916, -0.02895852,  0.32985276],
       [ 0.03009134, -0.        ,  0.99954715,  0.0835721 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.32837445, -0.94427298, -0.02277608, -0.11670352],
       [ 0.94200978, -0.32916338,  0.06533789,  0.27165275],
       [-0.06919386,  0.        ,  0.99760323,  0.08572494],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33156778, -0.94342174,  0.00427008, -0.13416125],
       [ 0.94334351,  0.33159527,  0.01214881,  0.34039186],
       [-0.01287739, -0.        ,  0.99991708,  0.0819645 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33156778, -0.94342174,  0.00427008, -0.13416125],
       [ 0.94334351,  0.33159527,  0.01214881,  0.34039186],
       [-0.01287739, -0.        ,  0.99991708,  0.0819645 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.530812  , -0.84743038,  0.01001922, -0.05726213],
       [ 0.84727946,  0.53090654,  0.01599263,  0.28146074],
       [-0.01887191,  0.        ,  0.99982191,  0.08591073],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.28246111, -0.95924469,  0.00808381, -0.02701035],
       [ 0.95885209, -0.28257677, -0.02744156,  0.32998907],
       [ 0.02860747, -0.        ,  0.99959072,  0.08334328],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.28246111, -0.95924469,  0.00808381, -0.02701035],
       [ 0.95885209, -0.28257677, -0.02744156,  0.32998907],
       [ 0.02860747, -0.        ,  0.99959072,  0.08334328],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
