,Left IMU Signal,Right IMU Signal
ax,"[9.766, 9.632, 9.654, 9.706, 9.618, 9.667, 9.722, 9.634, 9.69, 9.669, 9.651, 9.837, 9.627, 9.696, 9.257, 9.657, 9.801, 9.598, 9.733, 9.695, 9.975, 9.773, 9.627, 9.642, 9.699, 9.567, 9.732, 9.654, 9.578, 9.757, 9.853, 9.461, 9.54, 9.471, 9.288, 9.619, 8.228, 9.698, 9.145, 9.811, 10.048, 9.583, 9.384, 9.651, 9.705, 9.939, 9.681, 10.097, 8.882, 9.749, 10.717, 9.583, 9.729, 9.755, 9.502, 9.737, 9.901, 9.488, 9.745, 9.57, 9.882, 9.605, 9.657, 9.625, 9.653, 9.745, 9.672, 9.697, 9.691, 9.657, 9.742, 9.8, 9.617, 9.131, 9.543, 9.671, 9.69, 9.711, 9.635, 9.687, 9.721, 9.628, 9.625, 9.63, 9.575, 9.546, 9.546, 9.68, 9.644, 9.838, 9.66, 9.772, 9.583, 9.589, 9.661, 9.587, 9.666, 9.696, 9.739, 9.768, 9.741, 9.575, 9.724, 9.617, 9.674, 9.656, 9.668, 9.807, 9.514, 9.558, 9.757, 9.642, 9.452, 9.601, 9.826, 9.89, 9.513, 9.765, 9.523, 9.41, 9.657, 9.671, 9.644, 9.681, 9.622, 9.828, 9.743, 9.576, 9.483, 9.732, 8.935, 9.797, 9.845, 9.579, 9.619, 9.677, 9.412, 9.203, 9.809, 9.861, 9.527, 9.845, 9.651, 9.621, 9.346, 9.682, 9.624, 9.649, 9.672, 9.652, 9.687, 9.672, 9.488, 9.616, 9.797, 9.426, 9.706, 9.64, 9.552, 9.668, 9.72, 9.672, 9.626, 9.623, 9.543, 9.681, 9.75, 9.607, 9.532, 9.653, 9.578, 9.848, 9.677, 9.69, 9.738, 9.833, 9.681, 9.718, 9.789, 9.613, 9.55, 9.624, 9.619, 9.687, 9.738, 9.712, 9.144, 9.848, 9.589, 9.916, 8.139, 9.188, 10.414, 9.103, 10.467, 9.309, 9.689, 10.162, 9.741, 9.925, 9.736, 9.386, 9.709, 9.733, 9.62, 9.618, 9.698, 9.843, 9.586, 9.897, 9.598, 9.674, 9.781, 9.234, 9.803, 9.553, 9.594, 9.562, 9.854, 9.588, 10.026, 9.878, 9.823, 9.842, 9.552, 9.568, 9.694, 9.79, 9.522, 9.583, 9.221, 9.421, 9.638, 9.74, 9.446, 9.819, 9.839, 9.639, 9.845, 9.633, 9.864, 9.375, 9.911, 9.586, 9.765, 9.663, 9.55, 9.852, 10.412, 9.885, 9.562, 9.677, 9.569, 9.642, 9.629, 9.757, 9.721, 9.611, 9.621, 10.233, 9.588, 9.443, 9.571, 9.611, 9.466, 9.659, 9.715, 9.533, 9.547, 9.735, 9.748, 9.743, 9.826, 9.495, 9.712, 9.599, 9.733, 9.729, 9.175, 9.472]","[0.361, 0.04, 0.09, 0.077, 0.078, 0.039, 0.051, 0.071, 0.088, 0.055, 0.074, 0.089, 0.096, 0.089, 0.041, 0.095, -1.163, 0.393, 0.48, 0.044, -0.188, -0.139, 0.063, -0.95, -0.096, -0.17, 0.367, 0.668, 0.745, 0.928, 0.313, 0.261, 0.16, -0.053, 0.139, -0.769, -0.367, -0.005, -0.248, -0.193, -0.221, 0.129, 0.071, 0.604, -0.162, -0.069, -0.351, 0.021, 0.285, 0.471, 0.578, 0.239, 0.255, 0.077, 0.143, -0.031, 0.227, -0.297, -0.424, 0.229, -0.474, 0.046, 0.093, 0.107, 0.072, -0.025, -0.255, -0.062, 0.145, 0.109, 0.189, -0.024, -0.127, 0.436, 0.127, 0.05, 0.098, 0.087, 0.071, 0.062, 0.053, 0.124, 0.083, -0.015, -0.053, -0.15, 0.407, 0.032, 0.145, 0.084, 0.352, 0.002, 0.324, 0.074, 0.339, 0.036, 0.401, 0.063, 0.366, 0.221, 0.741, 0.226, 0.066, -0.326, 0.06, 0.078, 0.098, -0.004, 0.483, 0.22, 0.257, 0.018, 0.138, 0.092, 0.179, 0.088, -0.086, 0.102, 0.228, 0.074, 0.054, -0.117, 0.044, -0.11, 0.08, 0.14, -0.006, 0.041, -1.156, -0.275, 0.041, 0.715, 1.079, 0.345, -0.314, 0.516, 1.302, 0.434, 0.185, 0.459, 0.066, -0.538, -0.653, -0.17, 0.097, -0.016, -0.411, 0.089, 0.085, -0.296, -0.175, -0.175, 0.254, 0.217, 0.034, 0.085, 0.343, -0.073, 0.178, 1.038, 0.036, 0.066, 0.092, 0.093, -0.346, -0.144, 0.406, -0.057, -0.008, 0.08, 0.106, 0.12, 0.08, 0.272, 0.207, 0.144, -0.079, -0.29, 0.26, 0.122, 0.075, 0.038, 0.014, 0.025, 0.035, 0.06, 0.254, -0.038, 0.227, 0.181, 0.307, -0.013, 0.36, 0.167, -0.206, 0.407, 0.072, 0.189, 0.296, 0.009, 0.06, -0.217, 0.011, -0.219, 0.115, 0.053, 0.212, -0.675, 0.605, 0.791, 1.086, 0.378, -0.062, 0.223, 1.517, 0.148, -0.004, 0.704, -0.082, 0.301, 0.237, 0.485, -1.846, 0.331, -0.422, 0.019, 0.096, 0.803, -0.003, -0.049, 1.134, 0.032, -0.593, -0.074, -0.195, -0.128, 0.317, 0.941, -0.184, 0.448, 1.06, 0.173, -1.135, -0.291, -0.516, 0.243, 0.558, 0.04, 1.467, 0.532, 0.461, -0.114, 0.552, -0.282, 1.136, 0.037, -0.066, 0.112, 0.614, 0.651, 0.296, -0.107, 0.039, 0.438, 0.337, 0.377, 0.678, 0.467, 0.022, 0.013, 0.205, -0.363, 0.036, -0.229, 0.511, 0.327, 0.514, 0.391, 0.032, -0.093]"
ay,"[-0.162, 0.22, 0.066, 0.127, 0.121, 0.096, 0.068, 0.065, 0.165, 0.225, 0.153, 0.184, 0.142, 0.152, 0.157, 0.148, -0.594, 0.522, 0.105, 0.872, 0.379, -0.389, 0.055, 0.122, 0.227, 0.075, 1.195, 0.149, 1.091, -0.002, -0.29, -0.495, -0.882, 0.488, 1.5, -0.203, -0.138, -0.273, 0.363, 0.184, 0.464, 0.042, -0.561, 0.529, -0.495, 0.077, -1.064, 0.038, -0.026, 0.06, 0.304, 0.569, 0.693, 0.082, 0.154, -0.086, 0.377, -0.273, -0.316, 0.071, 0.026, -0.351, -0.01, 0.077, 0.086, 0.075, -0.225, 0.221, -0.044, 0.177, 0.001, 0.411, -0.267, 0.115, 0.306, 0.092, 0.124, 0.047, 0.127, 0.21, 0.019, -0.067, 0.049, -0.118, 0.307, -0.105, 0.257, 0.02, 0.157, 0.266, 0.446, -0.138, 0.089, 0.401, 0.185, 0.352, 0.711, 0.212, 0.618, 0.665, 1.881, 0.06, 0.092, -1.061, 0.13, -0.114, -0.182, -0.051, 0.211, 0.501, 0.336, 0.2, 0.479, 0.234, -0.532, -0.063, 0.076, 0.01, 0.061, 0.254, 0.051, -0.124, -0.302, -0.133, 0.034, 0.156, 0.023, 1.542, 0.395, -0.657, 0.086, -0.91, 1.013, 0.667, -0.498, -0.038, 0.247, -0.979, -0.321, 0.218, -0.43, -1.409, -0.199, -0.148, -0.31, 0.324, 0.674, 0.119, 0.272, 0.014, 0.471, -0.553, 0.229, -0.119, 0.336, -0.357, -0.296, -0.031, 0.071, 0.247, 0.024, 0.131, 0.106, 0.091, -0.355, -0.064, 0.245, -0.167, -0.306, 0.105, 0.17, 0.063, 0.157, 0.843, 0.318, 0.346, 0.011, -0.015, 0.656, 0.028, 0.15, 0.246, -0.246, 0.275, 0.026, 0.278, 0.013, -0.018, 0.149, -0.489, 0.887, -0.769, 0.506, 0.201, -0.839, 0.544, -0.08, 0.246, 0.289, 0.389, 0.063, 0.075, 0.138, -0.242, 0.13, -0.14, 1.894, 0.385, 1.141, 0.011, 0.04, -0.463, -0.936, 0.843, 2.412, 1.138, 0.666, 0.557, -0.572, -0.584, 0.693, 0.248, -0.62, -0.556, -0.646, 0.584, 0.75, 1.326, -0.239, -1.331, -0.977, -0.425, 1.059, -0.438, -0.848, -0.249, 0.53, 2.112, -1.138, 1.159, 1.853, -0.363, -1.881, 0.267, -0.3, 0.251, 0.461, 0.079, 1.9, 0.572, 0.267, 0.091, 0.093, 0.23, 0.68, 0.103, -0.122, -0.066, 0.8, 1.025, -0.12, -0.258, 0.185, 0.761, 0.636, -0.181, 0.045, 0.001, -0.665, -0.654, 0.139, -0.022, 0.165, -0.054, 0.889, 0.855, 0.384, 0.002, -0.374, 0.281]","[0.083, 0.062, 0.071, 0.068, 0.072, 0.07, 0.071, 0.072, 0.07, 0.069, 0.066, 0.069, 0.076, 0.066, 0.069, 0.068, -0.056, -0.161, 0.162, -0.011, 0.109, 0.074, 0.064, -0.195, 0.15, -0.042, -0.029, 0.015, 0.145, 0.464, 0.531, 0.872, 0.436, -0.09, -0.03, -0.07, -0.084, -0.485, -0.46, -0.234, 0.149, 0.382, 0.088, 0.427, 0.199, 0.075, 0.143, 0.004, -0.165, 0.129, -0.219, -0.046, -0.06, 0.071, 0.064, 0.183, 0.179, 0.27, 0.09, 0.149, 0.133, 0.022, 0.068, 0.07, 0.068, 0.191, 0.08, 0.109, 0.23, 0.045, 0.037, 0.156, 0.02, -0.006, -0.004, 0.066, 0.071, 0.073, 0.069, 0.071, 0.073, 0.181, 0.075, 0.177, -0.031, 0.029, -0.049, -0.053, -0.127, -0.097, -0.057, -0.115, -0.118, -0.034, -0.047, 0.027, 0.039, 0.21, 0.271, 0.292, 0.363, 0.518, 0.324, 0.176, 0.066, -0.104, -0.425, -0.411, -0.569, -0.541, -0.489, -0.216, -0.247, -0.075, 0.162, 0.012, 0.26, 0.411, 0.425, 0.614, 0.64, 0.826, 0.783, 0.048, 0.068, 0.07, 0.139, 0.224, 0.018, -0.313, -0.358, -0.483, -0.735, -0.428, -0.029, -0.146, 0.601, 1.063, 1.277, 1.058, 0.802, 0.738, 0.477, 0.147, 0.062, 0.068, -0.078, 0.067, -0.05, -0.119, -0.215, -0.288, -0.31, -0.209, -0.093, -0.146, -0.04, 0.172, -0.049, 0.04, 0.071, 0.069, 0.066, 0.066, 0.122, -0.039, 0.008, -0.02, 0.043, -0.022, 0.027, 0.067, 0.034, -0.107, 0.074, 0.093, 0.026, 0.021, 0.091, 0.056, 0.075, 0.054, 0.054, 0.067, 0.062, 0.057, 0.037, 0.022, 0.044, 0.057, 0.074, 0.064, 0.036, 0.089, 0.063, 0.186, 0.166, 0.048, 0.177, 0.215, 0.214, 0.102, 0.237, 0.176, 0.062, 0.121, 0.25, -0.014, -0.074, -0.08, 0.082, 0.372, -0.259, -0.353, -0.259, -0.082, 0.277, 0.297, 0.348, 0.126, 0.007, -0.16, 0.296, -0.004, -0.169, -0.117, -0.014, 0.312, 0.27, 0.062, -0.022, 0.04, 0.431, 0.23, -0.028, -0.119, -0.177, 0.02, -0.011, 0.196, 0.266, 0.323, 0.133, 0.058, -0.001, 0.023, 0.047, 0.083, 0.064, 0.031, 0.158, 0.106, 0.06, 0.153, 0.053, 0.065, 0.028, -0.014, -0.414, -0.526, -0.692, -0.783, 0.069, -0.076, 0.325, 0.587, 0.699, 0.75, 0.603, 0.439, 0.221, -0.087, -0.552, -0.333, -0.936, -0.662, -0.487, 0.122, 0.438, 0.974]"
az,"[0.066, 0.023, 0.034, 0.036, 0.039, 0.038, 0.033, 0.038, 0.035, 0.038, 0.038, 0.035, 0.036, 0.034, 0.035, 0.038, 0.032, 0.038, 0.033, 0.033, 0.021, 0.034, 0.034, 0.038, 0.029, 0.04, 0.035, 0.037, 0.034, 0.032, 0.036, 0.026, 0.033, 0.039, 0.005, -0.004, 0.05, 0.042, 0.076, 0.041, 0.041, 0.032, 0.031, 0.033, 0.036, 0.038, 0.035, 0.024, 0.025, 0.033, 0.037, 0.036, 0.033, 0.033, 0.043, 0.034, 0.036, 0.033, 0.033, 0.036, 0.035, 0.035, 0.036, 0.035, 0.034, 0.033, 0.037, 0.036, 0.035, 0.037, 0.037, 0.038, 0.031, 0.041, 0.038, 0.04, 0.036, 0.031, 0.037, 0.036, 0.031, 0.03, 0.032, 0.035, 0.037, 0.033, 0.038, 0.033, 0.038, 0.039, 0.037, 0.036, 0.033, 0.038, 0.034, 0.031, 0.035, 0.035, 0.037, 0.037, 0.028, 0.032, 0.036, 0.027, 0.035, 0.04, 0.046, 0.04, 0.046, 0.039, 0.04, 0.035, 0.042, 0.036, 0.031, 0.038, 0.038, 0.033, 0.03, 0.027, 0.031, 0.031, 0.029, 0.034, 0.035, 0.037, 0.036, 0.034, 0.039, 0.038, 0.036, 0.044, 0.047, 0.036, 0.037, 0.035, 0.028, 0.021, 0.029, 0.025, 0.031, 0.027, 0.038, 0.034, 0.034, 0.001, 0.036, 0.036, 0.034, 0.036, 0.038, 0.039, 0.033, 0.04, 0.031, 0.039, 0.041, 0.03, 0.038, 0.039, 0.036, 0.032, 0.034, 0.031, 0.036, 0.032, 0.032, 0.039, 0.035, 0.041, 0.037, 0.036, 0.038, 0.037, 0.039, 0.04, 0.032, 0.04, 0.076, 0.037, 0.032, 0.033, 0.035, 0.037, 0.038, 0.036, 0.034, 0.036, 0.042, 0.031, 0.033, 0.013, 0.037, 0.031, 0.036, 0.035, 0.032, 0.03, 0.033, 0.037, 0.037, 0.028, 0.034, 0.034, 0.035, 0.036, 0.033, 0.033, 0.036, 0.038, 0.039, 0.033, 0.032, 0.043, 0.035, 0.036, 0.028, 0.028, 0.035, 0.031, 0.037, 0.04, 0.032, 0.04, 0.04, 0.035, 0.038, 0.029, 0.039, 0.035, 0.034, 0.036, 0.027, 0.031, 0.033, 0.034, 0.035, 0.029, 0.04, 0.029, 0.035, 0.036, 0.034, 0.037, 0.038, 0.033, 0.03, 0.035, 0.027, 0.03, 0.035, 0.035, 0.033, 0.032, 0.033, 0.035, 0.035, 0.041, 0.038, 0.04, 0.076, 0.046, 0.033, 0.036, 0.03, 0.028, 0.024, 0.03, 0.032, 0.033, 0.028, 0.036, 0.042, 0.041, 0.042, 0.041, 0.04, 0.035, 0.038, 0.027]","[-0.004, -0.048, -0.035, -0.035, -0.037, -0.032, -0.032, -0.034, -0.034, -0.034, -0.027, -0.031, -0.041, -0.038, -0.033, -0.038, -0.03, -0.036, -0.032, -0.034, -0.028, -0.038, -0.032, -0.035, -0.037, -0.037, -0.03, -0.034, -0.035, -0.036, -0.034, -0.029, -0.029, -0.032, -0.013, -0.022, -0.053, -0.028, -0.041, -0.039, -0.044, -0.03, -0.037, -0.031, -0.039, -0.032, -0.033, -0.027, -0.039, -0.033, -0.027, -0.034, -0.035, -0.033, -0.037, -0.033, -0.032, -0.04, -0.037, -0.038, -0.031, -0.036, -0.035, -0.035, -0.032, -0.033, -0.031, -0.031, -0.035, -0.029, -0.032, -0.028, -0.038, -0.035, -0.032, -0.033, -0.037, -0.032, -0.031, -0.033, -0.041, -0.034, -0.029, -0.03, -0.032, -0.033, -0.033, -0.031, -0.029, -0.036, -0.037, -0.029, -0.033, -0.038, -0.035, -0.029, -0.031, -0.031, -0.04, -0.041, -0.03, -0.033, -0.03, -0.036, -0.036, -0.036, -0.033, -0.035, -0.033, -0.035, -0.029, -0.029, -0.034, -0.031, -0.032, -0.035, -0.037, -0.034, -0.032, -0.034, -0.035, -0.037, -0.029, -0.034, -0.035, -0.031, -0.032, -0.028, -0.033, -0.033, -0.038, -0.032, -0.033, -0.039, -0.032, -0.031, -0.04, -0.029, -0.043, -0.026, -0.038, -0.037, -0.031, -0.035, -0.029, -0.034, -0.031, -0.033, -0.04, -0.036, -0.033, -0.033, -0.034, -0.043, -0.034, -0.035, -0.035, -0.033, -0.03, -0.03, -0.035, -0.033, -0.038, -0.031, -0.04, -0.032, -0.03, -0.027, -0.034, -0.032, -0.037, -0.038, -0.035, -0.033, -0.03, -0.038, -0.037, -0.036, -0.034, -0.036, -0.034, -0.033, -0.034, -0.034, -0.031, -0.035, -0.037, -0.04, -0.033, -0.033, -0.047, -0.043, -0.027, -0.029, -0.043, -0.037, -0.032, -0.029, -0.034, -0.031, -0.035, -0.043, -0.043, -0.029, -0.034, -0.036, -0.036, -0.029, -0.031, -0.027, -0.038, -0.033, -0.033, -0.036, -0.029, -0.04, -0.035, -0.029, -0.03, -0.035, -0.001, -0.037, -0.034, -0.036, -0.04, -0.03, -0.036, -0.031, -0.032, -0.036, -0.028, -0.039, -0.03, -0.037, -0.034, -0.034, -0.033, -0.04, -0.027, -0.042, -0.031, -0.04, -0.031, -0.037, -0.035, -0.035, -0.033, -0.033, -0.074, -0.026, -0.034, -0.034, -0.037, -0.037, -0.034, -0.037, -0.035, -0.038, -0.034, -0.028, -0.037, -0.036, -0.036, -0.036, -0.036, -0.033, -0.033, -0.033, -0.031, -0.034, -0.038, -0.031, -0.033, -0.035, -0.031, -0.028, -0.038, -0.029, -0.023, -0.031]"
gx,"[9.754, 9.647, 9.697, 9.779, 9.749, 9.651, 9.699, 9.714, 9.683, 9.672, 9.705, 9.636, 9.699, 9.747, 9.714, 9.413, 9.755, 9.791, 9.634, 9.706, 10.015, 9.764, 9.797, 9.675, 9.271, 9.683, 9.809, 9.686, 9.966, 9.796, 9.947, 10.281, 9.581, 9.823, 6.359, 10.683, 9.767, 9.214, 9.173, 10.538, 9.102, 9.477, 9.799, 9.342, 9.939, 9.762, 9.762, 9.943, 9.484, 9.529, 9.848, 9.4, 9.644, 9.684, 9.739, 9.824, 9.564, 9.068, 9.747, 9.625, 9.635, 9.572, 9.773, 9.704, 9.68, 9.702, 9.651, 9.68, 9.599, 9.713, 9.869, 9.941, 9.826, 9.857, 9.669, 9.711, 9.67, 9.651, 9.689, 9.687, 9.675, 9.672, 9.735, 9.702, 9.659, 9.632, 9.589, 9.768, 9.719, 9.974, 9.696, 9.842, 9.799, 9.813, 9.592, 9.306, 9.37, 9.918, 9.872, 9.471, 9.525, 9.423, 9.751, 10.008, 9.757, 9.702, 9.729, 9.763, 9.645, 9.818, 9.929, 9.613, 9.526, 9.459, 9.313, 9.443, 10.047, 9.896, 9.56, 9.898, 10.086, 9.826, 9.652, 9.713, 9.711, 9.638, 9.599, 9.772, 9.376, 10.171, 9.757, 9.684, 9.279, 9.343, 9.869, 9.497, 10.284, 10.09, 10.239, 9.903, 9.698, 9.977, 9.428, 9.79, 9.863, 9.677, 9.599, 9.72, 9.711, 9.73, 9.728, 9.571, 9.668, 10.009, 9.623, 9.855, 9.709, 9.505, 9.765, 9.761, 9.711, 9.661, 9.753, 9.645, 9.707, 9.676, 9.794, 9.669, 9.966, 9.624, 9.857, 9.717, 9.608, 9.715, 9.66, 10.025, 9.811, 9.717, 9.785, 9.815, 9.634, 9.608, 9.714, 9.709, 9.791, 9.663, 9.781, 9.483, 11.527, 8.136, 7.862, 12.047, 7.7, 11.117, 11.667, 10.155, 9.938, 8.813, 9.89, 9.865, 9.878, 9.681, 9.411, 9.524, 9.748, 9.813, 9.773, 9.715, 9.747, 8.92, 9.8, 9.569, 9.704, 9.979, 9.766, 9.647, 9.696, 9.434, 9.687, 10.07, 9.771, 9.776, 9.695, 9.86, 9.72, 9.86, 9.754, 9.656, 9.938, 9.743, 9.926, 9.724, 9.868, 9.689, 9.791, 10.116, 9.601, 9.652, 9.734, 10.191, 9.69, 10.688, 9.424, 9.754, 9.732, 9.809, 9.849, 10.086, 10.187, 9.979, 9.756, 9.848, 9.684, 9.511, 9.89, 9.676, 9.867, 9.772, 9.678, 10.159, 9.772, 9.563, 9.903, 9.611, 9.57, 9.998, 9.689, 9.422, 10.485, 10.111, 9.514, 9.698, 9.686, 9.644, 9.935, 9.853, 9.796, 9.344, 11.043, 10.025]","[-0.001, -0.054, -0.063, -0.064, -0.096, -0.052, -0.106, -0.036, -0.06, -0.096, -0.081, -0.092, -0.051, -0.075, -0.081, -0.048, -0.474, 0.142, 0.022, -0.22, 0.014, -0.248, 0.223, 0.767, 0.147, -0.304, 0.393, -0.474, 0.061, -0.909, -0.692, -0.385, -0.669, 0.268, -2.879, 0.181, 0.376, 0.07, 0.065, 1.237, 0.675, -0.556, -0.527, -0.157, -0.279, 0.029, -0.538, -0.779, -0.427, -0.383, -0.09, 0.186, 0.349, -0.111, 0.027, -0.129, 0.205, -0.195, -0.16, -0.187, -0.593, -0.242, -0.074, -0.069, -0.064, -0.126, -0.373, 0.144, -0.171, -0.189, -0.206, -0.096, 0.016, -0.276, -0.06, -0.142, -0.07, -0.094, -0.053, -0.065, -0.065, -0.194, -0.046, -0.376, 0.296, -0.235, -0.029, -0.159, -0.092, 0.044, -0.114, -0.217, -0.268, 0.017, -0.491, 0.23, 0.043, 0.165, 0.014, -0.153, 0.153, -0.184, 0.008, -0.638, -0.075, -0.517, -0.15, -0.342, -0.288, 0.214, 0.248, -0.154, 0.27, -0.026, -0.305, -0.096, -0.38, -0.136, -0.082, -0.017, -0.141, -0.08, -0.756, -0.139, -0.082, -0.055, -0.25, 1.397, 0.706, -0.249, -0.643, -0.72, -0.544, -0.096, -0.54, -0.442, -0.12, -0.566, -1.089, -0.236, -0.464, -0.744, 0.239, -0.112, -0.447, 0.341, 0.707, -0.083, -0.008, -0.056, 0.123, -0.257, 0.033, -0.033, 0.016, -0.144, -0.004, -0.306, -0.099, -0.308, -0.074, -0.066, -0.047, -0.079, -0.098, -0.089, -0.167, -0.047, -0.219, -0.29, -0.047, -0.139, -0.064, 0.47, 0.083, -0.279, -0.02, -0.413, -0.083, -0.062, 0.042, -0.158, -0.131, -0.103, 0.065, -0.279, -0.156, -0.287, -0.174, -0.081, -0.242, 0.475, -0.53, -0.043, -0.376, 0.242, 0.117, -0.102, 0.022, -0.157, 0.047, -0.237, -0.077, -0.142, -0.048, -0.83, 1.602, 0.677, 0.282, -0.604, -0.325, -0.495, -0.097, -0.589, -0.087, 0.434, -0.304, -0.465, -0.109, -0.797, -0.403, -0.149, 0.332, -0.368, -0.239, 0.081, 0.47, -0.161, -0.526, -0.722, -0.598, 0.01, 0.598, -0.419, -0.233, -0.426, 0.4, 0.038, 0.058, -0.065, 0.025, 0.059, 0.118, 0.238, 0.132, -0.078, -0.15, -0.193, 0.574, -0.615, -0.339, -0.09, -0.446, 0.218, -0.28, -0.069, -0.149, -0.172, -0.084, -0.252, -0.656, -0.04, -0.029, 0.4, -0.061, -0.324, -0.603, -0.354, -0.239, -0.297, -0.383, -0.251, 0.046, -0.497, 0.109, 0.103, 0.435, 0.082, -0.208, 0.098]"
