,features,labels
0,"[9.553, 0.114, 0.104, 0.078, 0.067, -0.006, 9.674, -0.197, 0.026, 0.02, -0.007, -0.057, 9.742, 0.103, -0.143, 0.082, 0.048, -0.043, 9.717, -0.209, 0.133, 0.018, -0.014, -0.057, 9.665, 0.157, 0.046, 0.076, 0.039, -0.071, 9.688, -0.169, 0.147, 0.015, -0.017, -0.051, 9.69, 0.1, -0.083, 0.068, 0.02, -0.083, 9.861, -0.162, 0.136, 0.012, -0.018, -0.042, 9.649, 0.131, 0.112, 0.069, 0.023, -0.089, 9.708, -0.196, 0.122, 0.014, -0.014, -0.039]","[True, True, False, False]"
1,"[9.757, 0.137, 0.052, 0.057, 0.024, -0.051, 9.695, -0.193, 0.19, 0.01, -0.008, -0.039, 9.655, 0.008, -0.082, 0.06, 0.024, -0.038, 9.789, -0.189, 0.131, 0.014, -0.008, -0.041, 9.666, 0.157, 0.031, 0.063, 0.033, -0.03, 9.773, -0.127, 0.077, 0.01, -0.005, -0.037, 9.717, 0.173, 0.005, 0.066, 0.032, -0.035, 9.791, -0.182, 0.207, 0.009, -0.008, -0.039, 9.676, 0.099, -0.036, 0.069, 0.033, -0.031, 9.682, -0.205, 0.203, 0.012, -0.008, -0.04]","[True, True, False, False]"
2,"[9.699, 0.108, -0.032, 0.073, 0.035, -0.035, 9.741, -0.191, 0.045, 0.014, -0.01, -0.036, 9.706, 0.149, -0.089, 0.062, 0.037, -0.032, 9.726, -0.147, 0.139, 0.015, -0.008, -0.04, 9.615, 0.168, -0.047, 0.068, 0.035, -0.03, 9.768, -0.19, 0.162, 0.012, -0.013, -0.036, 9.69, 0.148, -0.013, 0.066, 0.032, -0.033, 9.693, -0.171, 0.199, 0.01, -0.009, -0.036, 9.637, 0.099, 0.029, 0.059, 0.033, -0.026, 9.819, -0.216, 0.099, 0.013, -0.008, -0.036]","[True, True, False, False]"
3,"[9.587, 0.132, 0.023, 0.071, 0.033, -0.036, 9.708, -0.163, 0.279, 0.017, -0.005, -0.04, 9.959, 0.187, 0.034, 0.069, 0.032, -0.033, 9.854, -0.205, 0.074, 0.013, -0.008, -0.041, 9.677, 0.16, -0.124, 0.063, 0.032, -0.031, 9.81, -0.181, 0.27, 0.013, -0.009, -0.038, 9.698, 0.102, 0.283, 0.061, 0.037, -0.029, 9.86, -0.198, 0.044, 0.013, -0.007, -0.042, 9.659, 0.214, -0.065, 0.061, 0.034, -0.029, 9.782, -0.149, 0.301, 0.007, -0.004, -0.037]","[True, True, True, False]"
4,"[9.651, 0.15, -0.12, 0.066, 0.03, -0.036, 9.736, -0.145, 0.19, 0.015, -0.007, -0.04, 9.815, 0.138, 0.065, 0.059, 0.032, -0.033, 9.708, -0.223, 0.099, 0.014, -0.007, -0.037, 9.558, 0.081, -0.018, 0.067, 0.029, -0.029, 9.772, -0.148, 0.074, 0.012, -0.006, -0.04, 9.723, 0.06, 0.171, 0.059, 0.033, -0.031, 9.678, -0.172, 0.059, 0.013, -0.007, -0.035, 9.611, 0.135, 0.031, 0.061, 0.034, -0.035, 9.96, -0.141, 0.193, 0.016, -0.009, -0.038]","[True, True, True, True]"
5,"[10.195, 0.055, -0.178, 0.072, 0.031, -0.009, 10.354, 1.207, -0.011, 0.276, -0.069, -0.064, 10.043, 0.375, 0.345, 0.056, 0.037, -0.04, 9.483, -0.336, 0.361, 0.423, -0.006, -0.052, 9.289, 0.055, -0.063, 0.067, 0.033, -0.036, 9.735, -0.66, 0.81, 0.315, -0.018, -0.032, 9.394, 0.271, -0.101, 0.069, 0.03, -0.018, 9.671, -0.559, 0.651, 0.113, -0.008, -0.038, 10.005, 0.169, 0.068, 0.061, 0.027, -0.035, 9.858, -0.191, 0.306, 0.015, 0.008, -0.045]","[True, True, True, True]"
6,"[9.775, 0.071, -0.392, 0.074, 0.033, -0.032, 8.545, 0.02, -1.57, 0.01, 0.029, -0.016, 9.847, 0.121, 0.669, 0.014, 0.038, -0.036, 9.071, 0.29, 0.255, 0.112, 0.012, -0.038, 9.546, 0.045, -0.379, -0.171, 0.009, -0.016, 10.393, -0.681, 0.189, 0.177, -0.021, -0.044, 9.577, 2.882, 3.979, -0.101, 0.028, -0.027, 9.738, 0.723, -1.303, 0.032, -0.005, -0.042, 9.534, 0.458, -0.037, 0.101, 0.026, -0.002, 7.948, 1.334, -4.266, 0.074, 0.089, 0.04]","[True, True, False, False]"
7,"[9.611, -0.301, -0.322, 0.111, 0.04, -0.042, 9.829, -0.367, 0.382, 0.017, 0.006, -0.045, 11.809, 0.229, -0.332, 0.086, 0.023, -0.057, 9.435, -0.415, 0.135, 0.048, 0.032, -0.03, 9.511, -0.294, -0.29, 0.064, 0.041, -0.029, 9.782, -0.098, -0.121, 0.009, -0.0, -0.034, 9.731, 0.727, 0.71, 0.049, 0.039, -0.031, 9.827, -0.188, 0.08, 0.026, 0.016, -0.032, 9.54, 0.543, 0.296, 0.1, 0.036, -0.027, 9.451, 0.208, -0.842, 0.141, 0.042, -0.016]","[True, True, False, False]"
8,"[9.721, -0.047, -0.422, 0.386, 0.049, -0.05, 10.323, -1.571, 1.588, 0.181, 0.114, 0.039, 10.148, 0.492, 1.033, 0.001, 0.1, -0.053, 9.763, -0.191, 0.061, 0.089, 0.15, 0.051, 9.556, -0.217, -0.335, 0.064, 0.052, -0.042, 9.958, 0.252, -0.334, 0.037, 0.028, -0.019, 9.622, 0.331, -0.12, 0.091, 0.033, -0.033, 9.499, 0.155, -0.562, 0.071, 0.063, 0.017, 9.546, 0.523, 0.492, 0.11, 0.046, -0.037, 9.933, -0.357, 0.227, 0.083, 0.057, 0.019]","[True, True, False, False]"
9,"[9.832, 0.467, -0.745, 0.069, 0.038, -0.034, 9.598, 0.359, -0.297, 0.399, 0.039, -0.04, 9.758, 0.331, -0.989, 0.055, 0.025, -0.031, 7.297, 0.55, -0.359, 0.521, 0.047, 0.001, 9.683, 0.936, 0.96, 0.066, 0.01, -0.033, 9.042, 0.333, 0.217, 0.553, 0.042, -0.039, 10.634, -0.232, -1.571, 0.168, 0.03, -0.015, 10.052, -0.369, -0.981, 0.485, 0.005, -0.027, 9.465, 0.095, 0.145, 0.277, 0.045, -0.039, 7.937, -0.224, 1.138, 0.313, -0.066, -0.069]","[True, True, False, False]"
