,transforms
0,"[array([[ 0.99981533,  0.02536088, -0.010902  , -0.0796985 ],
       [-0.01579572,  0.99967515,  0.0028102 ,  0.349986  ],
       [ 0.01094507, -0.00253296,  0.99993662,  0.2363125 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.99982064,  0.0254202 , -0.01094581, -0.0796955 ],
       [-0.01542524,  0.99967357,  0.00284292,  0.349986  ],
       [ 0.01098841, -0.00256391,  0.99993605,  0.236313  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.99981756,  0.02561328, -0.01081787, -0.0796965 ],
       [-0.01571219,  0.99966856,  0.0028736 ,  0.3499855 ],
       [ 0.01086172, -0.00259573,  0.99993736,  0.2363125 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.99981896,  0.02557643, -0.01098518, -0.079695  ],
       [-0.01550557,  0.99966958,  0.00284563,  0.349984  ],
       [ 0.01102802, -0.0025639 ,  0.99993561,  0.236311  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.99985864,  0.0252433 , -0.00864132, -0.079805  ],
       [-0.01438437,  0.99967217,  0.00449952,  0.349932  ],
       [ 0.00870524, -0.00428011,  0.99995254,  0.2363575 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.9998111 ,  0.02567418, -0.01098415, -0.0797315 ],
       [-0.01600427,  0.99966699,  0.00287836,  0.3499615 ],
       [ 0.01102885, -0.00259556,  0.99993553,  0.2363155 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.99986353,  0.02412483, -0.00905875, -0.0802565 ],
       [-0.0137712 ,  0.99969799,  0.00490118,  0.350146  ],
       [ 0.00912549, -0.0046814 ,  0.99994696,  0.236373  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.99985378,  0.02396437, -0.0097722 , -0.0805735 ],
       [-0.01396803,  0.99969209,  0.00667211,  0.350391  ],
       [ 0.00986466, -0.00643632,  0.99992999,  0.236336  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.99992544,  0.02096097, -0.00602077, -0.0811895 ],
       [-0.01057925,  0.99975403,  0.007375  ,  0.350395  ],
       [ 0.00609862, -0.00724731,  0.99995468,  0.236213  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.99991471,  0.02180271, -0.00589167, -0.081033  ],
       [-0.01161437,  0.99973846,  0.00703315,  0.350379  ],
       [ 0.00597311, -0.00690315,  0.99995791,  0.2362125 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.99988218,  0.02212349, -0.00970779, -0.080207  ],
       [-0.01184301,  0.99974426,  0.00490293,  0.350246  ],
       [ 0.00976529, -0.00468718,  0.99994086,  0.236217  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
