,Left IMU Signal,Right IMU Signal
ax,"[9.637, 9.623, 9.648, 9.663, 9.645, 9.593, 10.329, 9.705, 11.642, 12.24, 9.189, 9.682, 9.659, 9.68, 9.683, 9.632, 9.622, 9.614, 9.668, 9.662, 9.591, 9.656, 9.657, 9.641, 9.636, 9.574, 9.632, 9.624, 9.685, 9.622, 9.629, 9.705, 9.609, 9.617, 9.613, 9.63, 9.71]","[0.265, 0.197, 0.204, 0.174, 0.007, 0.251, -0.133, -0.011, 0.165, 0.485, -0.26, 0.084, 0.142, 0.193, 0.179, 0.156, 0.182, 0.178, 0.002, 0.119, 0.166, 0.156, 0.144, 0.131, 0.124, 0.034, 0.129, 0.17, 0.118, 0.145, 0.154, 0.168, 0.133, 0.141, 0.159, 0.219, 0.157]"
ay,"[0.089, -0.042, 0.032, 0.099, 0.065, 0.172, -0.045, -0.079, 0.309, 0.398, -0.221, 0.141, -0.115, -0.008, 0.092, -0.041, 0.046, 0.172, -0.02, 0.143, 0.063, -0.036, 0.02, -0.048, 0.083, -0.014, 0.118, -0.019, 0.013, 0.005, 0.028, -0.029, 0.087, -0.032, -0.012, 0.04, -0.004]","[0.085, 0.068, 0.073, 0.066, 0.069, 0.073, 0.066, 0.075, 0.065, 0.033, 0.028, 0.066, 0.066, 0.068, 0.073, 0.063, 0.07, 0.065, 0.069, 0.07, 0.069, 0.067, 0.07, 0.07, 0.068, 0.071, 0.067, 0.073, 0.071, 0.07, 0.066, 0.069, 0.066, 0.068, 0.07, 0.064, 0.067]"
az,"[0.071, 0.042, 0.043, 0.043, 0.042, 0.04, 0.038, 0.04, 0.046, 0.027, 0.047, 0.04, 0.042, 0.038, 0.044, 0.044, 0.04, 0.041, 0.042, 0.043, 0.04, 0.04, 0.045, 0.041, 0.042, 0.041, 0.043, 0.045, 0.042, 0.043, 0.041, 0.041, 0.038, 0.043, 0.046, 0.042, 0.043]","[0.011, -0.016, -0.018, -0.009, -0.018, -0.013, 0.004, -0.019, -0.035, -0.075, 0.028, -0.015, -0.013, -0.014, -0.018, -0.015, -0.018, -0.015, -0.016, -0.015, -0.018, -0.013, -0.015, -0.013, -0.015, -0.015, -0.013, -0.014, -0.017, -0.018, -0.017, -0.015, -0.016, -0.016, -0.013, -0.013, -0.017]"
gx,"[9.623, 9.742, 9.706, 9.77, 9.69, 9.69, 9.714, 9.897, 11.302, 11.192, 8.978, 9.71, 9.732, 9.671, 9.804, 9.742, 9.788, 9.756, 9.761, 9.784, 9.717, 9.714, 9.701, 9.692, 9.703, 9.691, 9.709, 9.711, 9.686, 9.724, 9.794, 9.712, 9.672, 9.666, 9.745, 9.732, 9.757]","[0.122, 0.108, 0.129, 0.146, 0.165, 0.05, 0.17, 0.17, -0.103, -0.846, 0.314, 0.076, 0.069, 0.117, 0.078, 0.154, 0.06, 0.156, 0.096, 0.099, 0.154, 0.087, 0.09, 0.127, 0.106, 0.104, 0.065, 0.095, 0.095, 0.096, 0.094, 0.122, 0.129, 0.112, 0.072, 0.08, 0.059]"
gy,"[-0.096, -0.206, -0.197, -0.114, -0.147, -0.133, -0.115, -0.195, -0.008, 0.779, -0.411, -0.433, -0.158, -0.118, -0.175, -0.258, -0.133, -0.05, -0.197, -0.151, -0.232, -0.277, -0.1, -0.152, -0.229, -0.215, -0.282, -0.132, -0.112, -0.22, -0.114, -0.187, -0.17, -0.106, -0.206, -0.106, -0.189]","[0.028, 0.015, 0.017, 0.018, 0.012, 0.033, 0.047, 0.037, 0.027, 0.005, 0.139, 0.015, 0.021, 0.018, 0.017, 0.019, 0.013, 0.021, 0.017, 0.014, 0.013, 0.016, 0.016, 0.016, 0.015, 0.014, 0.016, 0.015, 0.018, 0.013, 0.014, 0.016, 0.02, 0.016, 0.012, 0.02, 0.012]"
gz,"[-0.007, -0.006, -0.009, -0.004, -0.005, -0.004, -0.005, -0.0, 0.0, -0.024, 0.004, -0.005, -0.002, -0.007, -0.005, -0.007, -0.002, -0.005, -0.003, -0.006, -0.004, -0.003, -0.006, -0.006, -0.006, -0.005, -0.003, -0.004, -0.004, -0.005, -0.003, -0.003, -0.004, -0.005, -0.006, -0.003, -0.006]","[-0.057, -0.036, -0.037, -0.036, -0.038, -0.034, 0.012, -0.043, -0.004, 0.003, -0.059, -0.036, -0.036, -0.033, -0.036, -0.035, -0.036, -0.034, -0.033, -0.035, -0.034, -0.037, -0.034, -0.036, -0.034, -0.034, -0.034, -0.035, -0.035, -0.035, -0.034, -0.034, -0.038, -0.033, -0.033, -0.033, -0.039]"
