,Left IMU Signal,Right IMU Signal
ax,"[9.56, 9.567, 9.729, 9.577]","[0.095, 0.118, 0.054, 0.131]"
ay,"[0.129, 0.011, -0.058, 0.016]","[0.077, 0.075, 0.078, 0.072]"
az,"[0.04, 0.043, 0.044, 0.046]","[-0.069, -0.02, -0.013, -0.018]"
gx,"[9.718, 9.793, 9.739, 9.711]","[0.149, 0.205, 0.153, 0.032]"
gy,"[-0.182, -0.242, -0.26, -0.273]","[0.019, 0.017, 0.017, 0.018]"
gz,"[-0.01, 0.002, -0.005, -0.003]","[-0.04, -0.033, -0.0, -0.036]"
