,time
0,0.7333339999999997
1,0.9416669999999998
2,1.15
3,1.3583339999999997
4,1.5666669999999998
5,1.775
6,1.9833340000000002
7,2.191667
8,2.3999999999999995
9,2.608334
10,2.816667
11,3.0249999999999995
12,3.233334
13,3.441667
14,3.6499999999999995
15,3.858334
16,4.066667
17,4.2749999999999995
18,4.483334
19,4.691667
20,4.8999999999999995
21,5.108334
22,5.316667
23,5.5249999999999995
24,5.733334
25,5.941667
26,6.1499999999999995
27,6.358334
28,6.566667
29,6.7749999999999995
30,6.983334
31,7.191667
32,7.3999999999999995
33,7.608334
34,7.816667
35,8.024999999999999
36,8.233334
37,8.441666999999999
38,8.649999999999999
39,8.858334
40,9.066666999999999
41,9.274999999999999
42,9.483334
43,9.691666999999999
44,9.899999999999999
45,10.108334
46,10.316666999999999
47,10.524999999999999
48,10.733334
49,10.941666999999999
50,11.149999999999999
51,11.358334
52,11.566666999999999
53,11.774999999999999
54,11.983334
55,12.191666999999999
56,12.399999999999999
57,12.608334
58,12.816666999999999
59,13.024999999999999
60,13.233334
61,13.441666999999999
62,13.649999999999999
63,13.858334
64,14.066666999999999
65,14.274999999999999
66,14.483334
67,14.691666999999999
68,14.899999999999999
69,15.108334
70,15.316666999999999
71,15.524999999999999
72,15.733334
73,15.941666999999999
74,16.15
75,16.358334
76,16.566667
77,16.775
78,16.983334
79,17.191667
80,17.4
81,17.608334
82,17.816667
83,18.025
84,18.233334
85,18.441667
86,18.65
87,18.858334
88,19.066667
89,19.275
90,19.483334
91,19.691667
92,19.9
93,20.108334
94,20.316667
95,20.525
96,20.733334
97,20.941667
98,21.15
99,21.358334
100,21.566667
101,21.775
102,21.983334
103,22.191667
104,22.4
105,22.608334
106,22.816667
107,23.025
108,23.233334
109,23.441667
110,23.65
111,23.858334
112,24.066667
113,24.275
114,24.483334
115,24.691667
116,24.9
117,25.108334
118,25.316667
119,25.525
120,25.733334
121,25.941667
122,26.15
123,26.358334
124,26.566667
125,26.775
126,26.983334
127,27.191667
128,27.4
129,27.608334
130,27.816667
131,28.025
132,28.233334
133,28.441667
134,28.65
135,28.858334
136,29.066667
137,29.275
138,29.483334
139,29.691667
140,29.900000000000002
141,30.108333999999996
142,30.316667
143,30.525000000000002
144,30.733333999999996
145,30.941667
146,31.150000000000002
147,31.358333999999996
148,31.566667
149,31.775000000000002
150,31.983333999999996
151,32.191667
152,32.400000000000006
153,32.608334
154,32.816667
155,33.025000000000006
156,33.233334
157,33.441667
158,33.650000000000006
159,33.858334
160,34.066667
161,34.275000000000006
162,34.483334
163,34.691667
164,34.900000000000006
165,35.108334
166,35.316667
167,35.525000000000006
168,35.733334
169,35.941667
170,36.150000000000006
171,36.358334
172,36.566667
173,36.775000000000006
174,36.983334
175,37.191667
176,37.400000000000006
177,37.608334
178,37.816667
179,38.025000000000006
180,38.233334
181,38.441667
182,38.650000000000006
183,38.858334
184,39.066667
185,39.275000000000006
186,39.483334
187,39.691667
188,39.900000000000006
189,40.108334
190,40.316667
191,40.525000000000006
192,40.733334
193,40.941667
194,41.150000000000006
195,41.358334
196,41.566667
197,41.775000000000006
198,41.983334
199,42.191667
200,42.400000000000006
201,42.608334
202,42.816667
203,43.025000000000006
204,43.233334
205,43.441667
206,43.650000000000006
207,43.858334
208,44.066667
209,44.275000000000006
210,44.483334
211,44.691667
212,44.900000000000006
213,45.108334
214,45.316667
215,45.525000000000006
216,45.733334
217,45.941667
218,46.150000000000006
219,46.358334
220,46.566667
221,46.775000000000006
222,47.191667
223,47.400000000000006
224,47.608334
225,47.816667
226,48.025000000000006
227,48.233334
228,48.441667
229,48.650000000000006
230,48.858334
231,49.066667
232,49.275000000000006
233,49.483334
234,49.691667
235,49.900000000000006
236,50.108334
237,50.316667
238,50.525000000000006
239,50.733334
240,50.941667
241,51.358334
242,51.566667
243,51.775000000000006
244,51.983334
245,52.191667
246,52.400000000000006
247,52.608334
248,52.816667
249,53.025000000000006
250,53.233334
251,53.441667
252,53.650000000000006
253,53.858334
254,54.066667
255,54.275000000000006
256,54.483334
257,54.691667
258,54.900000000000006
259,55.108334
260,55.316667
261,55.525000000000006
262,55.733334
263,55.941667
264,56.150000000000006
265,56.358334
266,56.566667
267,56.775000000000006
268,56.983334
269,57.191667
270,57.400000000000006
271,57.608334
272,57.816667
273,58.025000000000006
274,58.233334
275,58.441667
276,58.650000000000006
277,58.858334
278,59.066667
