,features,labels
0,"[9.626, 0.157, 0.056, 0.079, 0.033, -0.058, 9.722, 0.08, -0.209, 0.014, -0.006, -0.02, 9.658, 0.287, -0.012, 0.069, 0.033, -0.043, 9.775, 0.083, -0.159, 0.019, -0.006, -0.037, 9.661, 0.149, -0.061, 0.064, 0.035, -0.031, 9.754, 0.094, -0.232, 0.016, -0.007, -0.031, 9.633, 0.167, -0.088, 0.062, 0.032, -0.015, 9.733, 0.08, -0.258, 0.015, -0.002, -0.032, 9.596, 0.146, 0.101, 0.073, 0.043, -0.015, 9.763, 0.121, -0.216, 0.019, -0.006, -0.034]","[False, False, False, False]"
1,"[9.693, 0.078, -0.186, 0.096, 0.056, 0.01, 9.736, -0.101, -0.056, 0.022, -0.008, -0.036, 9.541, 0.186, 0.025, 0.071, 0.056, 0.02, 9.79, 0.115, -0.346, 0.013, -0.004, -0.033, 9.66, 0.136, -0.177, 0.061, 0.078, -0.015, 9.785, 0.072, -0.22, 0.015, -0.004, -0.031, 9.713, 0.259, 0.093, 0.073, 0.043, -0.015, 9.727, 0.08, -0.305, 0.024, -0.004, -0.032, 9.671, 0.181, -0.072, 0.07, 0.045, -0.01, 9.682, 0.028, -0.239, 0.014, -0.003, -0.03]","[False, False, False, False]"
2,"[9.514, 0.224, 0.022, 0.075, 0.044, -0.002, 9.732, 0.137, -0.281, 0.021, -0.004, -0.036, 9.83, 0.211, -0.002, 0.075, 0.046, -0.01, 9.696, 0.069, -0.159, 0.029, -0.006, -0.032, 9.66, 0.156, -0.041, 0.039, 0.042, -0.006, 9.655, 0.069, -0.19, 0.017, -0.005, -0.037, 9.633, 0.326, 0.114, 0.051, 0.042, -0.02, 9.736, 0.05, -0.181, 0.015, -0.005, -0.037, 9.618, 0.192, -0.049, 0.072, 0.046, -0.011, 9.729, 0.151, -0.238, 0.018, -0.005, -0.038]","[True, False, False, False]"
3,"[10.652, 0.232, 0.179, 0.039, -0.009, -0.054, 9.72, 0.131, -0.427, -0.023, -0.002, -0.007, 9.504, 0.303, 0.194, 0.06, 0.015, -0.071, 9.441, 0.086, -0.039, 0.021, -0.064, 0.09, 9.463, 0.243, 0.053, 0.07, 0.034, -0.051, 9.631, 0.243, -0.278, 0.063, -0.035, 0.015, 9.495, -0.044, -0.148, 0.093, 0.034, -0.028, 9.835, 0.131, -0.179, 0.022, -0.007, -0.023, 9.595, 0.228, 0.164, 0.085, 0.044, -0.017, 10.204, 0.098, -0.119, 0.021, -0.019, -0.004]","[True, True, True, True]"
4,"[9.701, -0.018, 0.002, 0.078, 0.05, -0.019, 9.977, 0.39, -0.165, 0.043, -0.003, -0.021, 9.753, 0.169, 0.201, 0.077, 0.059, -0.044, 9.616, 0.291, -0.036, 0.071, -0.041, -0.008, 9.733, -0.095, -0.129, 0.062, 0.036, -0.096, 8.946, 0.289, -0.216, 0.03, -0.015, -0.033, 9.163, -0.116, -0.141, 0.046, -0.003, -0.08, 10.394, 0.312, 0.002, 0.007, -0.007, -0.04, 9.651, 0.256, 0.321, 0.07, 0.057, -0.038, 9.62, 0.468, -0.211, 0.021, -0.005, -0.037]","[True, True, True, True]"
5,"[10.392, 0.409, 0.519, 0.008, -0.007, 0.011, 9.14, 0.229, -0.005, 0.1, -0.014, -0.07, 9.526, -0.486, -0.333, 0.026, 0.051, -0.02, 10.383, -0.087, 0.236, 0.015, -0.017, -0.064, 10.152, 0.178, 0.48, 0.004, 0.036, 0.012, 10.403, 0.412, -0.005, 0.108, -0.001, -0.065, 9.678, 0.124, 0.178, 0.045, 0.018, 0.006, 10.193, 0.209, 0.115, 0.056, -0.015, -0.038, 8.944, 0.161, 0.264, 0.056, 0.039, 0.003, 9.459, -0.099, 0.301, 0.079, -0.006, -0.043]","[True, True, True, True]"
6,"[9.061, -0.021, 0.208, 0.05, 0.047, -0.021, 9.793, 0.535, -0.159, 0.027, -0.009, -0.029, 9.684, 0.085, 0.007, 0.102, 0.029, 0.013, 9.404, 0.227, -0.081, 0.038, -0.003, -0.02, 9.542, -0.292, -0.079, 0.047, 0.033, 0.002, 8.953, 0.531, -0.326, 0.01, -0.013, -0.03, 8.92, -0.325, -0.057, 0.053, 0.064, -0.004, 9.619, 0.143, 0.028, 0.024, -0.003, -0.044, 9.745, -0.053, 0.092, 0.063, 0.044, -0.002, 10.126, 0.07, 0.006, 0.004, -0.002, -0.014]","[True, True, True, True]"
7,"[9.318, 0.039, 0.448, 0.017, 0.069, -0.017, 8.393, -0.007, 0.143, 0.071, 0.007, -0.071, 9.106, -0.171, 0.095, 0.049, 0.139, 0.002, 9.277, 0.436, -0.24, 0.03, 0.019, -0.077, 8.996, -0.328, -0.093, 0.05, 0.112, 0.018, 9.937, 0.09, 0.041, 0.009, 0.015, -0.039, 10.248, 0.201, -0.026, -0.015, 0.063, -0.018, 9.574, 0.534, -0.285, 0.024, -0.004, -0.03, 9.257, 0.019, 0.044, 0.025, 0.052, -0.035, 9.491, 0.534, -0.243, 0.035, 0.0, -0.038]","[True, True, True, True]"
8,"[11.192, -0.028, 0.167, 0.079, 0.045, 0.015, 9.351, 0.16, -0.015, 0.072, -0.006, -0.034, 10.895, 0.025, 0.466, 0.076, 0.05, -0.015, 9.94, 0.205, -0.186, 0.002, 0.033, -0.056, 9.933, -0.135, 0.127, 0.042, 0.046, 0.01, 13.269, 0.55, -0.191, 0.069, 0.033, -0.053, 7.707, 0.157, 0.154, 0.055, 0.04, -0.002, 11.326, 0.414, 0.019, 0.096, 0.01, -0.0, 7.642, -0.111, -0.343, 0.089, 0.033, -0.015, 10.21, -0.206, 0.642, 0.07, 0.001, -0.02]","[True, True, True, True]"
9,"[9.586, 0.139, 0.029, 0.072, 0.044, -0.015, 9.684, 0.023, -0.27, 0.03, -0.004, -0.032, 9.602, 0.214, 0.023, 0.064, 0.045, -0.011, 9.737, 0.029, -0.244, 0.019, -0.005, -0.034, 9.59, 0.136, 0.06, 0.07, 0.041, -0.015, 9.703, 0.047, -0.218, 0.021, -0.007, -0.035, 9.574, 0.182, 0.066, 0.068, 0.041, -0.013, 9.732, 0.076, -0.297, 0.02, -0.003, -0.033, 9.637, 0.133, 0.03, 0.069, 0.044, -0.012, 9.775, 0.089, -0.258, 0.019, -0.001, -0.033]","[None, None, None, None]"
