,transforms
0,"[array([[ 0.99278785, -0.11904   , -0.01085574, -0.132275  ],
       [ 0.11961099,  0.99260901,  0.02246384,  0.1840285 ],
       [ 0.00809304, -0.02359742,  0.99968872,  0.093217  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.99277806, -0.11901865, -0.01074926, -0.132279  ],
       [ 0.11969782,  0.9926168 ,  0.02225426,  0.1840315 ],
       [ 0.00801029, -0.02337645,  0.99969455,  0.0932215 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.99338761, -0.1275482 , -0.01701318, -0.132353  ],
       [ 0.11393605,  0.99148216,  0.02438101,  0.184017  ],
       [ 0.01412906, -0.02635499,  0.99955796,  0.093228  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.9933798 , -0.12651742, -0.01856054, -0.132337  ],
       [ 0.11386324,  0.99149735,  0.02831113,  0.184067  ],
       [ 0.0152228 , -0.03043609,  0.99942683,  0.093158  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.99283238, -0.12640951, -0.01872469, -0.1324655 ],
       [ 0.1185718 ,  0.99144226,  0.03047477,  0.184138  ],
       [ 0.01498662, -0.03260181,  0.99936013,  0.093032  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.99238759, -0.12488577, -0.02645754, -0.1325365 ],
       [ 0.12112954,  0.99150327,  0.03334409,  0.1845015 ],
       [ 0.02223734, -0.03639793,  0.99909367,  0.093076  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.98884562, -0.13553104, -0.07674223, -0.135053  ],
       [ 0.13105981,  0.9894447 ,  0.04112709,  0.1836635 ],
       [ 0.07076485, -0.05128871,  0.99620239,  0.098884  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.98803595, -0.13440706, -0.08992855, -0.138032  ],
       [ 0.13050156,  0.98869707,  0.05459068,  0.1827465 ],
       [ 0.08218452, -0.06642929,  0.99445096,  0.1114455 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.98972518, -0.12547325, -0.0822181 , -0.139989  ],
       [ 0.12135132,  0.99025393,  0.05033805,  0.1810595 ],
       [ 0.07561694, -0.06044516,  0.99534229,  0.128645  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.98768677, -0.11507085, -0.11620302, -0.145385  ],
       [ 0.11228701,  0.9906126 ,  0.06035237,  0.180548  ],
       [ 0.1089333 , -0.07379274,  0.99139016,  0.1487715 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.99824732, -0.05311958, -0.04361732, -0.136962  ],
       [ 0.03774327,  0.99738511, -0.05134237,  0.168196  ],
       [ 0.04558226,  0.0490025 ,  0.99772816,  0.2646705 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[ 0.99326538,  0.08208264, -0.06959962,  0.0170795 ],
       [-0.09722165,  0.99406022, -0.06581067,  0.144913  ],
       [ 0.06302246,  0.07146128,  0.99540185,  0.2573095 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[ 0.99243349,  0.09811999, -0.05481914,  0.128986  ],
       [-0.11260692,  0.99365906, -0.04968695,  0.1272615 ],
       [ 0.04894339,  0.05490121,  0.99725928,  0.1771045 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[ 0.99201402,  0.0770406 , -0.08798053,  0.141765  ],
       [-0.09039284,  0.9970234 ,  0.00378777,  0.1149715 ],
       [ 0.08796204,  0.00301328,  0.99611499,  0.1021085 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[ 0.99169093,  0.11610783, -0.00876176,  0.149905  ],
       [-0.12825364,  0.9931943 ,  0.01025431,  0.112917  ],
       [ 0.01000502, -0.00916804,  0.99990904,  0.0949705 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
15,"[array([[ 0.99188873,  0.12327441, -0.00492687,  0.149873  ],
       [-0.12696143,  0.99233108,  0.00976146,  0.113924  ],
       [ 0.0061266 , -0.00907979,  0.99994022,  0.0950125 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
