,features,labels
0,"[9.643, 0.059, 0.033, 0.068, 0.07, 0.139, 9.67, 0.12, -0.316, 0.011, 0.016, -0.021, 9.575, 0.178, 0.038, 0.07, 0.081, 0.114, 9.726, 0.075, -0.349, 0.014, 0.014, -0.038, 9.636, 0.15, -0.039, 0.081, 0.081, 0.079, 9.715, 0.062, -0.25, 0.023, 0.007, -0.055, 9.505, 0.139, 0.052, 0.083, 0.082, 0.05, 9.704, 0.074, -0.294, 0.029, -0.002, -0.066, 9.659, 0.133, -0.051, 0.084, 0.072, 0.013, 9.73, 0.016, -0.281, 0.03, -0.007, -0.06]","[False, False, False, False]"
1,"[9.638, 0.176, -0.041, 0.072, 0.043, -0.015, 9.72, 0.038, -0.2, 0.015, -0.004, -0.033, 9.672, 0.142, 0.041, 0.069, 0.044, -0.012, 9.748, 0.057, -0.331, 0.018, -0.004, -0.034, 9.664, 0.151, 0.05, 0.074, 0.046, -0.018, 9.671, 0.021, -0.208, 0.016, -0.005, -0.032, 9.589, 0.148, 0.023, 0.068, 0.042, -0.013, 9.773, 0.084, -0.238, 0.019, -0.003, -0.035, 9.622, 0.153, 0.12, 0.072, 0.042, -0.014, 9.707, 0.065, -0.276, 0.013, -0.006, -0.033]","[False, False, False, False]"
2,"[9.692, 0.151, 0.103, 0.069, 0.047, -0.011, 9.727, 0.028, -0.231, 0.017, -0.006, -0.034, 9.676, 0.123, -0.007, 0.071, 0.041, -0.011, 9.699, 0.061, -0.252, 0.019, -0.006, -0.033, 9.695, 0.138, -0.025, 0.07, 0.046, -0.017, 9.686, 0.053, -0.265, 0.021, -0.003, -0.034, 9.619, 0.16, -0.039, 0.074, 0.046, -0.016, 9.742, 0.099, -0.206, 0.015, -0.004, -0.034, 9.625, 0.12, 0.056, 0.071, 0.042, -0.013, 9.714, 0.078, -0.218, 0.017, -0.003, -0.034]","[False, False, False, False]"
3,"[9.638, 0.169, -0.029, 0.071, 0.046, -0.014, 9.769, 0.127, -0.288, 0.018, -0.001, -0.034, 9.592, 0.162, 0.066, 0.072, 0.043, -0.01, 9.754, 0.061, -0.281, 0.018, -0.005, -0.033, 9.641, 0.13, -0.023, 0.073, 0.045, -0.018, 9.714, 0.035, -0.188, 0.014, -0.003, -0.036, 9.69, 0.135, 0.003, 0.071, 0.046, -0.013, 9.76, 0.097, -0.306, 0.014, -0.006, -0.035, 9.613, 0.114, 0.008, 0.066, 0.044, -0.012, 9.651, 0.066, -0.208, 0.019, -0.004, -0.033]","[False, False, False, False]"
4,"[9.603, 0.136, -0.13, 0.068, 0.043, -0.016, 9.699, 0.063, -0.172, 0.018, -0.003, -0.035, 9.602, 0.146, 0.0, 0.065, 0.046, -0.011, 9.775, 0.105, -0.336, 0.01, -0.002, -0.036, 9.6, 0.144, -0.059, 0.073, 0.046, -0.015, 9.645, 0.033, -0.253, 0.019, -0.005, -0.033, 9.679, 0.163, 0.042, 0.081, 0.044, -0.011, 9.68, 0.079, -0.227, 0.019, -0.004, -0.036, 9.625, 0.129, -0.077, 0.071, 0.045, -0.015, 9.691, 0.037, -0.267, 0.016, -0.005, -0.033]","[False, False, False, False]"
5,"[9.58, 0.143, -0.008, 0.081, 0.046, -0.001, 9.726, 0.025, -0.161, 0.017, -0.004, -0.039, 9.684, 0.15, 0.086, 0.068, 0.045, -0.01, 9.723, 0.129, -0.233, 0.009, -0.005, -0.04, 9.543, 0.168, -0.042, 0.069, 0.046, -0.014, 9.609, 0.027, -0.196, 0.012, -0.009, -0.034, 9.783, 0.21, -0.111, 0.075, 0.046, -0.006, 9.799, 0.084, -0.276, 0.002, -0.005, -0.044, 9.62, -0.005, -0.089, 0.061, 0.042, -0.015, 9.6, 0.071, -0.291, 0.021, -0.008, -0.037]","[True, True, True, True]"
6,"[9.663, 0.074, 0.071, 0.11, 0.037, -0.038, 9.814, 0.201, -0.151, 0.036, -0.003, 0.005, 9.605, 0.102, 0.1, 0.085, 0.039, -0.049, 9.483, 0.327, -0.371, 0.022, -0.011, -0.011, 9.68, -0.046, -0.221, 0.053, 0.037, -0.056, 9.949, 0.102, -0.256, -0.003, -0.007, -0.017, 9.863, 0.371, 0.297, 0.013, 0.047, -0.103, 9.328, 0.211, -0.258, 0.014, -0.008, -0.011, 8.69, 0.029, -0.43, -0.004, 0.076, -0.152, 9.296, -0.05, 0.393, -0.013, -0.015, -0.0]","[True, True, True, True]"
7,"[9.879, 0.153, 0.352, 0.083, 0.027, -0.001, 9.312, 0.611, -0.848, 0.076, -0.018, -0.062, 9.595, -0.465, -0.392, 0.132, -0.061, 0.032, 9.696, 0.384, -0.482, 0.062, -0.026, -0.062, 9.77, 0.069, 0.167, 0.062, 0.007, -0.002, 10.457, 0.086, -0.113, 0.051, -0.006, -0.038, 9.855, 0.298, 0.599, 0.076, 0.018, -0.016, 9.134, 0.154, -0.309, 0.087, -0.011, -0.028, 9.546, 0.132, 0.089, 0.138, -0.027, -0.029, 9.625, 0.304, -0.044, 0.117, -0.001, -0.02]","[True, True, True, True]"
8,"[9.835, -0.016, 0.072, -0.05, 0.042, -0.004, 9.973, 0.358, -0.374, 0.059, -0.004, -0.032, 9.105, -0.106, 0.056, 0.023, 0.059, -0.019, 9.564, 0.062, 0.014, 0.072, 0.005, -0.022, 9.376, -0.053, 0.033, 0.037, 0.043, -0.001, 9.849, 0.134, 0.02, 0.058, -0.007, -0.041, 9.532, -0.186, -0.108, -0.014, 0.033, -0.013, 9.394, 0.438, -0.363, 0.042, -0.003, -0.031, 9.63, 0.159, 0.388, 0.041, 0.037, -0.003, 9.683, 0.324, -0.319, 0.087, 0.037, -0.024]","[True, True, True, True]"
9,"[9.258, 0.187, 0.0, 0.055, 0.021, 0.003, 9.946, 0.495, -0.541, 0.105, -0.013, -0.003, 10.078, 0.523, 0.754, 0.123, 0.002, -0.002, 9.28, 0.268, -0.061, 0.24, -0.042, 0.015, 9.522, -0.384, -0.019, 0.146, 0.013, 0.007, 9.243, 0.372, -0.2, 0.195, -0.022, -0.037, 9.746, 0.004, 0.227, 0.152, 0.038, 0.005, 9.366, 0.185, 0.089, 0.135, -0.013, -0.046, 9.175, -1.951, -1.36, 0.046, 0.059, -0.035, -18.443, -2.204, 6.906, -0.055, -0.007, 1.86]","[True, True, True, True]"
