,time
0,0.7400000000000002
1,1.2400000000000002
2,1.7400000000000002
3,2.24
4,2.74
5,3.24
6,3.74
7,4.24
8,4.74
9,5.24
10,5.74
11,6.24
12,6.74
13,7.24
14,7.74
15,8.24
16,8.74
17,9.24
18,9.74
19,10.24
20,10.74
21,11.24
22,11.74
23,12.24
24,12.74
25,13.24
26,13.74
27,14.24
28,14.74
29,15.24
30,15.74
31,16.240000000000002
32,16.740000000000002
33,17.240000000000002
34,17.740000000000002
35,18.240000000000002
36,18.740000000000002
