,LP,LD1,LD2,RP,RD1,RD2
0,"[array([[-0.81469039, -0.57878998, -0.03580114, -0.16400167],
       [ 0.57823193, -0.81547665,  0.0254101 ,  0.11640156],
       [-0.0439021 ,  0.        ,  0.99903584,  0.08477941],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57033422, -0.82132436,  0.01204908, -0.21298859],
       [ 0.82114113,  0.57046148,  0.01734771,  0.16727279],
       [-0.02112164, -0.        ,  0.99977691,  0.08241967],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57033422, -0.82132436,  0.01204908, -0.21298859],
       [ 0.82114113,  0.57046148,  0.01734771,  0.16727279],
       [-0.02112164, -0.        ,  0.99977691,  0.08241967],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.39672344, -0.91789266,  0.00914215, -0.1085449 ],
       [ 0.91764904,  0.39682876,  0.02114642,  0.12775252],
       [-0.02303801,  0.        ,  0.99973459,  0.08482605],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63796405, -0.76956064,  0.02789793, -0.0856812 ],
       [ 0.76882588, -0.63857374, -0.03362047,  0.17687595],
       [ 0.04368788, -0.        ,  0.99904523,  0.08162873],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63796405, -0.76956064,  0.02789793, -0.0856812 ],
       [ 0.76882588, -0.63857374, -0.03362047,  0.17687595],
       [ 0.04368788, -0.        ,  0.99904523,  0.08162873],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.81483818, -0.57859388, -0.03560694, -0.16399613],
       [ 0.57804225, -0.81561579,  0.02525939,  0.11640522],
       [-0.04365651,  0.        ,  0.9990466 ,  0.08477391],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57019636, -0.82142013,  0.01204537, -0.21298363],
       [ 0.8212369 ,  0.57032357,  0.01734859,  0.16727012],
       [-0.02112024, -0.        ,  0.99977694,  0.08242062],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57019636, -0.82142013,  0.01204537, -0.21298363],
       [ 0.8212369 ,  0.57032357,  0.01734859,  0.16727012],
       [-0.02112024, -0.        ,  0.99977694,  0.08242062],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.39663724, -0.91792891,  0.00924188, -0.10854329],
       [ 0.91767983,  0.3967449 ,  0.02138248,  0.12775208],
       [-0.02329427,  0.        ,  0.99972865,  0.08483479],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63798739, -0.76954005,  0.02793225, -0.08567918],
       [ 0.76880356, -0.63859856, -0.03365962,  0.17687732],
       [ 0.04373992, -0.        ,  0.99904295,  0.08162907],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63798739, -0.76954005,  0.02793225, -0.08567918],
       [ 0.76880356, -0.63859856, -0.03365962,  0.17687732],
       [ 0.04373992, -0.        ,  0.99904295,  0.08162907],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.81470949, -0.57876581, -0.03575722, -0.16400597],
       [ 0.57820918, -0.8154938 ,  0.02537733,  0.11640287],
       [-0.04384732,  0.        ,  0.99903824,  0.08477918],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57031833, -0.82133544,  0.01204524, -0.21299613],
       [ 0.82115232,  0.57044552,  0.0173429 ,  0.16726736],
       [-0.02111549, -0.        ,  0.99977704,  0.08242447],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57031833, -0.82133544,  0.01204524, -0.21299613],
       [ 0.82115232,  0.57044552,  0.0173429 ,  0.16726736],
       [-0.02111549, -0.        ,  0.99977704,  0.08242447],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.39666938, -0.91791578,  0.00916631, -0.1085449 ],
       [ 0.9176708 ,  0.39677527,  0.02120571,  0.12774855],
       [-0.02310202,  0.        ,  0.99973311,  0.08482949],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63821684, -0.76935792,  0.0277065 , -0.08566338],
       [ 0.76863397, -0.63881796, -0.03336822,  0.17687569],
       [ 0.04337151, -0.        ,  0.99905901,  0.08164679],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63821684, -0.76935792,  0.0277065 , -0.08566338],
       [ 0.76863397, -0.63881796, -0.03336822,  0.17687569],
       [ 0.04337151, -0.        ,  0.99905901,  0.08164679],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.81394351, -0.57985247, -0.03559614, -0.16403049],
       [ 0.57929876, -0.8147215 ,  0.02533444,  0.11638625],
       [-0.04369118,  0.        ,  0.99904508,  0.08477568],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57019696, -0.82142013,  0.01201684, -0.21298165],
       [ 0.82123777,  0.57032357,  0.0173075 ,  0.1672661 ],
       [-0.02107021, -0.        ,  0.999778  ,  0.08241803],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57019696, -0.82142013,  0.01201684, -0.21298165],
       [ 0.82123777,  0.57032357,  0.0173075 ,  0.1672661 ],
       [-0.02107021, -0.        ,  0.999778  ,  0.08241803],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.39665239, -0.91792264,  0.00921444, -0.10853958],
       [ 0.91767506,  0.3967594 ,  0.02131806,  0.12774632],
       [-0.02322425,  0.        ,  0.99973028,  0.08483222],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63798377, -0.76954797,  0.02779622, -0.0856754 ],
       [ 0.76881861, -0.63858901, -0.03349654,  0.17686997],
       [ 0.04352755, -0.        ,  0.99905223,  0.08163582],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63798377, -0.76954797,  0.02779622, -0.0856754 ],
       [ 0.76881861, -0.63858901, -0.03349654,  0.17686997],
       [ 0.04352755, -0.        ,  0.99905223,  0.08163582],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.81457258, -0.57895523, -0.03581005, -0.16401219],
       [ 0.57839658, -0.81535934,  0.02542734,  0.1163992 ],
       [-0.04391935,  0.        ,  0.99903508,  0.08478179],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57036339, -0.82130287,  0.01213282, -0.21299142],
       [ 0.82111711,  0.57049242,  0.01746688,  0.16727369],
       [-0.02126728, -0.        ,  0.99977383,  0.0824263 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57036339, -0.82130287,  0.01213282, -0.21299142],
       [ 0.82111711,  0.57049242,  0.01746688,  0.16727369],
       [-0.02126728, -0.        ,  0.99977383,  0.0824263 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.39185555, -0.91998355,  0.00891574, -0.10822442],
       [ 0.91974551,  0.39195697,  0.02092662,  0.12770832],
       [-0.02274674,  0.        ,  0.99974126,  0.08476753],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63841464, -0.76915725,  0.02870327, -0.08555233],
       [ 0.76838103, -0.63905956, -0.03454659,  0.17684541],
       [ 0.04491486, -0.        ,  0.99899082,  0.08153771],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63841464, -0.76915725,  0.02870327, -0.08555233],
       [ 0.76838103, -0.63905956, -0.03454659,  0.17684541],
       [ 0.04491486, -0.        ,  0.99899082,  0.08153771],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.81557725, -0.57766436, -0.03372879, -0.163971  ],
       [ 0.57717101, -0.81627439,  0.02386933,  0.11641725],
       [-0.04132041,  0.        ,  0.99914595,  0.08472158],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57033204, -0.82132632,  0.01201831, -0.21297253],
       [ 0.82114403,  0.57045865,  0.01730354,  0.16726968],
       [-0.02106781, -0.        ,  0.99977805,  0.08241896],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57033204, -0.82132632,  0.01201831, -0.21297253],
       [ 0.82114403,  0.57045865,  0.01730354,  0.16726968],
       [-0.02106781, -0.        ,  0.99977805,  0.08241896],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.40689144, -0.91345348,  0.00648831, -0.10903427],
       [ 0.91333736,  0.40694317,  0.01456412,  0.12782486],
       [-0.01594402,  0.        ,  0.99987289,  0.08414015],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63825702, -0.7693247 ,  0.02770341, -0.08568064],
       [ 0.76860103, -0.63885797, -0.03336097,  0.17687019],
       [ 0.04336396, -0.        ,  0.99905934,  0.08163403],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63825702, -0.7693247 ,  0.02770341, -0.08568064],
       [ 0.76860103, -0.63885797, -0.03336097,  0.17687019],
       [ 0.04336396, -0.        ,  0.99905934,  0.08163403],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.81457373, -0.57917427, -0.0320439 , -0.16397866],
       [ 0.57872665, -0.81520376,  0.02276609,  0.11632758],
       [-0.03930785,  0.        ,  0.99922715,  0.0847415 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57266394, -0.81973981,  0.00909158, -0.21285854],
       [ 0.81963653,  0.5727361 ,  0.01301251,  0.16726687],
       [-0.01587395, -0.        ,  0.999874  ,  0.08254079],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57266394, -0.81973981,  0.00909158, -0.21285854],
       [ 0.81963653,  0.5727361 ,  0.01301251,  0.16726687],
       [-0.01587395, -0.        ,  0.999874  ,  0.08254079],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.41094181, -0.91166055, -0.0013673 , -0.10911608],
       [ 0.91165551,  0.41094408, -0.00303329,  0.12774105],
       [ 0.00332721,  0.        ,  0.99999446,  0.08379747],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63781985, -0.76954531,  0.03139824, -0.08556758],
       [ 0.76861457, -0.63859221, -0.03783693,  0.17673241],
       [ 0.04916791, -0.        ,  0.99879053,  0.08202746],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.63781985, -0.76954531,  0.03139824, -0.08556758],
       [ 0.76861457, -0.63859221, -0.03783693,  0.17673241],
       [ 0.04916791, -0.        ,  0.99879053,  0.08202746],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.80833513, -0.58832054, -0.02175435, -0.16398744],
       [ 0.5881076 , -0.80862781,  0.01582747,  0.11603125],
       [-0.02690279,  0.        ,  0.99963805,  0.08479262],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57608461, -0.81737676,  0.00466441, -0.21202169],
       [ 0.81734997,  0.57610349,  0.00661788,  0.16729374],
       [-0.00809648, -0.        ,  0.99996722,  0.08363647],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57608461, -0.81737676,  0.00466441, -0.21202169],
       [ 0.81734997,  0.57610349,  0.00661788,  0.16729374],
       [-0.00809648, -0.        ,  0.99996722,  0.08363647],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.39103836, -0.92037277,  0.0017206 , -0.10868857],
       [ 0.92036386,  0.39104214,  0.00404968,  0.12722135],
       [-0.00440005,  0.        ,  0.99999032,  0.08458356],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.64751555, -0.76111743,  0.03773404, -0.08606337],
       [ 0.75982834, -0.6486141 , -0.04427908,  0.17658101],
       [ 0.05817641, -0.        ,  0.99830632,  0.08274399],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.64751555, -0.76111743,  0.03773404, -0.08606337],
       [ 0.75982834, -0.6486141 , -0.04427908,  0.17658101],
       [ 0.05817641, -0.        ,  0.99830632,  0.08274399],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.81096808, -0.58454384, -0.02528383, -0.1639885 ],
       [ 0.58425995, -0.81136213,  0.01821567,  0.11613633],
       [-0.0311622 ,  0.        ,  0.99951434,  0.08478803],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57585995, -0.81753923,  0.00386412, -0.21260227],
       [ 0.81752082,  0.57587291,  0.0054857 ,  0.16740327],
       [-0.00671002, -0.        ,  0.99997749,  0.08313538],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57585995, -0.81753923,  0.00386412, -0.21260227],
       [ 0.81752082,  0.57587291,  0.0054857 ,  0.16740327],
       [-0.00671002, -0.        ,  0.99997749,  0.08313538],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.38028104, -0.92485617,  0.0052345 , -0.10836739],
       [ 0.92476856,  0.38031707,  0.01272928,  0.1273685 ],
       [-0.01376352,  0.        ,  0.99990528,  0.0848103 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.64738606, -0.76136991,  0.03474403, -0.08634296],
       [ 0.7602758 , -0.64831771, -0.04080262,  0.17679986],
       [ 0.05359106, -0.        ,  0.99856297,  0.0824308 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.64738606, -0.76136991,  0.03474403, -0.08634296],
       [ 0.7602758 , -0.64831771, -0.04080262,  0.17679986],
       [ 0.05359106, -0.        ,  0.99856297,  0.0824308 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.8136003 , -0.58112568, -0.0186412 , -0.16393666],
       [ 0.5809732 , -0.81381383,  0.01331125,  0.11601907],
       [-0.02290598,  0.        ,  0.99973762,  0.08470309],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57208961, -0.82019032,  0.00114556, -0.21278631],
       [ 0.82018868,  0.57209076,  0.00164236,  0.16710241],
       [-0.00200241, -0.        ,  0.999998  ,  0.08340768],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.57208961, -0.82019032,  0.00114556, -0.21278631],
       [ 0.82018868,  0.57209076,  0.00164236,  0.16710241],
       [-0.00200241, -0.        ,  0.999998  ,  0.08340768],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.38619068, -0.92241297,  0.00332646, -0.10836009],
       [ 0.92237876,  0.386205  ,  0.00794493,  0.12739229],
       [-0.00861321,  0.        ,  0.99996291,  0.08473294],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.64353145, -0.76453111,  0.03687072, -0.086084  ],
       [ 0.76327935, -0.64458683, -0.0437316 ,  0.17668565],
       [ 0.05720055, -0.        ,  0.99836271,  0.08259702],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.64353145, -0.76453111,  0.03687072, -0.086084  ],
       [ 0.76327935, -0.64458683, -0.0437316 ,  0.17668565],
       [ 0.05720055, -0.        ,  0.99836271,  0.08259702],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
