,time
0,0.7583339999999998
1,0.9666669999999999
2,1.175
3,1.3833339999999998
4,1.591667
5,1.8
6,2.0083339999999996
7,2.216667
8,2.425
9,2.6333340000000005
10,2.841667
11,3.05
12,3.2583340000000005
13,3.466667
14,3.675
15,3.8833340000000005
16,4.091667
17,4.3
18,4.5083340000000005
19,4.716667
20,4.925
21,5.1333340000000005
22,5.341667
23,5.55
24,5.7583340000000005
25,5.966667
26,6.175
27,6.3833340000000005
28,6.591667
29,6.8
30,7.0083340000000005
31,7.216667
32,7.425
33,7.6333340000000005
34,7.841667
35,8.049999999999999
36,8.258334
37,8.466667
38,8.674999999999999
39,8.883334
40,9.091667
41,9.299999999999999
42,9.508334
43,9.716667
44,9.924999999999999
45,10.133334
46,10.341667
47,10.549999999999999
48,10.758334
49,10.966667
50,11.174999999999999
51,11.383334
52,11.591667
53,11.799999999999999
54,12.008334
55,12.216667
56,12.424999999999999
57,12.633334
58,12.841667
59,13.049999999999999
60,13.258334
61,13.466667
62,13.674999999999999
63,13.883334
64,14.091667
65,14.299999999999999
66,14.508334
67,14.716667
68,14.924999999999999
69,15.133334
70,15.341667
71,15.549999999999999
72,15.758334
73,15.966667
74,16.175
75,16.383334
76,16.591667
77,16.8
78,17.008334
79,17.216667
80,17.425
81,17.633334
82,17.841667
83,18.05
84,18.258334
85,18.466667
86,18.675
87,18.883334
88,19.091667
89,19.3
90,19.508334
91,19.716667
92,19.925
93,20.133334
94,20.341667
95,20.55
96,20.758334
97,20.966667
98,21.175
99,21.383334
100,21.591667
101,21.8
102,22.008334
103,22.216667
104,22.425
105,22.633334
106,22.841667
107,23.05
108,23.258334
109,23.466667
110,23.675
111,23.883334
112,24.091667
113,24.3
114,24.508334
115,24.716667
116,24.925
117,25.133334
118,25.341667
119,25.55
120,25.758334
121,25.966667
122,26.175
123,26.383334
124,26.591667
125,26.8
126,27.008334
127,27.216667
128,27.425
129,27.633334
130,27.841667
131,28.05
132,28.258334
133,28.466667
134,28.675
135,28.883334
136,29.091667
137,29.3
138,29.508334
139,29.716667
140,29.925
141,30.133334
142,30.341667
143,30.550000000000004
144,30.758333999999998
145,30.966667
146,31.175000000000004
147,31.383333999999998
148,31.591667
149,31.800000000000004
150,32.008334
151,32.216667
152,32.425000000000004
153,32.633334
154,32.841667
155,33.050000000000004
156,33.258334
157,33.466667
158,33.675000000000004
159,33.883334
160,34.091667
161,34.300000000000004
162,34.508334
163,34.716667
164,34.925000000000004
165,35.133334
166,35.341667
167,35.550000000000004
168,35.758334
169,35.966667
170,36.175000000000004
171,36.383334
172,36.591667
173,36.800000000000004
174,37.008334
175,37.216667
176,37.425000000000004
177,37.633334
178,37.841667
179,38.050000000000004
180,38.258334
181,38.466667
182,38.675000000000004
183,38.883334
184,39.091667
185,39.300000000000004
186,39.508334
187,39.716667
188,39.925000000000004
189,40.133334
190,40.341667
191,40.550000000000004
192,40.758334
193,40.966667
194,41.175000000000004
195,41.383334
196,41.591667
197,41.800000000000004
198,42.008334
199,42.216667
200,42.425000000000004
201,42.633334
202,42.841667
203,43.050000000000004
204,43.258334
205,43.466667
206,43.675000000000004
207,43.883334
208,44.091667
209,44.300000000000004
210,44.508334
211,44.716667
212,44.925000000000004
213,45.133334
214,45.341667
215,45.550000000000004
216,45.758334
217,45.966667
218,46.175000000000004
219,46.383334
220,46.591667
221,46.800000000000004
222,47.008334
223,47.216667
224,47.425000000000004
225,47.633334
226,47.841667
227,48.050000000000004
228,48.258334
229,48.466667
230,48.675000000000004
231,48.883334
232,49.091667
233,49.300000000000004
234,49.508334
235,49.716667
236,49.925000000000004
237,50.133334
238,50.341667
239,50.550000000000004
240,50.758334
241,50.966667
242,51.175000000000004
243,51.383334
244,51.591667
245,51.800000000000004
246,52.008334
247,52.216667
248,52.425000000000004
249,52.633334
250,52.841667
251,53.050000000000004
252,53.258334
253,53.466667
254,53.675000000000004
255,53.883334
256,54.091667
257,54.300000000000004
258,54.508334
259,54.716667
260,54.925000000000004
261,55.133334
262,55.341667
263,55.550000000000004
264,55.758334
265,55.966667
266,56.175000000000004
267,56.383334
268,56.591667
269,56.800000000000004
270,57.008334
271,57.216667
272,57.425000000000004
273,57.633334
274,57.841667
275,58.050000000000004
276,58.258334
277,58.466667
278,58.675000000000004
279,58.883334
