,LP,LD1,LD2,RP,RD1,RD2
0,"[array([[-0.70258044, -0.71096624, -0.03012854, -0.16470944],
       [ 0.71031344, -0.70322614,  0.03046015,  0.02193178],
       [-0.04284331,  0.        ,  0.9990818 ,  0.08462069],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75333785, -0.65763054, -0.00204062, -0.20314348],
       [ 0.65762812,  0.75334061, -0.00178137,  0.08089046],
       [ 0.00270877, -0.        ,  0.99999633,  0.08190986],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75333785, -0.65763054, -0.00204062, -0.20314348],
       [ 0.65762812,  0.75334061, -0.00178137,  0.08089046],
       [ 0.00270877, -0.        ,  0.99999633,  0.08190986],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12712154, -0.99188309,  0.00283788, -0.10948148],
       [ 0.99163602,  0.12715321,  0.02213741,  0.03090384],
       [-0.02231857,  0.        ,  0.99975091,  0.08508994],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89369375, -0.44810582,  0.02264216, -0.10016999],
       [ 0.44796207, -0.89398052, -0.01134933,  0.08335457],
       [ 0.02532735, -0.        ,  0.99967921,  0.08181959],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89369375, -0.44810582,  0.02264216, -0.10016999],
       [ 0.44796207, -0.89398052, -0.01134933,  0.08335457],
       [ 0.02532735, -0.        ,  0.99967921,  0.08181959],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.70223484, -0.71130666, -0.03015081, -0.16471905],
       [ 0.71065193, -0.70288181,  0.03051221,  0.02192412],
       [-0.04289599,  0.        ,  0.99907954,  0.08461987],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75330984, -0.65766262, -0.00204034, -0.20314373],
       [ 0.65766021,  0.7533126 , -0.00178127,  0.08088631],
       [ 0.00270848, -0.        ,  0.99999633,  0.08190987],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75330984, -0.65766262, -0.00204034, -0.20314373],
       [ 0.65766021,  0.7533126 , -0.00178127,  0.08088631],
       [ 0.00270848, -0.        ,  0.99999633,  0.08190987],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12713775, -0.99188105,  0.0028226 , -0.10947783],
       [ 0.9916367 ,  0.12716908,  0.02201545,  0.03090396],
       [-0.02219566,  0.        ,  0.99975365,  0.08508718],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89364855, -0.44820492,  0.02246378, -0.10017179],
       [ 0.44806339, -0.89393084, -0.01126304,  0.08334804],
       [ 0.02512922, -0.        ,  0.99968421,  0.08182589],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89364855, -0.44820492,  0.02246378, -0.10017179],
       [ 0.44806339, -0.89393084, -0.01126304,  0.08334804],
       [ 0.02512922, -0.        ,  0.99968421,  0.08182589],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.70254698, -0.71099745, -0.03017228, -0.16470854],
       [ 0.71034266, -0.70319458,  0.03050708,  0.02193149],
       [-0.04290744,  0.        ,  0.99907905,  0.08462313],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75337491, -0.65758808, -0.00204028, -0.20314547],
       [ 0.65758566,  0.75337768, -0.00178087,  0.08089498],
       [ 0.00270818, -0.        ,  0.99999633,  0.08191088],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75337491, -0.65758808, -0.00204028, -0.20314547],
       [ 0.65758566,  0.75337768, -0.00178087,  0.08089498],
       [ 0.00270818, -0.        ,  0.99999633,  0.08191088],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12688131, -0.99191377,  0.0028647 , -0.10947238],
       [ 0.99166105,  0.12691364,  0.02238952,  0.03090215],
       [-0.02257205,  0.        ,  0.99974522,  0.08509961],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89367514, -0.44814534,  0.02259437, -0.10017013],
       [ 0.44800218, -0.89396071, -0.01132663,  0.08335257],
       [ 0.02527446, -0.        ,  0.99968055,  0.08182327],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89367514, -0.44814534,  0.02259437, -0.10017013],
       [ 0.44800218, -0.89396071, -0.01132663,  0.08335257],
       [ 0.02527446, -0.        ,  0.99968055,  0.08182327],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.70244985, -0.71109004, -0.03025178, -0.16471377],
       [ 0.71043153, -0.70310096,  0.03059552,  0.02192756],
       [-0.04302622,  0.        ,  0.99907394,  0.08462779],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75342835, -0.65752752, -0.00181396, -0.2031469 ],
       [ 0.65752561,  0.75343053, -0.00158306,  0.08089812],
       [ 0.0024076 , -0.        ,  0.9999971 ,  0.08192044],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75342835, -0.65752752, -0.00181396, -0.2031469 ],
       [ 0.65752561,  0.75343053, -0.00158306,  0.08089812],
       [ 0.0024076 , -0.        ,  0.9999971 ,  0.08192044],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12724542, -0.99186722,  0.0028326 , -0.10948412],
       [ 0.99162155,  0.12727694,  0.02207438,  0.03090626],
       [-0.02225537,  0.        ,  0.99975232,  0.08509052],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89362623, -0.44824477,  0.02255633, -0.10017805],
       [ 0.44810205, -0.89391086, -0.0113107 ,  0.08335308],
       [ 0.02523332, -0.        ,  0.99968159,  0.08182358],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89362623, -0.44824477,  0.02255633, -0.10017805],
       [ 0.44810205, -0.89391086, -0.0113107 ,  0.08335308],
       [ 0.02523332, -0.        ,  0.99968159,  0.08182358],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.70228949, -0.71124644, -0.03029803, -0.16471914],
       [ 0.71058547, -0.70294274,  0.03065593,  0.02192491],
       [-0.0431017 ,  0.        ,  0.99907069,  0.08462848],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75342193, -0.65753476, -0.00185147, -0.20314572],
       [ 0.65753278,  0.75342421, -0.00161583,  0.08089487],
       [ 0.00245741, -0.        ,  0.99999698,  0.08192185],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75342193, -0.65753476, -0.00185147, -0.20314572],
       [ 0.65753278,  0.75342421, -0.00161583,  0.08089487],
       [ 0.00245741, -0.        ,  0.99999698,  0.08192185],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12725282, -0.9918662 ,  0.00285695, -0.10948428],
       [ 0.99161632,  0.12728488,  0.02226272,  0.03090745],
       [-0.02244528,  0.        ,  0.99974807,  0.08509477],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89368824, -0.44812568,  0.02246578, -0.10017044],
       [ 0.44798415, -0.89397057, -0.01126155,  0.08335601],
       [ 0.02513033, -0.        ,  0.99968418,  0.08182886],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89368824, -0.44812568,  0.02246578, -0.10017044],
       [ 0.44798415, -0.89397057, -0.01126155,  0.08335601],
       [ 0.02513033, -0.        ,  0.99968418,  0.08182886],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.70245032, -0.71108968, -0.03024913, -0.16471276],
       [ 0.71043129, -0.70310132,  0.03059281,  0.02192956],
       [-0.04302243,  0.        ,  0.99907411,  0.0846247 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75335954, -0.65760569, -0.0020406 , -0.20314806],
       [ 0.65760327,  0.7533623 , -0.00178123,  0.08089535],
       [ 0.00270866, -0.        ,  0.99999633,  0.08190686],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75335954, -0.65760569, -0.0020406 , -0.20314806],
       [ 0.65760327,  0.7533623 , -0.00178123,  0.08089535],
       [ 0.00270866, -0.        ,  0.99999633,  0.08190686],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12747638, -0.99183748,  0.00286134, -0.10949303],
       [ 0.99158772,  0.12750849,  0.0222572 ,  0.03090507],
       [-0.02244037,  0.        ,  0.99974818,  0.08509466],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89380536, -0.44788765,  0.02255286, -0.10016644],
       [ 0.44774514, -0.89408984, -0.01129769,  0.08335997],
       [ 0.02522438, -0.        ,  0.99968181,  0.08182086],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89380536, -0.44788765,  0.02255286, -0.10016644],
       [ 0.44774514, -0.89408984, -0.01129769,  0.08335997],
       [ 0.02522438, -0.        ,  0.99968181,  0.08182086],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.70229379, -0.71124462, -0.03024102, -0.16471903],
       [ 0.71058614, -0.70294458,  0.03059809,  0.02192588],
       [-0.04302048,  0.        ,  0.99907419,  0.08462266],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.7533754 , -0.65758808, -0.00185137, -0.20314548],
       [ 0.65758609,  0.75337768, -0.00161597,  0.08089096],
       [ 0.00245742, -0.        ,  0.99999698,  0.08191885],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.7533754 , -0.65758808, -0.00185137, -0.20314548],
       [ 0.65758609,  0.75337768, -0.00161597,  0.08089096],
       [ 0.00245742, -0.        ,  0.99999698,  0.08191885],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12718357, -0.99187516,  0.00283124, -0.1094818 ],
       [ 0.99162948,  0.12721508,  0.02207473,  0.03090453],
       [-0.02225555,  0.        ,  0.99975231,  0.08508352],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89369487, -0.44810582,  0.02259788, -0.10017396],
       [ 0.44796263, -0.89398052, -0.01132714,  0.08334856],
       [ 0.02527782, -0.        ,  0.99968046,  0.08181817],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89369487, -0.44810582,  0.02259788, -0.10017396],
       [ 0.44796263, -0.89398052, -0.01132714,  0.08334856],
       [ 0.02527782, -0.        ,  0.99968046,  0.08181817],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.7024192 , -0.71112195, -0.03021328, -0.16471582],
       [ 0.71046502, -0.70306868,  0.03055935,  0.02192718],
       [-0.04297344,  0.        ,  0.99907622,  0.0846236 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75321675, -0.65776924, -0.0020401 , -0.20313825],
       [ 0.65776683,  0.75321951, -0.00178157,  0.0808845 ],
       [ 0.00270851, -0.        ,  0.99999633,  0.08190687],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75321675, -0.65776924, -0.0020401 , -0.20313825],
       [ 0.65776683,  0.75321951, -0.00178157,  0.0808845 ],
       [ 0.00270851, -0.        ,  0.99999633,  0.08190687],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12715343, -0.99187902,  0.0028313 , -0.10947816],
       [ 0.99163322,  0.12718494,  0.0220805 ,  0.03090318],
       [-0.02226128,  0.        ,  0.99975219,  0.08508965],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89370585, -0.44808605,  0.02255535, -0.10017034],
       [ 0.44794341, -0.89399043, -0.0113052 ,  0.08335203],
       [ 0.02522997, -0.        ,  0.99968167,  0.08182169],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89370585, -0.44808605,  0.02255535, -0.10017034],
       [ 0.44794341, -0.89399043, -0.0113052 ,  0.08335203],
       [ 0.02522997, -0.        ,  0.99968167,  0.08182169],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.70235788, -0.71118438, -0.03016944, -0.16471991],
       [ 0.71052918, -0.70300554,  0.03052043,  0.02192946],
       [-0.04291494,  0.        ,  0.99907873,  0.08461429],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75330393, -0.65766985, -0.00188892, -0.20314258],
       [ 0.65766778,  0.75330629, -0.00164911,  0.08088504],
       [ 0.0025075 , -0.        ,  0.99999686,  0.08191526],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75330393, -0.65766985, -0.00188892, -0.20314258],
       [ 0.65766778,  0.75330629, -0.00164911,  0.08088504],
       [ 0.0025075 , -0.        ,  0.99999686,  0.08191526],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12719871, -0.99187312,  0.00286393, -0.10948113],
       [ 0.9916218 ,  0.12723095,  0.02232677,  0.03090485],
       [-0.02250971,  0.        ,  0.99974662,  0.08509122],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89373005, -0.44802656,  0.02277703, -0.10016975],
       [ 0.44788114, -0.89402025, -0.01141441,  0.0833546 ],
       [ 0.02547708, -0.        ,  0.99967541,  0.08180883],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89373005, -0.44802656,  0.02277703, -0.10016975],
       [ 0.44788114, -0.89402025, -0.01141441,  0.0833546 ],
       [ 0.02547708, -0.        ,  0.99967541,  0.08180883],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.70234513, -0.71118402, -0.03047315, -0.16471819],
       [ 0.71051556, -0.7030059 ,  0.03082765,  0.02192476],
       [-0.04334694,  0.        ,  0.99906008,  0.08463397],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75352467, -0.65741724, -0.0017765 , -0.20314846],
       [ 0.65741541,  0.75352676, -0.00154992,  0.08089906],
       [ 0.00235759, -0.        ,  0.99999722,  0.08192303],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.75352467, -0.65741724, -0.0017765 , -0.20314846],
       [ 0.65741541,  0.75352676, -0.00154992,  0.08089906],
       [ 0.00235759, -0.        ,  0.99999722,  0.08192303],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.12707662, -0.99188839,  0.00299366, -0.10947653],
       [ 0.99161326,  0.12711188,  0.02336033,  0.03092498],
       [-0.02355137,  0.        ,  0.99972263,  0.08513655],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89367603, -0.44814554,  0.02255509, -0.1001731 ],
       [ 0.44800288, -0.89396061, -0.01130695,  0.08334755],
       [ 0.02523052, -0.        ,  0.99968166,  0.08182167],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.89367603, -0.44814554,  0.02255509, -0.1001731 ],
       [ 0.44800288, -0.89396061, -0.01130695,  0.08334755],
       [ 0.02523052, -0.        ,  0.99968166,  0.08182167],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
