,time
0,0.9166669999999999
1,1.125
2,1.333333
3,1.541667
4,1.75
5,1.958333
6,2.166667
7,2.375
8,2.583333
9,2.7916670000000003
10,3.0
11,3.2083329999999997
12,3.4166670000000003
13,3.625
14,3.8333329999999997
15,4.041667
16,4.25
17,4.458333
18,4.666667
19,4.875
20,5.083333
21,5.291667
22,5.5
23,5.708333
24,5.916667
25,6.125
26,6.333333
27,6.541667
28,6.75
29,6.958333
30,7.166667
31,7.375
32,7.583333
33,7.791667
34,8.0
35,8.208333
36,8.416667
37,8.625
38,8.833333
39,9.041667
40,9.25
41,9.458333
42,9.666667
43,9.875
44,10.083333
45,10.291667
46,10.5
47,10.708333
48,10.916667
49,11.125
50,11.333333
51,11.541667
52,11.75
53,11.958333
54,12.166667
55,12.375
56,12.583333
57,12.791667
58,13.0
59,13.208333
60,13.416667
61,13.625
62,13.833333
63,14.041667
64,14.25
65,14.458333
66,14.666667
67,14.875
68,15.083333
69,15.291667
70,15.5
71,15.708333
72,15.916667
73,16.125
74,16.333333
75,16.541667
76,16.75
77,16.958333
78,17.166667
79,17.375
80,17.583333
81,17.791667
82,18.0
83,18.208333
84,18.416667
85,18.625
86,18.833333
87,19.041667
