,features,labels
0,"[9.738, 0.19, 0.019, 0.073, 0.08, 0.104, 9.707, 0.117, -0.246, 0.017, 0.012, -0.037, 9.62, 0.201, 0.078, 0.08, 0.078, 0.08, 9.69, 0.111, -0.212, 0.027, 0.007, -0.054, 9.591, 0.157, 0.055, 0.084, 0.077, 0.051, 9.719, 0.104, -0.256, 0.031, 0.004, -0.063, 9.669, 0.197, -0.05, 0.085, 0.07, 0.011, 9.695, 0.093, -0.154, 0.028, -0.005, -0.057, 9.597, 0.166, 0.051, 0.088, 0.064, -0.028, 9.698, 0.121, -0.159, 0.03, -0.014, -0.048]","[False, False, False, False]"
1,"[9.667, 0.179, -0.002, 0.072, 0.045, -0.016, 9.757, 0.117, -0.217, 0.017, -0.005, -0.036, 9.603, 0.176, 0.044, 0.071, 0.044, -0.017, 9.703, 0.12, -0.201, 0.019, -0.001, -0.036, 9.69, 0.217, 0.011, 0.072, 0.043, -0.014, 9.733, 0.098, -0.202, 0.019, -0.005, -0.032, 9.659, 0.165, -0.028, 0.071, 0.044, -0.012, 9.738, 0.138, -0.154, 0.02, -0.005, -0.033, 9.646, 0.174, 0.186, 0.073, 0.041, -0.01, 9.721, 0.123, -0.231, 0.014, -0.005, -0.035]","[False, False, False, False]"
2,"[9.833, -0.016, -0.321, 0.068, 0.045, -0.014, 9.618, 0.051, -0.159, 0.02, -0.005, -0.035, 9.522, 0.36, 0.161, 0.071, 0.044, -0.011, 9.584, 0.126, -0.264, 0.02, -0.002, -0.035, 9.677, -0.004, -0.148, 0.071, 0.046, -0.011, 9.759, 0.057, -0.344, 0.022, -0.006, -0.032, 9.757, 0.203, -0.038, 0.069, 0.044, -0.016, 9.657, 0.119, -0.297, 0.015, -0.002, -0.033, 9.572, 0.138, 0.058, 0.077, 0.04, -0.018, 9.735, 0.087, -0.287, 0.018, -0.007, -0.033]","[False, False, False, False]"
3,"[9.777, 0.179, -0.053, 0.077, 0.044, -0.006, 9.615, 0.095, -0.124, 0.026, -0.006, -0.035, 9.695, 0.196, 0.036, 0.067, 0.04, -0.008, 9.742, 0.092, -0.218, 0.018, -0.006, -0.033, 9.628, 0.199, -0.078, 0.069, 0.04, -0.017, 9.77, 0.095, -0.115, 0.015, -0.003, -0.035, 9.662, 0.193, 0.086, 0.073, 0.043, -0.014, 9.619, 0.052, -0.089, 0.016, -0.005, -0.036, 9.685, 0.188, 0.047, 0.055, 0.043, -0.009, 9.982, 0.125, -0.17, 0.011, -0.003, -0.035]","[True, True, True, True]"
4,"[9.83, 0.368, 0.125, 0.042, 0.026, -0.082, 9.587, -0.026, 0.013, 0.046, -0.074, 0.037, 8.961, 0.366, 0.046, 0.025, 0.035, -0.055, 10.671, -0.014, -0.718, 0.096, -0.024, 0.029, 9.793, 0.507, 0.431, 0.01, 0.03, -0.082, 8.846, -0.182, 0.476, 0.161, -0.019, -0.036, 11.099, 0.844, 0.349, 0.079, 0.006, -0.125, 8.56, 0.483, -0.594, 0.289, -0.015, 0.034, 8.453, -0.392, -0.399, 0.042, 0.032, -0.118, 10.953, 0.281, -0.677, 0.263, -0.003, -0.005]","[True, True, True, True]"
5,"[11.414, -0.01, 0.121, 0.035, 0.049, -0.02, 9.531, 0.01, -0.057, 0.045, -0.008, -0.021, 9.672, -0.27, -0.248, 0.038, 0.04, -0.01, 9.023, 0.404, -0.134, -0.023, -0.021, -0.008, 9.784, 0.51, 0.594, 0.11, -0.003, -0.073, 9.863, -0.022, -0.03, 0.072, -0.01, -0.03, 9.421, -0.288, -0.133, 0.124, 0.046, -0.022, 9.608, 0.301, -0.278, 0.03, -0.002, -0.04, 9.862, -0.272, -0.144, 0.082, 0.038, 0.018, 9.834, 0.066, -0.111, -0.015, -0.005, -0.033]","[True, True, True, True]"
6,"[9.815, -0.064, 0.27, 0.071, 0.051, -0.024, 9.832, 0.121, 0.1, 0.01, -0.003, -0.015, 9.806, -0.079, 0.029, 0.061, 0.045, -0.002, 9.722, 0.418, -0.389, 0.02, -0.005, -0.023, 10.043, -0.083, 0.011, 0.121, 0.033, -0.033, 9.249, 0.08, -0.004, 0.041, -0.007, -0.014, 9.599, -0.419, -0.261, 0.088, 0.051, -0.031, 9.848, 0.063, 0.051, -0.016, -0.005, -0.024, 9.52, 0.069, 0.14, 0.067, 0.042, -0.029, 9.674, 0.173, -0.099, 0.029, -0.005, -0.024]","[True, True, True, True]"
7,"[9.508, -0.011, -0.034, 0.06, 0.084, -0.059, 6.989, 0.086, -0.342, 0.015, -0.031, -0.046, 6.053, -1.075, 4.866, 0.074, -0.076, 0.004, 8.263, 0.723, -0.618, 0.047, 0.026, -0.114, 8.758, 0.249, 0.383, 0.124, 0.013, -0.048, 7.198, 0.357, 0.072, 0.019, -0.016, -0.089, 4.182, 0.212, -0.184, 0.071, 0.032, 0.035, 7.125, -0.045, 0.261, -0.029, -0.024, -0.004, 7.945, 1.369, 1.28, 0.012, 0.042, -0.012, 6.141, -0.573, 1.144, 0.044, -0.026, 0.037]","[True, True, True, True]"
8,"[9.859, 0.147, -0.073, 0.064, 0.046, -0.017, 9.788, 0.112, -0.431, 0.009, -0.004, -0.027, 9.844, 0.19, -0.167, 0.075, 0.044, -0.015, 9.726, 0.001, -0.292, 0.005, -0.001, -0.03, 9.804, 0.229, -0.056, 0.076, 0.048, -0.013, 9.666, -0.01, -0.254, 0.006, -0.005, -0.034, 9.698, 0.307, 0.056, 0.072, 0.045, -0.016, 9.736, -0.092, -0.132, 0.011, -0.002, -0.033, 9.686, 0.313, 0.019, 0.064, 0.043, -0.013, 9.7, -0.135, -0.147, 0.009, -0.001, -0.03]","[None, None, None, None]"
9,"[9.62, 0.257, -0.053, 0.069, 0.041, -0.019, 9.693, -0.116, -0.29, 0.014, -0.006, -0.033, 9.797, 0.249, -0.002, 0.067, 0.046, -0.014, 9.691, -0.108, -0.229, 0.018, -0.005, -0.031, 9.644, 0.296, -0.111, 0.068, 0.042, -0.016, 9.752, -0.068, -0.246, 0.017, -0.003, -0.035, 9.496, 0.27, -0.001, 0.07, 0.044, -0.016, 9.767, -0.08, -0.169, 0.019, -0.006, -0.033, 9.615, 0.25, 0.015, 0.067, 0.046, -0.013, 9.8, -0.055, -0.219, 0.018, -0.006, -0.032]","[None, None, None, None]"
10,"[9.548, 0.275, -0.035, 0.069, 0.042, -0.011, 9.773, -0.027, -0.262, 0.017, -0.005, -0.032, 9.693, 0.295, -0.052, 0.071, 0.046, -0.014, 9.738, -0.077, -0.212, 0.015, -0.002, -0.03, 9.636, 0.281, -0.069, 0.07, 0.042, -0.015, 9.752, -0.087, -0.266, 0.019, -0.002, -0.034, 9.649, 0.275, -0.05, 0.065, 0.046, -0.018, 9.733, -0.085, -0.263, 0.016, -0.004, -0.03, 9.663, 0.273, -0.056, 0.069, 0.045, -0.02, 9.753, -0.09, -0.202, 0.021, -0.003, -0.034]","[None, None, None, None]"
