,time
0,0.78
1,1.28
2,1.78
3,2.2800000000000002
4,2.7800000000000002
5,3.2800000000000002
6,3.7800000000000002
7,4.28
8,4.78
9,5.28
10,5.78
11,6.28
12,6.78
13,7.28
14,7.78
15,8.28
16,8.78
17,9.28
18,9.78
19,10.28
20,10.78
21,11.28
22,11.78
23,12.28
24,12.78
25,13.28
26,13.78
27,14.28
28,14.78
29,15.28
30,15.78
31,16.28
32,16.78
33,17.28
34,17.78
35,18.28
36,18.78
