,transforms
0,"[array([[ 0.99908531,  0.04231893, -0.00601821, -0.1376395 ],
       [-0.0423892 ,  0.99906099, -0.00904051,  0.179565  ],
       [ 0.00562982,  0.00928726,  0.99994102,  0.093219  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.99885556,  0.04156067, -0.00384445, -0.1376595 ],
       [-0.04770592,  0.99909623, -0.00876022,  0.1796195 ],
       [ 0.00342229,  0.00891249,  0.99995424,  0.093251  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.99896784,  0.03411424, -0.01014074, -0.1376885 ],
       [-0.04430324,  0.99941414, -0.00241297,  0.1796375 ],
       [ 0.01002392,  0.00275765,  0.99994567,  0.0931555 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.99899574,  0.03775169, -0.01338827, -0.1377145 ],
       [-0.04265588,  0.99926028,  0.00783807,  0.1799805 ],
       [ 0.01371082, -0.00732772,  0.99987965,  0.0929805 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.99787574,  0.04437009, -0.04133506, -0.137853  ],
       [-0.04752772,  0.99690758,  0.0666984 ,  0.1796285 ],
       [ 0.04455466, -0.06485808,  0.99691661,  0.098199  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.99749569,  0.05968531, -0.03635373, -0.137949  ],
       [-0.05925267,  0.9975445 ,  0.03885514,  0.179287  ],
       [ 0.03861967, -0.03664185,  0.99858334,  0.1142875 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.99690215,  0.06322209, -0.04222529, -0.1393975 ],
       [-0.06359783,  0.99614089,  0.06361674,  0.182791  ],
       [ 0.04627546, -0.06087939,  0.99708071,  0.1297705 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.99345114,  0.06607323, -0.09077398, -0.1437745 ],
       [-0.06598584,  0.99723402,  0.03997912,  0.189313  ],
       [ 0.09327755, -0.03403866,  0.99506872,  0.174872  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.99602599,  0.07512229,  0.04351849, -0.155101  ],
       [-0.0762496 ,  0.99669641, -0.0342041 ,  0.179264  ],
       [-0.04602416,  0.03086922,  0.99846693,  0.2593405 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.99782716,  0.02116923,  0.06211993, -0.153383  ],
       [-0.02043657,  0.99949459, -0.02499012,  0.177984  ],
       [-0.06263624,  0.02371568,  0.99775579,  0.2445445 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
