,transforms
0,"[array([[ 0.17899241, -0.98459924,  0.06944886, -0.0662145 ],
       [ 0.98359589,  0.16151185,  0.01005832,  0.1618005 ],
       [-0.02237931,  0.06691973,  0.9975348 ,  0.097784  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.17756277, -0.98486017,  0.06961864, -0.0661955 ],
       [ 0.98386892,  0.15978986,  0.00949559,  0.1618255 ],
       [-0.02175787,  0.06721345,  0.99752849,  0.097777  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.1788302 , -0.98460281,  0.06946848, -0.0662165 ],
       [ 0.9836292 ,  0.16147094,  0.00989599,  0.1618015 ],
       [-0.0222118 ,  0.06696602,  0.99753506,  0.097781  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.17903346, -0.98460996,  0.06948546, -0.066217  ],
       [ 0.98359034,  0.16142443,  0.00996333,  0.1618035 ],
       [-0.02229505,  0.06697296,  0.99753321,  0.097784  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.1791587 , -0.98462657,  0.06936502, -0.066218  ],
       [ 0.98356359,  0.16138464,  0.01015272,  0.1618035 ],
       [-0.02246847,  0.06682456,  0.99753968,  0.0977845 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.17900739, -0.98460341,  0.06938033, -0.0662145 ],
       [ 0.98359408,  0.16151253,  0.0100291 ,  0.1618005 ],
       [-0.02233911,  0.06685676,  0.99753987,  0.097782  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.17892611, -0.98462723,  0.06939134, -0.0662165 ],
       [ 0.98360982,  0.16135883,  0.00999036,  0.1617985 ],
       [-0.0222974 ,  0.06687712,  0.99753949,  0.0977835 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.17893369, -0.98461621,  0.06938745, -0.066217  ],
       [ 0.98360937,  0.16142545,  0.00994884,  0.1617995 ],
       [-0.02225627,  0.06687852,  0.99754018,  0.0977855 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.1775072 , -0.98486435,  0.06955711, -0.0661935 ],
       [ 0.98387899,  0.15979054,  0.00950895,  0.1618235 ],
       [-0.02175623,  0.06715056,  0.99753265,  0.097778  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.17923013, -0.98459187,  0.06953402, -0.066218  ],
       [ 0.98355741,  0.16150545,  0.00981117,  0.1618015 ],
       [-0.02216716,  0.06704358,  0.99753133,  0.097783  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.17762888, -0.98486818,  0.06961758, -0.066193  ],
       [ 0.98385235,  0.15975445,  0.0097027 ,  0.161823  ],
       [-0.02196645,  0.06718025,  0.99752657,  0.0977795 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[ 0.17912955, -0.98460509,  0.06946504, -0.066213  ],
       [ 0.98357185,  0.16146562,  0.01000464,  0.1618    ],
       [-0.02233861,  0.0669453 ,  0.99753422,  0.0977855 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[ 0.17738388, -0.98487216,  0.06958512, -0.066194  ],
       [ 0.98389654,  0.15974485,  0.0097265 ,  0.161827  ],
       [-0.02196743,  0.06714463,  0.9975286 ,  0.097778  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[ 0.17916353, -0.98460888,  0.06952986, -0.066217  ],
       [ 0.98356949,  0.161403  ,  0.00981872,  0.161804  ],
       [-0.02216933,  0.06704043,  0.99753155,  0.097781  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
