,transforms
0,"[array([[-0.24517128,  0.96800164, -0.00273558, -0.0719895 ],
       [-0.9692488 , -0.25092982, -0.02113582,  0.147361  ],
       [-0.02116136, -0.00265617,  0.99977287,  0.2373685 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.24533833,  0.96800516, -0.00257362, -0.0719885 ],
       [-0.96920744, -0.25091454, -0.02113421,  0.147364  ],
       [-0.02111963, -0.00281224,  0.99977334,  0.237369  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.24525855,  0.96798407, -0.00261616, -0.071989  ],
       [-0.96922405, -0.25099587, -0.02129203,  0.147365  ],
       [-0.02128328, -0.00281245,  0.99976988,  0.237369  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.24516093,  0.96800499, -0.00256598, -0.0719895 ],
       [-0.9692477 , -0.25091449, -0.02135371,  0.14736   ],
       [-0.02133105, -0.00287474,  0.99976869,  0.237369  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.2452297 ,  0.9679938 , -0.00267719, -0.0719875 ],
       [-0.96923125, -0.25095904, -0.0212814 ,  0.1473605 ],
       [-0.02128802, -0.00274989,  0.99976994,  0.23737   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.24540598,  0.96795538, -0.00261892, -0.0719885 ],
       [-0.96918669, -0.2511065 , -0.02129374,  0.1473625 ],
       [-0.02128521, -0.00281264,  0.99976983,  0.237369  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.24529845,  0.96798202, -0.00257637, -0.0719895 ],
       [-0.9692148 , -0.25100344, -0.02126273,  0.147362  ],
       [-0.02124501, -0.00284379,  0.9997706 ,  0.2373685 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.24544613,  0.96798978, -0.00262642, -0.0719855 ],
       [-0.96917828, -0.2509742 , -0.02120943,  0.1473585 ],
       [-0.02120521, -0.00278131,  0.9997716 ,  0.2373695 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.24525901,  0.96799363, -0.00261636, -0.0719875 ],
       [-0.96922386, -0.250959  , -0.02129576,  0.1473575 ],
       [-0.02128695, -0.00281239,  0.9997698 ,  0.23737   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.24532775,  0.96800488, -0.00260448, -0.0719895 ],
       [-0.9692074 , -0.25091561, -0.02125459,  0.1473595 ],
       [-0.02124393, -0.0028126 ,  0.9997707 ,  0.237369  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[-0.24524843,  0.96799945, -0.00261703, -0.07199   ],
       [-0.9692238 , -0.2509362 , -0.02142377,  0.1473635 ],
       [-0.02141124, -0.00284338,  0.99976706,  0.2373705 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[-0.24521978,  0.96800311, -0.00258538, -0.071988  ],
       [-0.96923378, -0.2509221 , -0.02130371,  0.147361  ],
       [-0.02128716, -0.00284358,  0.99976971,  0.2373675 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[-0.24519002,  0.96795932, -0.00261846, -0.0719875 ],
       [-0.96924136, -0.2510913 , -0.02129259,  0.1473615 ],
       [-0.02128458, -0.00281247,  0.99976986,  0.237369  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[-0.24519994,  0.96797668, -0.00258735, -0.071988  ],
       [-0.96923884, -0.25102404, -0.02130138,  0.147363  ],
       [-0.02128544, -0.00284331,  0.99976975,  0.2373705 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[-0.24532754,  0.96798613, -0.00264701, -0.0719885 ],
       [-0.96920654, -0.2509883 , -0.02128686,  0.147364  ],
       [-0.02128565, -0.00278112,  0.9997699 ,  0.2373705 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
15,"[array([[-0.24518076,  0.96796737, -0.00266893, -0.0719895 ],
       [-0.96924456, -0.25106097, -0.02123966,  0.1473625 ],
       [-0.02124566, -0.00274964,  0.99977085,  0.237368  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
