,time
0,0.8200000000000003
1,0.9450000000000003
2,1.0700000000000003
3,1.1950000000000003
4,1.3200000000000003
5,1.4450000000000003
6,1.5700000000000003
7,1.6950000000000003
8,1.8200000000000003
9,1.9450000000000003
10,2.0700000000000003
11,2.1950000000000003
12,2.3200000000000003
13,2.4450000000000003
14,2.5700000000000003
15,2.6950000000000003
16,2.8200000000000003
17,2.9450000000000003
18,3.0700000000000003
19,3.1950000000000003
20,3.3200000000000003
21,3.4450000000000003
22,3.5700000000000003
23,3.6950000000000003
24,3.8200000000000003
25,3.9450000000000003
26,4.07
27,4.195
28,4.32
29,4.445
30,4.57
31,4.695
32,4.82
33,4.945
34,5.07
35,5.195
36,5.32
37,5.445
38,5.57
39,5.695
40,5.82
41,5.945
42,6.07
43,6.195
44,6.32
45,6.445
46,6.57
47,6.695
48,6.82
49,6.945
50,7.07
51,7.195
52,7.32
53,7.445
54,7.57
55,7.695
56,7.82
57,7.945
58,8.07
59,8.195
60,8.32
61,8.445
62,8.57
63,8.695
64,8.82
65,8.945
66,9.07
67,9.195
68,9.32
69,9.445
70,9.57
71,9.695
72,9.82
73,9.945
74,10.07
75,10.195
76,10.32
77,10.445
78,10.57
79,10.695
80,10.82
81,10.945
82,11.07
83,11.195
84,11.32
85,11.445
86,11.57
87,11.695
88,11.82
89,11.945
90,12.07
91,12.195
92,12.32
93,12.445
94,12.57
95,12.695
96,12.82
97,12.945
98,13.07
99,13.195
100,13.32
101,13.445
102,13.57
103,13.695
104,13.82
105,13.945
106,14.07
107,14.195
108,14.32
109,14.445
110,14.57
111,14.695
112,14.82
113,14.945
114,15.07
115,15.195
116,15.32
117,15.445
118,15.57
119,15.695
120,15.82
121,15.945
122,16.07
123,16.195
124,16.32
125,16.445
126,16.57
127,16.695
128,16.82
129,16.945
130,17.07
131,17.195
132,17.32
133,17.445
134,17.57
135,17.695
136,17.82
137,17.945
138,18.07
139,18.195
140,18.32
141,18.445
142,18.57
143,18.695
144,18.82
145,18.945
146,19.07
147,19.195
148,19.32
149,19.445
150,19.57
151,19.695
152,19.82
153,19.945
154,20.07
155,20.195
156,20.32
157,20.445
158,20.57
159,20.695
160,20.82
161,20.945
162,21.07
163,21.195
164,21.32
165,21.445
166,21.57
167,21.695
168,21.82
169,21.945
170,22.07
171,22.195
172,22.32
173,22.445
174,22.57
175,22.695
176,22.82
177,22.945
178,23.07
179,23.195
180,23.32
181,23.445
182,23.57
183,23.695
184,23.82
185,23.945
186,24.07
187,24.195
188,24.32
189,24.445
190,24.57
191,24.695
192,24.82
193,24.945
194,25.07
195,25.195
196,25.32
197,25.445
198,25.57
199,25.695
200,25.82
201,25.945
202,26.07
203,26.195
204,26.32
205,26.445
206,26.57
207,26.695
208,26.82
209,26.945
210,27.07
211,27.195
212,27.32
213,27.445
214,27.57
215,27.695
216,27.82
217,27.945
218,28.07
219,28.195
220,28.32
221,28.445
222,28.57
223,28.695
224,28.82
225,28.945
226,29.07
227,29.195
228,29.32
229,29.445
230,29.57
231,29.695
232,29.82
233,29.945
234,30.07
235,30.195
236,30.32
237,30.445
238,30.57
239,30.695
240,30.82
241,30.945
242,31.07
243,31.195
244,31.32
245,31.445
246,31.57
247,31.695
248,31.82
249,31.945
250,32.07
251,32.195
252,32.32
253,32.445
254,32.57
255,32.695
256,32.82
257,32.945
258,33.07
259,33.195
260,33.32
261,33.445
262,33.57
263,33.695
264,33.82
265,33.945
266,34.07
267,34.195
268,34.32
269,34.445
270,34.57
271,34.695
272,34.82
273,34.945
274,35.07
275,35.195
276,35.32
277,35.445
278,35.57
279,35.695
280,35.82
281,35.945
282,36.07
283,36.195
284,36.32
285,36.445
286,36.57
287,36.695
288,36.82
289,36.945
290,37.07
291,37.195
292,37.32
293,37.445
294,37.57
295,37.695
296,37.82
297,37.945
298,38.07
299,38.195
300,38.32
301,38.445
302,38.57
303,38.695
304,38.82
305,38.945
306,39.07
307,39.195
308,39.32
309,39.445
310,39.57
311,39.695
312,39.82
313,39.945
314,40.07
315,40.195
316,40.32
317,40.445
318,40.57
319,40.695
320,40.82
321,40.945
322,41.07
323,41.195
324,41.32
325,41.445
326,41.57
327,41.695
328,41.82
329,41.945
330,42.07
331,42.195
332,42.32
333,42.445
334,42.57
335,42.695
336,42.82
337,42.945
338,43.07
339,43.195
340,43.32
341,43.445
342,43.57
343,43.695
344,43.82
345,43.945
346,44.07
347,44.195
348,44.32
349,44.445
350,44.57
351,44.695
352,44.82
353,44.945
354,45.07
355,45.195
356,45.32
357,45.445
358,45.57
359,45.695
360,45.82
361,45.945
362,46.07
363,46.195
364,46.32
365,46.445
366,46.57
367,46.695
368,46.82
369,46.945
370,47.07
371,47.195
372,47.32
373,47.445
374,47.57
375,47.695
376,47.82
377,47.945
378,48.07
379,48.195
380,48.32
381,48.445
382,48.57
383,48.695
384,48.82
385,48.945
386,49.07
387,49.195
388,49.32
389,49.445
390,49.57
391,49.695
392,49.82
393,49.945
394,50.07
395,50.195
396,50.32
397,50.445
398,50.57
399,50.695
400,50.82
401,50.945
402,51.07
403,51.195
404,51.32
405,51.445
406,51.57
407,51.695
408,51.82
409,51.945
410,52.07
411,52.195
412,52.32
413,52.445
414,52.57
415,52.695
416,52.82
417,52.945
418,53.07
419,53.195
420,53.32
421,53.445
422,53.57
423,53.695
424,53.82
425,53.945
426,54.07
427,54.195
428,54.32
429,54.445
430,54.57
431,54.695
432,54.82
433,54.945
434,55.07
435,55.195
436,55.32
437,55.445
438,55.57
439,55.695
440,55.82
441,55.945
442,56.07
443,56.195
444,56.32
445,56.445
446,56.57
447,56.695
448,56.82
449,56.945
450,57.07
451,57.195
452,57.32
453,57.445
454,57.57
455,57.695
456,57.82
457,57.945
458,58.07
459,58.195
460,58.32
461,58.445
462,58.57
463,58.695
464,58.82
465,58.945
466,59.07
