,time
0,0.841667000000001
1,1.0500000000000007
2,1.2583330000000004
3,1.466667000000001
4,1.6750000000000007
5,1.8833330000000004
6,2.091667000000001
7,2.3000000000000007
8,2.5083330000000004
9,2.716667000000001
10,2.9250000000000007
11,3.1333330000000004
12,3.341667000000001
13,3.5500000000000007
14,3.7583330000000004
15,3.966667000000001
16,4.175000000000001
17,4.383333
18,4.591667000000001
19,4.800000000000001
20,5.008333
21,5.216667000000001
22,5.425000000000001
23,5.633333
24,5.841667000000001
25,6.050000000000001
26,6.258333
27,6.466667000000001
28,6.675000000000001
29,6.883333
30,7.091667000000001
31,7.300000000000001
32,7.508333
33,7.716667000000001
34,7.925000000000001
35,8.133333
36,8.341667000000001
37,8.55
38,8.758333
39,8.966667000000001
40,9.175
41,9.383333
42,9.591667000000001
43,9.8
44,10.008333
45,10.216667000000001
46,10.425
47,10.633333
48,10.841667000000001
49,11.05
50,11.258333
51,11.466667000000001
52,11.675
53,11.883333
54,12.091667000000001
55,12.3
56,12.508333
57,12.716667000000001
58,12.925
59,13.133333
60,13.341667000000001
61,13.55
62,13.758333
63,13.966667000000001
64,14.175
65,14.383333
66,14.591667000000001
67,14.8
68,15.008333
69,15.216667000000001
70,15.425
71,15.633333
72,15.841667000000001
73,16.05
74,16.258333
75,16.466667
76,16.675
77,16.883333
78,17.091667
79,17.3
80,17.508333
81,17.716667
82,17.925
83,18.133333
84,18.341667
85,18.55
86,18.758333
87,18.966667
88,19.175
89,19.383333
90,19.591667
91,19.8
92,20.008333
93,20.216667
94,20.425
95,20.633333
96,20.841667
97,21.05
98,21.258333
99,21.466667
100,21.675
101,21.883333
102,22.091667
103,22.3
104,22.508333
105,22.716667
106,22.925
107,23.133333000000004
108,23.341666999999998
109,23.55
110,23.758333000000004
111,23.966666999999998
112,24.175
113,24.383333000000004
114,24.591666999999998
115,24.8
116,25.008333000000004
117,25.216666999999998
118,25.425
119,25.633333000000004
120,25.841666999999998
121,26.05
122,26.258333000000004
123,26.466666999999998
124,26.675
125,26.883333000000004
126,27.091666999999998
127,27.3
128,27.508333000000004
129,27.716666999999998
130,27.925
131,28.133333000000004
132,28.341666999999998
133,28.55
134,28.758333000000004
135,28.966666999999998
136,29.175
137,29.383333000000004
138,29.591666999999998
139,29.8
140,30.008333000000004
141,30.216666999999998
142,30.425
143,30.633333000000004
144,30.841666999999998
145,31.05
146,31.258333000000004
147,31.466666999999998
148,31.675
149,31.883333000000004
150,32.091667
151,32.3
152,32.50833300000001
153,32.716667
154,32.925
155,33.13333300000001
156,33.341667
157,33.55
158,33.75833300000001
159,33.966667
160,34.175
161,34.38333300000001
162,34.591667
163,34.8
164,35.00833300000001
165,35.216667
166,35.425
167,35.63333300000001
168,35.841667
169,36.05
170,36.25833300000001
171,36.466667
172,36.675
173,36.88333300000001
174,37.091667
175,37.3
176,37.50833300000001
177,37.716667
178,37.925
179,38.13333300000001
180,38.341667
181,38.55
182,38.75833300000001
183,38.966667
184,39.175
185,39.38333300000001
186,39.591667
187,39.8
188,40.00833300000001
189,40.216667
190,40.425
191,40.63333300000001
192,40.841667
193,41.05
194,41.25833300000001
195,41.466667
196,41.675
197,41.88333300000001
198,42.091667
199,42.3
200,42.50833300000001
201,42.716667
202,42.925
203,43.13333300000001
204,43.341667
205,43.55
206,43.75833300000001
207,43.966667
208,44.175
209,44.38333300000001
210,44.591667
211,44.8
212,45.00833300000001
213,45.216667
214,45.425
215,45.63333300000001
216,45.841667
217,46.05
218,46.25833300000001
219,46.466667
220,46.675
221,46.88333300000001
222,47.091667
223,47.3
224,47.50833300000001
225,47.716667
226,47.925
227,48.13333300000001
228,48.341667
229,48.55
230,48.75833300000001
231,48.966667
232,49.175
233,49.38333300000001
234,49.591667
235,49.8
236,50.00833300000001
237,50.216667
238,50.425
239,50.63333300000001
240,50.841667
241,51.05
242,51.25833300000001
243,51.466667
244,51.675
245,51.88333300000001
246,52.091667
247,52.3
248,52.50833300000001
249,52.716667
250,52.925
251,53.13333300000001
252,53.341667
253,53.55
254,53.75833300000001
255,53.966667
256,54.175
257,54.38333300000001
258,54.591667
259,54.8
260,55.00833300000001
261,55.216667
262,55.425
263,55.63333299999999
264,55.841667
265,56.05
266,56.25833299999999
267,56.466667
268,56.675
269,56.88333299999999
270,57.091667
271,57.3
272,57.50833299999999
273,57.716667
274,57.925
275,58.13333299999999
276,58.341667
277,58.55
278,58.75833299999999
279,58.966667
