,time
0,0.7583329999999999
1,0.8624999999999998
2,0.9666669999999997
3,1.070833
4,1.1749999999999998
5,1.2791669999999997
6,1.383333
7,1.4874999999999998
8,1.5916669999999997
9,1.695833
10,1.7999999999999998
11,1.9041670000000002
12,2.0083329999999995
13,2.1125
14,2.216667
15,2.3208329999999995
16,2.425
17,2.529167
18,2.6333329999999995
19,2.7375
20,2.841667
21,2.9458329999999995
22,3.05
23,3.154167
24,3.2583329999999995
25,3.3625
26,3.466667
27,3.5708329999999995
28,3.675
29,3.779167
30,3.8833329999999995
31,3.9875
32,4.091667
33,4.1958329999999995
34,4.3
35,4.404167
36,4.5083329999999995
37,4.6125
38,4.716667
39,4.8208329999999995
40,4.925
41,5.029167
42,5.1333329999999995
43,5.2375
44,5.341667
45,5.4458329999999995
46,5.55
47,5.654167
48,5.7583329999999995
49,5.8625
50,5.966667
51,6.0708329999999995
52,6.175
53,6.279167
54,6.3833329999999995
55,6.4875
56,6.591667
57,6.6958329999999995
58,6.8
59,6.904167
60,7.0083329999999995
61,7.1125
62,7.216667
63,7.3208329999999995
64,7.425
65,7.529167
66,7.6333329999999995
67,7.7375
68,7.841667
69,7.9458329999999995
70,8.05
71,8.154167000000001
72,8.258333
73,8.3625
74,8.466667000000001
75,8.570833
76,8.675
77,8.779167000000001
78,8.883333
79,8.9875
80,9.091667000000001
81,9.195833
82,9.3
83,9.404167000000001
84,9.508333
85,9.6125
86,9.716667000000001
87,9.820833
88,9.925
89,10.029167000000001
90,10.133333
91,10.2375
92,10.341667000000001
93,10.445833
94,10.55
95,10.654167000000001
96,10.758333
97,10.8625
98,10.966667000000001
99,11.070833
100,11.175
101,11.279167000000001
102,11.383333
103,11.4875
104,11.591667000000001
105,11.695833
106,11.8
107,11.904167000000001
108,12.008333
109,12.1125
110,12.216667000000001
111,12.320833
112,12.425
113,12.529167000000001
114,12.633333
115,12.7375
116,12.841667000000001
117,12.945833
118,13.05
119,13.154167000000001
120,13.258333
121,13.3625
122,13.466667000000001
123,13.570833
124,13.675
125,13.779167000000001
126,13.883333
127,13.9875
128,14.091667000000001
129,14.195833
130,14.3
131,14.404167000000001
132,14.508333
133,14.6125
134,14.716667000000001
135,14.820833
136,14.925
137,15.029167000000001
138,15.133333
139,15.2375
140,15.341667000000001
141,15.445833
142,15.55
143,15.654167000000001
144,15.758333
145,15.8625
146,15.966667000000001
147,16.070833
148,16.175
149,16.279167
150,16.383333
151,16.4875
152,16.591667
153,16.695833
154,16.8
155,16.904167
156,17.008333
157,17.1125
158,17.216667
159,17.320833
160,17.425
161,17.529167
162,17.633333
163,17.7375
164,17.841667
165,17.945833
166,18.05
167,18.154167
168,18.258333
169,18.3625
170,18.466667
171,18.570833
172,18.675
173,18.779167
174,18.883333
175,18.9875
176,19.091667
177,19.195833
178,19.3
179,19.404167
180,19.508333
181,19.6125
182,19.716667
183,19.820833
184,19.925
185,20.029167
186,20.133333
187,20.2375
188,20.341667
189,20.445833
190,20.55
191,20.654167
192,20.758333
193,20.8625
194,20.966667
195,21.070833
196,21.175
197,21.279167
198,21.383333
199,21.4875
200,21.591667
201,21.695833
202,21.8
203,21.904167
204,22.008333
205,22.1125
206,22.216667
207,22.320833
208,22.425
209,22.529167
210,22.633333
211,22.7375
212,22.841667
213,22.945833
214,23.05
215,23.154167
216,23.258333
217,23.3625
218,23.466667
219,23.570833
220,23.675
221,23.779167
222,23.883333
223,23.9875
224,24.091667
225,24.195833
226,24.3
227,24.404167
228,24.508333
229,24.6125
230,24.716667
231,24.820833
232,24.925
233,25.029167
234,25.133333
235,25.2375
236,25.341667
237,25.445833
238,25.55
239,25.654167
240,25.758333
241,25.8625
242,25.966667
243,26.070833
244,26.175
245,26.279167
246,26.383333
247,26.4875
248,26.591667
249,26.695833
250,26.8
251,26.904167
252,27.008333
253,27.1125
254,27.216667
255,27.320833
256,27.425
257,27.529167
258,27.633333
259,27.7375
260,27.841667
261,27.945833
262,28.05
263,28.154167
264,28.258333
265,28.3625
266,28.466667
267,28.570833
268,28.675
269,28.779167
270,28.883333
271,28.9875
