,features,labels
0,"[9.599, 0.165, -0.011, 0.071, 0.046, -0.016, 9.73, 0.126, -0.269, 0.016, -0.002, -0.041, 9.638, 0.17, -0.021, 0.07, 0.048, -0.018, 9.709, 0.12, -0.219, 0.015, 0.0, -0.036, 9.66, 0.204, -0.083, 0.074, 0.044, -0.017, 9.683, 0.108, -0.23, 0.018, 0.002, -0.04, 9.609, 0.147, -0.016, 0.074, 0.047, -0.013, 9.769, 0.128, -0.26, 0.018, -0.002, -0.037, 9.629, 0.15, -0.068, 0.07, 0.046, -0.016, 9.707, 0.138, -0.197, 0.016, 0.002, -0.038]","[False, False, False, False]"
1,"[9.636, 0.154, -0.037, 0.071, 0.043, -0.014, 9.729, 0.107, -0.167, 0.015, -0.005, -0.039, 9.615, 0.286, -0.047, 0.068, 0.042, -0.013, 9.694, 0.127, -0.238, 0.015, -0.002, -0.038, 9.693, 0.288, -0.024, 0.072, 0.042, -0.019, 9.771, 0.13, -0.221, 0.014, -0.002, -0.04, 9.671, 0.166, -0.033, 0.071, 0.048, -0.018, 9.743, 0.163, -0.199, 0.016, -0.003, -0.034, 9.641, 0.006, -0.13, 0.071, 0.048, -0.016, 9.747, 0.245, -0.238, 0.015, -0.001, -0.001]","[False, False, False, False]"
2,"[9.677, 0.144, -0.048, 0.071, 0.045, -0.012, 9.781, 0.158, -0.348, 0.017, 0.001, -0.043, 9.657, 0.146, -0.053, 0.068, 0.045, -0.015, 9.77, 0.139, -0.245, 0.016, -0.001, -0.039, 9.693, 0.156, -0.012, 0.071, 0.043, -0.015, 9.69, 0.15, -0.234, 0.02, -0.004, -0.036, 9.58, 0.162, -0.003, 0.072, 0.042, -0.016, 9.73, 0.154, -0.186, 0.016, -0.002, -0.036, 9.598, 0.164, -0.051, 0.073, 0.046, -0.016, 9.762, 0.14, -0.188, 0.015, -0.002, -0.042]","[False, False, False, False]"
3,"[9.502, 0.201, 0.013, 0.068, 0.043, -0.008, 9.725, 0.119, -0.123, 0.019, 0.003, -0.045, 9.619, 0.141, -0.081, 0.071, 0.051, -0.005, 9.757, 0.11, -0.299, 0.014, -0.003, -0.032, 9.613, 0.138, -0.051, 0.073, 0.04, -0.026, 9.77, 0.088, -0.194, 0.016, 0.0, -0.038, 10.046, 0.372, -0.219, 0.071, 0.047, -0.016, 9.011, 0.067, -0.154, 0.011, -0.003, -0.029, 9.581, -0.078, -0.223, 0.075, 0.033, -0.032, 9.906, 0.338, -0.286, 0.018, 0.003, -0.048]","[True, False, False, False]"
4,"[9.652, -0.031, -0.046, 0.048, 0.041, -0.033, 9.712, 0.176, -0.217, 0.003, -0.022, -0.026, 9.672, 0.113, -0.021, 0.034, 0.032, -0.037, 9.768, 0.129, -0.223, 0.006, -0.025, -0.015, 9.48, 0.112, 0.062, 0.027, 0.01, -0.056, 9.598, 0.169, -0.202, 0.008, -0.023, -0.02, 9.59, 0.138, -0.007, 0.034, 0.03, -0.031, 9.802, 0.13, -0.2, 0.005, -0.014, -0.023, 9.614, 0.087, -0.098, 0.026, 0.025, -0.037, 9.764, 0.203, -0.202, -0.001, -0.025, -0.012]","[True, True, True, False]"
5,"[9.563, 0.117, 0.041, 0.025, 0.04, -0.014, 9.854, 0.215, -0.073, 0.012, 0.002, -0.056, 9.812, 0.117, 0.162, 0.06, 0.046, -0.015, 9.842, 0.193, -0.073, 0.011, -0.007, -0.024, 9.806, 0.103, 0.132, 0.037, 0.041, -0.03, 9.857, 0.251, -0.028, 0.012, -0.009, -0.021, 9.471, 0.128, -0.018, 0.064, 0.046, -0.008, 9.622, 0.287, -0.106, 0.017, -0.006, -0.024, 9.809, -0.057, -0.182, 0.04, 0.04, -0.01, 9.662, 0.269, -0.179, -0.002, -0.012, -0.017]","[True, True, True, False]"
6,"[9.695, 0.114, 0.121, 0.097, 0.044, -0.017, 9.787, 0.144, 0.033, 0.018, -0.013, -0.04, 9.733, 0.066, -0.006, 0.075, 0.035, -0.029, 9.581, 0.446, 0.025, -0.005, -0.011, -0.03, 9.437, -0.13, -0.052, 0.057, 0.046, -0.013, 9.765, 0.223, 0.011, 0.005, -0.005, -0.031, 9.776, 0.151, 0.062, 0.077, 0.048, -0.008, 9.712, 0.316, -0.051, 0.01, -0.008, -0.025, 9.778, 0.11, 0.065, 0.075, 0.046, -0.013, 9.595, 0.285, -0.011, -0.005, -0.007, -0.02]","[True, True, True, True]"
7,"[9.537, 0.045, 0.031, 0.066, 0.043, -0.015, 9.605, 0.302, -0.078, 0.017, -0.001, -0.045, 9.507, 0.133, 0.07, 0.058, 0.05, -0.009, 9.652, 0.223, 0.053, -0.005, 0.001, -0.029, 9.723, 0.01, 0.036, 0.042, 0.045, -0.011, 9.64, 0.421, -0.098, -0.037, -0.013, -0.005, 9.222, 0.116, 0.021, 0.045, 0.04, -0.006, 9.565, 0.678, -0.281, -0.005, -0.016, -0.026, 9.652, 0.022, -0.021, 0.059, 0.05, -0.012, 9.459, 0.191, 0.013, 0.023, -0.003, -0.059]","[True, True, True, True]"
8,"[9.502, 0.173, 0.057, 0.059, 0.046, -0.017, 9.735, 0.465, -0.074, 0.011, -0.003, -0.026, 9.622, 0.041, -0.011, 0.077, 0.049, -0.014, 9.705, 0.434, -0.151, 0.025, -0.007, -0.04, 9.6, -0.031, 0.105, 0.085, 0.044, -0.024, 9.796, 0.36, -0.079, 0.029, 0.003, -0.056, 9.524, -0.027, -0.057, 0.081, 0.042, -0.02, 9.607, 0.276, -0.098, 0.013, 0.01, -0.061, 9.55, 0.147, 0.026, 0.065, 0.045, -0.02, 9.743, 0.327, 0.074, 0.014, -0.007, -0.013]","[True, False, False, False]"
9,"[9.528, -0.097, -0.099, 0.062, 0.035, -0.026, 9.544, 0.166, 0.033, 0.0, -0.004, -0.04, 10.216, -0.052, -0.471, 0.063, 0.044, -0.007, 9.583, 0.123, 0.219, -0.01, -0.004, -0.035, 9.599, 0.031, 0.11, 0.066, 0.039, -0.013, 9.726, 0.522, -0.129, 0.01, -0.002, -0.034, 9.638, 0.138, 0.216, 0.088, 0.05, -0.013, 9.617, 0.284, -0.037, 0.032, 0.002, -0.047, 9.684, 0.019, -0.017, 0.087, 0.042, -0.005, 9.606, 0.327, 0.002, -0.008, 0.004, -0.058]","[True, True, True, True]"
10,"[8.925, 0.979, 0.119, 0.125, 0.035, -0.035, 8.319, 1.732, -0.937, 0.036, 0.005, -0.083, 9.913, -0.431, -0.127, 0.146, 0.051, 0.016, 10.158, -0.11, 0.299, 0.071, -0.038, -0.041, 9.348, 0.124, 0.17, 0.071, 0.039, -0.033, 9.552, 0.193, -0.108, 0.025, 0.008, -0.06, 9.698, 0.167, 0.151, 0.053, 0.044, -0.018, 9.648, 0.398, 0.062, 0.004, -0.004, -0.03, 10.094, 0.015, 0.127, 0.062, 0.05, -0.009, 9.592, -0.017, -0.535, 0.008, -0.009, -0.017]","[True, True, True, True]"
