,LP,LD1,LD2,RP,RD1,RD2
0,"[array([[-0.35494587, -0.93476814, -0.01489797, -0.1413282 ],
       [ 0.93394584, -0.35525839,  0.03920006,  0.20235555],
       [-0.04193559,  0.        ,  0.99912032,  0.08531336],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33459661, -0.94223644,  0.01534926, -0.16167724],
       [ 0.94124657,  0.33494849,  0.04317867,  0.27108763],
       [-0.04582572, -0.        ,  0.99894945,  0.08469226],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33459661, -0.94223644,  0.01534926, -0.16167724],
       [ 0.94124657,  0.33494849,  0.04317867,  0.27108763],
       [-0.04582572, -0.        ,  0.99894945,  0.08469226],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.31659798, -0.94853004,  0.00751514, -0.084012  ],
       [ 0.94826293,  0.31668716,  0.02250909,  0.19814151],
       [-0.0237305 ,  0.        ,  0.99971839,  0.08557456],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27424569, -0.96146358,  0.01941846, -0.06635811],
       [ 0.95906241, -0.27493231, -0.06790815,  0.2550175 ],
       [ 0.07062998, -0.        ,  0.99750258,  0.08163297],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27424569, -0.96146358,  0.01941846, -0.06635811],
       [ 0.95906241, -0.27493231, -0.06790815,  0.2550175 ],
       [ 0.07062998, -0.        ,  0.99750258,  0.08163297],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.35475576, -0.93483865, -0.01500157, -0.14133526],
       [ 0.93400393, -0.35507281,  0.03949625,  0.20234936],
       [-0.04224927,  0.        ,  0.9991071 ,  0.08532438],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33508328, -0.94206335,  0.01535708, -0.16169493],
       [ 0.94107553,  0.335435  ,  0.04313009,  0.27109726],
       [-0.04578258, -0.        ,  0.99895143,  0.08468889],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33508328, -0.94206335,  0.01535708, -0.16169493],
       [ 0.94107553,  0.335435  ,  0.04313009,  0.27109726],
       [-0.04578258, -0.        ,  0.99895143,  0.08468889],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.31632912, -0.94861946,  0.00755035, -0.08400177],
       [ 0.94834935,  0.31641922,  0.02263582,  0.1981362 ],
       [-0.02386186,  0.        ,  0.99971527,  0.08557551],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27514244, -0.96122889,  0.01832081, -0.06631837],
       [ 0.95910501, -0.27575173, -0.06386358,  0.25502887],
       [ 0.06643951, -0.        ,  0.99779045,  0.08184222],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27514244, -0.96122889,  0.01832081, -0.06631837],
       [ 0.95910501, -0.27575173, -0.06386358,  0.25502887],
       [ 0.06643951, -0.        ,  0.99779045,  0.08184222],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.35460629, -0.93489619, -0.01494959, -0.14134226],
       [ 0.93406649, -0.35492128,  0.03937865,  0.20235368],
       [-0.04212087,  0.        ,  0.99911252,  0.08531851],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33463823, -0.94222194,  0.01533206, -0.16168049],
       [ 0.94123455,  0.33498928,  0.04312436,  0.27108619],
       [-0.0457688 , -0.        ,  0.99895206,  0.08468745],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33463823, -0.94222194,  0.01533206, -0.16168049],
       [ 0.94123455,  0.33498928,  0.04312436,  0.27108619],
       [-0.0457688 , -0.        ,  0.99895206,  0.08468745],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.31659988, -0.94853004,  0.00743438, -0.08401204],
       [ 0.94826864,  0.31668716,  0.02226719,  0.19814138],
       [-0.02347547,  0.        ,  0.99972441,  0.08556585],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27453186, -0.9613843 ,  0.01929995, -0.06634892],
       [ 0.95901735, -0.27520943, -0.06742019,  0.25501312],
       [ 0.07012824, -0.        ,  0.99753798,  0.08164992],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27453186, -0.9613843 ,  0.01929995, -0.06634892],
       [ 0.95901735, -0.27520943, -0.06742019,  0.25501312],
       [ 0.07012824, -0.        ,  0.99753798,  0.08164992],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.35469525, -0.93486241, -0.0149518 , -0.14133389],
       [ 0.93403291, -0.35501025,  0.03937316,  0.20235042],
       [-0.04211653,  0.        ,  0.99911271,  0.08531741],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33484156, -0.94214874,  0.01539122, -0.16168363],
       [ 0.94115501,  0.3351951 ,  0.04326083,  0.27109065],
       [-0.04591719, -0.        ,  0.99894525,  0.08469017],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33484156, -0.94214874,  0.01539122, -0.16168363],
       [ 0.94115501,  0.3351951 ,  0.04326083,  0.27109065],
       [-0.04591719, -0.        ,  0.99894525,  0.08469017],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.31661719, -0.94852361,  0.00751757, -0.08400937],
       [ 0.94825636,  0.31670642,  0.02251484,  0.19814183],
       [-0.02373672,  0.        ,  0.99971824,  0.0855717 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27463812, -0.96135407,  0.0192941 , -0.06634613],
       [ 0.95899045, -0.27531502, -0.06737176,  0.25500752],
       [ 0.07008007, -0.        ,  0.99754137,  0.08165045],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27463812, -0.96135407,  0.0192941 , -0.06634613],
       [ 0.95899045, -0.27531502, -0.06737176,  0.25500752],
       [ 0.07008007, -0.        ,  0.99754137,  0.08165045],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.35442085, -0.93496663, -0.0149419 , -0.14134122],
       [ 0.93413685, -0.35473568,  0.03938193,  0.20234622],
       [-0.04212122,  0.        ,  0.99911251,  0.08531752],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33494644, -0.94211107,  0.01541513, -0.1616878 ],
       [ 0.94111491,  0.33530097,  0.04331262,  0.2710894 ],
       [-0.045974  , -0.        ,  0.99894264,  0.08469497],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33494644, -0.94211107,  0.01541513, -0.1616878 ],
       [ 0.94111491,  0.33530097,  0.04331262,  0.2710894 ],
       [-0.045974  , -0.        ,  0.99894264,  0.08469497],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.31648125, -0.94856837,  0.00759346, -0.08400172],
       [ 0.94829545,  0.31657233,  0.02275282,  0.19813276],
       [-0.02398648,  0.        ,  0.99971228,  0.0855803 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27746594, -0.96055334,  0.01870639, -0.06620219],
       [ 0.95837776, -0.27809581, -0.06461257,  0.25505377],
       [ 0.06726599, -0.        ,  0.99773508,  0.08180494],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27746594, -0.96055334,  0.01870639, -0.06620219],
       [ 0.95837776, -0.27809581, -0.06461257,  0.25505377],
       [ 0.06726599, -0.        ,  0.99773508,  0.08180494],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.35464882, -0.93488036, -0.01493086, -0.14133213],
       [ 0.93405295, -0.35496298,  0.03932401,  0.20234551],
       [-0.04206315,  0.        ,  0.99911495,  0.08531321],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33484287, -0.94214769,  0.01542664, -0.16168067],
       [ 0.9411494 ,  0.33519804,  0.04335995,  0.27108784],
       [-0.04602246, -0.        ,  0.99894041,  0.08469451],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.33484287, -0.94214769,  0.01542664, -0.16168067],
       [ 0.9411494 ,  0.33519804,  0.04335995,  0.27108784],
       [-0.04602246, -0.        ,  0.99894041,  0.08469451],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.31655881, -0.94854278,  0.00755675, -0.08400123],
       [ 0.94827264,  0.316649  ,  0.02263673,  0.19813395],
       [-0.02386474,  0.        ,  0.9997152 ,  0.08557157],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27324505, -0.96172364,  0.02061042, -0.06638751],
       [ 0.95899942, -0.27402126, -0.07233572,  0.25502203],
       [ 0.07521466, -0.        ,  0.99716737,  0.08148517],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27324505, -0.96172364,  0.02061042, -0.06638751],
       [ 0.95899942, -0.27402126, -0.07233572,  0.25502203],
       [ 0.07521466, -0.        ,  0.99716737,  0.08148517],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.35469601, -0.93486452, -0.01480086, -0.14133589],
       [ 0.93405167, -0.35500468,  0.03897638,  0.20234306],
       [-0.04169201,  0.        ,  0.99913051,  0.0853079 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.3344954 , -0.94227264,  0.01533319, -0.16168518],
       [ 0.9412842 ,  0.33484665,  0.04314824,  0.27107497],
       [-0.04579167, -0.        ,  0.99895101,  0.08469718],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.3344954 , -0.94227264,  0.01533319, -0.16168518],
       [ 0.9412842 ,  0.33484665,  0.04314824,  0.27107497],
       [-0.04579167, -0.        ,  0.99895101,  0.08469718],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.31612099, -0.94868968,  0.00744406, -0.08399373],
       [ 0.94842676,  0.31620862,  0.02233368,  0.19812259],
       [-0.0235416 ,  0.        ,  0.99972286,  0.08557033],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27419101, -0.96147484,  0.01963215, -0.06635401],
       [ 0.95901973, -0.27489294, -0.06866606,  0.25503839],
       [ 0.07141742, -0.        ,  0.99744652,  0.08169793],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27419101, -0.96147484,  0.01963215, -0.06635401],
       [ 0.95901973, -0.27489294, -0.06866606,  0.25503839],
       [ 0.07141742, -0.        ,  0.99744652,  0.08169793],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.3593541 , -0.93311222, -0.01289249, -0.14140762],
       [ 0.93251227, -0.3595853 ,  0.0334556 ,  0.20195844],
       [-0.03585378,  0.        ,  0.99935705,  0.08559812],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.32714562, -0.94494545,  0.0073376 , -0.16159249],
       [ 0.94470785,  0.3272279 ,  0.02118899,  0.27044882],
       [-0.02242351, -0.        ,  0.99974856,  0.08474907],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.32714562, -0.94494545,  0.0073376 , -0.16159249],
       [ 0.94470785,  0.3272279 ,  0.02118899,  0.27044882],
       [-0.02242351, -0.        ,  0.99974856,  0.08474907],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.31867557, -0.94785021,  0.00508547, -0.0840975 ],
       [ 0.94772954,  0.31871615,  0.01512401,  0.19780646],
       [-0.01595612,  0.        ,  0.99987269,  0.08586342],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27763202, -0.96040758,  0.0231891 , -0.06636491],
       [ 0.95707494, -0.27859877, -0.07993928,  0.25458528],
       [ 0.08323475, -0.        ,  0.99652997,  0.08228913],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.27763202, -0.96040758,  0.0231891 , -0.06636491],
       [ 0.95707494, -0.27859877, -0.07993928,  0.25458528],
       [ 0.08323475, -0.        ,  0.99652997,  0.08228913],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.36617595, -0.93051543, -0.00749671, -0.14234727],
       [ 0.93032049, -0.36625268,  0.01904643,  0.2002647 ],
       [-0.02046868,  0.        ,  0.99979049,  0.0875475 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.32418508, -0.94598615,  0.00377367, -0.16315502],
       [ 0.94592206,  0.32420705,  0.01101099,  0.26866461],
       [-0.01163969, -0.        ,  0.99993226,  0.08806314],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.32418508, -0.94598615,  0.00377367, -0.16315502],
       [ 0.94592206,  0.32420705,  0.01101099,  0.26866461],
       [-0.01163969, -0.        ,  0.99993226,  0.08806314],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.31777644, -0.94816506, -0.00107493, -0.08502416],
       [ 0.94815963,  0.31777826, -0.0032073 ,  0.19650151],
       [ 0.00338264,  0.        ,  0.99999428,  0.08779123],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.28931654, -0.9568395 ,  0.027461  , -0.06716928],
       [ 0.95255823, -0.29061687, -0.09041377,  0.25328067],
       [ 0.0944921 , -0.        ,  0.99552561,  0.08581415],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.28931654, -0.9568395 ,  0.027461  , -0.06716928],
       [ 0.95255823, -0.29061687, -0.09041377,  0.25328067],
       [ 0.0944921 , -0.        ,  0.99552561,  0.08581415],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.37060942, -0.92872331, -0.01103021, -0.14270658],
       [ 0.92831226, -0.37077352,  0.02762875,  0.20111826],
       [-0.02974917,  0.        ,  0.9995574 ,  0.08631738],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.32624082, -0.94527189,  0.0052897 , -0.16408218],
       [ 0.94514766,  0.3262837 ,  0.01532472,  0.26949458],
       [-0.01621197, -0.        ,  0.99986858,  0.08603254],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.32624082, -0.94527189,  0.0052897 , -0.16408218],
       [ 0.94514766,  0.3262837 ,  0.01532472,  0.26949458],
       [-0.01621197, -0.        ,  0.99986858,  0.08603254],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.3142261 , -0.94934517,  0.00238727, -0.0853491 ],
       [ 0.94931778,  0.31423517,  0.00721227,  0.19764812],
       [-0.0075971 ,  0.        ,  0.99997114,  0.08659017],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.34250529, -0.93927222,  0.02139662, -0.06569332],
       [ 0.93744476, -0.34317297, -0.05856304,  0.25419963],
       [ 0.06234938, -0.        ,  0.99805438,  0.08470229],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.34250529, -0.93927222,  0.02139662, -0.06569332],
       [ 0.93744476, -0.34317297, -0.05856304,  0.25419963],
       [ 0.06234938, -0.        ,  0.99805438,  0.08470229],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
