,transforms
0,"[array([[ 0.56547948,  0.83417586, -0.0132181 , -0.029659  ],
       [-0.82468505,  0.55143342,  0.00462896,  0.2704925 ],
       [ 0.0112931 ,  0.00847448,  0.99990192,  0.112108  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.56555264,  0.83422367, -0.01320904, -0.0296615 ],
       [-0.82463377,  0.55136206,  0.00473199,  0.2704915 ],
       [ 0.01137369,  0.00841108,  0.99990156,  0.112105  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.56523431,  0.83418599, -0.01327932, -0.0296555 ],
       [-0.82484966,  0.55141953,  0.00489185,  0.2704875 ],
       [ 0.01154212,  0.0083808 ,  0.99989986,  0.1121015 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.56547789,  0.83420956, -0.01313853, -0.0296585 ],
       [-0.82468616,  0.55138389,  0.00468151,  0.270491  ],
       [ 0.01129143,  0.00837979,  0.99990273,  0.1121035 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.56527017,  0.83420474, -0.01328372, -0.029656  ],
       [-0.82482627,  0.5513902 ,  0.00478529,  0.2704885 ],
       [ 0.01145707,  0.00844362,  0.99990032,  0.1121025 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.56534679,  0.8342003 , -0.01309154, -0.029656  ],
       [-0.82477659,  0.55139836,  0.00466616,  0.270487  ],
       [ 0.01125089,  0.00834886,  0.99990341,  0.112104  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.5655142 ,  0.83425628, -0.0132851 , -0.0296615 ],
       [-0.82466014,  0.55131129,  0.00467936,  0.270491  ],
       [ 0.01137292,  0.00850424,  0.9999008 ,  0.1121045 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.56549604,  0.83424351, -0.01304088, -0.029659  ],
       [-0.82467486,  0.55133346,  0.00464679,  0.2704905 ],
       [ 0.01120773,  0.00831813,  0.99990417,  0.1121025 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.56541787,  0.83427634, -0.0132046 , -0.029656  ],
       [-0.82472565,  0.55128283,  0.00478333,  0.270491  ],
       [ 0.01141218,  0.00838015,  0.99990137,  0.1121005 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.56555317,  0.83411875, -0.01319147, -0.029661  ],
       [-0.82463454,  0.55152029,  0.00464412,  0.2704855 ],
       [ 0.01129128,  0.00844275,  0.9999022 ,  0.1121005 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.56529611,  0.8342378 , -0.01335281, -0.029661  ],
       [-0.82480737,  0.55133971,  0.00483512,  0.270487  ],
       [ 0.0115375 ,  0.00847448,  0.99989916,  0.112095  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[ 0.59328186,  0.8145181 , -0.01277223, -0.0346605 ],
       [-0.80493005,  0.58007575,  0.00326912,  0.273258  ],
       [ 0.01020983,  0.00850761,  0.99991309,  0.1120745 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[ 0.60652299,  0.80560221, -0.00923248, -0.037095  ],
       [-0.79503522,  0.59242221,  0.00174781,  0.2752715 ],
       [ 0.00698959,  0.00640255,  0.99995585,  0.112093  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[ 0.61342882,  0.79887882, -0.01486918, -0.0392765 ],
       [-0.78967684,  0.60139789,  0.00206154,  0.278107  ],
       [ 0.01075035,  0.01064007,  0.99988732,  0.1120625 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
